"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.3339,0.24133,0.53205,9.3238,0.25072,0.52693,8.7093,1,2.5389,13.219,12.25,6.845
9.3305,0.24289,0.53535,9.3203,0.25247,0.53016,8.7539,1,2.5489,13.229,12.25,6.845
9.3272,0.24446,0.53865,9.3167,0.25421,0.53339,8.7986,1,2.5589,13.239,12.25,6.845
9.3238,0.24602,0.54195,9.3132,0.25596,0.53663,8.8432,1,2.569,13.249,12.25,6.845
9.3204,0.24759,0.54525,9.3096,0.25771,0.53986,8.8879,1,2.579,13.259,12.25,6.845
9.3171,0.24915,0.54855,9.3061,0.25946,0.54309,8.9325,1,2.589,13.269,12.25,6.845
9.3137,0.25072,0.55185,9.3025,0.2612,0.54633,8.9772,1,2.5991,13.279,12.25,6.845
9.3104,0.25228,0.55515,9.2989,0.26295,0.54956,9.0218,1,2.6091,13.289,12.25,6.845
9.3069,0.25364,0.55846,9.2952,0.26446,0.55283,9.064,1,2.6191,13.299,12.25,6.845
9.3032,0.25518,0.56205,9.2912,0.2662,0.55636,9.1119,1,2.6292,13.309,12.25,6.845
9.2994,0.257,0.56601,9.2871,0.2683,0.56023,9.1677,1,2.6392,13.319,12.25,6.845
9.2955,0.25882,0.56997,9.2829,0.2704,0.56411,9.2235,1,2.6492,13.329,12.25,6.845
9.2917,0.26064,0.57393,9.2788,0.2725,0.56799,9.2793,1,2.6593,13.339,12.25,6.845
9.2879,0.26246,0.57789,9.2746,0.2746,0.57186,9.3351,1,2.6693,13.349,12.25,6.845
9.284,0.26428,0.58185,9.2705,0.2767,0.57574,9.3909,1,2.6793,13.359,12.25,6.845
9.2802,0.2661,0.58581,9.2663,0.2788,0.57962,9.4467,1,2.6894,13.369,12.25,6.845
9.2764,0.26792,0.58977,9.2622,0.2809,0.58349,9.5024,1,2.6994,13.379,12.25,6.845
9.2725,0.26974,0.59373,9.258,0.283,0.58737,9.5583,1,2.7094,13.389,12.25,6.845
9.2687,0.27156,0.59768,9.2539,0.28509,0.59124,9.614,1,2.7195,13.399,12.25,6.845
9.2649,0.27338,0.60164,9.2497,0.28719,0.59512,9.6698,1,2.7295,13.41,12.25,6.845
9.2611,0.2752,0.6056,9.2456,0.28929,0.599,9.7256,1,2.7396,13.42,12.25,6.845
9.2572,0.27702,0.60956,9.2414,0.29139,0.60287,9.7814,1,2.7496,13.43,12.25,6.845
9.2534,0.27884,0.61352,9.2373,0.29349,0.60675,9.8372,1,2.7596,13.44,12.25,6.845
9.2496,0.28066,0.61748,9.2331,0.29559,0.61063,9.893,1,2.7697,13.45,12.25,6.845
9.2457,0.28248,0.62144,9.229,0.29769,0.6145,9.9488,1,2.7797,13.46,12.25,6.845
9.2419,0.28431,0.6254,9.2248,0.29979,0.61838,10.005,1,2.7897,13.47,12.25,6.845
9.2381,0.28613,0.62936,9.2207,0.30188,0.62226,10.06,1,2.7998,13.48,12.25,6.845
9.2342,0.2879,0.63332,9.2165,0.30392,0.62614,10.115,1,2.8098,13.49,12.25,6.845
9.2301,0.28943,0.63726,9.212,0.30568,0.63004,10.166,1,2.8198,13.5,12.25,6.845
9.2258,0.29139,0.64183,9.2072,0.30802,0.63454,10.232,1,2.8299,13.51,12.25,6.845
9.2214,0.29353,0.64666,9.2023,0.31059,0.63927,10.303,1,2.8399,13.52,12.25,6.845
9.217,0.29567,0.65149,9.1973,0.31316,0.64401,10.375,1,2.8499,13.53,12.25,6.845
9.2126,0.2978,0.65632,9.1924,0.31574,0.64875,10.446,1,2.86,13.54,12.25,6.845
9.2082,0.29994,0.66114,9.1874,0.31831,0.65348,10.518,1,2.87,13.55,12.25,6.845
9.2038,0.30208,0.66597,9.1825,0.32088,0.65822,10.589,1,2.88,13.56,12.25,6.845
9.1994,0.30421,0.6708,9.1776,0.32345,0.66295,10.661,1,2.8901,13.57,12.25,6.845
9.1949,0.30635,0.67563,9.1726,0.32602,0.66769,10.732,1,2.9001,13.58,12.25,6.845
9.1905,0.30849,0.68046,9.1677,0.32859,0.67242,10.804,1,2.9101,13.59,12.25,6.845
9.1861,0.31062,0.68528,9.1627,0.33116,0.67716,10.875,1,2.9202,13.6,12.25,6.845
9.1817,0.31276,0.69011,9.1578,0.33373,0.68189,10.947,1,2.9302,13.61,12.25,6.845
9.1773,0.3149,0.69494,9.1528,0.3363,0.68663,11.018,1,2.9403,13.62,12.25,6.845
9.1729,0.31703,0.69977,9.1479,0.33887,0.69137,11.09,1,2.9503,13.63,12.25,6.845
9.1685,0.31917,0.7046,9.1429,0.34144,0.6961,11.161,1,2.9603,13.64,12.25,6.845
9.164,0.32131,0.70942,9.138,0.34401,0.70084,11.233,1,2.9704,13.65,12.25,6.845
9.1596,0.32344,0.71425,9.1331,0.34658,0.70557,11.304,1,2.9804,13.66,12.25,6.845
9.1552,0.32558,0.71908,9.1281,0.34915,0.71031,11.376,1,2.9904,13.67,12.25,6.845
9.1508,0.32772,0.72391,9.1232,0.35172,0.71504,11.447,1,3.0005,13.68,12.25,6.845
9.1464,0.32984,0.72873,9.1182,0.35427,0.71978,11.519,1,3.0105,13.691,12.25,6.845
9.1417,0.33163,0.73348,9.1128,0.35641,0.72451,11.581,1,3.0205,13.701,12.25,6.845
9.1368,0.33383,0.73891,9.1071,0.35915,0.7299,11.66,1,3.0306,13.711,12.25,6.845
9.1316,0.33637,0.74491,9.101,0.36238,0.73582,11.753,1,3.0406,13.721,12.25,6.845
9.1265,0.33891,0.75091,9.0949,0.3656,0.74175,11.847,1,3.0506,13.731,12.25,6.845
9.1213,0.34144,0.75691,9.0888,0.36883,0.74767,11.94,1,3.0607,13.741,12.25,6.845
9.1161,0.34398,0.76291,9.0827,0.37206,0.7536,12.034,1,3.0707,13.751,12.25,6.845
9.111,0.34652,0.76891,9.0766,0.37529,0.75952,12.127,1,3.0807,13.761,12.25,6.845
9.1058,0.34905,0.77491,9.0706,0.37852,0.76545,12.221,1,3.0908,13.771,12.25,6.845
9.1007,0.35159,0.78091,9.0645,0.38175,0.77137,12.314,1,3.1008,13.781,12.25,6.845
9.0955,0.35413,0.78691,9.0584,0.38498,0.7773,12.408,1,3.1108,13.791,12.25,6.845
9.0904,0.35666,0.79291,9.0523,0.38821,0.78322,12.501,1,3.1209,13.801,12.25,6.845
9.0852,0.3592,0.79891,9.0462,0.39144,0.78915,12.595,1,3.1309,13.811,12.25,6.845
9.0801,0.36174,0.8049,9.0401,0.39467,0.79507,12.688,1,3.141,13.821,12.25,6.845
9.0749,0.36427,0.8109,9.034,0.3979,0.801,12.782,1,3.151,13.831,12.25,6.845
9.0698,0.36681,0.8169,9.0279,0.40112,0.80692,12.875,1,3.161,13.841,12.25,6.845
9.0646,0.36935,0.8229,9.0218,0.40435,0.81284,12.969,1,3.1711,13.851,12.25,6.845
9.0595,0.37188,0.8289,9.0158,0.40758,0.81877,13.062,1,3.1811,13.861,12.25,6.845
9.0543,0.37442,0.8349,9.0097,0.41081,0.82469,13.156,1,3.1911,13.871,12.25,6.845
9.0492,0.37696,0.8409,9.0036,0.41404,0.83062,13.249,1,3.2012,13.881,12.25,6.845
9.044,0.37949,0.8469,8.9975,0.41727,0.83654,13.343,1,3.2112,13.891,12.25,6.845
9.0387,0.38185,0.8528,8.9911,0.42024,0.84244,13.428,1,3.2212,13.901,12.25,6.845
9.0332,0.38398,0.85859,8.9845,0.42289,0.84829,13.503,1,3.2313,13.911,12.25,6.845
9.0275,0.38697,0.86605,8.9771,0.42696,0.85579,13.621,1,3.2413,13.921,12.25,6.845
9.0217,0.39005,0.87366,8.9696,0.43116,0.86344,13.743,1,3.2513,13.931,12.25,6.845
9.0159,0.39312,0.88127,8.9621,0.43536,0.87109,13.865,1,3.2614,13.941,12.25,6.845
9.0101,0.3962,0.88887,8.9546,0.43956,0.87874,13.987,1,3.2714,13.951,12.25,6.845
9.0043,0.39927,0.89648,8.9471,0.44376,0.88639,14.109,1,3.2814,13.961,12.25,6.845
8.9985,0.40234,0.90409,8.9397,0.44796,0.89404,14.231,1,3.2915,13.971,12.25,6.845
8.9928,0.40542,0.9117,8.9322,0.45216,0.90168,14.352,1,3.3015,13.982,12.25,6.845
8.987,0.40849,0.91931,8.9247,0.45636,0.90933,14.474,1,3.3116,13.992,12.25,6.845
8.9812,0.41156,0.92692,8.9172,0.46056,0.91698,14.596,1,3.3216,14.002,12.25,6.845
8.9754,0.41464,0.93453,8.9097,0.46476,0.92463,14.718,1,3.3316,14.012,12.25,6.845
8.9696,0.41771,0.94213,8.9023,0.46896,0.93228,14.84,1,3.3417,14.022,12.25,6.845
8.9638,0.42079,0.94974,8.8948,0.47316,0.93992,14.962,1,3.3517,14.032,12.25,6.845
8.9581,0.42386,0.95735,8.8873,0.47736,0.94757,15.083,1,3.3617,14.042,12.25,6.845
8.9523,0.42693,0.96496,8.8798,0.48156,0.95522,15.205,1,3.3718,14.052,12.25,6.845
8.9465,0.43001,0.97257,8.8723,0.48576,0.96287,15.327,1,3.3818,14.062,12.25,6.845
8.9407,0.43308,0.98018,8.8649,0.48996,0.97052,15.449,1,3.3918,14.072,12.25,6.845
8.9349,0.43615,0.98779,8.8574,0.49416,0.97817,15.571,1,3.4019,14.082,12.25,6.845
8.9291,0.43923,0.99539,8.8499,0.49836,0.98581,15.693,1,3.4119,14.092,12.25,6.845
8.9234,0.4423,1.003,8.8424,0.50256,0.99346,15.815,1,3.4219,14.102,12.25,6.845
8.9174,0.4452,1.0104,8.8346,0.50644,1.001,15.923,1,3.432,14.112,12.25,6.845
8.9111,0.4478,1.0175,8.8264,0.5098,1.0084,16.01,1,3.442,14.122,12.25,6.845
8.9031,0.45136,1.0267,8.8138,0.515,1.018,16.143,1,3.452,14.132,12.25,6.845
8.8946,0.45513,1.0364,8.8003,0.52061,1.0281,16.287,1,3.4621,14.142,12.25,6.845
8.8861,0.45891,1.0461,8.7868,0.52622,1.0382,16.431,1,3.4721,14.152,12.25,6.845
8.8776,0.46268,1.0557,8.7733,0.53184,1.0482,16.575,1,3.4821,14.162,12.25,6.845
8.8691,0.46646,1.0654,8.7598,0.53745,1.0583,16.719,1,3.4922,14.172,12.25,6.845
8.8606,0.47024,1.0751,8.7463,0.54306,1.0684,16.863,1,3.5022,14.182,12.25,6.845
8.8521,0.47401,1.0847,8.7328,0.54868,1.0785,17.007,1,3.5122,14.192,12.25,6.845
8.8436,0.47779,1.0944,8.7193,0.55429,1.0885,17.151,1,3.5223,14.202,12.25,6.845
8.8351,0.48156,1.104,8.7057,0.55991,1.0986,17.295,1,3.5323,14.212,12.25,6.845
8.8266,0.48534,1.1137,8.6922,0.56552,1.1087,17.439,1,3.5424,14.222,12.25,6.845
8.8182,0.48911,1.1234,8.6787,0.57113,1.1187,17.584,1,3.5524,14.232,12.25,6.845
8.8097,0.49289,1.133,8.6652,0.57674,1.1288,17.728,1,3.5624,14.242,12.25,6.845
8.8012,0.49666,1.1427,8.6517,0.58236,1.1389,17.872,1,3.5725,14.252,12.25,6.845
8.7927,0.50044,1.1524,8.6382,0.58797,1.149,18.016,1,3.5825,14.262,12.25,6.845
8.7842,0.50421,1.162,8.6247,0.59358,1.159,18.16,1,3.5925,14.273,12.25,6.845
8.7757,0.50799,1.1717,8.6112,0.5992,1.1691,18.304,1,3.6026,14.283,12.25,6.845
8.7672,0.51176,1.1814,8.5977,0.60481,1.1792,18.448,1,3.6126,14.293,12.25,6.845
8.7587,0.51554,1.191,8.5842,0.61043,1.1892,18.592,1,3.6226,14.303,12.25,6.845
8.7502,0.51931,1.2007,8.5706,0.61604,1.1993,18.736,1,3.6327,14.313,12.25,6.845
8.7417,0.52309,1.2103,8.5571,0.62165,1.2094,18.88,1,3.6427,14.323,12.25,6.845
8.7322,0.52646,1.2192,8.5423,0.62618,1.219,18.969,1,3.6527,14.333,12.25,6.845
8.7236,0.53041,1.2288,8.5297,0.63165,1.2301,19.052,1,3.6628,14.343,12.25,6.845
8.719,0.53662,1.242,8.5258,0.64104,1.2464,19.152,1,3.6728,14.353,12.25,6.845
8.7144,0.54283,1.2551,8.5219,0.65044,1.2628,19.252,1,3.6828,14.363,12.25,6.845
8.7098,0.54904,1.2682,8.5181,0.65983,1.2791,19.351,1,3.6929,14.373,12.25,6.845
8.7052,0.55525,1.2813,8.5142,0.66923,1.2955,19.451,1,3.7029,14.383,12.25,6.845
8.7005,0.56146,1.2945,8.5103,0.67862,1.3118,19.551,1,3.7129,14.393,12.25,6.845
8.6959,0.56767,1.3076,8.5064,0.68802,1.3281,19.651,1,3.723,14.403,12.25,6.845
8.6913,0.57388,1.3207,8.5025,0.69741,1.3445,19.751,1,3.733,14.413,12.25,6.845
8.6867,0.58009,1.3339,8.4987,0.70681,1.3608,19.85,1,3.7431,14.423,12.25,6.845
8.6821,0.5863,1.347,8.4948,0.7162,1.3772,19.95,1,3.7531,14.433,12.25,6.845
8.6775,0.59251,1.3601,8.4909,0.7256,1.3935,20.05,1,3.7631,14.443,12.25,6.845
8.6728,0.59872,1.3733,8.487,0.73499,1.4098,20.15,1,3.7732,14.453,12.25,6.845
8.6682,0.60493,1.3864,8.4832,0.74439,1.4262,20.25,1,3.7832,14.463,12.25,6.845
8.6636,0.61114,1.3995,8.4793,0.75378,1.4425,20.349,1,3.7932,14.473,12.25,6.845
8.659,0.61735,1.4127,8.4754,0.76318,1.4589,20.449,1,3.8033,14.483,12.25,6.845
8.6544,0.62356,1.4258,8.4715,0.77257,1.4752,20.549,1,3.8133,14.493,12.25,6.845
8.6498,0.62977,1.4389,8.4676,0.78197,1.4915,20.649,1,3.8233,14.503,12.25,6.845
8.6451,0.63598,1.452,8.4638,0.79136,1.5079,20.749,1,3.8334,14.513,12.25,6.845
8.6405,0.64219,1.4652,8.4599,0.80076,1.5242,20.848,1,3.8434,14.523,12.25,6.845
8.6359,0.6484,1.4783,8.456,0.81015,1.5406,20.948,1,3.8534,14.533,12.25,6.845
8.6313,0.65461,1.4914,8.4521,0.81955,1.5569,21.048,1,3.8635,14.543,12.25,6.845
8.6252,0.66034,1.5029,8.4478,0.82664,1.5719,21.07,1,3.8735,14.554,12.25,6.845
8.6174,0.66676,1.5138,8.438,0.83381,1.5862,21.023,1,3.8835,14.564,12.25,6.845
8.6016,0.67791,1.5241,8.3977,0.84504,1.599,20.709,1,3.8936,14.574,12.25,6.845
8.5859,0.68906,1.5344,8.3574,0.85627,1.6118,20.394,1,3.9036,14.584,12.25,6.845
8.5702,0.70021,1.5448,8.317,0.8675,1.6246,20.079,1,3.9136,14.594,12.25,6.845
8.5544,0.71136,1.5551,8.2767,0.87873,1.6373,19.765,1,3.9237,14.604,12.25,6.845
8.5387,0.7225,1.5654,8.2363,0.88995,1.6501,19.45,1,3.9337,14.614,12.25,6.845
8.523,0.73365,1.5758,8.196,0.90118,1.6629,19.136,1,3.9438,14.624,12.25,6.845
8.5072,0.7448,1.5861,8.1557,0.91241,1.6756,18.821,1,3.9538,14.634,12.25,6.845
8.4915,0.75595,1.5964,8.1153,0.92364,1.6884,18.507,1,3.9638,14.644,12.25,6.845
8.4757,0.7671,1.6067,8.075,0.93487,1.7012,18.192,1,3.9739,14.654,12.25,6.845
8.46,0.77824,1.6171,8.0347,0.9461,1.714,17.877,1,3.9839,14.664,12.25,6.845
8.4443,0.78939,1.6274,7.9943,0.95732,1.7267,17.563,1,3.9939,14.674,12.25,6.845
8.4285,0.80054,1.6377,7.954,0.96855,1.7395,17.248,1,4.004,14.684,12.25,6.845
8.4128,0.81169,1.648,7.9137,0.97978,1.7523,16.934,1,4.014,14.694,12.25,6.845
8.3971,0.82284,1.6584,7.8733,0.99101,1.765,16.619,1,4.024,14.704,12.25,6.845
8.3813,0.83399,1.6687,7.833,1.0022,1.7778,16.305,1,4.0341,14.714,12.25,6.845
8.3656,0.84513,1.679,7.7926,1.0135,1.7906,15.99,1,4.0441,14.724,12.25,6.845
8.3499,0.85628,1.6893,7.7523,1.0247,1.8034,15.675,1,4.0541,14.734,12.25,6.845
8.3341,0.86743,1.6997,7.712,1.0359,1.8161,15.361,1,4.0642,14.744,12.25,6.845
8.3184,0.87858,1.71,7.6716,1.0472,1.8289,15.046,1,4.0742,14.754,12.25,6.845
8.3026,0.88973,1.7203,7.6313,1.0584,1.8417,14.732,1,4.0842,14.764,12.25,6.845
8.2857,0.90042,1.7304,7.5897,1.069,1.854,14.43,1,4.0943,14.774,12.25,6.845
8.2646,0.90961,1.7397,7.5438,1.0779,1.8649,14.169,1,4.1043,14.784,12.25,6.845
8.238,0.91778,1.7405,7.5,1.0811,1.8636,13.598,1,4.1143,14.794,12.25,6.845
8.207,0.92516,1.7347,7.4579,1.08,1.8527,12.784,1,4.1244,14.804,12.25,6.845
8.1761,0.93253,1.729,7.4158,1.0788,1.8418,11.971,1,4.1344,14.814,12.25,6.845
8.1451,0.93991,1.7232,7.3737,1.0776,1.8309,11.158,1,4.1445,14.824,12.25,6.845
8.1141,0.94729,1.7174,7.3316,1.0765,1.8201,10.344,1,4.1545,14.834,12.25,6.845
8.0832,0.95466,1.7117,7.2895,1.0753,1.8092,9.5309,1,4.1645,14.845,12.25,6.845
8.0522,0.96204,1.7059,7.2474,1.0742,1.7983,8.7176,1,4.1746,14.855,12.25,6.845
8.0213,0.96942,1.7001,7.2053,1.073,1.7875,7.9042,1,4.1846,14.865,12.25,6.845
7.9903,0.97679,1.6944,7.1631,1.0718,1.7766,7.0908,1,4.1946,14.875,12.25,6.845
7.9593,0.98417,1.6886,7.121,1.0707,1.7657,6.2775,1,4.2047,14.885,12.25,6.845
7.9284,0.99155,1.6828,7.0789,1.0695,1.7548,5.4641,1,4.2147,14.895,12.25,6.845
7.8974,0.99892,1.6771,7.0368,1.0684,1.744,4.6507,1,4.2247,14.905,12.25,6.845
7.8665,1.0063,1.6713,6.9947,1.0672,1.7331,3.8373,1,4.2348,14.915,12.25,6.845
7.8355,1.0137,1.6656,6.9526,1.066,1.7222,3.0239,1,4.2448,14.925,12.25,6.845
7.8046,1.0211,1.6598,6.9105,1.0649,1.7113,2.2105,1,4.2548,14.935,12.25,6.845
7.7736,1.0284,1.654,6.8684,1.0637,1.7005,1.3972,1,4.2649,14.945,12.25,6.845
7.7426,1.0358,1.6483,6.8263,1.0626,1.6896,0.58376,1,4.2749,14.955,12.25,6.845
7.7117,1.0432,1.6425,6.7842,1.0614,1.6787,-0.22958,1,4.2849,14.965,12.25,6.845
7.6807,1.0506,1.6367,6.742,1.0602,1.6679,-1.043,1,4.295,14.975,12.25,6.845
7.6498,1.0579,1.631,6.6999,1.0591,1.657,-1.8563,1,4.305,14.985,12.25,6.845
7.6188,1.0653,1.6252,6.6578,1.0579,1.6461,-2.6698,1,4.3151,14.995,12.25,6.845
7.5871,1.0723,1.6198,6.6149,1.0571,1.6353,-3.4391,1,4.3251,15.005,12.25,6.845
7.5513,1.077,1.6161,6.5681,1.0581,1.625,-3.9871,1,4.3351,15.015,12.25,6.845
7.5196,1.0776,1.6061,6.5414,1.0537,1.6095,-4.5544,1,4.3452,15.025,12.25,6.845
7.4927,1.0733,1.5886,6.5389,1.0429,1.5877,-5.1446,1,4.3552,15.035,12.25,6.845
7.4659,1.069,1.5712,6.5364,1.0321,1.5659,-5.735,1,4.3652,15.045,12.25,6.845
7.4391,1.0647,1.5537,6.5339,1.0213,1.5441,-6.3253,1,4.3753,15.055,12.25,6.845
7.4123,1.0603,1.5362,6.5313,1.0104,1.5223,-6.9156,1,4.3853,15.065,12.25,6.845
7.3855,1.056,1.5187,6.5288,0.99963,1.5005,-7.5059,1,4.3953,15.075,12.25,6.845
7.3587,1.0517,1.5013,6.5263,0.98881,1.4787,-8.0962,1,4.4054,15.085,12.25,6.845
7.3318,1.0474,1.4838,6.5238,0.97799,1.4569,-8.6865,1,4.4154,15.095,12.25,6.845
7.305,1.043,1.4663,6.5213,0.96718,1.4351,-9.2768,1,4.4254,15.105,12.25,6.845
7.2782,1.0387,1.4488,6.5188,0.95636,1.4133,-9.8671,1,4.4355,15.115,12.25,6.845
7.2514,1.0344,1.4314,6.5163,0.94554,1.3915,-10.457,1,4.4455,15.126,12.25,6.845
7.2246,1.0301,1.4139,6.5138,0.93473,1.3697,-11.048,1,4.4555,15.136,12.25,6.845
7.1978,1.0257,1.3964,6.5113,0.92391,1.3479,-11.638,1,4.4656,15.146,12.25,6.845
7.171,1.0214,1.3789,6.5088,0.91309,1.3261,-12.228,1,4.4756,15.156,12.25,6.845
7.1441,1.0171,1.3615,6.5062,0.90228,1.3043,-12.819,1,4.4856,15.166,12.25,6.845
7.1173,1.0128,1.344,6.5037,0.89146,1.2826,-13.409,1,4.4957,15.176,12.25,6.845
7.0905,1.0084,1.3265,6.5012,0.88064,1.2608,-13.999,1,4.5057,15.186,12.25,6.845
7.0637,1.0041,1.309,6.4987,0.86983,1.239,-14.59,1,4.5157,15.196,12.25,6.845
7.0369,0.99977,1.2916,6.4962,0.85901,1.2172,-15.18,1,4.5258,15.206,12.25,6.845
7.0101,0.99545,1.2741,6.4937,0.84819,1.1954,-15.77,1,4.5358,15.216,12.25,6.845
6.9832,0.99112,1.2566,6.4912,0.83738,1.1736,-16.36,1,4.5459,15.226,12.25,6.845
6.9564,0.9868,1.2392,6.4887,0.82656,1.1518,-16.951,1,4.5559,15.236,12.25,6.845
6.9301,0.98268,1.2229,6.4872,0.81784,1.131,-17.46,1,4.5659,15.246,12.25,6.845
6.9041,0.97872,1.2074,6.4864,0.8107,1.1109,-17.907,1,4.576,15.256,12.25,6.845
6.8799,0.97111,1.1925,6.4736,0.80385,1.0965,-18.019,1,4.586,15.266,12.25,6.845
6.8561,0.96268,1.1777,6.4582,0.79707,1.0833,-18.057,1,4.596,15.276,12.25,6.845
6.8323,0.95425,1.1629,6.4427,0.79028,1.0701,-18.095,1,4.6061,15.286,12.25,6.845
6.8085,0.94582,1.1481,6.4273,0.7835,1.0569,-18.134,1,4.6161,15.296,12.25,6.845
6.7846,0.93739,1.1333,6.4118,0.77671,1.0437,-18.172,1,4.6261,15.306,12.25,6.845
6.7608,0.92896,1.1185,6.3963,0.76993,1.0306,-18.21,1,4.6362,15.316,12.25,6.845
6.737,0.92053,1.1037,6.3809,0.76314,1.0174,-18.248,1,4.6462,15.326,12.25,6.845
6.7132,0.91211,1.0889,6.3654,0.75636,1.0042,-18.286,1,4.6562,15.336,12.25,6.845
6.6894,0.90368,1.0741,6.35,0.74957,0.99102,-18.324,1,4.6663,15.346,12.25,6.845
6.6656,0.89525,1.0593,6.3345,0.74279,0.97784,-18.362,1,4.6763,15.356,12.25,6.845
6.6417,0.88682,1.0445,6.3191,0.736,0.96466,-18.4,1,4.6863,15.366,12.25,6.845
6.6179,0.87839,1.0297,6.3036,0.72922,0.95148,-18.438,1,4.6964,15.376,12.25,6.845
6.5941,0.86996,1.0149,6.2882,0.72243,0.9383,-18.476,1,4.7064,15.386,12.25,6.845
6.5703,0.86153,1.0001,6.2727,0.71565,0.92512,-18.514,1,4.7164,15.396,12.25,6.845
6.5465,0.8531,0.9853,6.2573,0.70886,0.91194,-18.552,1,4.7265,15.406,12.25,6.845
6.5227,0.84467,0.9705,6.2418,0.70207,0.89876,-18.59,1,4.7365,15.417,12.25,6.845
6.4988,0.83624,0.9557,6.2264,0.69529,0.88558,-18.628,1,4.7466,15.427,12.25,6.845
6.475,0.82781,0.94089,6.2109,0.6885,0.8724,-18.666,1,4.7566,15.437,12.25,6.845
6.4512,0.81939,0.92609,6.1955,0.68172,0.85922,-18.705,1,4.7666,15.447,12.25,6.845
6.4274,0.81096,0.91129,6.18,0.67493,0.84604,-18.743,1,4.7767,15.457,12.25,6.845
6.4036,0.80253,0.89649,6.1646,0.66815,0.83286,-18.781,1,4.7867,15.467,12.25,6.845
6.3798,0.7941,0.88169,6.1491,0.66136,0.81968,-18.819,1,4.7967,15.477,12.25,6.845
6.3567,0.78691,0.86704,6.1339,0.65532,0.80687,-18.885,1,4.8068,15.487,12.25,6.845
6.3346,0.78135,0.8526,6.119,0.65024,0.79453,-18.988,1,4.8168,15.497,12.25,6.845
6.3149,0.77554,0.84162,6.104,0.6462,0.78545,-18.924,1,4.8268,15.507,12.25,6.845
6.2964,0.76959,0.83258,6.0889,0.64273,0.77822,-18.767,1,4.8369,15.517,12.25,6.845
6.278,0.76364,0.82353,6.0739,0.63926,0.77098,-18.61,1,4.8469,15.527,12.25,6.845
6.2595,0.75769,0.81449,6.0588,0.63579,0.76375,-18.453,1,4.8569,15.537,12.25,6.845
6.2411,0.75175,0.80545,6.0438,0.63232,0.75651,-18.296,1,4.867,15.547,12.25,6.845
6.2226,0.7458,0.79641,6.0287,0.62885,0.74927,-18.14,1,4.877,15.557,12.25,6.845
6.2042,0.73985,0.78737,6.0137,0.62538,0.74204,-17.983,1,4.887,15.567,12.25,6.845
6.1858,0.7339,0.77833,5.9986,0.62191,0.7348,-17.826,1,4.8971,15.577,12.25,6.845
6.1673,0.72795,0.76929,5.9836,0.61844,0.72757,-17.669,1,4.9071,15.587,12.25,6.845
6.1489,0.722,0.76024,5.9685,0.61497,0.72033,-17.512,1,4.9171,15.597,12.25,6.845
6.1304,0.71605,0.7512,5.9535,0.61151,0.71309,-17.355,1,4.9272,15.607,12.25,6.845
6.112,0.71011,0.74216,5.9384,0.60804,0.70586,-17.198,1,4.9372,15.617,12.25,6.845
6.0935,0.70416,0.73312,5.9234,0.60457,0.69862,-17.041,1,4.9473,15.627,12.25,6.845
6.0751,0.69821,0.72408,5.9083,0.6011,0.69139,-16.884,1,4.9573,15.637,12.25,6.845
6.0567,0.69226,0.71504,5.8933,0.59763,0.68415,-16.727,1,4.9673,15.647,12.25,6.845
6.0382,0.68631,0.706,5.8782,0.59416,0.67692,-16.57,1,4.9774,15.657,12.25,6.845
6.0198,0.68036,0.69695,5.8632,0.59069,0.66968,-16.413,1,4.9874,15.667,12.25,6.845
6.0013,0.67441,0.68791,5.8481,0.58722,0.66244,-16.256,1,4.9974,15.677,12.25,6.845
5.9829,0.66847,0.67887,5.8331,0.58375,0.65521,-16.099,1,5.0075,15.687,12.25,6.845
5.9645,0.66252,0.66983,5.818,0.58028,0.64797,-15.942,1,5.0175,15.698,12.25,6.845
5.946,0.65657,0.66079,5.803,0.57681,0.64074,-15.785,1,5.0275,15.708,12.25,6.845
5.9276,0.65062,0.65175,5.7879,0.57335,0.6335,-15.628,1,5.0376,15.718,12.25,6.845
5.9091,0.64467,0.64271,5.7729,0.56988,0.62626,-15.471,1,5.0476,15.728,12.25,6.845
5.8914,0.64036,0.63368,5.7583,0.56692,0.61929,-15.375,1,5.0576,15.738,12.25,6.845
5.874,0.63662,0.62466,5.744,0.56415,0.61241,-15.3,1,5.0677,15.748,12.25,6.845
5.8626,0.6329,0.61866,5.7355,0.56174,0.60717,-15.176,1,5.0777,15.758,12.25,6.845
5.8518,0.62919,0.61297,5.7275,0.55937,0.6021,-15.046,1,5.0877,15.768,12.25,6.845
5.841,0.62547,0.60729,5.7195,0.557,0.59703,-14.917,1,5.0978,15.778,12.25,6.845
5.8302,0.62176,0.6016,5.7115,0.55463,0.59196,-14.788,1,5.1078,15.788,12.25,6.845
5.8195,0.61805,0.59591,5.7035,0.55226,0.5869,-14.658,1,5.1178,15.798,12.25,6.845
5.8087,0.61433,0.59023,5.6955,0.5499,0.58183,-14.529,1,5.1279,15.808,12.25,6.845
5.7979,0.61062,0.58454,5.6875,0.54753,0.57676,-14.4,1,5.1379,15.818,12.25,6.845
5.7871,0.6069,0.57886,5.6795,0.54516,0.57169,-14.27,1,5.148,15.828,12.25,6.845
5.7763,0.60319,0.57317,5.6715,0.54279,0.56662,-14.141,1,5.158,15.838,12.25,6.845
