"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.3005,4.1855,0.019252,-0.5125,4.1886,0.026951,-0.5182,-6.1791,1,0,19.68,12.445,5
-0.30116,4.1878,0.020938,-0.51283,4.1909,0.028633,-0.51852,-6.179,1,0.0033751,19.68,12.445,5.0034
-0.30182,4.1901,0.022623,-0.51315,4.1932,0.030316,-0.51883,-6.1789,1,0.0067501,19.68,12.445,5.0068
-0.30247,4.1925,0.024308,-0.51348,4.1955,0.031998,-0.51915,-6.1787,1,0.010125,19.68,12.445,5.0101
-0.30313,4.1948,0.025993,-0.51381,4.1978,0.033681,-0.51946,-6.1786,1,0.0135,19.68,12.445,5.0135
-0.30379,4.1971,0.027677,-0.51413,4.2,0.035363,-0.51978,-6.1785,1,0.016875,19.68,12.445,5.0169
-0.30444,4.1994,0.029362,-0.51446,4.2023,0.037046,-0.52009,-6.1783,1,0.02025,19.68,12.445,5.0202
-0.3051,4.2017,0.031047,-0.51479,4.2046,0.038728,-0.52041,-6.1782,1,0.023625,19.68,12.445,5.0236
-0.30576,4.204,0.032732,-0.51511,4.2069,0.040411,-0.52073,-6.178,1,0.027,19.68,12.445,5.027
-0.30641,4.2063,0.034417,-0.51544,4.2092,0.042093,-0.52104,-6.1779,1,0.030375,19.68,12.445,5.0304
-0.30707,4.2086,0.036102,-0.51577,4.2115,0.043776,-0.52136,-6.1778,1,0.03375,19.68,12.445,5.0338
-0.30773,4.2109,0.037787,-0.51609,4.2137,0.045458,-0.52167,-6.1776,1,0.037125,19.68,12.445,5.0371
-0.30838,4.2132,0.039472,-0.51642,4.216,0.047141,-0.52199,-6.1775,1,0.0405,19.68,12.445,5.0405
-0.30904,4.2155,0.041157,-0.51675,4.2183,0.048823,-0.5223,-6.1774,1,0.043875,19.68,12.445,5.0439
-0.3097,4.2178,0.042842,-0.51708,4.2206,0.050505,-0.52262,-6.1772,1,0.04725,19.68,12.445,5.0472
-0.31035,4.2201,0.044527,-0.5174,4.2229,0.052188,-0.52293,-6.1771,1,0.050625,19.68,12.445,5.0506
-0.31101,4.2224,0.046212,-0.51773,4.2252,0.05387,-0.52325,-6.177,1,0.054,19.68,12.445,5.054
-0.31167,4.2247,0.047897,-0.51806,4.2275,0.055553,-0.52356,-6.1768,1,0.057375,19.68,12.445,5.0574
-0.31232,4.227,0.049582,-0.51838,4.2297,0.057235,-0.52388,-6.1767,1,0.06075,19.68,12.445,5.0608
-0.31298,4.2293,0.051267,-0.51871,4.232,0.058918,-0.52419,-6.1765,1,0.064125,19.68,12.445,5.0641
-0.31364,4.2317,0.052952,-0.51904,4.2343,0.0606,-0.52451,-6.1764,1,0.0675,19.68,12.445,5.0675
-0.31429,4.234,0.054637,-0.51936,4.2366,0.062283,-0.52483,-6.1763,1,0.070875,19.68,12.445,5.0709
-0.31495,4.2363,0.056322,-0.51969,4.2389,0.063965,-0.52514,-6.1761,1,0.07425,19.68,12.445,5.0743
-0.31561,4.2386,0.058007,-0.52002,4.2412,0.065648,-0.52546,-6.176,1,0.077625,19.68,12.445,5.0776
-0.31626,4.2409,0.059692,-0.52034,4.2434,0.06733,-0.52577,-6.1759,1,0.081,19.68,12.445,5.081
-0.31692,4.2432,0.061377,-0.52067,4.2457,0.069013,-0.52609,-6.1757,1,0.084375,19.68,12.445,5.0844
-0.31713,4.2441,0.062904,-0.52047,4.2466,0.070536,-0.52587,-6.1754,1,0.08775,19.68,12.445,5.0877
-0.31725,4.2448,0.064396,-0.52015,4.2472,0.072023,-0.52553,-6.1751,1,0.091125,19.68,12.445,5.0911
-0.31736,4.2454,0.065887,-0.51984,4.2478,0.073511,-0.52519,-6.1747,1,0.0945,19.68,12.445,5.0945
-0.31747,4.2461,0.067379,-0.51952,4.2485,0.074998,-0.52485,-6.1744,1,0.097875,19.68,12.445,5.0979
-0.31758,4.2467,0.06887,-0.5192,4.2491,0.076485,-0.52451,-6.1741,1,0.10125,19.68,12.445,5.1013
-0.3177,4.2473,0.070362,-0.51888,4.2497,0.077972,-0.52417,-6.1737,1,0.10463,19.68,12.445,5.1046
-0.31785,4.2479,0.072236,-0.51851,4.2502,0.079845,-0.52378,-6.1733,1,0.108,19.68,12.445,5.108
-0.31801,4.2484,0.074185,-0.51812,4.2506,0.081793,-0.52337,-6.1729,1,0.11137,19.68,12.445,5.1114
-0.31817,4.2489,0.076133,-0.51773,4.2511,0.08374,-0.52297,-6.1725,1,0.11475,19.68,12.445,5.1147
-0.31834,4.2494,0.078081,-0.51734,4.2516,0.085687,-0.52257,-6.172,1,0.11812,19.68,12.445,5.1181
-0.3185,4.2499,0.080029,-0.51695,4.252,0.087634,-0.52216,-6.1716,1,0.1215,19.68,12.445,5.1215
-0.31866,4.2504,0.081977,-0.51657,4.2525,0.089581,-0.52176,-6.1712,1,0.12488,19.68,12.445,5.1249
-0.31882,4.2509,0.083926,-0.51618,4.253,0.091528,-0.52136,-6.1707,1,0.12825,19.68,12.445,5.1283
-0.31899,4.2514,0.085874,-0.51579,4.2535,0.093475,-0.52095,-6.1703,1,0.13163,19.68,12.445,5.1316
-0.31915,4.2519,0.087822,-0.5154,4.2539,0.095422,-0.52055,-6.1699,1,0.135,19.68,12.445,5.135
-0.31931,4.2524,0.08977,-0.51502,4.2544,0.097369,-0.52015,-6.1694,1,0.13837,19.68,12.445,5.1384
-0.31947,4.2529,0.091718,-0.51463,4.2549,0.099316,-0.51974,-6.169,1,0.14175,19.68,12.445,5.1417
-0.31963,4.2534,0.093666,-0.51424,4.2553,0.10126,-0.51934,-6.1686,1,0.14512,19.68,12.445,5.1451
-0.3198,4.2539,0.095614,-0.51385,4.2558,0.10321,-0.51894,-6.1681,1,0.1485,19.68,12.445,5.1485
-0.31996,4.2544,0.097563,-0.51346,4.2563,0.10516,-0.51853,-6.1677,1,0.15188,19.68,12.445,5.1519
-0.32012,4.2549,0.099511,-0.51308,4.2568,0.1071,-0.51813,-6.1673,1,0.15525,19.68,12.445,5.1553
-0.32028,4.2554,0.10146,-0.51269,4.2572,0.10905,-0.51773,-6.1668,1,0.15863,19.68,12.445,5.1586
-0.32045,4.2559,0.10341,-0.5123,4.2577,0.111,-0.51732,-6.1664,1,0.162,19.68,12.445,5.162
-0.32061,4.2564,0.10536,-0.51191,4.2582,0.11295,-0.51692,-6.166,1,0.16538,19.68,12.445,5.1654
-0.32077,4.2569,0.1073,-0.51152,4.2586,0.11489,-0.51652,-6.1655,1,0.16875,19.68,12.445,5.1687
-0.32093,4.2574,0.10925,-0.51114,4.2591,0.11684,-0.51611,-6.1651,1,0.17212,19.68,12.445,5.1721
-0.32109,4.2579,0.1112,-0.51075,4.2596,0.11879,-0.51571,-6.1647,1,0.1755,19.68,12.445,5.1755
-0.32126,4.2584,0.11315,-0.51036,4.2601,0.12073,-0.51531,-6.1642,1,0.17887,19.68,12.445,5.1789
-0.32142,4.2589,0.1151,-0.50997,4.2605,0.12268,-0.5149,-6.1638,1,0.18225,19.68,12.445,5.1823
-0.32158,4.2594,0.11704,-0.50959,4.261,0.12463,-0.5145,-6.1634,1,0.18563,19.68,12.445,5.1856
-0.32174,4.2599,0.11899,-0.5092,4.2615,0.12658,-0.5141,-6.1629,1,0.189,19.68,12.445,5.189
-0.32191,4.2604,0.12094,-0.50881,4.2619,0.12852,-0.51369,-6.1625,1,0.19238,19.68,12.445,5.1924
-0.32207,4.2609,0.12289,-0.50842,4.2624,0.13047,-0.51329,-6.1621,1,0.19575,19.68,12.445,5.1958
