"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.2345,0.042169,0.093451,9.3068,0.037381,0.070028,1,0,9.48,11.445,5
9.234,0.042211,0.099728,9.3063,0.037385,0.075858,1,0.03375,9.48,11.445,5.0338
9.2335,0.042253,0.10601,9.3058,0.03739,0.081688,1,0.0675,9.48,11.445,5.0675
9.2337,0.042252,0.11228,9.306,0.037375,0.087585,1,0.10125,9.48,11.445,5.1013
9.2348,0.042204,0.11856,9.307,0.037339,0.093555,1,0.135,9.48,11.445,5.135
9.2358,0.042157,0.12483,9.308,0.037303,0.099526,1,0.16875,9.48,11.445,5.1687
9.2368,0.042109,0.13111,9.3089,0.037266,0.1055,1,0.2025,9.48,11.445,5.2025
9.2378,0.042061,0.13738,9.3099,0.03723,0.11147,1,0.23625,9.48,11.445,5.2362
9.2388,0.042014,0.14366,9.3109,0.037194,0.11744,1,0.27,9.48,11.445,5.27
9.2398,0.041966,0.14994,9.3118,0.037158,0.12341,1,0.30375,9.48,11.445,5.3038
9.2408,0.041918,0.15621,9.3128,0.037121,0.12938,1,0.3375,9.48,11.445,5.3375
9.2419,0.041871,0.16249,9.3138,0.037085,0.13535,1,0.37125,9.48,11.445,5.3713
9.2429,0.041816,0.16882,9.3147,0.037085,0.14133,1,0.405,9.48,11.445,5.405
9.2439,0.041761,0.17515,9.3157,0.037085,0.14731,1,0.43875,9.48,11.445,5.4387
9.2449,0.041705,0.18148,9.3166,0.037085,0.15329,1,0.4725,9.48,11.445,5.4725
9.2459,0.04165,0.18781,9.3175,0.037085,0.15927,1,0.50625,9.48,11.445,5.5062
9.2469,0.041595,0.19414,9.3185,0.037085,0.16525,1,0.54,9.48,11.445,5.54
9.248,0.04154,0.20047,9.3194,0.037085,0.17123,1,0.57375,9.48,11.445,5.5738
9.2506,0.041403,0.20664,9.3221,0.036999,0.17706,1,0.6075,9.48,11.445,5.6075
9.2536,0.041247,0.21277,9.325,0.036894,0.18286,1,0.64125,9.48,11.445,5.6413
9.2566,0.041091,0.2189,9.328,0.036788,0.18865,1,0.675,9.48,11.445,5.675
9.2596,0.040935,0.22503,9.331,0.036683,0.19445,1,0.70875,9.48,11.445,5.7087
9.2626,0.040779,0.23116,9.334,0.036577,0.20024,1,0.7425,9.48,11.445,5.7425
9.2656,0.040622,0.23729,9.337,0.036472,0.20604,1,0.77625,9.48,11.445,5.7762
9.2686,0.040466,0.24342,9.34,0.036367,0.21183,1,0.81,9.48,11.445,5.81
9.2716,0.04031,0.24955,9.343,0.036261,0.21763,1,0.84375,9.48,11.445,5.8438
9.2746,0.040185,0.25569,9.346,0.036196,0.22343,1,0.8775,9.48,11.445,5.8775
9.2776,0.040119,0.26186,9.3489,0.036209,0.22926,1,0.91125,9.48,11.445,5.9113
9.2806,0.040054,0.26802,9.3519,0.036222,0.23508,1,0.945,9.48,11.445,5.945
9.2836,0.039988,0.27419,9.3549,0.036235,0.2409,1,0.97875,9.48,11.445,5.9788
9.2866,0.039923,0.28035,9.3578,0.036248,0.24673,1,1.0125,9.48,11.445,6.0125
9.2896,0.039857,0.28652,9.3608,0.036261,0.25255,1,1.0462,9.48,11.445,6.0462
9.2929,0.039762,0.29259,9.364,0.03624,0.25827,1,1.08,9.48,11.445,6.08
9.2978,0.039494,0.29812,9.3689,0.036025,0.26338,1,1.1137,9.48,11.445,6.1137
