z/D-0.56_X,z/D-0.56_Y,z/D-0.36_X,z/D-0.36_Y,z/D0.34_X,z/D0.34_Y,z/D1.04_X,z/D1.04_Y
0.985820043973171,0.900246305418719,0.977909743675377,0.899014778325123,0.848531212601931,0.899014778325123,0.789209178703626,0.899014778325123
0.989181347582867,0.849753694581281,0.982401686565918,0.849753694581281,0.823644624419025,0.849753694581281,0.779011856057443,0.849753694581281
0.990282764186914,0.799261083743843,0.976157774623584,0.798029556650247,0.828701539060978,0.800492610837439,0.764293367843923,0.798029556650247
0.98460521555203,0.750000000000001,0.969915254237288,0.748768472906405,0.723588266399488,0.750000000000001,0.751836853970109,0.75
0.98853079513512,0.698275862068966,0.977231360106872,0.698275862068966,0.741638139767889,0.698275862068966,0.748417800784838,0.698275862068966
0.985113133505886,0.649014778325124,0.973248726726225,0.649014778325124,0.778333472488937,0.649014778325124,0.756865241713284,0.65024630541872
0.980565528373828,0.599753694581282,0.961921460577218,0.599753694581282,0.756271743063093,0.599753694581282,0.747231499262475,0.598522167487686
0.978277810247418,0.550492610837439,0.954548300910078,0.549261083743843,0.640424007124767,0.549261083743843,0.751158470401603,0.549261083743843
