"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.012705,9.7465,0.054457,0.18767,9.7466,0.054544,0.18727,4.2461,1,0,10.68,12.055,6.845
-0.012841,9.7454,0.054735,0.18834,9.7455,0.054824,0.18793,4.2564,1,0.010035,10.69,12.055,6.845
-0.012977,9.7444,0.055013,0.189,9.7444,0.055104,0.18859,4.2667,1,0.02007,10.7,12.055,6.845
-0.013113,9.7433,0.055291,0.18967,9.7433,0.055384,0.18926,4.277,1,0.030105,10.71,12.055,6.845
-0.013249,9.7422,0.055569,0.19034,9.7423,0.055664,0.18992,4.2873,1,0.04014,10.72,12.055,6.845
-0.013385,9.7411,0.055847,0.191,9.7412,0.055943,0.19058,4.2976,1,0.050175,10.73,12.055,6.845
-0.013521,9.7401,0.056125,0.19167,9.7401,0.056223,0.19125,4.308,1,0.060209,10.74,12.055,6.845
-0.013657,9.739,0.056403,0.19234,9.7391,0.056503,0.19191,4.3183,1,0.070245,10.75,12.055,6.845
-0.013793,9.7379,0.056682,0.193,9.738,0.056783,0.19257,4.3286,1,0.080279,10.76,12.055,6.845
-0.013929,9.7369,0.05696,0.19367,9.7369,0.057063,0.19324,4.3389,1,0.090315,10.77,12.055,6.845
-0.014065,9.7358,0.057238,0.19433,9.7358,0.057342,0.1939,4.3492,1,0.10035,10.78,12.055,6.845
-0.014201,9.7347,0.057516,0.195,9.7348,0.057622,0.19456,4.3595,1,0.11038,10.79,12.055,6.845
-0.014337,9.7337,0.057786,0.19567,9.7337,0.057894,0.19523,4.3698,1,0.12042,10.8,12.055,6.845
-0.014476,9.7326,0.058012,0.19634,9.7326,0.058121,0.1959,4.3803,1,0.13046,10.81,12.055,6.845
-0.014615,9.7315,0.058238,0.19702,9.7315,0.058349,0.19658,4.3907,1,0.14049,10.82,12.055,6.845
-0.014754,9.7304,0.058464,0.19769,9.7304,0.058576,0.19725,4.4012,1,0.15053,10.831,12.055,6.845
-0.014909,9.7292,0.058734,0.1984,9.7293,0.058847,0.19795,4.412,1,0.16056,10.841,12.055,6.845
-0.015076,9.7281,0.059037,0.19912,9.7281,0.059153,0.19867,4.4231,1,0.1706,10.851,12.055,6.845
-0.015243,9.727,0.059341,0.19984,9.727,0.059459,0.19939,4.4342,1,0.18063,10.861,12.055,6.845
-0.01541,9.7258,0.059644,0.20057,9.7258,0.059764,0.20011,4.4453,1,0.19066,10.871,12.055,6.845
-0.015577,9.7247,0.059948,0.20129,9.7247,0.06007,0.20083,4.4564,1,0.2007,10.881,12.055,6.845
-0.015745,9.7235,0.060251,0.20201,9.7235,0.060376,0.20155,4.4674,1,0.21073,10.891,12.055,6.845
-0.015912,9.7224,0.060555,0.20273,9.7224,0.060682,0.20227,4.4785,1,0.22077,10.901,12.055,6.845
-0.016079,9.7212,0.060858,0.20346,9.7212,0.060988,0.20299,4.4896,1,0.2308,10.911,12.055,6.845
-0.016246,9.7201,0.061162,0.20418,9.7201,0.061294,0.20371,4.5007,1,0.24084,10.921,12.055,6.845
-0.016414,9.7189,0.061465,0.2049,9.7189,0.061599,0.20443,4.5118,1,0.25087,10.931,12.055,6.845
-0.016581,9.7178,0.061769,0.20563,9.7178,0.061905,0.20515,4.5229,1,0.26091,10.941,12.055,6.845
-0.016749,9.7166,0.062058,0.20635,9.7166,0.062196,0.20587,4.534,1,0.27094,10.951,12.055,6.845
-0.01692,9.7154,0.062305,0.20709,9.7154,0.062444,0.2066,4.5453,1,0.28098,10.961,12.055,6.845
-0.017091,9.7143,0.062552,0.20782,9.7143,0.062693,0.20733,4.5565,1,0.29101,10.971,12.055,6.845
-0.017262,9.7131,0.062799,0.20855,9.7131,0.062941,0.20806,4.5678,1,0.30105,10.981,12.055,6.845
-0.017425,9.7119,0.06312,0.20933,9.7118,0.063265,0.20883,4.5796,1,0.31108,10.991,12.055,6.845
-0.017586,9.7106,0.06345,0.21011,9.7106,0.063598,0.20961,4.5915,1,0.32112,11.001,12.055,6.845
-0.017747,9.7094,0.06378,0.21089,9.7094,0.063931,0.21039,4.6034,1,0.33115,11.011,12.055,6.845
-0.017908,9.7081,0.06411,0.21168,9.7081,0.064263,0.21117,4.6153,1,0.34119,11.021,12.055,6.845
-0.018069,9.7069,0.06444,0.21246,9.7069,0.064596,0.21195,4.6272,1,0.35122,11.031,12.055,6.845
-0.01823,9.7057,0.06477,0.21324,9.7056,0.064929,0.21272,4.6391,1,0.36126,11.041,12.055,6.845
-0.018391,9.7044,0.0651,0.21402,9.7044,0.065262,0.2135,4.651,1,0.37129,11.051,12.055,6.845
-0.018552,9.7032,0.06543,0.21481,9.7031,0.065595,0.21428,4.6629,1,0.38133,11.061,12.055,6.845
-0.018713,9.7019,0.06576,0.21559,9.7019,0.065928,0.21506,4.6748,1,0.39137,11.071,12.055,6.845
-0.018874,9.7007,0.06609,0.21637,9.7007,0.06626,0.21584,4.6866,1,0.4014,11.081,12.055,6.845
-0.019036,9.6995,0.066402,0.21716,9.6994,0.066575,0.21662,4.6986,1,0.41144,11.091,12.055,6.845
-0.019201,9.6982,0.066671,0.21795,9.6981,0.066846,0.21741,4.7106,1,0.42147,11.101,12.055,6.845
-0.019366,9.6969,0.066939,0.21874,9.6969,0.067116,0.2182,4.7227,1,0.4315,11.112,12.055,6.845
-0.019533,9.6956,0.067215,0.21953,9.6956,0.067394,0.21899,4.7348,1,0.44154,11.122,12.055,6.845
-0.019719,9.6944,0.067542,0.22031,9.6943,0.067724,0.21976,4.7473,1,0.45157,11.132,12.055,6.845
-0.019905,9.6932,0.067869,0.22108,9.6931,0.068055,0.22053,4.7598,1,0.46161,11.142,12.055,6.845
-0.02009,9.6919,0.068196,0.22185,9.6919,0.068385,0.22129,4.7723,1,0.47164,11.152,12.055,6.845
-0.020276,9.6907,0.068523,0.22262,9.6906,0.068715,0.22206,4.7849,1,0.48168,11.162,12.055,6.845
-0.020462,9.6895,0.068849,0.2234,9.6894,0.069046,0.22283,4.7974,1,0.49171,11.172,12.055,6.845
-0.020647,9.6882,0.069176,0.22417,9.6882,0.069376,0.2236,4.8099,1,0.50175,11.182,12.055,6.845
-0.020833,9.687,0.069503,0.22494,9.6869,0.069706,0.22437,4.8224,1,0.51178,11.192,12.055,6.845
-0.021019,9.6858,0.06983,0.22572,9.6857,0.070037,0.22514,4.8349,1,0.52182,11.202,12.055,6.845
-0.021204,9.6845,0.070157,0.22649,9.6845,0.070367,0.22591,4.8474,1,0.53185,11.212,12.055,6.845
-0.021391,9.6833,0.070474,0.22726,9.6832,0.070687,0.22668,4.86,1,0.54189,11.222,12.055,6.845
-0.021581,9.682,0.07074,0.22805,9.6819,0.070956,0.22746,4.8727,1,0.55192,11.232,12.055,6.845
-0.021771,9.6808,0.071006,0.22883,9.6807,0.071224,0.22824,4.8853,1,0.56196,11.242,12.055,6.845
-0.021992,9.6795,0.071298,0.22964,9.6794,0.071518,0.22905,4.8985,1,0.57199,11.252,12.055,6.845
-0.022341,9.678,0.071692,0.23057,9.6779,0.071918,0.22997,4.9134,1,0.58203,11.262,12.055,6.845
-0.022691,9.6766,0.072087,0.23151,9.6764,0.072317,0.2309,4.9284,1,0.59206,11.272,12.055,6.845
-0.02304,9.6751,0.072482,0.23244,9.675,0.072717,0.23182,4.9434,1,0.6021,11.282,12.055,6.845
-0.023389,9.6737,0.072877,0.23337,9.6735,0.073116,0.23275,4.9584,1,0.61213,11.292,12.055,6.845
-0.023738,9.6722,0.073271,0.2343,9.6721,0.073516,0.23367,4.9733,1,0.62217,11.302,12.055,6.845
-0.024087,9.6708,0.073666,0.23523,9.6706,0.073915,0.2346,4.9883,1,0.63221,11.312,12.055,6.845
-0.024437,9.6693,0.074061,0.23616,9.6692,0.074314,0.23552,5.0033,1,0.64224,11.322,12.055,6.845
-0.024789,9.6679,0.074421,0.2371,9.6677,0.074678,0.23645,5.0184,1,0.65228,11.332,12.055,6.845
-0.025146,9.6664,0.074742,0.23804,9.6662,0.075003,0.23739,5.0335,1,0.66231,11.342,12.055,6.845
-0.025497,9.6649,0.075082,0.23899,9.6647,0.075346,0.23834,5.0485,1,0.67235,11.352,12.055,6.845
-0.025829,9.6634,0.075507,0.23999,9.6632,0.075776,0.23933,5.0628,1,0.68238,11.362,12.055,6.845
-0.02616,9.6619,0.075932,0.24099,9.6617,0.076205,0.24032,5.0772,1,0.69241,11.372,12.055,6.845
-0.026491,9.6604,0.076356,0.24199,9.6602,0.076635,0.24131,5.0915,1,0.70245,11.382,12.055,6.845
-0.026822,9.659,0.076781,0.24298,9.6588,0.077065,0.24231,5.1058,1,0.71248,11.392,12.055,6.845
-0.027153,9.6575,0.077206,0.24398,9.6573,0.077495,0.2433,5.1201,1,0.72252,11.403,12.055,6.845
-0.027484,9.656,0.077631,0.24498,9.6558,0.077924,0.24429,5.1344,1,0.73255,11.413,12.055,6.845
-0.027816,9.6545,0.078056,0.24598,9.6543,0.078354,0.24528,5.1487,1,0.74259,11.423,12.055,6.845
-0.028149,9.653,0.078454,0.24698,9.6528,0.078757,0.24628,5.1631,1,0.75262,11.433,12.055,6.845
-0.028486,9.6515,0.0788,0.24799,9.6513,0.079106,0.24728,5.1776,1,0.76266,11.443,12.055,6.845
-0.028823,9.65,0.079146,0.249,9.6497,0.079456,0.24829,5.192,1,0.77269,11.453,12.055,6.845
-0.029129,9.6485,0.079599,0.25006,9.6482,0.079914,0.24934,5.2065,1,0.78273,11.463,12.055,6.845
-0.029435,9.647,0.080051,0.25112,9.6467,0.080372,0.2504,5.221,1,0.79276,11.473,12.055,6.845
-0.029741,9.6454,0.080503,0.25218,9.6452,0.08083,0.25145,5.2355,1,0.8028,11.483,12.055,6.845
-0.030047,9.6439,0.080956,0.25324,9.6436,0.081289,0.25251,5.25,1,0.81283,11.493,12.055,6.845
-0.030353,9.6424,0.081408,0.25431,9.6421,0.081747,0.25356,5.2645,1,0.82287,11.503,12.055,6.845
-0.030659,9.6409,0.081861,0.25537,9.6406,0.082205,0.25461,5.2789,1,0.8329,11.513,12.055,6.845
-0.030965,9.6394,0.082313,0.25643,9.6391,0.082664,0.25567,5.2934,1,0.84294,11.523,12.055,6.845
-0.031271,9.6379,0.082762,0.25749,9.6375,0.083118,0.25672,5.3079,1,0.85297,11.533,12.055,6.845
-0.031583,9.6363,0.08313,0.25856,9.636,0.083491,0.25779,5.3225,1,0.86301,11.543,12.055,6.845
-0.031895,9.6347,0.083499,0.25964,9.6344,0.083863,0.25886,5.3371,1,0.87304,11.553,12.055,6.845
-0.032256,9.6332,0.083944,0.26075,9.6328,0.084314,0.25997,5.3521,1,0.88308,11.563,12.055,6.845
-0.032642,9.6316,0.084427,0.26188,9.6312,0.084804,0.26109,5.3673,1,0.89312,11.573,12.055,6.845
-0.033027,9.63,0.084909,0.26301,9.6296,0.085293,0.26221,5.3825,1,0.90315,11.583,12.055,6.845
-0.033413,9.6284,0.085391,0.26414,9.628,0.085783,0.26333,5.3976,1,0.91319,11.593,12.055,6.845
-0.033798,9.6268,0.085873,0.26527,9.6264,0.086272,0.26445,5.4128,1,0.92322,11.603,12.055,6.845
-0.034183,9.6252,0.086355,0.2664,9.6248,0.086761,0.26557,5.428,1,0.93325,11.613,12.055,6.845
-0.034569,9.6236,0.086838,0.26753,9.6232,0.087251,0.2667,5.4432,1,0.94329,11.623,12.055,6.845
-0.034954,9.622,0.08732,0.26866,9.6216,0.08774,0.26782,5.4584,1,0.95332,11.633,12.055,6.845
-0.035345,9.6204,0.087749,0.2698,9.6199,0.088175,0.26895,5.4736,1,0.96336,11.643,12.055,6.845
-0.035738,9.6187,0.088142,0.27094,9.6183,0.088573,0.27009,5.4889,1,0.97339,11.653,12.055,6.845
-0.036142,9.6171,0.088558,0.2721,9.6166,0.088994,0.27124,5.5043,1,0.98343,11.663,12.055,6.845
-0.036591,9.6154,0.089073,0.2733,9.6149,0.089518,0.27243,5.5205,1,0.99346,11.673,12.055,6.845
-0.037039,9.6137,0.089588,0.27451,9.6132,0.090042,0.27363,5.5366,1,1.0035,11.684,12.055,6.845
-0.037487,9.612,0.090103,0.27572,9.6115,0.090566,0.27483,5.5528,1,1.0135,11.694,12.055,6.845
-0.037935,9.6103,0.090618,0.27692,9.6098,0.091089,0.27602,5.569,1,1.0236,11.704,12.055,6.845
-0.038383,9.6086,0.091133,0.27813,9.6081,0.091613,0.27722,5.5851,1,1.0336,11.714,12.055,6.845
