"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6478,0.074258,0.25366,9.6677,0.071222,0.23674,1,0,10.68,12.055,6.845
9.6331,0.077993,0.26257,9.6537,0.074873,0.24525,1,0.10035,10.78,12.055,6.845
9.6178,0.081625,0.27187,9.6392,0.078433,0.25414,1,0.2007,10.881,12.055,6.845
9.6019,0.085443,0.28157,9.624,0.082179,0.26342,1,0.30105,10.981,12.055,6.845
9.5849,0.089851,0.29199,9.6078,0.08651,0.2734,1,0.4014,11.081,12.055,6.845
9.5677,0.093975,0.30238,9.5915,0.090576,0.28337,1,0.50175,11.182,12.055,6.845
9.5497,0.098387,0.31338,9.5743,0.094935,0.29392,1,0.6021,11.282,12.055,6.845
9.5295,0.10355,0.32607,9.555,0.10005,0.30611,1,0.70245,11.382,12.055,6.845
9.5088,0.10907,0.33961,9.5354,0.10552,0.31913,1,0.8028,11.483,12.055,6.845
9.4874,0.11492,0.35396,9.515,0.11135,0.33294,1,0.90315,11.583,12.055,6.845
9.465,0.12113,0.36918,9.4936,0.11754,0.34761,1,1.0035,11.684,12.055,6.845
9.4412,0.12772,0.38535,9.4709,0.12414,0.3632,1,1.1038,11.784,12.055,6.845
9.4161,0.13473,0.40254,9.447,0.13117,0.37979,1,1.2042,11.884,12.055,6.845
9.3896,0.14221,0.42085,9.4217,0.13871,0.39747,1,1.3046,11.985,12.055,6.845
9.3615,0.15037,0.44047,9.395,0.14696,0.41643,1,1.4049,12.085,12.055,6.845
9.3318,0.15909,0.46142,9.3667,0.15582,0.43668,1,1.5052,12.185,12.055,6.845
9.3002,0.16816,0.48385,9.3367,0.1651,0.45837,1,1.6056,12.286,12.055,6.845
9.2667,0.17782,0.50786,9.3049,0.17504,0.48159,1,1.7059,12.386,12.055,6.845
9.2312,0.18809,0.53356,9.2711,0.18568,0.50645,1,1.8063,12.486,12.055,6.845
9.1935,0.19901,0.56108,9.2353,0.19707,0.53307,1,1.9066,12.587,12.055,6.845
9.1535,0.21062,0.59058,9.1974,0.20926,0.56159,1,2.007,12.687,12.055,6.845
9.1105,0.22367,0.62269,9.1568,0.22304,0.5926,1,2.1073,12.787,12.055,6.845
9.0643,0.23743,0.65744,9.1132,0.23774,0.62614,1,2.2077,12.888,12.055,6.845
9.0147,0.25176,0.69496,9.0666,0.25327,0.6623,1,2.3081,12.988,12.055,6.845
8.9615,0.26698,0.73543,9.0167,0.26997,0.70123,1,2.4084,13.088,12.055,6.845
8.9046,0.28309,0.77905,8.9635,0.2879,0.74311,1,2.5087,13.189,12.055,6.845
8.8421,0.30178,0.82748,8.9057,0.30875,0.7894,1,2.6091,13.289,12.055,6.845
8.7736,0.32093,0.88052,8.8426,0.33072,0.83992,1,2.7094,13.389,12.055,6.845
8.699,0.34092,0.93825,8.7744,0.35424,0.89467,1,2.8098,13.49,12.055,6.845
8.6179,0.36197,1.001,8.7006,0.3796,0.95387,1,2.9101,13.59,12.055,6.845
8.5266,0.38692,1.072,8.6193,0.40948,1.0202,1,3.0105,13.691,12.055,6.845
8.423,0.41246,1.1513,8.5283,0.44153,1.0936,1,3.1108,13.791,12.055,6.845
8.3074,0.43869,1.2386,8.4281,0.47595,1.1737,1,3.2112,13.891,12.055,6.845
8.1783,0.46614,1.3347,8.318,0.51342,1.2609,1,3.3116,13.992,12.055,6.845
8.0198,0.50298,1.4504,8.1896,0.56021,1.3634,1,3.4119,14.092,12.055,6.845
7.8343,0.53693,1.5793,8.0427,0.60862,1.4758,1,3.5122,14.192,12.055,6.845
7.6217,0.57153,1.7227,7.8783,0.66118,1.5986,1,3.6126,14.293,12.055,6.845
7.3603,0.62855,1.8995,7.685,0.72836,1.7456,1,3.7129,14.393,12.055,6.845
7.086,0.67998,2.1003,7.4692,0.79942,1.9092,1,3.8133,14.493,12.055,6.845
6.778,0.73067,2.3131,7.2313,0.87754,2.0827,1,3.9136,14.594,12.055,6.845
6.3448,0.83206,2.5347,6.9395,0.9829,2.2737,1,4.014,14.694,12.055,6.845
5.476,0.91776,2.6183,6.4389,1.0834,2.3897,1,4.1143,14.794,12.055,6.845
4.4263,1.0488,2.591,5.8357,1.1778,2.4394,1,4.2147,14.895,12.055,6.845
3.6464,1.132,2.2761,5.2326,1.2069,2.2884,1,4.3151,14.995,12.055,6.845
3.4583,1.2348,1.9056,4.8582,1.1764,2.0425,1,4.4154,15.095,12.055,6.845
3.7093,1.2826,1.5054,4.6468,1.108,1.7398,1,4.5157,15.196,12.055,6.845
3.8027,1.1971,1.2611,4.4436,1.003,1.471,1,4.6161,15.296,12.055,6.845
3.7756,1.1175,1.0793,4.2096,0.92444,1.2525,1,4.7164,15.396,12.055,6.845
3.5351,1.0259,0.96219,3.9266,0.85507,1.0811,1,4.8168,15.497,12.055,6.845
3.3785,0.94503,0.86779,3.7254,0.80243,0.94952,1,4.9171,15.597,12.055,6.845
3.2495,0.86742,0.78209,3.5569,0.75688,0.83264,1,5.0175,15.698,12.055,6.845
3.1624,0.8125,0.70693,3.4344,0.71746,0.73787,1,5.1178,15.798,12.055,6.845
3.0788,0.75863,0.6402,3.3273,0.68595,0.6553,1,5.2182,15.898,12.055,6.845
2.9957,0.71553,0.57951,3.2285,0.65686,0.58225,1,5.3186,15.999,12.055,6.845
2.9149,0.68089,0.52905,3.1402,0.63315,0.52138,1,5.4189,16.099,12.055,6.845
2.8358,0.64959,0.48123,3.057,0.61175,0.46451,1,5.5192,16.199,12.055,6.845
2.761,0.6251,0.44187,2.9818,0.5927,0.41726,1,5.6196,16.3,12.055,6.845
2.6905,0.60263,0.40365,2.914,0.57644,0.3729,1,5.7199,16.4,12.055,6.845
2.622,0.58304,0.36879,2.8508,0.56093,0.33371,1,5.8203,16.5,12.055,6.845
2.5602,0.56677,0.33662,2.7961,0.54835,0.29801,1,5.9207,16.601,12.055,6.845
2.4997,0.55227,0.30654,2.7439,0.53609,0.26501,1,6.021,16.701,12.055,6.845
2.4453,0.54046,0.2807,2.6985,0.52587,0.23559,1,6.1213,16.801,12.055,6.845
2.3927,0.5298,0.25621,2.6553,0.51628,0.20739,1,6.2217,16.902,12.055,6.845
2.3437,0.52081,0.23535,2.6171,0.50786,0.18271,1,6.3221,17.002,12.055,6.845
2.2968,0.51278,0.21475,2.5812,0.50033,0.15847,1,6.4224,17.102,12.055,6.845
2.2523,0.5058,0.19652,2.5492,0.49345,0.13732,1,6.5227,17.203,12.055,6.845
2.21,0.4998,0.17859,2.5196,0.48752,0.11648,1,6.6231,17.303,12.055,6.845
2.1699,0.49493,0.16268,2.4928,0.482,0.097973,1,6.7234,17.403,12.055,6.845
2.1317,0.49103,0.14714,2.4684,0.47735,0.079862,1,6.8238,17.504,12.055,6.845
2.0946,0.48877,0.13316,2.4463,0.47297,0.063535,1,6.9242,17.604,12.055,6.845
2.0591,0.48664,0.11881,2.4264,0.46936,0.047606,1,7.0245,17.705,12.055,6.845
2.0243,0.48569,0.10542,2.4086,0.46587,0.033037,1,7.1248,17.805,12.055,6.845
