"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.023547,9.6477,0.074528,0.25441,9.6481,0.074584,0.2536,5.6353,1,0,10.68,12.055,6.845
-0.023795,9.6462,0.074904,0.2553,9.6466,0.074962,0.25449,5.6494,1,0.010035,10.69,12.055,6.845
-0.024043,9.6447,0.07528,0.25619,9.6451,0.075339,0.25538,5.6635,1,0.02007,10.7,12.055,6.845
-0.02429,9.6433,0.075656,0.25709,9.6436,0.075717,0.25627,5.6776,1,0.030105,10.71,12.055,6.845
-0.024538,9.6418,0.076032,0.25798,9.6422,0.076094,0.25717,5.6917,1,0.04014,10.72,12.055,6.845
-0.024786,9.6403,0.076408,0.25888,9.6407,0.076472,0.25806,5.7057,1,0.050175,10.73,12.055,6.845
-0.025034,9.6389,0.076784,0.25977,9.6392,0.076849,0.25895,5.7198,1,0.060209,10.74,12.055,6.845
-0.025282,9.6374,0.07716,0.26067,9.6378,0.077227,0.25984,5.7339,1,0.070245,10.75,12.055,6.845
-0.02553,9.6359,0.077535,0.26156,9.6363,0.077604,0.26073,5.748,1,0.080279,10.76,12.055,6.845
-0.025778,9.6345,0.077911,0.26246,9.6348,0.077982,0.26162,5.7621,1,0.090315,10.77,12.055,6.845
-0.026026,9.633,0.078287,0.26335,9.6334,0.078359,0.26251,5.7761,1,0.10035,10.78,12.055,6.845
-0.026273,9.6315,0.078663,0.26424,9.6319,0.078737,0.2634,5.7902,1,0.11038,10.79,12.055,6.845
-0.026522,9.6301,0.079029,0.26514,9.6304,0.079104,0.26429,5.8043,1,0.12042,10.8,12.055,6.845
-0.026775,9.6286,0.079334,0.26605,9.6289,0.07941,0.2652,5.8187,1,0.13046,10.81,12.055,6.845
-0.027029,9.6271,0.07964,0.26695,9.6274,0.079717,0.2661,5.833,1,0.14049,10.82,12.055,6.845
-0.027282,9.6256,0.079945,0.26786,9.6259,0.080023,0.267,5.8473,1,0.15053,10.831,12.055,6.845
-0.027564,9.624,0.080309,0.2688,9.6244,0.080389,0.26794,5.862,1,0.16056,10.841,12.055,6.845
-0.027869,9.6225,0.080719,0.26977,9.6228,0.080801,0.2689,5.8771,1,0.1706,10.851,12.055,6.845
-0.028174,9.6209,0.081129,0.27074,9.6212,0.081214,0.26987,5.8922,1,0.18063,10.861,12.055,6.845
-0.028479,9.6193,0.081539,0.27171,9.6197,0.081626,0.27083,5.9073,1,0.19066,10.871,12.055,6.845
-0.028784,9.6178,0.08195,0.27268,9.6181,0.082038,0.2718,5.9224,1,0.2007,10.881,12.055,6.845
-0.029089,9.6162,0.08236,0.27364,9.6165,0.08245,0.27276,5.9375,1,0.21073,10.891,12.055,6.845
-0.029394,9.6146,0.08277,0.27461,9.6149,0.082862,0.27373,5.9527,1,0.22077,10.901,12.055,6.845
-0.029699,9.613,0.08318,0.27558,9.6134,0.083274,0.27469,5.9678,1,0.2308,10.911,12.055,6.845
-0.030004,9.6115,0.08359,0.27655,9.6118,0.083687,0.27566,5.9829,1,0.24084,10.921,12.055,6.845
-0.030309,9.6099,0.084,0.27752,9.6102,0.084099,0.27662,5.998,1,0.25087,10.931,12.055,6.845
-0.030614,9.6083,0.08441,0.27849,9.6086,0.084511,0.27759,6.0131,1,0.26091,10.941,12.055,6.845
-0.030921,9.6067,0.0848,0.27946,9.6071,0.084903,0.27856,6.0282,1,0.27094,10.951,12.055,6.845
-0.031233,9.6051,0.085133,0.28045,9.6055,0.085238,0.27953,6.0436,1,0.28098,10.961,12.055,6.845
-0.031545,9.6035,0.085466,0.28143,9.6038,0.085572,0.28051,6.0589,1,0.29101,10.971,12.055,6.845
-0.031857,9.6019,0.0858,0.28241,9.6022,0.085907,0.28149,6.0743,1,0.30105,10.981,12.055,6.845
-0.032152,9.6002,0.086233,0.28345,9.6005,0.086343,0.28252,6.0903,1,0.31108,10.991,12.055,6.845
-0.032444,9.5985,0.086679,0.2845,9.5988,0.086791,0.28357,6.1065,1,0.32112,11.001,12.055,6.845
-0.032737,9.5968,0.087124,0.28554,9.5971,0.08724,0.28461,6.1227,1,0.33115,11.011,12.055,6.845
-0.033029,9.5951,0.08757,0.28659,9.5954,0.087688,0.28565,6.1388,1,0.34119,11.021,12.055,6.845
-0.033322,9.5934,0.088015,0.28764,9.5937,0.088136,0.28669,6.155,1,0.35122,11.031,12.055,6.845
-0.033614,9.5917,0.088461,0.28868,9.592,0.088584,0.28773,6.1711,1,0.36126,11.041,12.055,6.845
