"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7497,-0.094398,-0.40376,7.8579,-0.020399,-0.38752,1,0,16.68,11.445,5
7.801,-0.020532,-0.39489,7.8922,0.042837,-0.37929,1,0.03375,16.68,11.445,5.0338
7.8523,0.053334,-0.38602,7.9265,0.10607,-0.37105,1,0.0675,16.68,11.445,5.0675
7.8648,0.1225,-0.37178,7.9292,0.16243,-0.35786,1,0.10125,16.68,11.445,5.1013
7.8173,0.18823,-0.35291,7.8796,0.21289,-0.34029,1,0.135,16.68,11.445,5.135
7.7347,0.25714,-0.33625,7.795,0.26626,-0.32462,1,0.16875,16.68,11.445,5.1687
7.652,0.32604,-0.3196,7.7104,0.31963,-0.30895,1,0.2025,16.68,11.445,5.2025
7.5694,0.39495,-0.30294,7.6257,0.373,-0.29328,1,0.23625,16.68,11.445,5.2362
7.4867,0.46386,-0.28629,7.5411,0.42636,-0.27761,1,0.27,16.68,11.445,5.27
7.4041,0.53276,-0.26964,7.4564,0.47973,-0.26194,1,0.30375,16.68,11.445,5.3038
7.3225,0.59537,-0.25257,7.375,0.52768,-0.24622,1,0.3375,16.68,11.445,5.3375
7.247,0.62175,-0.2332,7.312,0.54447,-0.23028,1,0.37125,16.68,11.445,5.3713
7.1454,0.64637,-0.22584,7.2278,0.55979,-0.22419,1,0.405,16.68,11.445,5.405
7.0439,0.67099,-0.21848,7.1436,0.5751,-0.2181,1,0.43875,16.68,11.445,5.4387
6.9424,0.69561,-0.21112,7.0595,0.59041,-0.212,1,0.4725,16.68,11.445,5.4725
6.8408,0.72023,-0.20377,6.9753,0.60572,-0.20591,1,0.50625,16.68,11.445,5.5062
6.7393,0.74485,-0.19641,6.8911,0.62103,-0.19982,1,0.54,16.68,11.445,5.54
6.6378,0.76947,-0.18905,6.807,0.63635,-0.19372,1,0.57375,16.68,11.445,5.5738
6.558,0.76882,-0.17308,6.7461,0.63262,-0.18192,1,0.6075,16.68,11.445,5.6075
6.4812,0.76164,-0.16011,6.6886,0.62383,-0.17312,1,0.64125,16.68,11.445,5.6413
6.4034,0.75407,-0.14953,6.6302,0.61468,-0.16641,1,0.675,16.68,11.445,5.675
6.3256,0.7465,-0.13895,6.5719,0.60553,-0.15969,1,0.70875,16.68,11.445,5.7087
6.2479,0.73893,-0.12837,6.5135,0.59638,-0.15298,1,0.7425,16.68,11.445,5.7425
6.1701,0.73137,-0.1178,6.4551,0.58723,-0.14626,1,0.77625,16.68,11.445,5.7762
6.0923,0.7238,-0.10722,6.3968,0.57809,-0.13955,1,0.81,16.68,11.445,5.81
6.0071,0.71317,-0.094878,6.3357,0.56717,-0.13222,1,0.84375,16.68,11.445,5.8438
5.9144,0.69858,-0.082359,6.2717,0.55382,-0.12573,1,0.8775,16.68,11.445,5.8775
5.8222,0.68271,-0.073173,6.2075,0.53941,-0.12214,1,0.91125,16.68,11.445,5.9113
5.73,0.66683,-0.063987,6.1434,0.525,-0.11854,1,0.945,16.68,11.445,5.945
5.6378,0.65096,-0.054801,6.0792,0.51059,-0.11495,1,0.97875,16.68,11.445,5.9788
5.5457,0.63509,-0.045615,6.0151,0.49618,-0.11136,1,1.0125,16.68,11.445,6.0125
5.4535,0.61922,-0.036428,5.9509,0.48178,-0.10777,1,1.0462,16.68,11.445,6.0462
5.3608,0.60374,-0.027207,5.8883,0.46782,-0.10453,1,1.08,16.68,11.445,6.08
5.265,0.59051,-0.017809,5.8345,0.45647,-0.1034,1,1.1137,16.68,11.445,6.1137
5.1685,0.57508,-0.011535,5.7779,0.44346,-0.10484,1,1.1475,16.68,11.445,6.1475
5.072,0.55965,-0.0052619,5.7213,0.43044,-0.10628,1,1.1813,16.68,11.445,6.1813
4.9755,0.54422,0.0010116,5.6647,0.41743,-0.10772,1,1.215,16.68,11.445,6.215
4.879,0.52879,0.007285,5.6081,0.40442,-0.10916,1,1.2488,16.68,11.445,6.2488
4.7825,0.51336,0.013558,5.5515,0.39141,-0.11061,1,1.2825,16.68,11.445,6.2825
4.686,0.49793,0.019832,5.4949,0.3784,-0.11205,1,1.3162,16.68,11.445,6.3162
4.6016,0.48619,0.026101,5.4631,0.36812,-0.11648,1,1.35,16.68,11.445,6.35
4.5175,0.47442,0.030915,5.4331,0.35816,-0.12279,1,1.3837,16.68,11.445,6.3837
4.4322,0.46223,0.035025,5.4013,0.34805,-0.12969,1,1.4175,16.68,11.445,6.4175
4.3468,0.45003,0.039135,5.3695,0.33793,-0.13658,1,1.4513,16.68,11.445,6.4513
4.2614,0.43784,0.043245,5.3376,0.32782,-0.14348,1,1.485,16.68,11.445,6.485
4.1761,0.42565,0.047355,5.3058,0.31771,-0.15038,1,1.5188,16.68,11.445,6.5188
4.0907,0.41345,0.051465,5.274,0.3076,-0.15727,1,1.5525,16.68,11.445,6.5525
4.0158,0.40352,0.056276,5.2622,0.29871,-0.16496,1,1.5862,16.68,11.445,6.5862
3.9504,0.39554,0.061318,5.2698,0.29104,-0.17391,1,1.62,16.68,11.445,6.62
3.8815,0.38663,0.065347,5.2731,0.2832,-0.18368,1,1.6537,16.68,11.445,6.6537
3.8127,0.37773,0.069375,5.2764,0.27536,-0.19346,1,1.6875,16.68,11.445,6.6875
3.7438,0.36882,0.073404,5.2797,0.26751,-0.20323,1,1.7213,16.68,11.445,6.7213
3.675,0.35991,0.077432,5.2829,0.25967,-0.21301,1,1.755,16.68,11.445,6.755
3.6061,0.35101,0.081461,5.2862,0.25182,-0.22278,1,1.7888,16.68,11.445,6.7888
3.5474,0.34233,0.085128,5.3006,0.24371,-0.23342,1,1.8225,16.68,11.445,6.8225
3.547,0.33494,0.086708,5.3782,0.23403,-0.24901,1,1.8562,16.68,11.445,6.8562
3.5362,0.32643,0.087279,5.4468,0.22523,-0.26528,1,1.89,16.68,11.445,6.89
3.5253,0.31791,0.08785,5.5155,0.21643,-0.28155,1,1.9237,16.68,11.445,6.9237
3.5144,0.3094,0.088422,5.5841,0.20763,-0.29783,1,1.9575,16.68,11.445,6.9575
3.5036,0.30089,0.088993,5.6527,0.19883,-0.3141,1,1.9913,16.68,11.445,6.9913
3.4927,0.29237,0.089564,5.7213,0.19003,-0.33037,1,2.025,16.68,11.445,7.025
3.4818,0.28386,0.090136,5.7899,0.18123,-0.34664,1,2.0588,16.68,11.445,7.0588
3.6288,0.2735,0.090203,5.9513,0.16922,-0.36068,1,2.0925,16.68,11.445,7.0925
3.8004,0.26333,0.089234,6.1287,0.1578,-0.37523,1,2.1262,16.68,11.445,7.1262
3.9665,0.25345,0.087818,6.3036,0.14701,-0.39027,1,2.16,16.68,11.445,7.16
4.1327,0.24357,0.086403,6.4785,0.13622,-0.40531,1,2.1937,16.68,11.445,7.1937
4.2989,0.23369,0.084987,6.6535,0.12543,-0.42034,1,2.2275,16.68,11.445,7.2275
4.465,0.22381,0.083572,6.8284,0.11464,-0.43538,1,2.2613,16.68,11.445,7.2613
4.6312,0.21393,0.082156,7.0033,0.10386,-0.45042,1,2.295,16.68,11.445,7.295
