"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
23.821,-0.010842,0.15496,23.825,-0.010298,0.15087,1,0,7.68,11.055,6.845
23.813,-0.011583,0.1604,23.817,-0.010976,0.1562,1,0.10035,7.7804,11.055,6.845
23.803,-0.012198,0.1669,23.807,-0.011507,0.1626,1,0.2007,7.8807,11.055,6.845
23.793,-0.012812,0.1734,23.798,-0.012038,0.16899,1,0.30105,7.9811,11.055,6.845
23.784,-0.013571,0.17989,23.788,-0.012707,0.17537,1,0.4014,8.0814,11.055,6.845
23.773,-0.014462,0.18738,23.777,-0.01347,0.18277,1,0.50175,8.1818,11.055,6.845
23.761,-0.01525,0.19523,23.766,-0.014123,0.19053,1,0.6021,8.2821,11.055,6.845
23.749,-0.016103,0.20308,23.755,-0.014838,0.19829,1,0.70245,8.3825,11.055,6.845
23.737,-0.017305,0.21191,23.742,-0.015841,0.20703,1,0.8028,8.4828,11.055,6.845
23.723,-0.01832,0.22139,23.729,-0.01664,0.21644,1,0.90315,8.5831,11.055,6.845
23.709,-0.019444,0.23086,23.716,-0.01754,0.22584,1,1.0035,8.6835,11.055,6.845
23.694,-0.02095,0.2416,23.701,-0.018726,0.23654,1,1.1038,8.7838,11.055,6.845
23.678,-0.022265,0.253,23.685,-0.019697,0.24791,1,1.2042,8.8842,11.055,6.845
23.662,-0.023946,0.26438,23.67,-0.021004,0.25925,1,1.3046,8.9846,11.055,6.845
23.643,-0.025724,0.27784,23.652,-0.022252,0.27272,1,1.4049,9.0849,11.055,6.845
23.624,-0.027438,0.29152,23.634,-0.023427,0.28641,1,1.5053,9.1853,11.055,6.845
23.604,-0.029866,0.30601,23.615,-0.025164,0.30094,1,1.6056,9.2856,11.055,6.845
23.581,-0.032114,0.32235,23.594,-0.026577,0.31736,1,1.706,9.386,11.055,6.845
23.559,-0.034809,0.33866,23.573,-0.028375,0.33375,1,1.8063,9.4863,11.055,6.845
23.533,-0.037884,0.35776,23.549,-0.0302,0.353,1,1.9067,9.5866,11.055,6.845
23.506,-0.040848,0.37723,23.524,-0.03189,0.37261,1,2.007,9.687,11.055,6.845
23.477,-0.045146,0.39885,23.498,-0.034395,0.39443,1,2.1073,9.7873,11.055,6.845
23.445,-0.049069,0.42198,23.47,-0.036407,0.41776,1,2.2077,9.8877,11.055,6.845
23.411,-0.054484,0.447,23.439,-0.039285,0.44303,1,2.3081,9.9881,11.055,6.845
23.373,-0.059684,0.47443,23.407,-0.041667,0.47067,1,2.4084,10.088,11.055,6.845
23.331,-0.066736,0.50402,23.372,-0.045019,0.50049,1,2.5088,10.189,11.055,6.845
23.285,-0.073618,0.53652,23.334,-0.047826,0.53309,1,2.6091,10.289,11.055,6.845
23.234,-0.083078,0.57222,23.293,-0.051781,0.56885,1,2.7095,10.389,11.055,6.845
23.178,-0.092533,0.61069,23.249,-0.055306,0.60715,1,2.8098,10.49,11.055,6.845
23.111,-0.10507,0.65472,23.199,-0.059816,0.65057,1,2.9102,10.59,11.055,6.845
23.039,-0.11949,0.7012,23.147,-0.064857,0.69631,1,3.0105,10.691,11.055,6.845
22.95,-0.13453,0.75572,23.087,-0.069428,0.74854,1,3.1108,10.791,11.055,6.845
22.848,-0.15444,0.81574,23.021,-0.075615,0.80551,1,3.2112,10.891,11.055,6.845
22.732,-0.17721,0.8815,22.948,-0.082343,0.8671,1,3.3116,10.992,11.055,6.845
22.581,-0.1985,0.95997,22.863,-0.088586,0.93705,1,3.4119,11.092,11.055,6.845
22.41,-0.22314,1.0436,22.771,-0.096483,1.0095,1,3.5123,11.192,11.055,6.845
22.196,-0.24836,1.1428,22.664,-0.10523,1.0916,1,3.6126,11.293,11.055,6.845
21.911,-0.27256,1.2689,22.533,-0.11541,1.19,1,3.713,11.393,11.055,6.845
21.558,-0.28591,1.4186,22.38,-0.12656,1.2997,1,3.8133,11.493,11.055,6.845
21.111,-0.2675,1.5981,22.201,-0.13816,1.4206,1,3.9137,11.594,11.055,6.845
20.715,-0.18052,1.8173,22.04,-0.14526,1.5537,1,4.014,11.694,11.055,6.845
20.465,0.045132,2.0662,21.895,-0.097432,1.6952,1,4.1143,11.794,11.055,6.845
19.413,0.43511,2.2309,21.459,0.11747,1.8194,1,4.2147,11.895,11.055,6.845
17.21,0.63561,2.0381,20.655,0.49122,1.8553,1,4.3151,11.995,11.055,6.845
17.234,0.19925,1.4236,20.477,0.72103,1.7454,1,4.4154,12.095,11.055,6.845
18.687,0.069924,0.92846,20.649,0.75046,1.5764,1,4.5158,12.196,11.055,6.845
19.177,0.59606,0.78702,20.433,0.77433,1.4288,1,4.6161,12.296,11.055,6.845
19.204,1.0982,0.8551,20.157,0.79592,1.3086,1,4.7165,12.396,11.055,6.845
19.336,1.3345,0.96703,19.956,0.81317,1.2084,1,4.8168,12.497,11.055,6.845
19.526,1.3536,1.0539,19.833,0.82605,1.1205,1,4.9172,12.597,11.055,6.845
19.609,1.264,1.0961,19.747,0.83587,1.0411,1,5.0175,12.698,11.055,6.845
19.556,1.1426,1.0905,19.669,0.843,0.96938,1,5.1178,12.798,11.055,6.845
19.451,1.0315,1.0433,19.594,0.84875,0.90526,1,5.2182,12.898,11.055,6.845
19.346,0.951,0.97089,19.525,0.85465,0.84696,1,5.3186,12.999,11.055,6.845
19.26,0.90664,0.89048,19.463,0.86005,0.79399,1,5.4189,13.099,11.055,6.845
19.198,0.89346,0.81203,19.406,0.86501,0.74578,1,5.5193,13.199,11.055,6.845
19.163,0.90273,0.74578,19.356,0.86892,0.70248,1,5.6196,13.3,11.055,6.845
19.144,0.9192,0.69334,19.311,0.87272,0.66346,1,5.72,13.4,11.055,6.845
19.131,0.93252,0.65197,19.269,0.87636,0.62747,1,5.8203,13.5,11.055,6.845
19.119,0.93985,0.61947,19.229,0.87962,0.59419,1,5.9207,13.601,11.055,6.845
19.103,0.93918,0.59379,19.193,0.88214,0.56378,1,6.021,13.701,11.055,6.845
19.08,0.93247,0.57175,19.16,0.88462,0.53608,1,6.1213,13.801,11.055,6.845
19.053,0.92433,0.55057,19.129,0.8871,0.51018,1,6.2217,13.902,11.055,6.845
19.023,0.91628,0.52967,19.099,0.88939,0.48591,1,6.3221,14.002,11.055,6.845
18.993,0.91068,0.50903,19.073,0.89104,0.46386,1,6.4224,14.102,11.055,6.845
18.963,0.90804,0.48838,19.048,0.893,0.44323,1,6.5228,14.203,11.055,6.845
18.936,0.90734,0.46818,19.025,0.8948,0.42375,1,6.6231,14.303,11.055,6.845
18.912,0.90801,0.44922,19.003,0.89605,0.4057,1,6.7235,14.403,11.055,6.845
18.89,0.90978,0.43152,18.983,0.89749,0.3889,1,6.8238,14.504,11.055,6.845
18.87,0.9115,0.41491,18.965,0.8988,0.37287,1,6.9241,14.604,11.055,6.845
18.852,0.91249,0.39982,18.948,0.89966,0.35783,1,7.0245,14.705,11.055,6.845
18.836,0.91317,0.38615,18.932,0.90062,0.34371,1,7.1248,14.805,11.055,6.845
18.819,0.91354,0.37329,18.918,0.90149,0.33009,1,7.2252,14.905,11.055,6.845
18.804,0.91322,0.36152,18.905,0.90194,0.31724,1,7.3256,15.006,11.055,6.845
18.79,0.91308,0.35061,18.893,0.90253,0.30495,1,7.4259,15.106,11.055,6.845
18.776,0.91289,0.34017,18.882,0.90302,0.29299,1,7.5263,15.206,11.055,6.845
18.763,0.91246,0.33052,18.873,0.90311,0.28167,1,7.6266,15.307,11.055,6.845
18.751,0.91235,0.32133,18.865,0.90334,0.27064,1,7.727,15.407,11.055,6.845
18.739,0.91217,0.31252,18.858,0.9034,0.2599,1,7.8273,15.507,11.055,6.845
18.729,0.91194,0.30438,18.852,0.90324,0.24963,1,7.9276,15.608,11.055,6.845
18.719,0.91183,0.29653,18.847,0.90316,0.23951,1,8.028,15.708,11.055,6.845
18.709,0.91147,0.28917,18.843,0.90274,0.22978,1,8.1283,15.808,11.055,6.845
18.7,0.91128,0.28226,18.84,0.90242,0.22026,1,8.2287,15.909,11.055,6.845
18.692,0.91096,0.2756,18.838,0.90195,0.21093,1,8.3291,16.009,11.055,6.845
18.684,0.9106,0.26949,18.837,0.9013,0.202,1,8.4294,16.109,11.055,6.845
18.677,0.9103,0.26356,18.837,0.9007,0.19316,1,8.5297,16.21,11.055,6.845
18.67,0.90987,0.25803,18.838,0.89978,0.18472,1,8.6301,16.31,11.055,6.845
18.663,0.90958,0.25275,18.84,0.89897,0.17642,1,8.7304,16.41,11.055,6.845
18.657,0.9092,0.2477,18.842,0.89788,0.16843,1,8.8308,16.511,11.055,6.845
18.651,0.90896,0.24294,18.845,0.89685,0.16068,1,8.9312,16.611,11.055,6.845
18.645,0.90868,0.23831,18.849,0.89567,0.15312,1,9.0315,16.712,11.055,6.845
18.639,0.90847,0.23399,18.854,0.89437,0.14594,1,9.1318,16.812,11.055,6.845
18.634,0.9083,0.22972,18.859,0.8931,0.13882,1,9.2322,16.912,11.055,6.845
18.629,0.90813,0.22576,18.865,0.89152,0.13222,1,9.3326,17.013,11.055,6.845
18.624,0.90803,0.22185,18.871,0.89006,0.12564,1,9.4329,17.113,11.055,6.845
18.619,0.90793,0.21817,18.878,0.88833,0.11951,1,9.5332,17.213,11.055,6.845
18.614,0.90791,0.21457,18.886,0.8867,0.11343,1,9.6336,17.314,11.055,6.845
18.61,0.90787,0.21117,18.894,0.88483,0.10776,1,9.7339,17.414,11.055,6.845
18.606,0.90792,0.20786,18.902,0.88304,0.10218,1,9.8343,17.514,11.055,6.845
18.601,0.90795,0.20472,18.911,0.88103,0.096942,1,9.9347,17.615,11.055,6.845
18.597,0.90805,0.20168,18.921,0.8791,0.091808,1,10.035,17.715,11.055,6.845
