"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
23.821,0.011022,0.15488,23.825,0.010983,0.15086,1,0,7.68,11.445,6.845
23.813,0.011512,0.16033,23.817,0.011486,0.1562,1,0.10035,7.7804,11.445,6.845
23.803,0.012308,0.1668,23.807,0.012293,0.16258,1,0.2007,7.8807,11.445,6.845
23.793,0.012848,0.17329,23.798,0.012858,0.16898,1,0.30105,7.9811,11.445,6.845
23.784,0.013388,0.17978,23.788,0.013424,0.17537,1,0.4014,8.0814,11.445,6.845
23.772,0.014362,0.18724,23.777,0.014411,0.18275,1,0.50175,8.1818,11.445,6.845
23.761,0.015017,0.19509,23.766,0.015109,0.19051,1,0.6021,8.2821,11.445,6.845
23.749,0.015672,0.20293,23.755,0.015807,0.19827,1,0.70245,8.3825,11.445,6.845
23.736,0.016818,0.21173,23.742,0.016974,0.20701,1,0.8028,8.4828,11.445,6.845
23.722,0.017606,0.22119,23.729,0.017831,0.21641,1,0.90315,8.5831,11.445,6.845
23.709,0.018395,0.23066,23.716,0.018688,0.22582,1,1.0035,8.6835,11.445,6.845
23.693,0.019768,0.24137,23.701,0.020097,0.2365,1,1.1038,8.7838,11.445,6.845
23.677,0.02071,0.25277,23.686,0.021143,0.24787,1,1.2042,8.8842,11.445,6.845
23.661,0.021652,0.26416,23.67,0.022189,0.25924,1,1.3046,8.9846,11.445,6.845
23.642,0.023323,0.27758,23.652,0.023923,0.27267,1,1.4049,9.0849,11.445,6.845
23.622,0.024443,0.29125,23.634,0.025193,0.28636,1,1.5053,9.1853,11.445,6.845
23.602,0.026194,0.30573,23.615,0.027007,0.30088,1,1.6056,9.2856,11.445,6.845
23.579,0.02763,0.32207,23.594,0.028627,0.31729,1,1.706,9.386,11.445,6.845
23.556,0.028959,0.33843,23.573,0.030159,0.33371,1,1.8063,9.4863,11.445,6.845
23.53,0.031314,0.35753,23.549,0.032581,0.35292,1,1.9067,9.5866,11.445,6.845
23.503,0.032898,0.37704,23.525,0.03442,0.37252,1,2.007,9.687,11.445,6.845
23.473,0.035639,0.39874,23.498,0.037167,0.39433,1,2.1073,9.7873,11.445,6.845
23.441,0.037555,0.42198,23.47,0.039362,0.41765,1,2.2077,9.8877,11.445,6.845
23.406,0.040836,0.44718,23.44,0.04252,0.44291,1,2.3081,9.9881,11.445,6.845
23.367,0.043219,0.47482,23.407,0.045125,0.47053,1,2.4084,10.088,11.445,6.845
23.325,0.047304,0.50475,23.373,0.048805,0.50033,1,2.5088,10.189,11.445,6.845
