"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.11462,9.3047,0.24119,0.099322,9.3036,0.23921,0.097446,8.7286,1,0,12.48,12.445,5
-0.11462,9.3047,0.24119,0.099916,9.3036,0.2392,0.098054,8.7273,1,0.0033751,12.48,12.445,5.0034
-0.11462,9.3047,0.24119,0.10051,9.3035,0.2392,0.098663,8.7259,1,0.0067501,12.48,12.445,5.0068
-0.11462,9.3047,0.24119,0.1011,9.3035,0.23919,0.099271,8.7245,1,0.010125,12.48,12.445,5.0101
-0.11463,9.3047,0.24119,0.1017,9.3035,0.23919,0.099879,8.7231,1,0.0135,12.48,12.445,5.0135
-0.11463,9.3047,0.24119,0.10229,9.3035,0.23918,0.10049,8.7218,1,0.016875,12.48,12.445,5.0169
-0.11463,9.3047,0.24118,0.10288,9.3035,0.23918,0.1011,8.7204,1,0.02025,12.48,12.445,5.0202
-0.11463,9.3047,0.24118,0.10348,9.3035,0.23917,0.1017,8.719,1,0.023625,12.48,12.445,5.0236
-0.11464,9.3047,0.24118,0.10407,9.3034,0.23916,0.10231,8.7176,1,0.027,12.48,12.445,5.027
-0.11464,9.3047,0.24118,0.10466,9.3034,0.23916,0.10292,8.7163,1,0.030375,12.48,12.445,5.0304
-0.11464,9.3047,0.24118,0.10526,9.3034,0.23915,0.10353,8.7149,1,0.03375,12.48,12.445,5.0338
-0.11464,9.3046,0.24118,0.10585,9.3034,0.23915,0.10414,8.7135,1,0.037125,12.48,12.445,5.0371
-0.11464,9.3046,0.24118,0.10644,9.3034,0.23914,0.10475,8.7121,1,0.0405,12.48,12.445,5.0405
-0.11465,9.3046,0.24117,0.10703,9.3034,0.23913,0.10535,8.7107,1,0.043875,12.48,12.445,5.0439
-0.11465,9.3046,0.24117,0.10763,9.3033,0.23913,0.10596,8.7094,1,0.04725,12.48,12.445,5.0472
-0.11465,9.3046,0.24117,0.10822,9.3033,0.23912,0.10657,8.708,1,0.050625,12.48,12.445,5.0506
-0.11465,9.3046,0.24117,0.10881,9.3033,0.23912,0.10718,8.7066,1,0.054,12.48,12.445,5.054
-0.11466,9.3046,0.24117,0.10941,9.3033,0.23911,0.10779,8.7052,1,0.057375,12.48,12.445,5.0574
-0.11466,9.3046,0.24117,0.11,9.3033,0.2391,0.1084,8.7039,1,0.06075,12.48,12.445,5.0608
-0.11466,9.3046,0.24117,0.11059,9.3032,0.2391,0.109,8.7025,1,0.064125,12.48,12.445,5.0641
-0.11466,9.3046,0.24116,0.11119,9.3032,0.23909,0.10961,8.7011,1,0.0675,12.48,12.445,5.0675
-0.11466,9.3046,0.24116,0.11178,9.3032,0.23909,0.11022,8.6997,1,0.070875,12.48,12.445,5.0709
-0.11467,9.3046,0.24116,0.11237,9.3032,0.23908,0.11083,8.6984,1,0.07425,12.48,12.445,5.0743
-0.11467,9.3046,0.24116,0.11297,9.3032,0.23908,0.11144,8.697,1,0.077625,12.48,12.445,5.0776
-0.11467,9.3045,0.24116,0.11356,9.3032,0.23907,0.11205,8.6956,1,0.081,12.48,12.445,5.081
-0.11467,9.3045,0.24116,0.11415,9.3031,0.23906,0.11265,8.6942,1,0.084375,12.48,12.445,5.0844
-0.11467,9.3046,0.24114,0.11474,9.3032,0.23904,0.11325,8.692,1,0.08775,12.48,12.445,5.0877
-0.11467,9.3047,0.24112,0.11532,9.3033,0.23902,0.11385,8.6895,1,0.091125,12.48,12.445,5.0911
-0.11467,9.3048,0.2411,0.1159,9.3033,0.239,0.11445,8.687,1,0.0945,12.48,12.445,5.0945
-0.11466,9.3048,0.24108,0.11648,9.3034,0.23898,0.11505,8.6845,1,0.097875,12.48,12.445,5.0979
-0.11466,9.3049,0.24106,0.11706,9.3035,0.23895,0.11565,8.682,1,0.10125,12.48,12.445,5.1013
-0.11466,9.305,0.24104,0.11764,9.3036,0.23893,0.11625,8.6795,1,0.10463,12.48,12.445,5.1046
-0.11466,9.3051,0.24103,0.11823,9.3037,0.23891,0.11686,8.6772,1,0.108,12.48,12.445,5.108
-0.11466,9.3052,0.24101,0.11883,9.3037,0.23889,0.11747,8.6749,1,0.11137,12.48,12.445,5.1114
-0.11466,9.3052,0.24099,0.11942,9.3038,0.23887,0.11808,8.6725,1,0.11475,12.48,12.445,5.1147
-0.11466,9.3053,0.24098,0.12001,9.3039,0.23886,0.11869,8.6702,1,0.11812,12.48,12.445,5.1181
-0.11466,9.3054,0.24096,0.1206,9.304,0.23884,0.11929,8.6679,1,0.1215,12.48,12.445,5.1215
-0.11465,9.3055,0.24095,0.1212,9.304,0.23882,0.1199,8.6656,1,0.12488,12.48,12.445,5.1249
-0.11465,9.3055,0.24093,0.12179,9.3041,0.2388,0.12051,8.6633,1,0.12825,12.48,12.445,5.1283
-0.11465,9.3056,0.24091,0.12238,9.3042,0.23878,0.12112,8.661,1,0.13163,12.48,12.445,5.1316
-0.11465,9.3057,0.2409,0.12297,9.3043,0.23876,0.12173,8.6587,1,0.135,12.48,12.445,5.135
-0.11465,9.3058,0.24088,0.12357,9.3043,0.23874,0.12234,8.6564,1,0.13837,12.48,12.445,5.1384
-0.11465,9.3059,0.24087,0.12416,9.3044,0.23872,0.12295,8.6541,1,0.14175,12.48,12.445,5.1417
-0.11465,9.3059,0.24085,0.12475,9.3045,0.2387,0.12356,8.6518,1,0.14512,12.48,12.445,5.1451
-0.11465,9.306,0.24083,0.12534,9.3046,0.23869,0.12417,8.6495,1,0.1485,12.48,12.445,5.1485
-0.11465,9.3061,0.24082,0.12593,9.3046,0.23867,0.12478,8.6472,1,0.15188,12.48,12.445,5.1519
-0.11465,9.3062,0.2408,0.12653,9.3047,0.23865,0.12539,8.6449,1,0.15525,12.48,12.445,5.1553
-0.11465,9.3062,0.24079,0.12712,9.3048,0.23863,0.126,8.6426,1,0.15863,12.48,12.445,5.1586
-0.11465,9.3063,0.24077,0.12771,9.3049,0.23861,0.12661,8.6403,1,0.162,12.48,12.445,5.162
-0.11465,9.3064,0.24075,0.1283,9.3049,0.23859,0.12721,8.638,1,0.16538,12.48,12.445,5.1654
-0.11465,9.3065,0.24074,0.1289,9.305,0.23857,0.12782,8.6357,1,0.16875,12.48,12.445,5.1687
-0.11465,9.3065,0.24072,0.12949,9.3051,0.23855,0.12843,8.6334,1,0.17212,12.48,12.445,5.1721
-0.11465,9.3066,0.24071,0.13008,9.3052,0.23854,0.12904,8.6311,1,0.1755,12.48,12.445,5.1755
-0.11465,9.3067,0.24069,0.13067,9.3052,0.23852,0.12965,8.6288,1,0.17887,12.48,12.445,5.1789
-0.11465,9.3068,0.24067,0.13127,9.3053,0.2385,0.13026,8.6265,1,0.18225,12.48,12.445,5.1823
-0.11465,9.3069,0.24066,0.13186,9.3054,0.23848,0.13087,8.6241,1,0.18563,12.48,12.445,5.1856
-0.11465,9.3069,0.24064,0.13245,9.3055,0.23846,0.13148,8.6218,1,0.189,12.48,12.445,5.189
-0.11465,9.307,0.24063,0.13304,9.3055,0.23844,0.13209,8.6195,1,0.19238,12.48,12.445,5.1924
-0.11465,9.3071,0.24061,0.13363,9.3056,0.23842,0.1327,8.6172,1,0.19575,12.48,12.445,5.1958
-0.11465,9.3072,0.24059,0.13423,9.3057,0.2384,0.13331,8.6149,1,0.19912,12.48,12.445,5.1991
-0.11465,9.3072,0.24058,0.13482,9.3058,0.23838,0.13392,8.6126,1,0.2025,12.48,12.445,5.2025
-0.11465,9.3073,0.24056,0.13541,9.3058,0.23837,0.13453,8.6103,1,0.20587,12.48,12.445,5.2059
-0.11465,9.3074,0.24055,0.136,9.3059,0.23835,0.13513,8.608,1,0.20925,12.48,12.445,5.2092
-0.11465,9.3075,0.24053,0.1366,9.306,0.23833,0.13574,8.6057,1,0.21263,12.48,12.445,5.2126
-0.11465,9.3076,0.24052,0.13719,9.3061,0.23831,0.13635,8.6034,1,0.216,12.48,12.445,5.216
-0.11465,9.3076,0.2405,0.13778,9.3061,0.23829,0.13696,8.6011,1,0.21938,12.48,12.445,5.2194
-0.11465,9.3077,0.24048,0.13837,9.3062,0.23827,0.13757,8.5988,1,0.22275,12.48,12.445,5.2228
-0.11465,9.3078,0.24047,0.13897,9.3063,0.23825,0.13818,8.5965,1,0.22612,12.48,12.445,5.2261
-0.11465,9.3079,0.24045,0.13956,9.3064,0.23823,0.13879,8.5942,1,0.2295,12.48,12.445,5.2295
-0.11465,9.3079,0.24044,0.14015,9.3064,0.23822,0.1394,8.5919,1,0.23287,12.48,12.445,5.2329
-0.11465,9.308,0.24042,0.14074,9.3065,0.2382,0.14001,8.5896,1,0.23625,12.48,12.445,5.2362
-0.11465,9.3081,0.2404,0.14134,9.3066,0.23818,0.14062,8.5873,1,0.23962,12.48,12.445,5.2396
-0.11465,9.3082,0.24039,0.14193,9.3067,0.23816,0.14123,8.585,1,0.243,12.48,12.445,5.243
-0.11465,9.3083,0.24037,0.14252,9.3068,0.23814,0.14184,8.5827,1,0.24638,12.48,12.445,5.2464
-0.11465,9.3083,0.24036,0.14311,9.3068,0.23812,0.14244,8.5804,1,0.24975,12.48,12.445,5.2498
-0.11465,9.3084,0.24034,0.1437,9.3069,0.2381,0.14305,8.5781,1,0.25313,12.48,12.445,5.2531
