"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.5705,0.12292,-0.040925,9.571,0.12235,-0.041329,6.7697,1,0.44154,11.122,12.25,3.155
9.5689,0.12347,-0.041643,9.5694,0.12289,-0.04205,6.7863,1,0.45157,11.132,12.25,3.155
9.5673,0.12401,-0.042361,9.5678,0.12343,-0.042771,6.8028,1,0.46161,11.142,12.25,3.155
9.5657,0.12456,-0.043079,9.5662,0.12397,-0.043492,6.8193,1,0.47164,11.152,12.25,3.155
9.5641,0.12511,-0.043798,9.5646,0.12451,-0.044213,6.8359,1,0.48168,11.162,12.25,3.155
9.5625,0.12565,-0.044516,9.563,0.12505,-0.044933,6.8524,1,0.49171,11.172,12.25,3.155
9.561,0.1262,-0.045234,9.5614,0.12558,-0.045654,6.8689,1,0.50175,11.182,12.25,3.155
9.5594,0.12675,-0.045953,9.5598,0.12612,-0.046375,6.8855,1,0.51178,11.192,12.25,3.155
9.5578,0.12729,-0.046671,9.5582,0.12666,-0.047096,6.902,1,0.52182,11.202,12.25,3.155
9.5562,0.12784,-0.047389,9.5566,0.1272,-0.047817,6.9185,1,0.53185,11.212,12.25,3.155
9.5546,0.12839,-0.048108,9.555,0.12774,-0.048538,6.9351,1,0.54189,11.222,12.25,3.155
9.553,0.12893,-0.048826,9.5534,0.12828,-0.049259,6.9516,1,0.55192,11.232,12.25,3.155
9.5514,0.12947,-0.049547,9.5518,0.12881,-0.049983,6.9682,1,0.56196,11.242,12.25,3.155
9.5497,0.12997,-0.050311,9.5502,0.1293,-0.05075,6.9858,1,0.57199,11.252,12.25,3.155
9.5478,0.13063,-0.051198,9.5483,0.12995,-0.05164,7.0055,1,0.58203,11.262,12.25,3.155
9.546,0.13129,-0.052085,9.5464,0.1306,-0.052531,7.0252,1,0.59206,11.272,12.25,3.155
9.5441,0.13195,-0.052972,9.5445,0.13125,-0.053421,7.0449,1,0.6021,11.282,12.25,3.155
9.5422,0.13261,-0.053859,9.5427,0.1319,-0.054312,7.0646,1,0.61213,11.292,12.25,3.155
9.5404,0.13327,-0.054746,9.5408,0.13255,-0.055202,7.0843,1,0.62217,11.302,12.25,3.155
9.5385,0.13393,-0.055633,9.5389,0.1332,-0.056093,7.104,1,0.63221,11.312,12.25,3.155
9.5366,0.13459,-0.05652,9.5371,0.13385,-0.056983,7.1237,1,0.64224,11.322,12.25,3.155
9.5348,0.13525,-0.057407,9.5352,0.1345,-0.057873,7.1434,1,0.65228,11.332,12.25,3.155
9.5329,0.1359,-0.058294,9.5333,0.13515,-0.058764,7.1631,1,0.66231,11.342,12.25,3.155
9.531,0.1365,-0.05921,9.5314,0.13574,-0.059684,7.1832,1,0.67235,11.352,12.25,3.155
9.5291,0.13721,-0.06018,9.5295,0.13643,-0.060658,7.202,1,0.68238,11.362,12.25,3.155
9.5272,0.13792,-0.061151,9.5276,0.13713,-0.061632,7.2208,1,0.69241,11.372,12.25,3.155
9.5253,0.13862,-0.062122,9.5257,0.13783,-0.062607,7.2396,1,0.70245,11.382,12.25,3.155
9.5234,0.13933,-0.063092,9.5238,0.13853,-0.063581,7.2584,1,0.71248,11.392,12.25,3.155
9.5215,0.14004,-0.064063,9.5219,0.13922,-0.064556,7.2772,1,0.72252,11.403,12.25,3.155
9.5196,0.14074,-0.065034,9.52,0.13992,-0.06553,7.296,1,0.73255,11.413,12.25,3.155
9.5177,0.14145,-0.066004,9.5181,0.14062,-0.066505,7.3148,1,0.74259,11.423,12.25,3.155
9.5158,0.14216,-0.066975,9.5162,0.14131,-0.067479,7.3336,1,0.75262,11.433,12.25,3.155
9.5139,0.14287,-0.067946,9.5143,0.14201,-0.068454,7.3524,1,0.76266,11.443,12.25,3.155
9.5119,0.1435,-0.068932,9.5123,0.14263,-0.069444,7.3718,1,0.77269,11.453,12.25,3.155
9.51,0.14425,-0.069984,9.5104,0.14337,-0.0705,7.3908,1,0.78273,11.463,12.25,3.155
9.5081,0.145,-0.071035,9.5084,0.14411,-0.071555,7.4098,1,0.79276,11.473,12.25,3.155
9.5061,0.14575,-0.072086,9.5065,0.14485,-0.072611,7.4288,1,0.8028,11.483,12.25,3.155
9.5042,0.14651,-0.073137,9.5045,0.14559,-0.073667,7.4478,1,0.81283,11.493,12.25,3.155
9.5022,0.14726,-0.074188,9.5026,0.14633,-0.074722,7.4668,1,0.82287,11.503,12.25,3.155
9.5003,0.14801,-0.075239,9.5006,0.14707,-0.075778,7.4858,1,0.8329,11.513,12.25,3.155
9.4984,0.14877,-0.07629,9.4987,0.14781,-0.076833,7.5048,1,0.84294,11.523,12.25,3.155
9.4964,0.14952,-0.077342,9.4967,0.14855,-0.077889,7.5238,1,0.85297,11.533,12.25,3.155
9.4945,0.15027,-0.078393,9.4948,0.1493,-0.078944,7.5428,1,0.86301,11.543,12.25,3.155
9.4925,0.15098,-0.079454,9.4928,0.14999,-0.08001,7.5621,1,0.87304,11.553,12.25,3.155
9.4905,0.15173,-0.080571,9.4908,0.15072,-0.081133,7.5819,1,0.88308,11.563,12.25,3.155
9.4884,0.15253,-0.08171,9.4887,0.15151,-0.082277,7.6018,1,0.89312,11.573,12.25,3.155
9.4864,0.15333,-0.082849,9.4867,0.1523,-0.083421,7.6217,1,0.90315,11.583,12.25,3.155
9.4844,0.15414,-0.083988,9.4846,0.15309,-0.084566,7.6415,1,0.91319,11.593,12.25,3.155
9.4823,0.15494,-0.085127,9.4826,0.15388,-0.08571,7.6614,1,0.92322,11.603,12.25,3.155
9.4803,0.15574,-0.086266,9.4806,0.15467,-0.086854,7.6813,1,0.93325,11.613,12.25,3.155
9.4783,0.15654,-0.087405,9.4785,0.15546,-0.087999,7.7011,1,0.94329,11.623,12.25,3.155
9.4762,0.15735,-0.088543,9.4765,0.15625,-0.089143,7.721,1,0.95332,11.633,12.25,3.155
9.4742,0.15815,-0.089682,9.4744,0.15703,-0.090287,7.7409,1,0.96336,11.643,12.25,3.155
9.4721,0.15895,-0.090821,9.4724,0.15782,-0.091431,7.7608,1,0.97339,11.653,12.25,3.155
9.47,0.15967,-0.091998,9.4703,0.15853,-0.092614,7.7815,1,0.98343,11.663,12.25,3.155
9.4679,0.16053,-0.093234,9.4681,0.15937,-0.093856,7.8026,1,0.99346,11.673,12.25,3.155
9.4657,0.16139,-0.09447,9.4659,0.16021,-0.095099,7.8237,1,1.0035,11.684,12.25,3.155
9.4636,0.16225,-0.095706,9.4638,0.16105,-0.096342,7.8448,1,1.0135,11.694,12.25,3.155
9.4614,0.16311,-0.096942,9.4616,0.1619,-0.097585,7.866,1,1.0236,11.704,12.25,3.155
9.4593,0.16397,-0.098178,9.4595,0.16274,-0.098828,7.8871,1,1.0336,11.714,12.25,3.155
9.4571,0.16482,-0.099415,9.4573,0.16358,-0.10007,7.9082,1,1.0436,11.724,12.25,3.155
9.455,0.16568,-0.10065,9.4551,0.16442,-0.10131,7.9293,1,1.0537,11.734,12.25,3.155
9.4528,0.16654,-0.10189,9.453,0.16526,-0.10256,7.9504,1,1.0637,11.744,12.25,3.155
9.4506,0.1674,-0.10312,9.4508,0.1661,-0.1038,7.9716,1,1.0737,11.754,12.25,3.155
9.4485,0.16822,-0.10437,9.4486,0.1669,-0.10505,7.993,1,1.0838,11.764,12.25,3.155
9.4462,0.16905,-0.10568,9.4464,0.16772,-0.10637,8.0152,1,1.0938,11.774,12.25,3.155
9.4439,0.16997,-0.10702,9.4441,0.16862,-0.10772,8.0377,1,1.1038,11.784,12.25,3.155
9.4417,0.17089,-0.10836,9.4418,0.16952,-0.10907,8.0602,1,1.1139,11.794,12.25,3.155
9.4394,0.17181,-0.10971,9.4395,0.17042,-0.11042,8.0827,1,1.1239,11.804,12.25,3.155
9.4371,0.17273,-0.11105,9.4372,0.17132,-0.11177,8.1052,1,1.134,11.814,12.25,3.155
9.4348,0.17365,-0.1124,9.4349,0.17222,-0.11313,8.1276,1,1.144,11.824,12.25,3.155
9.4326,0.17457,-0.11374,9.4326,0.17312,-0.11448,8.1501,1,1.154,11.834,12.25,3.155
9.4303,0.17549,-0.11508,9.4304,0.17402,-0.11583,8.1726,1,1.1641,11.844,12.25,3.155
9.428,0.17641,-0.11643,9.4281,0.17492,-0.11718,8.1951,1,1.1741,11.854,12.25,3.155
9.4257,0.17733,-0.11777,9.4258,0.17582,-0.11853,8.2176,1,1.1841,11.864,12.25,3.155
9.4234,0.17818,-0.11913,9.4234,0.17665,-0.1199,8.2406,1,1.1942,11.874,12.25,3.155
9.421,0.17912,-0.12057,9.421,0.17756,-0.12135,8.2644,1,1.2042,11.884,12.25,3.155
9.4186,0.18011,-0.12204,9.4186,0.17853,-0.12283,8.2883,1,1.2142,11.894,12.25,3.155
9.4162,0.1811,-0.1235,9.4162,0.17949,-0.1243,8.3123,1,1.2243,11.904,12.25,3.155
9.4138,0.18208,-0.12496,9.4138,0.18046,-0.12577,8.3362,1,1.2343,11.914,12.25,3.155
9.4114,0.18307,-0.12643,9.4114,0.18142,-0.12725,8.3601,1,1.2443,11.924,12.25,3.155
9.409,0.18406,-0.12789,9.409,0.18239,-0.12872,8.3841,1,1.2544,11.934,12.25,3.155
9.4066,0.18505,-0.12936,9.4065,0.18335,-0.13019,8.408,1,1.2644,11.944,12.25,3.155
9.4042,0.18604,-0.13082,9.4041,0.18432,-0.13167,8.4319,1,1.2744,11.954,12.25,3.155
9.4018,0.18703,-0.13228,9.4017,0.18528,-0.13314,8.4559,1,1.2845,11.964,12.25,3.155
9.3994,0.18802,-0.13375,9.3993,0.18625,-0.13462,8.4798,1,1.2945,11.975,12.25,3.155
9.3969,0.18892,-0.13523,9.3968,0.18713,-0.13611,8.5044,1,1.3046,11.985,12.25,3.155
9.3944,0.18994,-0.1368,9.3943,0.18812,-0.13769,8.5298,1,1.3146,11.995,12.25,3.155
9.3918,0.191,-0.1384,9.3917,0.18915,-0.1393,8.5554,1,1.3246,12.005,12.25,3.155
9.3893,0.19207,-0.14,9.3891,0.19019,-0.14091,8.5809,1,1.3347,12.015,12.25,3.155
9.3867,0.19314,-0.14159,9.3866,0.19123,-0.14252,8.6065,1,1.3447,12.025,12.25,3.155
9.3842,0.1942,-0.14319,9.384,0.19226,-0.14413,8.632,1,1.3547,12.035,12.25,3.155
9.3817,0.19527,-0.14479,9.3815,0.1933,-0.14574,8.6575,1,1.3648,12.045,12.25,3.155
9.3791,0.19633,-0.14638,9.3789,0.19434,-0.14735,8.6831,1,1.3748,12.055,12.25,3.155
9.3766,0.1974,-0.14798,9.3763,0.19538,-0.14896,8.7086,1,1.3848,12.065,12.25,3.155
9.374,0.19846,-0.14958,9.3738,0.19641,-0.15057,8.7342,1,1.3949,12.075,12.25,3.155
9.3715,0.19953,-0.15118,9.3712,0.19745,-0.15217,8.7597,1,1.4049,12.085,12.25,3.155
9.3689,0.20053,-0.15279,9.3686,0.19842,-0.1538,8.7858,1,1.4149,12.095,12.25,3.155
9.3662,0.20159,-0.15449,9.3659,0.19945,-0.15552,8.813,1,1.425,12.105,12.25,3.155
9.3635,0.20274,-0.15624,9.3632,0.20056,-0.15728,8.8404,1,1.435,12.115,12.25,3.155
9.3608,0.20389,-0.15798,9.3605,0.20168,-0.15904,8.8677,1,1.445,12.125,12.25,3.155
9.3581,0.20504,-0.15973,9.3577,0.2028,-0.1608,8.8951,1,1.4551,12.135,12.25,3.155
9.3554,0.2062,-0.16147,9.355,0.20391,-0.16256,8.9225,1,1.4651,12.145,12.25,3.155
9.3527,0.20735,-0.16321,9.3523,0.20503,-0.16432,8.9498,1,1.4751,12.155,12.25,3.155
9.35,0.2085,-0.16496,9.3496,0.20615,-0.16608,8.9772,1,1.4852,12.165,12.25,3.155
9.3473,0.20965,-0.1667,9.3469,0.20727,-0.16783,9.0046,1,1.4952,12.175,12.25,3.155
9.3446,0.2108,-0.16845,9.3442,0.20838,-0.16959,9.0319,1,1.5052,12.185,12.25,3.155
9.3419,0.21195,-0.17019,9.3414,0.2095,-0.17135,9.0593,1,1.5153,12.195,12.25,3.155
9.3392,0.21308,-0.17195,9.3387,0.21059,-0.17312,9.0869,1,1.5253,12.205,12.25,3.155
9.3364,0.21415,-0.17377,9.3358,0.21162,-0.17496,9.1159,1,1.5354,12.215,12.25,3.155
9.3335,0.2154,-0.17568,9.3329,0.21283,-0.17689,9.1454,1,1.5454,12.225,12.25,3.155
9.3306,0.21665,-0.17759,9.3301,0.21404,-0.17882,9.1748,1,1.5554,12.235,12.25,3.155
9.3278,0.2179,-0.1795,9.3272,0.21524,-0.18075,9.2042,1,1.5655,12.245,12.25,3.155
9.3249,0.21914,-0.18141,9.3243,0.21645,-0.18268,9.2337,1,1.5755,12.255,12.25,3.155
9.322,0.22039,-0.18332,9.3214,0.21766,-0.18461,9.2631,1,1.5855,12.266,12.25,3.155
9.3192,0.22164,-0.18523,9.3185,0.21886,-0.18653,9.2926,1,1.5956,12.276,12.25,3.155
9.3163,0.22289,-0.18714,9.3156,0.22007,-0.18846,9.322,1,1.6056,12.286,12.25,3.155
9.3134,0.22414,-0.18905,9.3127,0.22128,-0.19039,9.3515,1,1.6156,12.296,12.25,3.155
9.3106,0.22538,-0.19096,9.3098,0.22248,-0.19232,9.3809,1,1.6257,12.306,12.25,3.155
9.3077,0.22663,-0.19287,9.3069,0.22369,-0.19425,9.4104,1,1.6357,12.316,12.25,3.155
9.3047,0.22776,-0.19481,9.3039,0.22477,-0.19621,9.441,1,1.6457,12.326,12.25,3.155
9.3017,0.22907,-0.19688,9.3009,0.22604,-0.1983,9.4727,1,1.6558,12.336,12.25,3.155
9.2987,0.23043,-0.19897,9.2978,0.22734,-0.20042,9.5045,1,1.6658,12.346,12.25,3.155
9.2956,0.23179,-0.20107,9.2947,0.22865,-0.20254,9.5364,1,1.6758,12.356,12.25,3.155
9.2926,0.23315,-0.20316,9.2916,0.22996,-0.20466,9.5682,1,1.6859,12.366,12.25,3.155
9.2895,0.2345,-0.20526,9.2885,0.23126,-0.20678,9.6,1,1.6959,12.376,12.25,3.155
9.2864,0.23586,-0.20735,9.2854,0.23257,-0.2089,9.6319,1,1.7059,12.386,12.25,3.155
9.2834,0.23722,-0.20945,9.2823,0.23388,-0.21101,9.6637,1,1.716,12.396,12.25,3.155
9.2803,0.23858,-0.21154,9.2793,0.23519,-0.21313,9.6955,1,1.726,12.406,12.25,3.155
9.2773,0.23993,-0.21363,9.2762,0.23649,-0.21525,9.7274,1,1.7361,12.416,12.25,3.155
9.2742,0.24129,-0.21573,9.2731,0.2378,-0.21737,9.7592,1,1.7461,12.426,12.25,3.155
9.2712,0.24264,-0.21783,9.27,0.23909,-0.21949,9.7912,1,1.7561,12.436,12.25,3.155
9.268,0.24387,-0.22,9.2667,0.24027,-0.22169,9.8251,1,1.7662,12.446,12.25,3.155
9.2647,0.24535,-0.2223,9.2634,0.24169,-0.22402,9.8597,1,1.7762,12.456,12.25,3.155
9.2614,0.24683,-0.2246,9.2601,0.24311,-0.22635,9.8943,1,1.7862,12.466,12.25,3.155
9.2582,0.24831,-0.2269,9.2568,0.24453,-0.22869,9.9289,1,1.7963,12.476,12.25,3.155
9.2549,0.2498,-0.22921,9.2535,0.24595,-0.23102,9.9635,1,1.8063,12.486,12.25,3.155
9.2517,0.25128,-0.23151,9.2502,0.24737,-0.23335,9.9981,1,1.8163,12.496,12.25,3.155
9.2484,0.25276,-0.23381,9.2469,0.24879,-0.23569,10.033,1,1.8264,12.506,12.25,3.155
9.2452,0.25424,-0.23611,9.2436,0.25021,-0.23802,10.067,1,1.8364,12.516,12.25,3.155
9.2419,0.25572,-0.23841,9.2403,0.25163,-0.24035,10.102,1,1.8464,12.526,12.25,3.155
9.2387,0.2572,-0.24071,9.237,0.25305,-0.24268,10.137,1,1.8565,12.536,12.25,3.155
9.2354,0.25869,-0.24302,9.2337,0.25447,-0.24502,10.171,1,1.8665,12.547,12.25,3.155
9.2321,0.26012,-0.24533,9.2304,0.25583,-0.24736,10.206,1,1.8765,12.557,12.25,3.155
9.2286,0.26152,-0.24775,9.2269,0.25717,-0.24981,10.244,1,1.8866,12.567,12.25,3.155
9.2252,0.26315,-0.25028,9.2234,0.25872,-0.25239,10.281,1,1.8966,12.577,12.25,3.155
9.2217,0.26477,-0.25282,9.2198,0.26026,-0.25496,10.319,1,1.9066,12.587,12.25,3.155
9.2182,0.2664,-0.25536,9.2163,0.26181,-0.25754,10.357,1,1.9167,12.597,12.25,3.155
9.2147,0.26802,-0.25789,9.2128,0.26336,-0.26011,10.395,1,1.9267,12.607,12.25,3.155
9.2112,0.26964,-0.26043,9.2092,0.26491,-0.26269,10.433,1,1.9368,12.617,12.25,3.155
9.2077,0.27127,-0.26296,9.2057,0.26646,-0.26527,10.471,1,1.9468,12.627,12.25,3.155
9.2042,0.27289,-0.2655,9.2021,0.26801,-0.26784,10.509,1,1.9568,12.637,12.25,3.155
9.2008,0.27452,-0.26803,9.1986,0.26955,-0.27042,10.546,1,1.9669,12.647,12.25,3.155
9.1973,0.27614,-0.27057,9.195,0.2711,-0.27299,10.584,1,1.9769,12.657,12.25,3.155
9.1938,0.27777,-0.2731,9.1915,0.27265,-0.27557,10.622,1,1.9869,12.667,12.25,3.155
9.1903,0.27933,-0.27565,9.1879,0.27414,-0.27815,10.661,1,1.997,12.677,12.25,3.155
9.1865,0.28088,-0.27832,9.1842,0.27559,-0.28086,10.702,1,2.007,12.687,12.25,3.155
9.1828,0.28266,-0.28112,9.1804,0.27728,-0.28371,10.743,1,2.017,12.697,12.25,3.155
9.1791,0.28445,-0.28392,9.1765,0.27898,-0.28657,10.785,1,2.0271,12.707,12.25,3.155
9.1753,0.28624,-0.28672,9.1727,0.28067,-0.28942,10.827,1,2.0371,12.717,12.25,3.155
9.1716,0.28803,-0.28952,9.1689,0.28237,-0.29227,10.868,1,2.0471,12.727,12.25,3.155
9.1678,0.28982,-0.29232,9.1651,0.28406,-0.29512,10.91,1,2.0572,12.737,12.25,3.155
9.1641,0.2916,-0.29512,9.1613,0.28575,-0.29797,10.952,1,2.0672,12.747,12.25,3.155
9.1604,0.29339,-0.29792,9.1575,0.28745,-0.30082,10.993,1,2.0772,12.757,12.25,3.155
9.1566,0.29518,-0.30072,9.1537,0.28914,-0.30367,11.035,1,2.0873,12.767,12.25,3.155
9.1529,0.29697,-0.30352,9.1499,0.29083,-0.30653,11.077,1,2.0973,12.777,12.25,3.155
9.1491,0.29875,-0.30632,9.1461,0.29253,-0.30938,11.119,1,2.1073,12.787,12.25,3.155
9.1454,0.30052,-0.30912,9.1422,0.2942,-0.31223,11.16,1,2.1174,12.797,12.25,3.155
9.1414,0.30215,-0.31202,9.1382,0.29571,-0.31518,11.206,1,2.1274,12.807,12.25,3.155
9.1374,0.30413,-0.31512,9.1341,0.29757,-0.31835,11.252,1,2.1375,12.817,12.25,3.155
9.1334,0.3061,-0.31822,9.13,0.29943,-0.32152,11.298,1,2.1475,12.827,12.25,3.155
9.1293,0.30808,-0.32132,9.1258,0.30129,-0.32469,11.345,1,2.1575,12.838,12.25,3.155
9.1253,0.31006,-0.32442,9.1217,0.30315,-0.32785,11.391,1,2.1676,12.848,12.25,3.155
9.1213,0.31204,-0.32752,9.1176,0.30501,-0.33102,11.437,1,2.1776,12.858,12.25,3.155
9.1172,0.31402,-0.33062,9.1135,0.30687,-0.33419,11.483,1,2.1876,12.868,12.25,3.155
9.1132,0.31599,-0.33372,9.1094,0.30873,-0.33736,11.53,1,2.1977,12.878,12.25,3.155
9.1092,0.31797,-0.33682,9.1052,0.31059,-0.34053,11.576,1,2.2077,12.888,12.25,3.155
9.1052,0.31995,-0.33992,9.1011,0.31245,-0.34369,11.622,1,2.2177,12.898,12.25,3.155
9.1011,0.32193,-0.34302,9.097,0.31432,-0.34686,11.669,1,2.2278,12.908,12.25,3.155
9.0971,0.3239,-0.34612,9.0929,0.31618,-0.35003,11.715,1,2.2378,12.918,12.25,3.155
9.0929,0.3257,-0.34926,9.0886,0.31783,-0.35323,11.764,1,2.2478,12.928,12.25,3.155
9.0886,0.3278,-0.35265,9.0842,0.31979,-0.35671,11.816,1,2.2579,12.938,12.25,3.155
9.0842,0.33,-0.35609,9.0797,0.32184,-0.36024,11.867,1,2.2679,12.948,12.25,3.155
9.0799,0.3322,-0.35953,9.0752,0.32389,-0.36377,11.919,1,2.2779,12.958,12.25,3.155
9.0755,0.3344,-0.36298,9.0707,0.32595,-0.3673,11.971,1,2.288,12.968,12.25,3.155
9.0712,0.3366,-0.36642,9.0663,0.328,-0.37084,12.023,1,2.298,12.978,12.25,3.155
9.0668,0.3388,-0.36986,9.0618,0.33005,-0.37437,12.075,1,2.3081,12.988,12.25,3.155
9.0625,0.341,-0.37331,9.0573,0.33211,-0.3779,12.127,1,2.3181,12.998,12.25,3.155
9.0581,0.3432,-0.37675,9.0529,0.33416,-0.38143,12.179,1,2.3281,13.008,12.25,3.155
9.0538,0.3454,-0.38019,9.0484,0.33621,-0.38496,12.231,1,2.3382,13.018,12.25,3.155
9.0494,0.3476,-0.38364,9.0439,0.33826,-0.3885,12.282,1,2.3482,13.028,12.25,3.155
9.0451,0.3498,-0.38708,9.0394,0.34032,-0.39203,12.334,1,2.3582,13.038,12.25,3.155
9.0407,0.35195,-0.39053,9.0349,0.34231,-0.39557,12.387,1,2.3683,13.048,12.25,3.155
9.036,0.354,-0.39412,9.0302,0.34418,-0.39925,12.444,1,2.3783,13.058,12.25,3.155
9.0313,0.35647,-0.39795,9.0253,0.34646,-0.4032,12.503,1,2.3883,13.068,12.25,3.155
9.0266,0.35893,-0.40179,9.0204,0.34873,-0.40716,12.562,1,2.3984,13.078,12.25,3.155
9.0218,0.36139,-0.40563,9.0155,0.35101,-0.41111,12.621,1,2.4084,13.088,12.25,3.155
9.0171,0.36385,-0.40946,9.0107,0.35328,-0.41507,12.679,1,2.4184,13.098,12.25,3.155
9.0124,0.36631,-0.4133,9.0058,0.35556,-0.41902,12.738,1,2.4285,13.108,12.25,3.155
9.0077,0.36878,-0.41714,9.0009,0.35784,-0.42298,12.797,1,2.4385,13.119,12.25,3.155
9.003,0.37124,-0.42097,8.996,0.36011,-0.42693,12.856,1,2.4485,13.129,12.25,3.155
8.9983,0.3737,-0.42481,8.9912,0.36239,-0.43089,12.914,1,2.4586,13.139,12.25,3.155
8.9935,0.37616,-0.42865,8.9863,0.36466,-0.43485,12.973,1,2.4686,13.149,12.25,3.155
8.9888,0.37862,-0.43248,8.9814,0.36694,-0.4388,13.032,1,2.4786,13.159,12.25,3.155
8.9841,0.38109,-0.43632,8.9765,0.36922,-0.44276,13.09,1,2.4887,13.169,12.25,3.155
8.9792,0.38342,-0.44018,8.9715,0.37134,-0.44674,13.152,1,2.4987,13.179,12.25,3.155
