"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.6391,-0.016952,-0.60643,8.8252,0.0035656,-0.67643,1,0,13.53,11.445,5
8.7075,0.10133,-0.59342,8.891,0.12612,-0.66222,1,0.03375,13.53,11.445,5.0338
8.7759,0.21962,-0.58041,8.9569,0.24867,-0.64801,1,0.0675,13.53,11.445,5.0675
8.7937,0.31637,-0.55114,8.9719,0.34903,-0.61725,1,0.10125,13.53,11.445,5.1013
8.7224,0.39519,-0.50951,8.8971,0.4306,-0.5739,1,0.135,13.53,11.445,5.135
8.5846,0.48416,-0.47785,8.7544,0.52204,-0.54065,1,0.16875,13.53,11.445,5.1687
8.4467,0.57314,-0.44619,8.6116,0.61348,-0.5074,1,0.2025,13.53,11.445,5.2025
8.3089,0.66211,-0.41452,8.4688,0.70492,-0.47414,1,0.23625,13.53,11.445,5.2362
8.1711,0.75109,-0.38286,8.3261,0.79636,-0.44089,1,0.27,13.53,11.445,5.27
8.0333,0.84006,-0.3512,8.1833,0.8878,-0.40764,1,0.30375,13.53,11.445,5.3038
7.906,0.91788,-0.31728,8.0519,0.96792,-0.37223,1,0.3375,13.53,11.445,5.3375
7.8394,0.93151,-0.27057,7.9854,0.98292,-0.32458,1,0.37125,13.53,11.445,5.3713
7.7268,0.93824,-0.24414,7.8715,0.99016,-0.29765,1,0.405,13.53,11.445,5.405
7.6142,0.94496,-0.2177,7.7576,0.99739,-0.27072,1,0.43875,13.53,11.445,5.4387
7.5015,0.95169,-0.19127,7.6438,1.0046,-0.24379,1,0.4725,13.53,11.445,5.4725
7.3889,0.95841,-0.16484,7.5299,1.0119,-0.21686,1,0.50625,13.53,11.445,5.5062
7.2763,0.96514,-0.1384,7.416,1.0191,-0.18994,1,0.54,13.53,11.445,5.54
7.1637,0.97186,-0.11197,7.3022,1.0263,-0.16301,1,0.57375,13.53,11.445,5.5738
7.0874,0.9544,-0.079767,7.2291,1.01,-0.13123,1,0.6075,13.53,11.445,5.6075
7.0203,0.92619,-0.053116,7.1644,0.98224,-0.10545,1,0.64125,13.53,11.445,5.6413
6.9537,0.89545,-0.029782,7.0993,0.95152,-0.083101,1,0.675,13.53,11.445,5.675
6.8871,0.86471,-0.0064486,7.0342,0.92081,-0.06075,1,0.70875,13.53,11.445,5.7087
6.8205,0.83397,0.016885,6.9691,0.8901,-0.038399,1,0.7425,13.53,11.445,5.7425
6.7538,0.80323,0.040219,6.904,0.85938,-0.016048,1,0.77625,13.53,11.445,5.7762
6.6872,0.77249,0.063553,6.839,0.82867,0.0063036,1,0.81,13.53,11.445,5.81
6.6072,0.74561,0.087178,6.7613,0.80273,0.028227,1,0.84375,13.53,11.445,5.8438
6.5129,0.72151,0.10966,6.6695,0.78018,0.048394,1,0.8775,13.53,11.445,5.8775
6.4184,0.69473,0.12934,6.5765,0.75419,0.066059,1,0.91125,13.53,11.445,5.9113
6.324,0.66794,0.14901,6.4836,0.72821,0.083723,1,0.945,13.53,11.445,5.945
6.2295,0.64116,0.16868,6.3907,0.70223,0.10139,1,0.97875,13.53,11.445,5.9788
6.1351,0.61437,0.18835,6.2978,0.67624,0.11905,1,1.0125,13.53,11.445,6.0125
