"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
21.069,-0.059342,1.0228,21.157,-0.039323,0.99916,1,0,16.68,11.055,5
21.104,0.10012,1.0464,21.19,0.11963,1.0222,1,0.03375,16.68,11.055,5.0338
21.115,0.24612,1.0699,21.199,0.26493,1.045,1,0.0675,16.68,11.055,5.0675
21.046,0.37723,1.0751,21.129,0.39471,1.0495,1,0.10125,16.68,11.055,5.1013
20.905,0.50112,1.0606,20.99,0.51671,1.0343,1,0.135,16.68,11.055,5.135
20.764,0.62501,1.0461,20.851,0.6387,1.0191,1,0.16875,16.68,11.055,5.1687
20.624,0.7489,1.0315,20.712,0.76069,1.0039,1,0.2025,16.68,11.055,5.2025
20.483,0.87279,1.017,20.572,0.88268,0.98865,1,0.23625,16.68,11.055,5.2362
20.342,0.99669,1.0025,20.433,1.0047,0.97344,1,0.27,16.68,11.055,5.27
20.228,1.1142,0.98443,20.321,1.1204,0.95462,1,0.30375,16.68,11.055,5.3038
20.175,1.2081,0.95638,20.271,1.2124,0.92548,1,0.3375,16.68,11.055,5.3375
20.098,1.255,0.91984,20.199,1.2572,0.88808,1,0.37125,16.68,11.055,5.3713
20.021,1.302,0.8833,20.128,1.302,0.85068,1,0.405,16.68,11.055,5.405
19.944,1.3489,0.84677,20.056,1.3468,0.81329,1,0.43875,16.68,11.055,5.4387
19.867,1.3959,0.81023,19.985,1.3916,0.77589,1,0.4725,16.68,11.055,5.4725
19.79,1.4428,0.77369,19.913,1.4364,0.73849,1,0.50625,16.68,11.055,5.5062
19.714,1.4897,0.73716,19.842,1.4812,0.70109,1,0.54,16.68,11.055,5.54
19.687,1.5316,0.68846,19.819,1.5213,0.65151,1,0.57375,16.68,11.055,5.5738
19.662,1.5329,0.65744,19.799,1.5211,0.61961,1,0.6075,16.68,11.055,5.6075
19.638,1.525,0.63057,19.778,1.5117,0.59186,1,0.64125,16.68,11.055,5.6413
19.614,1.5172,0.6037,19.758,1.5023,0.56412,1,0.675,16.68,11.055,5.675
19.59,1.5093,0.57682,19.737,1.493,0.53637,1,0.70875,16.68,11.055,5.7087
