"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
21.13,-0.082101,-0.89912,21.209,-0.065985,-0.91329,1,0,16.68,11.445,5
21.191,0.074173,-0.88886,21.267,0.089505,-0.90313,1,0.03375,16.68,11.445,5.0338
21.253,0.23045,-0.87861,21.325,0.245,-0.89297,1,0.0675,16.68,11.445,5.0675
21.266,0.37062,-0.85201,21.336,0.38358,-0.86652,1,0.10125,16.68,11.445,5.1013
21.193,0.49793,-0.81317,21.265,0.50845,-0.82783,1,0.135,16.68,11.445,5.135
21.056,0.63394,-0.78464,21.131,0.642,-0.79941,1,0.16875,16.68,11.445,5.1687
20.92,0.76996,-0.75612,20.996,0.77556,-0.771,1,0.2025,16.68,11.445,5.2025
20.783,0.90597,-0.72759,20.862,0.90911,-0.74258,1,0.23625,16.68,11.445,5.2362
20.647,1.042,-0.69907,20.727,1.0427,-0.71417,1,0.27,16.68,11.445,5.27
20.51,1.178,-0.67054,20.593,1.1762,-0.68575,1,0.30375,16.68,11.445,5.3038
20.385,1.3013,-0.63957,20.47,1.297,-0.65498,1,0.3375,16.68,11.445,5.3375
20.325,1.3514,-0.59476,20.414,1.3445,-0.6108,1,0.37125,16.68,11.445,5.3713
20.219,1.3991,-0.57532,20.314,1.3897,-0.5919,1,0.405,16.68,11.445,5.405
20.114,1.4468,-0.55588,20.214,1.4349,-0.57301,1,0.43875,16.68,11.445,5.4387
20.008,1.4946,-0.53644,20.114,1.4801,-0.55411,1,0.4725,16.68,11.445,5.4725
19.903,1.5423,-0.517,20.015,1.5252,-0.53521,1,0.50625,16.68,11.445,5.5062
19.798,1.5901,-0.49756,19.915,1.5704,-0.51632,1,0.54,16.68,11.445,5.54
19.692,1.6378,-0.47811,19.815,1.6156,-0.49742,1,0.57375,16.68,11.445,5.5738
19.662,1.6358,-0.44367,19.788,1.612,-0.46402,1,0.6075,16.68,11.445,5.6075
19.644,1.6194,-0.41744,19.773,1.5941,-0.43885,1,0.64125,16.68,11.445,5.6413
19.625,1.6014,-0.39682,19.756,1.5746,-0.41925,1,0.675,16.68,11.445,5.675
19.606,1.5835,-0.37621,19.74,1.5551,-0.39964,1,0.70875,16.68,11.445,5.7087
19.586,1.5655,-0.3556,19.723,1.5356,-0.38004,1,0.7425,16.68,11.445,5.7425
19.567,1.5476,-0.33498,19.706,1.516,-0.36044,1,0.77625,16.68,11.445,5.7762
19.547,1.5296,-0.31437,19.69,1.4965,-0.34083,1,0.81,16.68,11.445,5.81
19.524,1.5078,-0.2901,19.67,1.4736,-0.3178,1,0.84375,16.68,11.445,5.8438
19.498,1.4798,-0.26488,19.646,1.4449,-0.29402,1,0.8775,16.68,11.445,5.8775
19.472,1.4479,-0.24541,19.624,1.4124,-0.27593,1,0.91125,16.68,11.445,5.9113
19.447,1.4161,-0.22594,19.601,1.3798,-0.25784,1,0.945,16.68,11.445,5.945
19.421,1.3843,-0.20647,19.579,1.3472,-0.23975,1,0.97875,16.68,11.445,5.9788
19.395,1.3524,-0.187,19.556,1.3147,-0.22166,1,1.0125,16.68,11.445,6.0125
19.37,1.3206,-0.16753,19.534,1.2821,-0.20357,1,1.0462,16.68,11.445,6.0462
19.34,1.2909,-0.14847,19.507,1.2519,-0.18597,1,1.08,16.68,11.445,6.08
19.287,1.2737,-0.13177,19.456,1.235,-0.17121,1,1.1137,16.68,11.445,6.1137
19.235,1.2512,-0.1201,19.405,1.2129,-0.1613,1,1.1475,16.68,11.445,6.1475
19.182,1.2287,-0.10843,19.355,1.1909,-0.15139,1,1.1813,16.68,11.445,6.1813
19.13,1.2062,-0.096767,19.304,1.1688,-0.14148,1,1.215,16.68,11.445,6.215
19.078,1.1837,-0.0851,19.254,1.1467,-0.13156,1,1.2488,16.68,11.445,6.2488
19.025,1.1612,-0.073434,19.204,1.1246,-0.12165,1,1.2825,16.68,11.445,6.2825
18.973,1.1387,-0.061767,19.153,1.1026,-0.11174,1,1.3162,16.68,11.445,6.3162
18.924,1.126,-0.050913,19.104,1.0912,-0.10302,1,1.35,16.68,11.445,6.35
18.876,1.1139,-0.042391,19.053,1.0807,-0.096601,1,1.3837,16.68,11.445,6.3837
18.827,1.1009,-0.034906,19.002,1.0694,-0.091163,1,1.4175,16.68,11.445,6.4175
18.778,1.0879,-0.027422,18.951,1.0581,-0.085726,1,1.4513,16.68,11.445,6.4513
18.73,1.0749,-0.019937,18.9,1.0468,-0.080288,1,1.485,16.68,11.445,6.485
18.681,1.0619,-0.012453,18.85,1.0355,-0.074851,1,1.5188,16.68,11.445,6.5188
18.632,1.0488,-0.004968,18.799,1.0242,-0.069413,1,1.5525,16.68,11.445,6.5525
18.603,1.0372,0.0024413,18.77,1.0135,-0.064035,1,1.5862,16.68,11.445,6.5862
18.593,1.0264,0.0089222,18.764,1.0028,-0.059614,1,1.62,16.68,11.445,6.62
18.582,1.0143,0.013764,18.754,0.99114,-0.05692,1,1.6537,16.68,11.445,6.6537
18.571,1.0023,0.018605,18.745,0.97944,-0.054225,1,1.6875,16.68,11.445,6.6875
18.56,0.9903,0.023446,18.736,0.96774,-0.051531,1,1.7213,16.68,11.445,6.7213
18.549,0.97828,0.028288,18.727,0.95604,-0.048837,1,1.755,16.68,11.445,6.755
18.538,0.96625,0.033129,18.717,0.94435,-0.046142,1,1.7888,16.68,11.445,6.7888
18.548,0.95197,0.038,18.73,0.93009,-0.043438,1,1.8225,16.68,11.445,6.8225
18.679,0.92468,0.043017,18.868,0.9011,-0.040708,1,1.8562,16.68,11.445,6.8562
18.79,0.89829,0.044131,18.987,0.87305,-0.041897,1,1.89,16.68,11.445,6.89
18.901,0.8719,0.045246,19.106,0.84501,-0.043086,1,1.9237,16.68,11.445,6.9237
19.012,0.84551,0.04636,19.224,0.81696,-0.044275,1,1.9575,16.68,11.445,6.9575
19.123,0.81912,0.047475,19.343,0.78891,-0.045464,1,1.9913,16.68,11.445,6.9913
19.234,0.79273,0.048589,19.461,0.76086,-0.046653,1,2.025,16.68,11.445,7.025
19.345,0.76634,0.049704,19.58,0.73282,-0.047842,1,2.0588,16.68,11.445,7.0588
19.617,0.72288,0.059517,19.85,0.68883,-0.039792,1,2.0925,16.68,11.445,7.0925
19.916,0.67682,0.067532,20.147,0.64238,-0.033364,1,2.1262,16.68,11.445,7.1262
20.212,0.63138,0.073723,20.442,0.59649,-0.028736,1,2.16,16.68,11.445,7.16
20.508,0.58594,0.079913,20.737,0.5506,-0.024107,1,2.1937,16.68,11.445,7.1937
20.803,0.5405,0.086104,21.032,0.50471,-0.019479,1,2.2275,16.68,11.445,7.2275
21.099,0.49506,0.092294,21.327,0.45882,-0.014851,1,2.2613,16.68,11.445,7.2613
21.395,0.44962,0.098485,21.621,0.41293,-0.010222,1,2.295,16.68,11.445,7.295
21.669,0.40915,0.10696,21.889,0.37309,-0.0027282,1,2.3288,16.68,11.445,7.3288
21.924,0.37322,0.11713,22.132,0.3389,0.0071022,1,2.3625,16.68,11.445,7.3625
22.189,0.33568,0.12584,22.385,0.30298,0.015482,1,2.3962,16.68,11.445,7.3962
22.455,0.29813,0.13454,22.639,0.26706,0.023862,1,2.43,16.68,11.445,7.43
22.72,0.26059,0.14325,22.892,0.23114,0.032243,1,2.4637,16.68,11.445,7.4637
22.986,0.22305,0.15195,23.146,0.19522,0.040623,1,2.4975,16.68,11.445,7.4975
23.252,0.18551,0.16066,23.399,0.1593,0.049003,1,2.5312,16.68,11.445,7.5312
23.491,0.15169,0.16834,23.627,0.12709,0.056508,1,2.565,16.68,11.445,7.565
23.576,0.13927,0.17011,23.702,0.11624,0.058975,1,2.5988,16.68,11.445,7.5988
23.673,0.12447,0.17171,23.788,0.10306,0.061284,1,2.6325,16.68,11.445,7.6325
