"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.21566,3.1526,-0.021451,-0.64642,3.1761,-0.018273,-0.64665,-8.8887,1,0,19.68,12.445,5
-0.21624,3.1556,-0.019533,-0.64678,3.179,-0.016347,-0.64704,-8.8886,1,0.0033751,19.68,12.445,5.0034
-0.21682,3.1586,-0.017614,-0.64714,3.182,-0.014421,-0.64744,-8.8885,1,0.0067501,19.68,12.445,5.0068
-0.21739,3.1615,-0.015696,-0.6475,3.185,-0.012495,-0.64783,-8.8884,1,0.010125,19.68,12.445,5.0101
-0.21797,3.1645,-0.013778,-0.64786,3.188,-0.010569,-0.64822,-8.8883,1,0.0135,19.68,12.445,5.0135
-0.21855,3.1674,-0.01186,-0.64822,3.1909,-0.0086427,-0.64862,-8.8882,1,0.016875,19.68,12.445,5.0169
-0.21913,3.1704,-0.0099421,-0.64858,3.1939,-0.0067165,-0.64901,-8.8881,1,0.02025,19.68,12.445,5.0202
-0.2197,3.1733,-0.0080239,-0.64894,3.1969,-0.0047903,-0.6494,-8.888,1,0.023625,19.68,12.445,5.0236
-0.22028,3.1763,-0.0061058,-0.6493,3.1999,-0.0028641,-0.64979,-8.8879,1,0.027,19.68,12.445,5.027
-0.22086,3.1793,-0.0041876,-0.64966,3.2028,-0.00093788,-0.65019,-8.8878,1,0.030375,19.68,12.445,5.0304
-0.22143,3.1822,-0.0022694,-0.65002,3.2058,0.00098832,-0.65058,-8.8878,1,0.03375,19.68,12.445,5.0338
-0.22201,3.1852,-0.00035128,-0.65038,3.2088,0.0029145,-0.65097,-8.8877,1,0.037125,19.68,12.445,5.0371
-0.22259,3.1881,0.0015669,-0.65074,3.2117,0.0048407,-0.65136,-8.8876,1,0.0405,19.68,12.445,5.0405
-0.22316,3.1911,0.0034851,-0.6511,3.2147,0.0067669,-0.65176,-8.8875,1,0.043875,19.68,12.445,5.0439
-0.22374,3.194,0.0054029,-0.65146,3.2177,0.0086928,-0.65215,-8.8874,1,0.04725,19.68,12.445,5.0472
-0.22432,3.197,0.0073211,-0.65182,3.2207,0.010619,-0.65254,-8.8873,1,0.050625,19.68,12.445,5.0506
-0.22489,3.2,0.0092393,-0.65218,3.2236,0.012545,-0.65294,-8.8872,1,0.054,19.68,12.445,5.054
-0.22547,3.2029,0.011157,-0.65253,3.2266,0.014471,-0.65333,-8.8871,1,0.057375,19.68,12.445,5.0574
-0.22605,3.2059,0.013076,-0.65289,3.2296,0.016398,-0.65372,-8.887,1,0.06075,19.68,12.445,5.0608
-0.22662,3.2088,0.014994,-0.65325,3.2325,0.018324,-0.65411,-8.8869,1,0.064125,19.68,12.445,5.0641
-0.2272,3.2118,0.016912,-0.65361,3.2355,0.02025,-0.65451,-8.8868,1,0.0675,19.68,12.445,5.0675
-0.22778,3.2147,0.01883,-0.65397,3.2385,0.022176,-0.6549,-8.8867,1,0.070875,19.68,12.445,5.0709
-0.22835,3.2177,0.020748,-0.65433,3.2415,0.024102,-0.65529,-8.8866,1,0.07425,19.68,12.445,5.0743
