"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.3986,3.905,0.2263,-0.62433,3.9207,0.21953,-0.64811,-11.508,1,0,16.53,12.445,5
-1.3988,3.9064,0.22851,-0.624,3.9222,0.22168,-0.64771,-11.512,1,0.0033751,16.53,12.445,5.0034
-1.3989,3.9077,0.23072,-0.62367,3.9237,0.22384,-0.64731,-11.517,1,0.0067501,16.53,12.445,5.0068
-1.3991,3.9091,0.23293,-0.62334,3.9252,0.22599,-0.64691,-11.522,1,0.010125,16.53,12.445,5.0101
-1.3993,3.9104,0.23513,-0.62301,3.9267,0.22815,-0.64651,-11.526,1,0.0135,16.53,12.445,5.0135
-1.3995,3.9117,0.23734,-0.62268,3.9282,0.23031,-0.64611,-11.531,1,0.016875,16.53,12.445,5.0169
-1.3997,3.9131,0.23955,-0.62235,3.9297,0.23246,-0.64571,-11.536,1,0.02025,16.53,12.445,5.0202
-1.3998,3.9144,0.24176,-0.62202,3.9312,0.23462,-0.64531,-11.541,1,0.023625,16.53,12.445,5.0236
-1.4,3.9158,0.24397,-0.62169,3.9327,0.23678,-0.64491,-11.545,1,0.027,16.53,12.445,5.027
-1.4002,3.9171,0.24617,-0.62136,3.9342,0.23893,-0.64451,-11.55,1,0.030375,16.53,12.445,5.0304
-1.4004,3.9184,0.24838,-0.62103,3.9357,0.24109,-0.64411,-11.555,1,0.03375,16.53,12.445,5.0338
-1.4006,3.9198,0.25059,-0.62071,3.9372,0.24325,-0.64371,-11.559,1,0.037125,16.53,12.445,5.0371
-1.4007,3.9211,0.2528,-0.62038,3.9387,0.2454,-0.64331,-11.564,1,0.0405,16.53,12.445,5.0405
-1.4009,3.9225,0.25501,-0.62005,3.9402,0.24756,-0.64291,-11.569,1,0.043875,16.53,12.445,5.0439
-1.4011,3.9238,0.25721,-0.61972,3.9417,0.24972,-0.64251,-11.573,1,0.04725,16.53,12.445,5.0472
-1.4013,3.9251,0.25942,-0.61939,3.9432,0.25187,-0.64211,-11.578,1,0.050625,16.53,12.445,5.0506
-1.4015,3.9265,0.26163,-0.61906,3.9447,0.25403,-0.64171,-11.583,1,0.054,16.53,12.445,5.054
-1.4016,3.9278,0.26384,-0.61873,3.9462,0.25618,-0.64131,-11.587,1,0.057375,16.53,12.445,5.0574
-1.4018,3.9292,0.26605,-0.6184,3.9477,0.25834,-0.64091,-11.592,1,0.06075,16.53,12.445,5.0608
-1.402,3.9305,0.26825,-0.61807,3.9492,0.2605,-0.64051,-11.597,1,0.064125,16.53,12.445,5.0641
-1.4022,3.9318,0.27046,-0.61774,3.9506,0.26265,-0.64011,-11.602,1,0.0675,16.53,12.445,5.0675
-1.4024,3.9332,0.27267,-0.61741,3.9521,0.26481,-0.63971,-11.606,1,0.070875,16.53,12.445,5.0709
-1.4025,3.9345,0.27488,-0.61708,3.9536,0.26697,-0.63931,-11.611,1,0.07425,16.53,12.445,5.0743
-1.4027,3.9359,0.27709,-0.61675,3.9551,0.26912,-0.63891,-11.616,1,0.077625,16.53,12.445,5.0776
