"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.018609,14.705,0.097757,0.23027,14.705,0.098047,0.22995,8.449,1,0,10.68,12.445,6.845
-0.018803,14.704,0.098286,0.23107,14.704,0.098581,0.23074,8.4668,1,0.010035,10.69,12.445,6.845
-0.019004,14.703,0.098766,0.23188,14.703,0.099066,0.23155,8.4852,1,0.02007,10.7,12.445,6.845
-0.019206,14.702,0.099241,0.2327,14.701,0.099546,0.23236,8.5036,1,0.030105,10.71,12.445,6.845
-0.019408,14.7,0.099717,0.23351,14.7,0.10003,0.23317,8.522,1,0.04014,10.72,12.445,6.845
-0.019609,14.699,0.10019,0.23433,14.699,0.10051,0.23398,8.5404,1,0.050175,10.73,12.445,6.845
-0.019811,14.698,0.10067,0.23514,14.698,0.10099,0.23479,8.5588,1,0.060209,10.74,12.445,6.845
-0.020013,14.697,0.10114,0.23596,14.696,0.10147,0.2356,8.5772,1,0.070245,10.75,12.445,6.845
-0.020215,14.695,0.10162,0.23677,14.695,0.10195,0.23641,8.5956,1,0.080279,10.76,12.445,6.845
-0.020416,14.694,0.10209,0.23759,14.694,0.10243,0.23722,8.614,1,0.090315,10.77,12.445,6.845
-0.020618,14.693,0.10257,0.2384,14.693,0.10291,0.23803,8.6324,1,0.10035,10.78,12.445,6.845
-0.02082,14.692,0.10305,0.23922,14.691,0.10339,0.23884,8.6508,1,0.11038,10.79,12.445,6.845
-0.021022,14.69,0.10352,0.24003,14.69,0.10387,0.23965,8.6692,1,0.12042,10.8,12.445,6.845
-0.021223,14.689,0.104,0.24085,14.689,0.10435,0.24046,8.6876,1,0.13046,10.81,12.445,6.845
-0.021425,14.688,0.10447,0.24166,14.688,0.10483,0.24127,8.706,1,0.14049,10.82,12.445,6.845
-0.021627,14.687,0.10495,0.24248,14.687,0.10531,0.24208,8.7244,1,0.15053,10.831,12.445,6.845
-0.021849,14.685,0.10548,0.24332,14.685,0.10584,0.24292,8.7432,1,0.16056,10.841,12.445,6.845
-0.02209,14.684,0.10604,0.24419,14.684,0.10641,0.24378,8.7625,1,0.1706,10.851,12.445,6.845
-0.022337,14.683,0.10656,0.24507,14.683,0.10693,0.24466,8.7823,1,0.18063,10.861,12.445,6.845
-0.022585,14.682,0.10707,0.24596,14.681,0.10746,0.24554,8.8021,1,0.19066,10.871,12.445,6.845
-0.022832,14.68,0.10759,0.24684,14.68,0.10798,0.24642,8.8219,1,0.2007,10.881,12.445,6.845
-0.02308,14.679,0.10811,0.24773,14.679,0.10851,0.2473,8.8417,1,0.21073,10.891,12.445,6.845
-0.023327,14.678,0.10863,0.24861,14.677,0.10903,0.24818,8.8614,1,0.22077,10.901,12.445,6.845
-0.023575,14.676,0.10915,0.2495,14.676,0.10956,0.24906,8.8812,1,0.2308,10.911,12.445,6.845
-0.023822,14.675,0.10967,0.25038,14.675,0.11008,0.24994,8.901,1,0.24084,10.921,12.445,6.845
-0.02407,14.674,0.11019,0.25127,14.673,0.11061,0.25082,8.9208,1,0.25087,10.931,12.445,6.845
