"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.019233,14.697,0.083332,0.23316,14.697,0.083559,0.23285,8.5605,1,0,10.68,12.25,6.845
-0.019442,14.696,0.083749,0.23399,14.695,0.08398,0.23367,8.5795,1,0.010035,10.69,12.25,6.845
-0.019651,14.694,0.084167,0.23482,14.694,0.084401,0.2345,8.5984,1,0.02007,10.7,12.25,6.845
-0.01986,14.693,0.084584,0.23565,14.693,0.084823,0.23533,8.6174,1,0.030105,10.71,12.25,6.845
-0.020069,14.692,0.085002,0.23649,14.691,0.085244,0.23616,8.6363,1,0.04014,10.72,12.25,6.845
-0.020277,14.69,0.085419,0.23732,14.69,0.085665,0.23699,8.6552,1,0.050175,10.73,12.25,6.845
-0.020486,14.689,0.085836,0.23815,14.689,0.086086,0.23781,8.6742,1,0.060209,10.74,12.25,6.845
-0.020695,14.688,0.086254,0.23898,14.688,0.086508,0.23864,8.6931,1,0.070245,10.75,12.25,6.845
-0.020904,14.687,0.086671,0.23981,14.686,0.086929,0.23947,8.7121,1,0.080279,10.76,12.25,6.845
-0.021113,14.685,0.087089,0.24065,14.685,0.08735,0.2403,8.731,1,0.090315,10.77,12.25,6.845
-0.021321,14.684,0.087506,0.24148,14.684,0.087771,0.24113,8.7499,1,0.10035,10.78,12.25,6.845
-0.02153,14.683,0.087924,0.24231,14.682,0.088193,0.24195,8.7689,1,0.11038,10.79,12.25,6.845
-0.021739,14.681,0.088341,0.24314,14.681,0.088614,0.24278,8.7878,1,0.12042,10.8,12.25,6.845
-0.021948,14.68,0.088759,0.24398,14.68,0.089035,0.24361,8.8068,1,0.13046,10.81,12.25,6.845
-0.022157,14.679,0.089176,0.24481,14.679,0.089457,0.24444,8.8257,1,0.14049,10.82,12.25,6.845
-0.02237,14.678,0.089549,0.24565,14.677,0.089833,0.24528,8.8449,1,0.15053,10.831,12.25,6.845
-0.022608,14.676,0.089961,0.24653,14.676,0.090249,0.24615,8.8649,1,0.16056,10.841,12.25,6.845
-0.022865,14.675,0.090418,0.24744,14.675,0.09071,0.24705,8.8852,1,0.1706,10.851,12.25,6.845
-0.023122,14.674,0.090874,0.24834,14.673,0.091171,0.24795,8.9056,1,0.18063,10.861,12.25,6.845
-0.023378,14.672,0.091331,0.24925,14.672,0.091633,0.24885,8.926,1,0.19066,10.871,12.25,6.845
-0.023635,14.671,0.091787,0.25015,14.67,0.092094,0.24975,8.9463,1,0.2007,10.881,12.25,6.845
-0.023892,14.669,0.092243,0.25106,14.669,0.092555,0.25065,8.9667,1,0.21073,10.891,12.25,6.845
-0.024148,14.668,0.0927,0.25196,14.668,0.093017,0.25155,8.987,1,0.22077,10.901,12.25,6.845
-0.024405,14.667,0.093156,0.25287,14.666,0.093478,0.25245,9.0074,1,0.2308,10.911,12.25,6.845
-0.024662,14.665,0.093613,0.25377,14.665,0.093939,0.25335,9.0278,1,0.24084,10.921,12.25,6.845
-0.024918,14.664,0.094069,0.25468,14.664,0.094401,0.25425,9.0481,1,0.25087,10.931,12.25,6.845
-0.025175,14.663,0.094526,0.25558,14.662,0.094862,0.25515,9.0685,1,0.26091,10.941,12.25,6.845
-0.025432,14.661,0.094982,0.25649,14.661,0.095323,0.25605,9.0889,1,0.27094,10.951,12.25,6.845
-0.025688,14.66,0.095439,0.25739,14.659,0.095785,0.25695,9.1092,1,0.28098,10.961,12.25,6.845
-0.025945,14.659,0.095895,0.2583,14.658,0.096246,0.25785,9.1296,1,0.29101,10.971,12.25,6.845
-0.02621,14.657,0.096286,0.25922,14.657,0.09664,0.25876,9.1504,1,0.30105,10.981,12.25,6.845
-0.02646,14.656,0.096771,0.26019,14.655,0.097131,0.25973,9.1721,1,0.31108,10.991,12.25,6.845
-0.026708,14.654,0.097268,0.26117,14.654,0.097634,0.2607,9.194,1,0.32112,11.001,12.25,6.845
-0.026956,14.653,0.097765,0.26215,14.652,0.098137,0.26168,9.2158,1,0.33115,11.011,12.25,6.845
-0.027204,14.651,0.098262,0.26313,14.651,0.098641,0.26265,9.2376,1,0.34119,11.021,12.25,6.845
-0.027452,14.65,0.098759,0.26412,14.649,0.099144,0.26363,9.2594,1,0.35122,11.031,12.25,6.845
-0.0277,14.648,0.099256,0.2651,14.648,0.099647,0.2646,9.2813,1,0.36126,11.041,12.25,6.845
-0.027949,14.647,0.099754,0.26608,14.646,0.10015,0.26558,9.3031,1,0.37129,11.051,12.25,6.845
-0.028197,14.645,0.10025,0.26706,14.645,0.10065,0.26655,9.3249,1,0.38133,11.061,12.25,6.845
-0.028445,14.644,0.10075,0.26804,14.643,0.10116,0.26752,9.3468,1,0.39137,11.071,12.25,6.845
-0.028693,14.642,0.10124,0.26902,14.642,0.10166,0.2685,9.3686,1,0.4014,11.081,12.25,6.845
-0.028941,14.641,0.10174,0.27,14.64,0.10216,0.26947,9.3904,1,0.41144,11.091,12.25,6.845
-0.029189,14.639,0.10224,0.27098,14.639,0.10267,0.27045,9.4122,1,0.42147,11.101,12.25,6.845
-0.029439,14.638,0.10273,0.27196,14.637,0.10316,0.27142,9.4341,1,0.4315,11.112,12.25,6.845
-0.029699,14.636,0.10316,0.27296,14.636,0.1036,0.27241,9.4565,1,0.44154,11.122,12.25,6.845
-0.029987,14.635,0.10365,0.27393,14.634,0.1041,0.27338,9.4795,1,0.45157,11.132,12.25,6.845
-0.030274,14.633,0.10414,0.2749,14.633,0.1046,0.27434,9.5024,1,0.46161,11.142,12.25,6.845
-0.030562,14.632,0.10464,0.27587,14.631,0.1051,0.2753,9.5254,1,0.47164,11.152,12.25,6.845
-0.03085,14.63,0.10513,0.27684,14.63,0.1056,0.27627,9.5483,1,0.48168,11.162,12.25,6.845
-0.031138,14.629,0.10562,0.27781,14.628,0.1061,0.27723,9.5712,1,0.49171,11.172,12.25,6.845
-0.031425,14.628,0.10612,0.27878,14.627,0.1066,0.27819,9.5942,1,0.50175,11.182,12.25,6.845
-0.031713,14.626,0.10661,0.27975,14.626,0.1071,0.27915,9.6171,1,0.51178,11.192,12.25,6.845
-0.032001,14.625,0.1071,0.28072,14.624,0.1076,0.28012,9.64,1,0.52182,11.202,12.25,6.845
-0.032289,14.623,0.1076,0.28169,14.623,0.1081,0.28108,9.663,1,0.53185,11.212,12.25,6.845
-0.032576,14.622,0.10809,0.28266,14.621,0.1086,0.28204,9.6859,1,0.54189,11.222,12.25,6.845
-0.032864,14.62,0.10858,0.28363,14.62,0.1091,0.28301,9.7089,1,0.55192,11.232,12.25,6.845
-0.033153,14.619,0.10906,0.28461,14.618,0.10959,0.28397,9.7319,1,0.56196,11.242,12.25,6.845
-0.033499,14.617,0.10952,0.28563,14.617,0.11005,0.28499,9.7561,1,0.57199,11.252,12.25,6.845
-0.034041,14.615,0.11011,0.2868,14.615,0.11066,0.28615,9.7835,1,0.58203,11.262,12.25,6.845
-0.034583,14.614,0.11071,0.28797,14.613,0.11126,0.28731,9.811,1,0.59206,11.272,12.25,6.845
-0.035124,14.612,0.11131,0.28914,14.611,0.11187,0.28847,9.8384,1,0.6021,11.282,12.25,6.845
-0.035666,14.61,0.1119,0.29031,14.61,0.11247,0.28963,9.8658,1,0.61213,11.292,12.25,6.845
-0.036208,14.609,0.1125,0.29149,14.608,0.11308,0.29079,9.8932,1,0.62217,11.302,12.25,6.845
-0.03675,14.607,0.11309,0.29266,14.606,0.11369,0.29195,9.9207,1,0.63221,11.312,12.25,6.845
-0.037292,14.605,0.11369,0.29383,14.604,0.11429,0.29312,9.9481,1,0.64224,11.322,12.25,6.845
-0.037834,14.603,0.11429,0.295,14.603,0.1149,0.29428,9.9755,1,0.65228,11.332,12.25,6.845
-0.038376,14.602,0.11488,0.29617,14.601,0.11551,0.29544,10.003,1,0.66231,11.342,12.25,6.845
-0.038925,14.6,0.11542,0.29737,14.599,0.11605,0.29663,10.031,1,0.67235,11.352,12.25,6.845
