"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.7961,-0.055471,0.098695,8.9017,-0.053235,0.070606,1,0,10.38,11.055,5
8.7958,-0.055597,0.10838,8.9013,-0.05315,0.079146,1,0.03375,10.38,11.055,5.0338
8.7955,-0.055722,0.11807,8.9009,-0.053066,0.087686,1,0.0675,10.38,11.055,5.0675
8.7953,-0.055958,0.12775,8.9006,-0.053023,0.096672,1,0.10125,10.38,11.055,5.1013
8.7953,-0.056314,0.13742,8.9006,-0.053025,0.10614,1,0.135,10.38,11.055,5.135
8.7954,-0.056669,0.14709,8.9005,-0.053027,0.11561,1,0.16875,10.38,11.055,5.1687
8.7954,-0.057025,0.15676,8.9004,-0.053029,0.12507,1,0.2025,10.38,11.055,5.2025
8.7954,-0.05738,0.16643,8.9004,-0.053031,0.13454,1,0.23625,10.38,11.055,5.2362
8.7955,-0.057735,0.17609,8.9003,-0.053033,0.14401,1,0.27,10.38,11.055,5.27
8.7957,-0.058258,0.18581,8.9003,-0.053122,0.15348,1,0.30375,10.38,11.055,5.3038
8.7963,-0.059191,0.19562,8.9004,-0.053426,0.16295,1,0.3375,10.38,11.055,5.3375
8.797,-0.060125,0.20544,8.9006,-0.053729,0.17242,1,0.37125,10.38,11.055,5.3713
8.7976,-0.061058,0.21525,8.9007,-0.054032,0.1819,1,0.405,10.38,11.055,5.405
8.7983,-0.061992,0.22507,8.9009,-0.054336,0.19137,1,0.43875,10.38,11.055,5.4387
8.7989,-0.062925,0.23488,8.901,-0.054639,0.20085,1,0.4725,10.38,11.055,5.4725
8.7996,-0.063859,0.2447,8.9011,-0.054942,0.21032,1,0.50625,10.38,11.055,5.5062
8.8002,-0.064792,0.25451,8.9013,-0.055246,0.2198,1,0.54,10.38,11.055,5.54
8.8009,-0.065726,0.26433,8.9014,-0.055549,0.22927,1,0.57375,10.38,11.055,5.5738
8.8034,-0.066066,0.27477,8.9043,-0.055523,0.23944,1,0.6075,10.38,11.055,5.6075
8.8063,-0.066271,0.28535,8.9079,-0.055422,0.24978,1,0.64125,10.38,11.055,5.6413
8.8092,-0.066476,0.29593,8.9114,-0.055321,0.26011,1,0.675,10.38,11.055,5.675
8.8121,-0.066681,0.30651,8.915,-0.055219,0.27044,1,0.70875,10.38,11.055,5.7087
8.815,-0.066886,0.31709,8.9185,-0.055118,0.28077,1,0.7425,10.38,11.055,5.7425
8.8179,-0.067091,0.32767,8.9221,-0.055017,0.2911,1,0.77625,10.38,11.055,5.7762
8.821,-0.067588,0.33816,8.9257,-0.055038,0.30142,1,0.81,10.38,11.055,5.81
8.8243,-0.068264,0.34859,8.9293,-0.055134,0.31174,1,0.84375,10.38,11.055,5.8438
8.8275,-0.068939,0.35902,8.9329,-0.055229,0.32206,1,0.8775,10.38,11.055,5.8775
8.8307,-0.069615,0.36945,8.9365,-0.055324,0.33237,1,0.91125,10.38,11.055,5.9113
8.8339,-0.07029,0.37988,8.9401,-0.05542,0.34269,1,0.945,10.38,11.055,5.945
8.8372,-0.070966,0.39031,8.9437,-0.055515,0.35301,1,0.97875,10.38,11.055,5.9788
8.8404,-0.071642,0.40075,8.9473,-0.05561,0.36333,1,1.0125,10.38,11.055,6.0125
8.8436,-0.072317,0.41118,8.9509,-0.055706,0.37364,1,1.0462,10.38,11.055,6.0462
8.8473,-0.072913,0.42181,8.9549,-0.05579,0.38406,1,1.08,10.38,11.055,6.08
8.8535,-0.073051,0.43363,8.9615,-0.05581,0.39503,1,1.1137,10.38,11.055,6.1137
8.8597,-0.073188,0.44544,8.9681,-0.05583,0.406,1,1.1475,10.38,11.055,6.1475
8.8659,-0.073326,0.45725,8.9746,-0.05585,0.41697,1,1.1813,10.38,11.055,6.1813
8.872,-0.073464,0.46906,8.9812,-0.05587,0.42795,1,1.215,10.38,11.055,6.215
8.8782,-0.073601,0.48088,8.9878,-0.05589,0.43892,1,1.2488,10.38,11.055,6.2488
8.8844,-0.073739,0.49269,8.9943,-0.05591,0.44989,1,1.2825,10.38,11.055,6.2825
8.8909,-0.074122,0.50418,9.0011,-0.05609,0.46077,1,1.3162,10.38,11.055,6.3162
8.8974,-0.074516,0.51566,9.008,-0.056279,0.47164,1,1.35,10.38,11.055,6.35
8.9038,-0.07491,0.52713,9.0148,-0.056467,0.48252,1,1.3837,10.38,11.055,6.3837
8.9103,-0.075304,0.53861,9.0217,-0.056655,0.4934,1,1.4175,10.38,11.055,6.4175
8.9168,-0.075698,0.55009,9.0285,-0.056843,0.50427,1,1.4513,10.38,11.055,6.4513
8.9232,-0.076093,0.56157,9.0354,-0.057031,0.51515,1,1.485,10.38,11.055,6.485
8.9297,-0.076487,0.57304,9.0422,-0.05722,0.52602,1,1.5188,10.38,11.055,6.5188
8.9362,-0.076881,0.58452,9.049,-0.057408,0.5369,1,1.5525,10.38,11.055,6.5525
8.9468,-0.077003,0.59515,9.0597,-0.057494,0.54667,1,1.5862,10.38,11.055,6.5862
8.962,-0.076831,0.60487,9.0743,-0.057469,0.55527,1,1.62,10.38,11.055,6.62
8.9772,-0.076659,0.61458,9.089,-0.057444,0.56386,1,1.6537,10.38,11.055,6.6537
8.9924,-0.076487,0.6243,9.1037,-0.057419,0.57245,1,1.6875,10.38,11.055,6.6875
9.0076,-0.076316,0.63401,9.1184,-0.057394,0.58104,1,1.7213,10.38,11.055,6.7213
9.0228,-0.076144,0.64373,9.133,-0.05737,0.58963,1,1.755,10.38,11.055,6.755
9.0379,-0.075777,0.65332,9.1477,-0.057185,0.59816,1,1.7888,10.38,11.055,6.7888
9.0528,-0.074931,0.66263,9.1624,-0.056606,0.60651,1,1.8225,10.38,11.055,6.8225
9.0677,-0.074084,0.67194,9.1771,-0.056027,0.61487,1,1.8562,10.38,11.055,6.8562
9.0826,-0.073238,0.68124,9.1918,-0.055448,0.62323,1,1.89,10.38,11.055,6.89
9.0976,-0.072391,0.69055,9.2065,-0.054868,0.63158,1,1.9237,10.38,11.055,6.9237
9.1125,-0.071545,0.69986,9.2211,-0.054289,0.63994,1,1.9575,10.38,11.055,6.9575
9.1274,-0.070699,0.70916,9.2358,-0.05371,0.6483,1,1.9913,10.38,11.055,6.9913
9.1423,-0.069852,0.71847,9.2505,-0.053131,0.65665,1,2.025,10.38,11.055,7.025
9.1572,-0.069006,0.72778,9.2652,-0.052552,0.66501,1,2.0588,10.38,11.055,7.0588
9.1756,-0.068673,0.73045,9.2824,-0.052455,0.66677,1,2.0925,10.38,11.055,7.0925
9.1948,-0.068457,0.7316,9.3002,-0.052468,0.66704,1,2.1262,10.38,11.055,7.1262
9.2139,-0.068242,0.73276,9.318,-0.05248,0.66731,1,2.16,10.38,11.055,7.16
9.2331,-0.068026,0.73392,9.3358,-0.052492,0.66758,1,2.1937,10.38,11.055,7.1937
9.2522,-0.06781,0.73508,9.3536,-0.052505,0.66784,1,2.2275,10.38,11.055,7.2275
9.2714,-0.067595,0.73624,9.3714,-0.052517,0.66811,1,2.2613,10.38,11.055,7.2613
9.2903,-0.066487,0.73735,9.3891,-0.051781,0.66832,1,2.295,10.38,11.055,7.295
9.309,-0.064837,0.73842,9.4068,-0.050591,0.66849,1,2.3288,10.38,11.055,7.3288
9.3277,-0.063187,0.73949,9.4244,-0.049401,0.66866,1,2.3625,10.38,11.055,7.3625
9.3464,-0.061537,0.74056,9.442,-0.048211,0.66884,1,2.3962,10.38,11.055,7.3962
9.365,-0.059887,0.74163,9.4597,-0.047021,0.66901,1,2.43,10.38,11.055,7.43
9.3837,-0.058237,0.7427,9.4773,-0.045831,0.66918,1,2.4637,10.38,11.055,7.4637
9.4024,-0.056588,0.74377,9.495,-0.044641,0.66935,1,2.4975,10.38,11.055,7.4975
9.4211,-0.054938,0.74485,9.5126,-0.043451,0.66953,1,2.5312,10.38,11.055,7.5312
9.4391,-0.053516,0.74508,9.5295,-0.042438,0.66895,1,2.565,10.38,11.055,7.565
9.4529,-0.053403,0.74052,9.5418,-0.042442,0.66409,1,2.5988,10.38,11.055,7.5988
9.4667,-0.05329,0.73595,9.5542,-0.042446,0.65924,1,2.6325,10.38,11.055,7.6325
9.4804,-0.053177,0.73139,9.5665,-0.042451,0.65438,1,2.6663,10.38,11.055,7.6663
9.4942,-0.053064,0.72682,9.5789,-0.042455,0.64952,1,2.7,10.38,11.055,7.7
9.508,-0.052951,0.72226,9.5912,-0.042459,0.64466,1,2.7337,10.38,11.055,7.7337
9.5218,-0.052838,0.71769,9.6036,-0.042463,0.63981,1,2.7675,10.38,11.055,7.7675
9.5353,-0.051457,0.71322,9.6158,-0.04139,0.63497,1,2.8012,10.38,11.055,7.8012
9.5488,-0.050018,0.70876,9.628,-0.040267,0.63014,1,2.835,10.38,11.055,7.835
9.5623,-0.048578,0.7043,9.6402,-0.039144,0.62531,1,2.8688,10.38,11.055,7.8688
9.5758,-0.047138,0.69984,9.6524,-0.038021,0.62048,1,2.9025,10.38,11.055,7.9025
9.5893,-0.045698,0.69538,9.6645,-0.036897,0.61564,1,2.9363,10.38,11.055,7.9363
