"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.9813,0.00072613,0.012312,0,0,0,1,0,7.68,11.445,6.845
9.9804,0.00070619,0.012994,0,0,0,1,0.10035,7.7804,11.445,6.845
9.9794,0.00070712,0.013773,0,0,0,1,0.2007,7.8807,11.445,6.845
9.9783,0.00070621,0.014612,0,0,0,1,0.30105,7.9811,11.445,6.845
9.9772,0.00065984,0.015457,0,0,0,1,0.4014,8.0814,11.445,6.845
9.976,0.00063974,0.016464,0,0,0,1,0.50175,8.1818,11.445,6.845
9.9747,0.00058403,0.017502,0,0,0,1,0.6021,8.2821,11.445,6.845
9.9733,0.00049957,0.018598,0,0,0,1,0.70245,8.3825,11.445,6.845
9.9718,0.00043235,0.019868,0,0,0,1,0.8028,8.4828,11.445,6.845
9.9703,0.00027582,0.02115,0,0,0,1,0.90315,8.5831,11.445,6.845
9.9686,0.00012179,0.022634,0,0,0,1,1.0035,8.6835,11.445,6.845
9.9668,-9.2438e-05,0.024197,0,0,0,1,1.1038,8.7838,11.445,6.845
9.9649,-0.0003652,0.025888,0,0,0,1,1.2042,8.8842,11.445,6.845
9.9628,-0.00068565,0.02779,0,0,0,1,1.3046,8.9846,11.445,6.845
9.9606,-0.0011191,0.029752,0,0,0,1,1.4049,9.0849,11.445,6.845
9.9581,-0.00162,0.032065,0,0,0,1,1.5053,9.1853,11.445,6.845
9.9557,-0.0022829,0.034384,0,0,0,1,1.6056,9.2856,11.445,6.845
9.9526,-0.0030791,0.037194,0,0,0,1,1.706,9.386,11.445,6.845
9.9498,-0.004086,0.040002,0,0,0,1,1.8063,9.4863,11.445,6.845
9.9461,-0.0053275,0.043403,0,0,0,1,1.9067,9.5866,11.445,6.845
9.9427,-0.0068604,0.046835,0,0,0,1,2.007,9.687,11.445,6.845
9.9383,-0.008797,0.050981,0,0,0,1,2.1073,9.7873,11.445,6.845
9.9341,-0.011155,0.055293,0,0,0,1,2.2077,9.8877,11.445,6.845
9.9289,-0.014111,0.0603,0,0,0,1,2.3081,9.9881,11.445,6.845
9.9233,-0.017766,0.065853,0,0,0,1,2.4084,10.088,11.445,6.845
9.9174,-0.022202,0.07185,0,0,0,1,2.5088,10.189,11.445,6.845
9.9097,-0.027945,0.079149,0,0,0,1,2.6091,10.289,11.445,6.845
9.902,-0.035007,0.086932,0,0,0,1,2.7095,10.389,11.445,6.845
9.8932,-0.04377,0.095801,0,0,0,1,2.8098,10.49,11.445,6.845
9.8815,-0.055143,0.1066,0,0,0,1,2.9102,10.59,11.445,6.845
9.8692,-0.069378,0.11853,0,0,0,1,3.0105,10.691,11.445,6.845
9.856,-0.087124,0.13183,0,0,0,1,3.1108,10.791,11.445,6.845
9.8388,-0.1105,0.14805,0,0,0,1,3.2112,10.891,11.445,6.845
9.8169,-0.14129,0.1676,0,0,0,1,3.3116,10.992,11.445,6.845
9.7903,-0.18164,0.19059,0,0,0,1,3.4119,11.092,11.445,6.845
9.7601,-0.23341,0.21635,0,0,0,1,3.5123,11.192,11.445,6.845
9.7227,-0.30559,0.24746,0,0,0,1,3.6126,11.293,11.445,6.845
9.6803,-0.41206,0.28519,0,0,0,1,3.713,11.393,11.445,6.845
9.6339,-0.56033,0.32783,0,0,0,1,3.8133,11.493,11.445,6.845
