"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.893,0.40921,-0.46239,8.8856,0.39708,-0.46886,14.028,1,2.4686,13.149,12.25,3.155
8.8879,0.41187,-0.46653,8.8803,0.39954,-0.47312,14.091,1,2.4786,13.159,12.25,3.155
8.8827,0.41452,-0.47067,8.875,0.402,-0.47739,14.153,1,2.4887,13.169,12.25,3.155
8.8774,0.41703,-0.47484,8.8695,0.40429,-0.48167,14.219,1,2.4987,13.179,12.25,3.155
8.8719,0.41968,-0.47925,8.8638,0.40669,-0.48623,14.289,1,2.5087,13.189,12.25,3.155
8.8662,0.42267,-0.48388,8.8579,0.40943,-0.49102,14.361,1,2.5188,13.199,12.25,3.155
8.8606,0.42566,-0.48851,8.8521,0.41217,-0.49582,14.433,1,2.5288,13.209,12.25,3.155
8.855,0.42865,-0.49314,8.8463,0.41491,-0.50062,14.504,1,2.5389,13.219,12.25,3.155
8.8494,0.43164,-0.49777,8.8404,0.41765,-0.50542,14.576,1,2.5489,13.229,12.25,3.155
8.8438,0.43462,-0.5024,8.8346,0.42039,-0.51022,14.648,1,2.5589,13.239,12.25,3.155
8.8382,0.43761,-0.50704,8.8288,0.42313,-0.51502,14.719,1,2.569,13.249,12.25,3.155
8.8326,0.4406,-0.51167,8.8229,0.42587,-0.51981,14.791,1,2.579,13.259,12.25,3.155
8.827,0.44359,-0.5163,8.8171,0.42861,-0.52461,14.863,1,2.589,13.269,12.25,3.155
8.8214,0.44658,-0.52093,8.8113,0.43135,-0.52941,14.934,1,2.5991,13.279,12.25,3.155
8.8158,0.44957,-0.52556,8.8054,0.43409,-0.53421,15.006,1,2.6091,13.289,12.25,3.155
8.8102,0.45255,-0.53019,8.7996,0.43683,-0.53901,15.077,1,2.6191,13.299,12.25,3.155
8.8043,0.45536,-0.53485,8.7936,0.43935,-0.54383,15.154,1,2.6292,13.309,12.25,3.155
8.7982,0.45841,-0.53982,8.7872,0.44207,-0.54899,15.235,1,2.6392,13.319,12.25,3.155
8.7921,0.4618,-0.54502,8.7808,0.44514,-0.55442,15.318,1,2.6492,13.329,12.25,3.155
8.786,0.46519,-0.55022,8.7744,0.44822,-0.55985,15.401,1,2.6593,13.339,12.25,3.155
8.7798,0.46859,-0.55543,8.7679,0.45129,-0.56528,15.484,1,2.6693,13.349,12.25,3.155
8.7737,0.47198,-0.56063,8.7615,0.45436,-0.57071,15.567,1,2.6793,13.359,12.25,3.155
8.7676,0.47537,-0.56583,8.755,0.45744,-0.57614,15.65,1,2.6894,13.369,12.25,3.155
8.7614,0.47876,-0.57103,8.7486,0.46051,-0.58157,15.733,1,2.6994,13.379,12.25,3.155
8.7553,0.48215,-0.57623,8.7421,0.46358,-0.58699,15.816,1,2.7094,13.389,12.25,3.155
8.7492,0.48554,-0.58143,8.7357,0.46666,-0.59242,15.899,1,2.7195,13.399,12.25,3.155
8.7431,0.48894,-0.58663,8.7293,0.46973,-0.59785,15.982,1,2.7295,13.41,12.25,3.155
8.7369,0.49233,-0.59183,8.7228,0.4728,-0.60328,16.065,1,2.7396,13.42,12.25,3.155
8.7308,0.49572,-0.59703,8.7164,0.47588,-0.60871,16.148,1,2.7496,13.43,12.25,3.155
8.7244,0.49897,-0.60226,8.7098,0.47876,-0.61415,16.236,1,2.7596,13.44,12.25,3.155
8.7177,0.50233,-0.60776,8.7028,0.4817,-0.61991,16.332,1,2.7697,13.45,12.25,3.155
8.711,0.50622,-0.61363,8.6956,0.48518,-0.62609,16.429,1,2.7797,13.46,12.25,3.155
8.7043,0.5101,-0.6195,8.6884,0.48865,-0.63228,16.526,1,2.7897,13.47,12.25,3.155
8.6975,0.51399,-0.62537,8.6813,0.49213,-0.63846,16.624,1,2.7998,13.48,12.25,3.155
8.6908,0.51787,-0.63124,8.6741,0.4956,-0.64465,16.721,1,2.8098,13.49,12.25,3.155
8.684,0.52176,-0.63711,8.6669,0.49907,-0.65083,16.819,1,2.8198,13.5,12.25,3.155
8.6773,0.52565,-0.64298,8.6598,0.50255,-0.65701,16.916,1,2.8299,13.51,12.25,3.155
8.6706,0.52953,-0.64885,8.6526,0.50602,-0.6632,17.014,1,2.8399,13.52,12.25,3.155
8.6638,0.53342,-0.65472,8.6454,0.5095,-0.66938,17.111,1,2.8499,13.53,12.25,3.155
8.6571,0.5373,-0.66059,8.6382,0.51297,-0.67557,17.209,1,2.86,13.54,12.25,3.155
8.6504,0.54119,-0.66645,8.6311,0.51644,-0.68175,17.306,1,2.87,13.55,12.25,3.155
8.6436,0.54507,-0.67232,8.6239,0.51992,-0.68794,17.404,1,2.88,13.56,12.25,3.155
8.6368,0.54894,-0.6782,8.6167,0.52336,-0.69412,17.502,1,2.8901,13.57,12.25,3.155
8.6294,0.55248,-0.68416,8.609,0.52633,-0.70038,17.616,1,2.9001,13.58,12.25,3.155
8.622,0.55698,-0.69082,8.601,0.53029,-0.70748,17.733,1,2.9101,13.59,12.25,3.155
8.6145,0.56148,-0.69748,8.5929,0.53426,-0.71458,17.849,1,2.9202,13.6,12.25,3.155
8.6071,0.56598,-0.70414,8.5848,0.53822,-0.72169,17.965,1,2.9302,13.61,12.25,3.155
8.5996,0.57048,-0.7108,8.5768,0.54218,-0.72879,18.082,1,2.9403,13.62,12.25,3.155
8.5922,0.57498,-0.71747,8.5687,0.54615,-0.73589,18.198,1,2.9503,13.63,12.25,3.155
8.5848,0.57948,-0.72413,8.5607,0.55011,-0.74299,18.314,1,2.9603,13.64,12.25,3.155
8.5773,0.58398,-0.73079,8.5526,0.55407,-0.75009,18.43,1,2.9704,13.65,12.25,3.155
8.5699,0.58848,-0.73745,8.5446,0.55803,-0.75719,18.547,1,2.9804,13.66,12.25,3.155
8.5624,0.59298,-0.74411,8.5365,0.562,-0.7643,18.663,1,2.9904,13.67,12.25,3.155
8.555,0.59748,-0.75077,8.5285,0.56596,-0.7714,18.779,1,3.0005,13.68,12.25,3.155
8.5475,0.60198,-0.75743,8.5204,0.56992,-0.7785,18.896,1,3.0105,13.691,12.25,3.155
8.5401,0.60648,-0.76409,8.5123,0.57388,-0.7856,19.012,1,3.0205,13.701,12.25,3.155
8.5322,0.61076,-0.77077,8.504,0.5775,-0.7927,19.141,1,3.0306,13.711,12.25,3.155
8.5239,0.61546,-0.77794,8.495,0.58145,-0.80038,19.282,1,3.0406,13.721,12.25,3.155
8.5156,0.62074,-0.78554,8.4859,0.58602,-0.80861,19.423,1,3.0506,13.731,12.25,3.155
8.5074,0.62601,-0.79315,8.4767,0.59059,-0.81685,19.564,1,3.0607,13.741,12.25,3.155
8.4991,0.63128,-0.80075,8.4676,0.59516,-0.82508,19.705,1,3.0707,13.751,12.25,3.155
8.4908,0.63655,-0.80836,8.4584,0.59973,-0.83332,19.846,1,3.0807,13.761,12.25,3.155
8.4826,0.64183,-0.81597,8.4492,0.6043,-0.84155,19.987,1,3.0908,13.771,12.25,3.155
8.4743,0.6471,-0.82357,8.4401,0.60887,-0.84979,20.128,1,3.1008,13.781,12.25,3.155
8.466,0.65237,-0.83118,8.4309,0.61344,-0.85803,20.269,1,3.1108,13.791,12.25,3.155
8.4578,0.65765,-0.83879,8.4218,0.61801,-0.86626,20.41,1,3.1209,13.801,12.25,3.155
8.4495,0.66292,-0.84639,8.4126,0.62258,-0.8745,20.551,1,3.1309,13.811,12.25,3.155
8.4412,0.66819,-0.854,8.4035,0.62715,-0.88273,20.692,1,3.141,13.821,12.25,3.155
8.433,0.67347,-0.86161,8.3943,0.63172,-0.89097,20.833,1,3.151,13.831,12.25,3.155
8.4247,0.67874,-0.86921,8.3851,0.63629,-0.8992,20.974,1,3.161,13.841,12.25,3.155
8.4156,0.6837,-0.87682,8.3754,0.64023,-0.90738,21.143,1,3.1711,13.851,12.25,3.155
8.4063,0.68964,-0.88531,8.365,0.64521,-0.9167,21.318,1,3.1811,13.861,12.25,3.155
8.3971,0.69591,-0.89406,8.3544,0.65055,-0.92636,21.491,1,3.1911,13.871,12.25,3.155
8.3879,0.70217,-0.90281,8.3438,0.65588,-0.93603,21.665,1,3.2012,13.881,12.25,3.155
8.3786,0.70844,-0.91156,8.3333,0.66122,-0.94569,21.839,1,3.2112,13.891,12.25,3.155
8.3694,0.71471,-0.92031,8.3227,0.66656,-0.95535,22.012,1,3.2212,13.901,12.25,3.155
8.3602,0.72098,-0.92906,8.3122,0.6719,-0.96501,22.186,1,3.2313,13.911,12.25,3.155
8.351,0.72724,-0.93781,8.3016,0.67724,-0.97468,22.36,1,3.2413,13.921,12.25,3.155
8.3417,0.73351,-0.94656,8.291,0.68258,-0.98434,22.533,1,3.2513,13.931,12.25,3.155
8.3325,0.73978,-0.95531,8.2805,0.68791,-0.994,22.707,1,3.2614,13.941,12.25,3.155
8.3233,0.74604,-0.96406,8.2699,0.69325,-1.0037,22.881,1,3.2714,13.951,12.25,3.155
8.3141,0.75231,-0.97281,8.2593,0.69859,-1.0133,23.054,1,3.2814,13.961,12.25,3.155
8.3048,0.75858,-0.98156,8.2488,0.70393,-1.023,23.228,1,3.2915,13.971,12.25,3.155
8.2956,0.76484,-0.99031,8.2382,0.70927,-1.0327,23.402,1,3.3015,13.982,12.25,3.155
8.2852,0.77083,-0.99901,8.2268,0.71379,-1.0422,23.623,1,3.3116,13.992,12.25,3.155
8.2748,0.77808,-1.0089,8.2147,0.71976,-1.0533,23.843,1,3.3216,14.002,12.25,3.155
8.2645,0.78565,-1.019,8.2024,0.7261,-1.0648,24.059,1,3.3316,14.012,12.25,3.155
8.2542,0.79321,-1.0292,8.19,0.73243,-1.0763,24.276,1,3.3417,14.022,12.25,3.155
8.244,0.80077,-1.0393,8.1777,0.73877,-1.0878,24.492,1,3.3517,14.032,12.25,3.155
8.2337,0.80834,-1.0495,8.1654,0.74511,-1.0993,24.709,1,3.3617,14.042,12.25,3.155
8.2234,0.8159,-1.0596,8.1531,0.75145,-1.1108,24.925,1,3.3718,14.052,12.25,3.155
8.2131,0.82346,-1.0698,8.1407,0.75779,-1.1223,25.142,1,3.3818,14.062,12.25,3.155
8.2028,0.83103,-1.0799,8.1284,0.76412,-1.1338,25.358,1,3.3918,14.072,12.25,3.155
8.1925,0.83859,-1.0901,8.1161,0.77046,-1.1453,25.575,1,3.4019,14.082,12.25,3.155
8.1823,0.84615,-1.1002,8.1038,0.7768,-1.1569,25.791,1,3.4119,14.092,12.25,3.155
8.172,0.85372,-1.1104,8.0914,0.78314,-1.1684,26.008,1,3.4219,14.102,12.25,3.155
8.1617,0.86128,-1.1205,8.0791,0.78947,-1.1799,26.225,1,3.432,14.112,12.25,3.155
8.1514,0.86884,-1.1307,8.0668,0.79581,-1.1914,26.441,1,3.442,14.122,12.25,3.155
8.1398,0.8763,-1.1407,8.0537,0.80132,-1.2027,26.723,1,3.452,14.132,12.25,3.155
8.1282,0.88486,-1.1519,8.0395,0.80805,-1.2156,27.005,1,3.4621,14.142,12.25,3.155
8.1169,0.89407,-1.1638,8.0251,0.81568,-1.2295,27.272,1,3.4721,14.152,12.25,3.155
8.1055,0.90327,-1.1757,8.0106,0.8233,-1.2434,27.539,1,3.4821,14.162,12.25,3.155
8.0942,0.91247,-1.1876,7.9961,0.83093,-1.2574,27.806,1,3.4922,14.172,12.25,3.155
8.0829,0.92167,-1.1995,7.9817,0.83856,-1.2713,28.072,1,3.5022,14.182,12.25,3.155
8.0716,0.93088,-1.2114,7.9672,0.84618,-1.2852,28.339,1,3.5122,14.192,12.25,3.155
8.0603,0.94008,-1.2233,7.9527,0.85381,-1.2991,28.606,1,3.5223,14.202,12.25,3.155
8.049,0.94928,-1.2352,7.9382,0.86143,-1.313,28.873,1,3.5323,14.212,12.25,3.155
8.0376,0.95848,-1.2471,7.9238,0.86906,-1.327,29.139,1,3.5424,14.222,12.25,3.155
8.0263,0.96768,-1.259,7.9093,0.87669,-1.3409,29.406,1,3.5524,14.232,12.25,3.155
8.015,0.97689,-1.2709,7.8948,0.88431,-1.3548,29.673,1,3.5624,14.242,12.25,3.155
8.0037,0.98609,-1.2828,7.8804,0.89194,-1.3687,29.94,1,3.5725,14.252,12.25,3.155
7.9924,0.99529,-1.2947,7.8659,0.89957,-1.3826,30.207,1,3.5825,14.262,12.25,3.155
7.9803,1.0046,-1.3065,7.8509,0.90669,-1.3964,30.524,1,3.5925,14.273,12.25,3.155
7.9669,1.0144,-1.3187,7.8347,0.91353,-1.4107,30.915,1,3.6026,14.283,12.25,3.155
7.9546,1.0252,-1.3328,7.8176,0.9226,-1.4276,31.209,1,3.6126,14.293,12.25,3.155
7.9424,1.0361,-1.3469,7.8005,0.93167,-1.4446,31.502,1,3.6226,14.303,12.25,3.155
7.9301,1.0469,-1.3609,7.7835,0.94074,-1.4615,31.795,1,3.6327,14.313,12.25,3.155
7.9179,1.0578,-1.375,7.7664,0.94982,-1.4785,32.089,1,3.6427,14.323,12.25,3.155
7.9057,1.0686,-1.3891,7.7493,0.95889,-1.4954,32.382,1,3.6527,14.333,12.25,3.155
7.8934,1.0794,-1.4032,7.7323,0.96796,-1.5124,32.676,1,3.6628,14.343,12.25,3.155
7.8812,1.0903,-1.4173,7.7152,0.97703,-1.5294,32.969,1,3.6728,14.353,12.25,3.155
7.8689,1.1011,-1.4314,7.6981,0.9861,-1.5463,33.262,1,3.6828,14.363,12.25,3.155
7.8567,1.112,-1.4455,7.6811,0.99517,-1.5633,33.556,1,3.6929,14.373,12.25,3.155
7.8444,1.1228,-1.4596,7.664,1.0042,-1.5802,33.849,1,3.7029,14.383,12.25,3.155
7.8322,1.1337,-1.4737,7.6469,1.0133,-1.5972,34.142,1,3.7129,14.393,12.25,3.155
7.8199,1.1445,-1.4878,7.6299,1.0224,-1.6142,34.436,1,3.723,14.403,12.25,3.155
7.8077,1.1554,-1.5019,7.6128,1.0315,-1.6311,34.729,1,3.733,14.413,12.25,3.155
7.7932,1.1668,-1.5154,7.5943,1.039,-1.6474,35.203,1,3.7431,14.423,12.25,3.155
7.779,1.1779,-1.5309,7.5739,1.0478,-1.666,35.513,1,3.7531,14.433,12.25,3.155
7.7653,1.1888,-1.5476,7.5528,1.0576,-1.686,35.702,1,3.7631,14.443,12.25,3.155
7.7517,1.1997,-1.5642,7.5316,1.0674,-1.7059,35.891,1,3.7732,14.453,12.25,3.155
7.738,1.2107,-1.5808,7.5105,1.0772,-1.7259,36.08,1,3.7832,14.463,12.25,3.155
7.7243,1.2216,-1.5974,7.4894,1.087,-1.7459,36.269,1,3.7932,14.473,12.25,3.155
7.7107,1.2325,-1.6141,7.4682,1.0968,-1.7659,36.458,1,3.8033,14.483,12.25,3.155
7.697,1.2434,-1.6307,7.4471,1.1065,-1.7859,36.647,1,3.8133,14.493,12.25,3.155
7.6833,1.2544,-1.6473,7.4259,1.1163,-1.8059,36.836,1,3.8233,14.503,12.25,3.155
7.6697,1.2653,-1.6639,7.4048,1.1261,-1.8259,37.025,1,3.8334,14.513,12.25,3.155
7.656,1.2762,-1.6806,7.3837,1.1359,-1.8458,37.214,1,3.8434,14.523,12.25,3.155
7.6423,1.2871,-1.6972,7.3625,1.1457,-1.8658,37.403,1,3.8534,14.533,12.25,3.155
7.6287,1.298,-1.7138,7.3414,1.1555,-1.8858,37.592,1,3.8635,14.543,12.25,3.155
7.615,1.309,-1.7305,7.3202,1.1653,-1.9058,37.781,1,3.8735,14.554,12.25,3.155
7.6013,1.3199,-1.7471,7.2991,1.175,-1.9258,37.97,1,3.8835,14.564,12.25,3.155
7.5838,1.3313,-1.7625,7.2756,1.1823,-1.9444,38.422,1,3.8936,14.574,12.25,3.155
7.5655,1.3385,-1.7804,7.2465,1.1897,-1.9643,38.317,1,3.9036,14.584,12.25,3.155
7.5472,1.3447,-1.7988,7.2164,1.1971,-1.9844,38.093,1,3.9136,14.594,12.25,3.155
7.5288,1.351,-1.8172,7.1863,1.2045,-2.0046,37.869,1,3.9237,14.604,12.25,3.155
7.5105,1.3572,-1.8356,7.1562,1.2119,-2.0248,37.645,1,3.9337,14.614,12.25,3.155
7.4921,1.3634,-1.854,7.1261,1.2193,-2.0449,37.422,1,3.9438,14.624,12.25,3.155
7.4737,1.3697,-1.8724,7.096,1.2267,-2.0651,37.198,1,3.9538,14.634,12.25,3.155
7.4554,1.3759,-1.8908,7.0659,1.2341,-2.0852,36.974,1,3.9638,14.644,12.25,3.155
7.437,1.3822,-1.9092,7.0358,1.2415,-2.1054,36.75,1,3.9739,14.654,12.25,3.155
7.4187,1.3884,-1.9276,7.0057,1.2489,-2.1255,36.526,1,3.9839,14.664,12.25,3.155
7.4003,1.3946,-1.946,6.9756,1.2563,-2.1457,36.303,1,3.9939,14.674,12.25,3.155
7.382,1.4009,-1.9644,6.9455,1.2637,-2.1659,36.079,1,4.004,14.684,12.25,3.155
7.3636,1.4071,-1.9828,6.9154,1.2711,-2.186,35.855,1,4.014,14.694,12.25,3.155
7.3452,1.4134,-2.0012,6.8853,1.2785,-2.2062,35.631,1,4.024,14.704,12.25,3.155
7.3269,1.4196,-2.0196,6.8552,1.2859,-2.2263,35.407,1,4.0341,14.714,12.25,3.155
7.3021,1.4242,-2.0364,6.8217,1.2906,-2.2449,35.269,1,4.0441,14.724,12.25,3.155
7.2748,1.4215,-2.0527,6.782,1.2915,-2.2591,34.512,1,4.0541,14.734,12.25,3.155
7.247,1.4169,-2.069,6.7408,1.2914,-2.2723,33.579,1,4.0642,14.744,12.25,3.155
7.2193,1.4123,-2.0853,6.6996,1.2913,-2.2854,32.646,1,4.0742,14.754,12.25,3.155
7.1916,1.4077,-2.1016,6.6583,1.2912,-2.2985,31.713,1,4.0842,14.764,12.25,3.155
7.1638,1.403,-2.1179,6.6171,1.2912,-2.3116,30.78,1,4.0943,14.774,12.25,3.155
7.1361,1.3984,-2.1342,6.5759,1.2911,-2.3247,29.847,1,4.1043,14.784,12.25,3.155
7.1084,1.3938,-2.1504,6.5347,1.291,-2.3378,28.914,1,4.1143,14.794,12.25,3.155
7.0806,1.3892,-2.1667,6.4934,1.2909,-2.3509,27.981,1,4.1244,14.804,12.25,3.155
7.0529,1.3846,-2.183,6.4522,1.2908,-2.3641,27.048,1,4.1344,14.814,12.25,3.155
7.0252,1.38,-2.1993,6.411,1.2908,-2.3772,26.115,1,4.1445,14.824,12.25,3.155
6.9974,1.3753,-2.2156,6.3697,1.2907,-2.3903,25.182,1,4.1545,14.834,12.25,3.155
6.9697,1.3707,-2.2319,6.3285,1.2906,-2.4034,24.249,1,4.1645,14.845,12.25,3.155
6.942,1.3661,-2.2482,6.2873,1.2905,-2.4165,23.316,1,4.1746,14.855,12.25,3.155
6.9142,1.3615,-2.2645,6.2461,1.2905,-2.4296,22.383,1,4.1846,14.865,12.25,3.155
6.8804,1.3527,-2.2795,6.2016,1.2888,-2.4418,21.209,1,4.1946,14.875,12.25,3.155
6.8436,1.3387,-2.2899,6.1576,1.2822,-2.4464,19.821,1,4.2047,14.885,12.25,3.155
6.8072,1.3221,-2.2966,6.116,1.2715,-2.4441,18.359,1,4.2147,14.895,12.25,3.155
6.7708,1.3054,-2.3033,6.0744,1.2609,-2.4419,16.896,1,4.2247,14.905,12.25,3.155
6.7345,1.2888,-2.3099,6.0327,1.2502,-2.4396,15.434,1,4.2348,14.915,12.25,3.155
6.6981,1.2722,-2.3166,5.9911,1.2395,-2.4373,13.972,1,4.2448,14.925,12.25,3.155
6.6617,1.2555,-2.3232,5.9495,1.2289,-2.4351,12.509,1,4.2548,14.935,12.25,3.155
6.6254,1.2389,-2.3299,5.9079,1.2182,-2.4328,11.047,1,4.2649,14.945,12.25,3.155
6.589,1.2223,-2.3366,5.8663,1.2076,-2.4305,9.5844,1,4.2749,14.955,12.25,3.155
6.5526,1.2056,-2.3432,5.8246,1.1969,-2.4283,8.1221,1,4.2849,14.965,12.25,3.155
6.5163,1.189,-2.3499,5.783,1.1862,-2.426,6.6596,1,4.295,14.975,12.25,3.155
6.4799,1.1723,-2.3565,5.7414,1.1756,-2.4237,5.1973,1,4.305,14.985,12.25,3.155
6.4435,1.1557,-2.3632,5.6998,1.1649,-2.4215,3.7348,1,4.3151,14.995,12.25,3.155
6.4071,1.1391,-2.3699,5.6582,1.1543,-2.4192,2.2725,1,4.3251,15.005,12.25,3.155
6.3708,1.1224,-2.3765,5.6166,1.1436,-2.4169,0.81014,1,4.3351,15.015,12.25,3.155
6.3336,1.1045,-2.383,5.5743,1.1329,-2.4146,-0.76251,1,4.3452,15.025,12.25,3.155
6.2918,1.0785,-2.3883,5.5282,1.1217,-2.4118,-2.997,1,4.3552,15.035,12.25,3.155
6.2531,1.0568,-2.3803,5.4978,1.1041,-2.3944,-4.2835,1,4.3652,15.045,12.25,3.155
6.2144,1.0351,-2.3722,5.4675,1.0866,-2.3769,-5.564,1,4.3753,15.055,12.25,3.155
6.1757,1.0134,-2.3641,5.4372,1.069,-2.3595,-6.8446,1,4.3853,15.065,12.25,3.155
6.137,0.99172,-2.356,5.4069,1.0515,-2.342,-8.125,1,4.3953,15.075,12.25,3.155
6.0984,0.97003,-2.3479,5.3766,1.0339,-2.3246,-9.4056,1,4.4054,15.085,12.25,3.155
6.0597,0.94833,-2.3398,5.3463,1.0164,-2.3071,-10.686,1,4.4154,15.095,12.25,3.155
6.021,0.92664,-2.3317,5.3159,0.99885,-2.2896,-11.967,1,4.4254,15.105,12.25,3.155
5.9823,0.90495,-2.3236,5.2856,0.9813,-2.2722,-13.247,1,4.4355,15.115,12.25,3.155
5.9436,0.88326,-2.3155,5.2553,0.96375,-2.2547,-14.528,1,4.4455,15.126,12.25,3.155
5.9049,0.86156,-2.3074,5.225,0.94621,-2.2373,-15.808,1,4.4555,15.136,12.25,3.155
5.8662,0.83987,-2.2993,5.1947,0.92866,-2.2198,-17.089,1,4.4656,15.146,12.25,3.155
5.8276,0.81818,-2.2913,5.1644,0.91111,-2.2023,-18.369,1,4.4756,15.156,12.25,3.155
5.7889,0.79649,-2.2832,5.1341,0.89356,-2.1849,-19.65,1,4.4856,15.166,12.25,3.155
5.7502,0.77479,-2.2751,5.1038,0.87601,-2.1674,-20.93,1,4.4957,15.176,12.25,3.155
5.7124,0.75068,-2.2669,5.0727,0.85917,-2.1501,-22.474,1,4.5057,15.186,12.25,3.155
5.6757,0.72545,-2.2558,5.0427,0.84299,-2.1316,-24.05,1,4.5157,15.196,12.25,3.155
5.6386,0.7071,-2.2366,5.0194,0.82581,-2.1086,-24.614,1,4.5258,15.206,12.25,3.155
5.6015,0.68875,-2.2174,4.9961,0.80864,-2.0855,-25.178,1,4.5358,15.216,12.25,3.155
5.5644,0.67039,-2.1982,4.9729,0.79147,-2.0625,-25.742,1,4.5459,15.226,12.25,3.155
5.5273,0.65204,-2.179,4.9496,0.77429,-2.0395,-26.306,1,4.5559,15.236,12.25,3.155
5.4902,0.63369,-2.1598,4.9263,0.75712,-2.0165,-26.87,1,4.5659,15.246,12.25,3.155
5.4531,0.61534,-2.1406,4.903,0.73995,-1.9934,-27.434,1,4.576,15.256,12.25,3.155
5.416,0.59699,-2.1214,4.8798,0.72277,-1.9704,-27.997,1,4.586,15.266,12.25,3.155
5.3788,0.57864,-2.1023,4.8565,0.7056,-1.9474,-28.561,1,4.596,15.276,12.25,3.155
5.3417,0.56029,-2.0831,4.8332,0.68842,-1.9244,-29.125,1,4.6061,15.286,12.25,3.155
5.3046,0.54194,-2.0639,4.81,0.67125,-1.9013,-29.689,1,4.6161,15.296,12.25,3.155
5.2675,0.52358,-2.0447,4.7867,0.65408,-1.8783,-30.253,1,4.6261,15.306,12.25,3.155
5.2304,0.50523,-2.0255,4.7634,0.6369,-1.8553,-30.817,1,4.6362,15.316,12.25,3.155
5.1933,0.48688,-2.0063,4.7401,0.61973,-1.8323,-31.381,1,4.6462,15.326,12.25,3.155
5.1562,0.46853,-1.9871,4.7169,0.60256,-1.8092,-31.944,1,4.6562,15.336,12.25,3.155
5.1211,0.45065,-1.9682,4.6936,0.58664,-1.7866,-32.563,1,4.6663,15.346,12.25,3.155
5.0879,0.43472,-1.9488,4.67,0.57264,-1.7649,-33.053,1,4.6763,15.356,12.25,3.155
5.0532,0.42253,-1.9274,4.6455,0.55967,-1.7449,-33.007,1,4.6863,15.366,12.25,3.155
5.0184,0.41034,-1.906,4.6209,0.54671,-1.7249,-32.96,1,4.6964,15.376,12.25,3.155
4.9836,0.39815,-1.8846,4.5964,0.53375,-1.7048,-32.914,1,4.7064,15.386,12.25,3.155
4.9488,0.38596,-1.8632,4.5718,0.52078,-1.6848,-32.867,1,4.7164,15.396,12.25,3.155
4.914,0.37377,-1.8418,4.5472,0.50782,-1.6648,-32.82,1,4.7265,15.406,12.25,3.155
4.8792,0.36157,-1.8204,4.5227,0.49485,-1.6447,-32.774,1,4.7365,15.417,12.25,3.155
4.8444,0.34938,-1.799,4.4981,0.48189,-1.6247,-32.727,1,4.7466,15.427,12.25,3.155
4.8097,0.33719,-1.7775,4.4735,0.46892,-1.6047,-32.681,1,4.7566,15.437,12.25,3.155
4.7749,0.325,-1.7561,4.449,0.45596,-1.5846,-32.634,1,4.7666,15.447,12.25,3.155
4.7401,0.31281,-1.7347,4.4244,0.443,-1.5646,-32.587,1,4.7767,15.457,12.25,3.155
4.7053,0.30062,-1.7133,4.3998,0.43003,-1.5445,-32.541,1,4.7867,15.467,12.25,3.155
4.6705,0.28843,-1.6919,4.3753,0.41707,-1.5245,-32.494,1,4.7967,15.477,12.25,3.155
4.6357,0.27624,-1.6705,4.3507,0.4041,-1.5045,-32.448,1,4.8068,15.487,12.25,3.155
4.6009,0.26405,-1.6491,4.3261,0.39114,-1.4844,-32.401,1,4.8168,15.497,12.25,3.155
4.5668,0.25311,-1.6279,4.3017,0.3788,-1.4646,-32.299,1,4.8268,15.507,12.25,3.155
4.5348,0.24606,-1.6075,4.2779,0.36847,-1.4454,-32.021,1,4.8369,15.517,12.25,3.155
4.5049,0.23839,-1.5897,4.2541,0.35943,-1.4305,-31.754,1,4.8469,15.527,12.25,3.155
4.4751,0.23073,-1.5719,4.2303,0.3504,-1.4156,-31.486,1,4.8569,15.537,12.25,3.155
4.4453,0.22307,-1.5541,4.2065,0.34137,-1.4007,-31.218,1,4.867,15.547,12.25,3.155
4.4155,0.2154,-1.5363,4.1827,0.33234,-1.3858,-30.95,1,4.877,15.557,12.25,3.155
4.3857,0.20774,-1.5185,4.159,0.32331,-1.3709,-30.682,1,4.887,15.567,12.25,3.155
4.3559,0.20007,-1.5007,4.1352,0.31428,-1.356,-30.414,1,4.8971,15.577,12.25,3.155
4.3261,0.19241,-1.4829,4.1114,0.30524,-1.3411,-30.146,1,4.9071,15.587,12.25,3.155
4.2963,0.18474,-1.4651,4.0876,0.29621,-1.3262,-29.879,1,4.9171,15.597,12.25,3.155
4.2664,0.17708,-1.4472,4.0638,0.28718,-1.3114,-29.611,1,4.9272,15.607,12.25,3.155
4.2366,0.16942,-1.4294,4.04,0.27815,-1.2965,-29.343,1,4.9372,15.617,12.25,3.155
4.2068,0.16175,-1.4116,4.0163,0.26912,-1.2816,-29.075,1,4.9473,15.627,12.25,3.155
4.177,0.15409,-1.3938,3.9925,0.26009,-1.2667,-28.807,1,4.9573,15.637,12.25,3.155
4.1472,0.14642,-1.376,3.9687,0.25106,-1.2518,-28.539,1,4.9673,15.647,12.25,3.155
4.1174,0.13876,-1.3582,3.9449,0.24202,-1.2369,-28.271,1,4.9774,15.657,12.25,3.155
4.0876,0.13109,-1.3404,3.9211,0.23299,-1.222,-28.004,1,4.9874,15.667,12.25,3.155
4.0593,0.12744,-1.3231,3.8982,0.22546,-1.2075,-27.528,1,4.9974,15.677,12.25,3.155
4.0342,0.12335,-1.3081,3.8775,0.21867,-1.195,-27.156,1,5.0075,15.687,12.25,3.155
