"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.2476,3.3385,0.0021598,-0.65961,3.3469,0.0042827,-0.66136,-8.6612,1,0,19.68,12.445,5
-0.24845,3.3415,0.0041314,-0.66001,3.3498,0.0062619,-0.66176,-8.6611,1,0.0033751,19.68,12.445,5.0034
-0.24929,3.3445,0.0061029,-0.66042,3.3527,0.008241,-0.66217,-8.661,1,0.0067501,19.68,12.445,5.0068
-0.25013,3.3474,0.0080744,-0.66082,3.3556,0.01022,-0.66258,-8.6608,1,0.010125,19.68,12.445,5.0101
-0.25098,3.3504,0.010046,-0.66123,3.3585,0.012199,-0.66298,-8.6607,1,0.0135,19.68,12.445,5.0135
-0.25182,3.3534,0.012017,-0.66163,3.3614,0.014178,-0.66339,-8.6605,1,0.016875,19.68,12.445,5.0169
-0.25266,3.3563,0.013989,-0.66204,3.3644,0.016157,-0.6638,-8.6604,1,0.02025,19.68,12.445,5.0202
-0.25351,3.3593,0.01596,-0.66244,3.3673,0.018137,-0.6642,-8.6603,1,0.023625,19.68,12.445,5.0236
-0.25435,3.3623,0.017932,-0.66285,3.3702,0.020116,-0.66461,-8.6601,1,0.027,19.68,12.445,5.027
-0.25519,3.3652,0.019903,-0.66325,3.3731,0.022095,-0.66502,-8.66,1,0.030375,19.68,12.445,5.0304
-0.25604,3.3682,0.021875,-0.66366,3.376,0.024074,-0.66542,-8.6599,1,0.03375,19.68,12.445,5.0338
-0.25688,3.3711,0.023846,-0.66407,3.379,0.026053,-0.66583,-8.6597,1,0.037125,19.68,12.445,5.0371
-0.25772,3.3741,0.025818,-0.66447,3.3819,0.028032,-0.66624,-8.6596,1,0.0405,19.68,12.445,5.0405
-0.25857,3.3771,0.027789,-0.66488,3.3848,0.030012,-0.66664,-8.6594,1,0.043875,19.68,12.445,5.0439
-0.25941,3.38,0.029761,-0.66528,3.3877,0.03199,-0.66705,-8.6593,1,0.04725,19.68,12.445,5.0472
-0.26025,3.383,0.031732,-0.66569,3.3906,0.03397,-0.66745,-8.6592,1,0.050625,19.68,12.445,5.0506
-0.2611,3.386,0.033704,-0.66609,3.3935,0.035949,-0.66786,-8.659,1,0.054,19.68,12.445,5.054
-0.26194,3.3889,0.035675,-0.6665,3.3965,0.037928,-0.66827,-8.6589,1,0.057375,19.68,12.445,5.0574
-0.26278,3.3919,0.037647,-0.6669,3.3994,0.039907,-0.66867,-8.6587,1,0.06075,19.68,12.445,5.0608
-0.26363,3.3949,0.039618,-0.66731,3.4023,0.041886,-0.66908,-8.6586,1,0.064125,19.68,12.445,5.0641
-0.26447,3.3978,0.04159,-0.66771,3.4052,0.043865,-0.66949,-8.6585,1,0.0675,19.68,12.445,5.0675
-0.26531,3.4008,0.043561,-0.66812,3.4081,0.045845,-0.66989,-8.6583,1,0.070875,19.68,12.445,5.0709
-0.26616,3.4037,0.045533,-0.66852,3.4111,0.047824,-0.6703,-8.6582,1,0.07425,19.68,12.445,5.0743
-0.267,3.4067,0.047504,-0.66893,3.414,0.049803,-0.67071,-8.658,1,0.077625,19.68,12.445,5.0776
-0.26784,3.4097,0.049476,-0.66933,3.4169,0.051782,-0.67111,-8.6579,1,0.081,19.68,12.445,5.081
-0.26869,3.4126,0.051447,-0.66974,3.4198,0.053761,-0.67152,-8.6578,1,0.084375,19.68,12.445,5.0844
-0.26932,3.4139,0.053325,-0.66956,3.421,0.05565,-0.67134,-8.6573,1,0.08775,19.68,12.445,5.0877
-0.2699,3.4147,0.055182,-0.66926,3.4218,0.057518,-0.67102,-8.6569,1,0.091125,19.68,12.445,5.0911
-0.27049,3.4155,0.057039,-0.66895,3.4226,0.059386,-0.67071,-8.6564,1,0.0945,19.68,12.445,5.0945
-0.27108,3.4163,0.058896,-0.66865,3.4233,0.061254,-0.67039,-8.6559,1,0.097875,19.68,12.445,5.0979
-0.27166,3.4171,0.060753,-0.66834,3.4241,0.063122,-0.67008,-8.6554,1,0.10125,19.68,12.445,5.1013
-0.27225,3.418,0.06261,-0.66803,3.4249,0.064991,-0.66976,-8.6549,1,0.10463,19.68,12.445,5.1046
-0.27284,3.4186,0.064854,-0.66769,3.4256,0.067246,-0.66942,-8.6544,1,0.108,19.68,12.445,5.108
-0.27343,3.4193,0.067172,-0.66734,3.4262,0.069576,-0.66906,-8.6538,1,0.11137,19.68,12.445,5.1114
-0.27403,3.4199,0.06949,-0.66699,3.4268,0.071905,-0.66871,-8.6533,1,0.11475,19.68,12.445,5.1147
-0.27462,3.4206,0.071809,-0.66664,3.4274,0.074235,-0.66836,-8.6527,1,0.11812,19.68,12.445,5.1181
-0.27522,3.4212,0.074127,-0.66629,3.4281,0.076565,-0.668,-8.6522,1,0.1215,19.68,12.445,5.1215
-0.27581,3.4219,0.076445,-0.66593,3.4287,0.078895,-0.66765,-8.6516,1,0.12488,19.68,12.445,5.1249
-0.27641,3.4226,0.078764,-0.66558,3.4293,0.081224,-0.6673,-8.6511,1,0.12825,19.68,12.445,5.1283
-0.277,3.4232,0.081082,-0.66523,3.4299,0.083554,-0.66694,-8.6505,1,0.13163,19.68,12.445,5.1316
-0.27759,3.4239,0.0834,-0.66488,3.4306,0.085884,-0.66659,-8.65,1,0.135,19.68,12.445,5.135
-0.27819,3.4245,0.085718,-0.66453,3.4312,0.088213,-0.66624,-8.6495,1,0.13837,19.68,12.445,5.1384
-0.27878,3.4252,0.088037,-0.66418,3.4318,0.090543,-0.66588,-8.6489,1,0.14175,19.68,12.445,5.1417
-0.27938,3.4258,0.090355,-0.66383,3.4324,0.092873,-0.66553,-8.6484,1,0.14512,19.68,12.445,5.1451
-0.27997,3.4265,0.092673,-0.66348,3.433,0.095203,-0.66518,-8.6478,1,0.1485,19.68,12.445,5.1485
-0.28056,3.4271,0.094992,-0.66313,3.4337,0.097532,-0.66482,-8.6473,1,0.15188,19.68,12.445,5.1519
-0.28116,3.4278,0.09731,-0.66278,3.4343,0.099862,-0.66447,-8.6467,1,0.15525,19.68,12.445,5.1553
-0.28175,3.4284,0.099628,-0.66243,3.4349,0.10219,-0.66412,-8.6462,1,0.15863,19.68,12.445,5.1586
-0.28235,3.4291,0.10195,-0.66207,3.4355,0.10452,-0.66376,-8.6456,1,0.162,19.68,12.445,5.162
-0.28294,3.4297,0.10427,-0.66172,3.4362,0.10685,-0.66341,-8.6451,1,0.16538,19.68,12.445,5.1654
-0.28354,3.4304,0.10658,-0.66137,3.4368,0.10918,-0.66306,-8.6446,1,0.16875,19.68,12.445,5.1687
-0.28413,3.4311,0.1089,-0.66102,3.4374,0.11151,-0.6627,-8.644,1,0.17212,19.68,12.445,5.1721
-0.28472,3.4317,0.11122,-0.66067,3.438,0.11384,-0.66235,-8.6435,1,0.1755,19.68,12.445,5.1755
-0.28532,3.4324,0.11354,-0.66032,3.4387,0.11617,-0.662,-8.6429,1,0.17887,19.68,12.445,5.1789
-0.28591,3.433,0.11586,-0.65997,3.4393,0.1185,-0.66164,-8.6424,1,0.18225,19.68,12.445,5.1823
-0.28651,3.4337,0.11817,-0.65962,3.4399,0.12083,-0.66129,-8.6418,1,0.18563,19.68,12.445,5.1856
-0.2871,3.4343,0.12049,-0.65927,3.4405,0.12316,-0.66094,-8.6413,1,0.189,19.68,12.445,5.189
-0.28769,3.435,0.12281,-0.65892,3.4412,0.12549,-0.66058,-8.6407,1,0.19238,19.68,12.445,5.1924
-0.28829,3.4356,0.12513,-0.65856,3.4418,0.12782,-0.66023,-8.6402,1,0.19575,19.68,12.445,5.1958
-0.28888,3.4363,0.12745,-0.65821,3.4424,0.13015,-0.65988,-8.6396,1,0.19912,19.68,12.445,5.1991
-0.28948,3.4369,0.12977,-0.65786,3.443,0.13248,-0.65952,-8.6391,1,0.2025,19.68,12.445,5.2025
-0.29007,3.4376,0.13208,-0.65751,3.4437,0.13481,-0.65917,-8.6386,1,0.20587,19.68,12.445,5.2059
-0.29067,3.4382,0.1344,-0.65716,3.4443,0.13714,-0.65882,-8.638,1,0.20925,19.68,12.445,5.2092
-0.29126,3.4389,0.13672,-0.65681,3.4449,0.13947,-0.65846,-8.6375,1,0.21263,19.68,12.445,5.2126
-0.29185,3.4396,0.13904,-0.65646,3.4455,0.1418,-0.65811,-8.6369,1,0.216,19.68,12.445,5.216
-0.29245,3.4402,0.14136,-0.65611,3.4461,0.14413,-0.65776,-8.6364,1,0.21938,19.68,12.445,5.2194
-0.29304,3.4409,0.14368,-0.65576,3.4468,0.14646,-0.6574,-8.6358,1,0.22275,19.68,12.445,5.2228
-0.29364,3.4415,0.14599,-0.65541,3.4474,0.14879,-0.65705,-8.6353,1,0.22612,19.68,12.445,5.2261
-0.29423,3.4422,0.14831,-0.65506,3.448,0.15112,-0.6567,-8.6347,1,0.2295,19.68,12.445,5.2295
-0.29482,3.4428,0.15063,-0.6547,3.4486,0.15345,-0.65634,-8.6342,1,0.23287,19.68,12.445,5.2329
-0.29542,3.4435,0.15295,-0.65435,3.4493,0.15577,-0.65599,-8.6336,1,0.23625,19.68,12.445,5.2362
-0.29601,3.4441,0.15527,-0.654,3.4499,0.1581,-0.65564,-8.6331,1,0.23962,19.68,12.445,5.2396
-0.29661,3.4448,0.15759,-0.65365,3.4505,0.16043,-0.65528,-8.6326,1,0.243,19.68,12.445,5.243
-0.2972,3.4454,0.1599,-0.6533,3.4511,0.16276,-0.65493,-8.632,1,0.24638,19.68,12.445,5.2464
-0.2978,3.4461,0.16222,-0.65295,3.4518,0.16509,-0.65458,-8.6315,1,0.24975,19.68,12.445,5.2498
-0.29839,3.4467,0.16454,-0.6526,3.4524,0.16742,-0.65422,-8.6309,1,0.25313,19.68,12.445,5.2531
-0.29898,3.4474,0.16686,-0.65225,3.453,0.16975,-0.65387,-8.6304,1,0.2565,19.68,12.445,5.2565
-0.29958,3.4481,0.16918,-0.6519,3.4536,0.17208,-0.65352,-8.6298,1,0.25987,19.68,12.445,5.2599
-0.30017,3.4487,0.1715,-0.65155,3.4543,0.17441,-0.65316,-8.6293,1,0.26325,19.68,12.445,5.2632
-0.30077,3.4494,0.17381,-0.6512,3.4549,0.17674,-0.65281,-8.6287,1,0.26662,19.68,12.445,5.2666
-0.30136,3.45,0.17613,-0.65084,3.4555,0.17907,-0.65246,-8.6282,1,0.27,19.68,12.445,5.27
-0.30195,3.4507,0.17845,-0.65049,3.4561,0.1814,-0.6521,-8.6276,1,0.27338,19.68,12.445,5.2734
-0.30255,3.4513,0.18077,-0.65014,3.4567,0.18373,-0.65175,-8.6271,1,0.27675,19.68,12.445,5.2768
-0.30314,3.452,0.18309,-0.64979,3.4574,0.18606,-0.6514,-8.6266,1,0.28013,19.68,12.445,5.2801
-0.30374,3.4526,0.18541,-0.64944,3.458,0.18839,-0.65104,-8.626,1,0.2835,19.68,12.445,5.2835
-0.30433,3.4533,0.18772,-0.64909,3.4586,0.19072,-0.65069,-8.6255,1,0.28687,19.68,12.445,5.2869
-0.30493,3.4539,0.19004,-0.64874,3.4592,0.19305,-0.65034,-8.6249,1,0.29025,19.68,12.445,5.2902
-0.30552,3.4546,0.19236,-0.64839,3.4599,0.19538,-0.64998,-8.6244,1,0.29362,19.68,12.445,5.2936
-0.30611,3.4552,0.19468,-0.64804,3.4605,0.19771,-0.64963,-8.6238,1,0.297,19.68,12.445,5.297
-0.30671,3.4559,0.197,-0.64769,3.4611,0.20004,-0.64928,-8.6233,1,0.30037,19.68,12.445,5.3004
-0.3073,3.4565,0.19932,-0.64733,3.4617,0.20237,-0.64892,-8.6227,1,0.30375,19.68,12.445,5.3038
-0.3079,3.4572,0.20163,-0.64698,3.4624,0.2047,-0.64857,-8.6222,1,0.30713,19.68,12.445,5.3071
-0.30849,3.4579,0.20395,-0.64663,3.463,0.20703,-0.64822,-8.6217,1,0.3105,19.68,12.445,5.3105
-0.30908,3.4585,0.20627,-0.64628,3.4636,0.20936,-0.64786,-8.6211,1,0.31388,19.68,12.445,5.3139
-0.30968,3.4592,0.20859,-0.64593,3.4642,0.21169,-0.64751,-8.6206,1,0.31725,19.68,12.445,5.3172
-0.31027,3.4598,0.21091,-0.64558,3.4649,0.21402,-0.64716,-8.62,1,0.32062,19.68,12.445,5.3206
-0.31087,3.4605,0.21323,-0.64523,3.4655,0.21635,-0.6468,-8.6195,1,0.324,19.68,12.445,5.324
-0.31146,3.4611,0.21554,-0.64488,3.4661,0.21868,-0.64645,-8.6189,1,0.32737,19.68,12.445,5.3274
-0.31206,3.4618,0.21786,-0.64453,3.4667,0.22101,-0.6461,-8.6184,1,0.33075,19.68,12.445,5.3307
-0.31239,3.461,0.21985,-0.64389,3.4659,0.22301,-0.64546,-8.6178,1,0.33413,19.68,12.445,5.3341
-0.31245,3.4586,0.22147,-0.64296,3.4636,0.22465,-0.64451,-8.6172,1,0.3375,19.68,12.445,5.3375
-0.3125,3.4563,0.2231,-0.64202,3.4612,0.2263,-0.64356,-8.6166,1,0.34088,19.68,12.445,5.3409
-0.31256,3.454,0.22472,-0.64109,3.4589,0.22795,-0.64261,-8.616,1,0.34425,19.68,12.445,5.3443
-0.31262,3.4516,0.22635,-0.64015,3.4565,0.2296,-0.64166,-8.6154,1,0.34762,19.68,12.445,5.3476
-0.31268,3.4493,0.22797,-0.63921,3.4542,0.23124,-0.64071,-8.6148,1,0.351,19.68,12.445,5.351
-0.31266,3.4467,0.22978,-0.63816,3.4516,0.23307,-0.63964,-8.6141,1,0.35437,19.68,12.445,5.3544
-0.31256,3.444,0.23176,-0.63698,3.4488,0.23507,-0.63846,-8.6134,1,0.35775,19.68,12.445,5.3577
-0.31246,3.4413,0.23375,-0.6358,3.4461,0.23708,-0.63727,-8.6126,1,0.36112,19.68,12.445,5.3611
-0.31237,3.4385,0.23574,-0.63463,3.4433,0.23908,-0.63608,-8.6118,1,0.3645,19.68,12.445,5.3645
-0.31227,3.4358,0.23772,-0.63345,3.4406,0.24108,-0.6349,-8.611,1,0.36788,19.68,12.445,5.3679
-0.31218,3.433,0.23971,-0.63227,3.4378,0.24309,-0.63371,-8.6102,1,0.37125,19.68,12.445,5.3713
-0.31208,3.4303,0.2417,-0.63109,3.4351,0.24509,-0.63252,-8.6095,1,0.37463,19.68,12.445,5.3746
-0.31199,3.4276,0.24368,-0.62992,3.4323,0.24709,-0.63134,-8.6087,1,0.378,19.68,12.445,5.378
-0.31189,3.4248,0.24567,-0.62874,3.4296,0.2491,-0.63015,-8.6079,1,0.38137,19.68,12.445,5.3814
-0.3118,3.4221,0.24765,-0.62756,3.4268,0.2511,-0.62896,-8.6071,1,0.38475,19.68,12.445,5.3847
-0.3117,3.4194,0.24964,-0.62639,3.4241,0.25311,-0.62778,-8.6063,1,0.38812,19.68,12.445,5.3881
-0.3116,3.4166,0.25163,-0.62521,3.4213,0.25511,-0.62659,-8.6056,1,0.3915,19.68,12.445,5.3915
-0.31151,3.4139,0.25361,-0.62403,3.4185,0.25711,-0.6254,-8.6048,1,0.39488,19.68,12.445,5.3949
-0.31141,3.4111,0.2556,-0.62285,3.4158,0.25912,-0.62422,-8.604,1,0.39825,19.68,12.445,5.3983
-0.31132,3.4084,0.25758,-0.62168,3.413,0.26112,-0.62303,-8.6032,1,0.40163,19.68,12.445,5.4016
-0.31122,3.4057,0.25957,-0.6205,3.4103,0.26312,-0.62184,-8.6024,1,0.405,19.68,12.445,5.405
-0.31113,3.4029,0.26156,-0.61932,3.4075,0.26513,-0.62066,-8.6017,1,0.40837,19.68,12.445,5.4084
-0.31103,3.4002,0.26354,-0.61815,3.4048,0.26713,-0.61947,-8.6009,1,0.41175,19.68,12.445,5.4117
-0.31094,3.3974,0.26553,-0.61697,3.402,0.26913,-0.61828,-8.6001,1,0.41512,19.68,12.445,5.4151
-0.31084,3.3947,0.26752,-0.61579,3.3993,0.27114,-0.6171,-8.5993,1,0.4185,19.68,12.445,5.4185
-0.31074,3.392,0.2695,-0.61462,3.3965,0.27314,-0.61591,-8.5986,1,0.42188,19.68,12.445,5.4219
-0.31065,3.3892,0.27149,-0.61344,3.3938,0.27515,-0.61473,-8.5978,1,0.42525,19.68,12.445,5.4253
-0.31055,3.3865,0.27347,-0.61226,3.391,0.27715,-0.61354,-8.597,1,0.42863,19.68,12.445,5.4286
-0.31046,3.3837,0.27546,-0.61108,3.3883,0.27915,-0.61235,-8.5962,1,0.432,19.68,12.445,5.432
-0.31036,3.381,0.27745,-0.60991,3.3855,0.28116,-0.61117,-8.5954,1,0.43538,19.68,12.445,5.4354
-0.31027,3.3783,0.27943,-0.60873,3.3827,0.28316,-0.60998,-8.5947,1,0.43875,19.68,12.445,5.4387
-0.31017,3.3755,0.28142,-0.60755,3.38,0.28516,-0.60879,-8.5939,1,0.44212,19.68,12.445,5.4421
-0.31008,3.3728,0.2834,-0.60638,3.3772,0.28717,-0.60761,-8.5931,1,0.4455,19.68,12.445,5.4455
-0.30998,3.37,0.28539,-0.6052,3.3745,0.28917,-0.60642,-8.5923,1,0.44887,19.68,12.445,5.4489
-0.30988,3.3673,0.28738,-0.60402,3.3717,0.29117,-0.60523,-8.5915,1,0.45225,19.68,12.445,5.4523
-0.30979,3.3646,0.28936,-0.60284,3.369,0.29318,-0.60405,-8.5908,1,0.45563,19.68,12.445,5.4556
-0.30969,3.3618,0.29135,-0.60167,3.3662,0.29518,-0.60286,-8.59,1,0.459,19.68,12.445,5.459
-0.3096,3.3591,0.29334,-0.60049,3.3635,0.29719,-0.60167,-8.5892,1,0.46238,19.68,12.445,5.4624
-0.3095,3.3563,0.29532,-0.59931,3.3607,0.29919,-0.60049,-8.5884,1,0.46575,19.68,12.445,5.4658
-0.30941,3.3536,0.29731,-0.59814,3.358,0.30119,-0.5993,-8.5876,1,0.46912,19.68,12.445,5.4691
-0.30931,3.3509,0.29929,-0.59696,3.3552,0.3032,-0.59811,-8.5869,1,0.4725,19.68,12.445,5.4725
-0.30922,3.3481,0.30128,-0.59578,3.3525,0.3052,-0.59693,-8.5861,1,0.47587,19.68,12.445,5.4759
-0.30912,3.3454,0.30327,-0.5946,3.3497,0.3072,-0.59574,-8.5853,1,0.47925,19.68,12.445,5.4792
-0.30902,3.3426,0.30525,-0.59343,3.3469,0.30921,-0.59455,-8.5845,1,0.48263,19.68,12.445,5.4826
-0.30893,3.3399,0.30724,-0.59225,3.3442,0.31121,-0.59337,-8.5838,1,0.486,19.68,12.445,5.486
-0.30883,3.3372,0.30922,-0.59107,3.3414,0.31321,-0.59218,-8.583,1,0.48938,19.68,12.445,5.4894
-0.30874,3.3344,0.31121,-0.5899,3.3387,0.31522,-0.59099,-8.5822,1,0.49275,19.68,12.445,5.4928
-0.30864,3.3317,0.3132,-0.58872,3.3359,0.31722,-0.58981,-8.5814,1,0.49613,19.68,12.445,5.4961
-0.30855,3.329,0.31518,-0.58754,3.3332,0.31923,-0.58862,-8.5806,1,0.4995,19.68,12.445,5.4995
-0.30845,3.3262,0.31717,-0.58637,3.3304,0.32123,-0.58743,-8.5799,1,0.50287,19.68,12.445,5.5029
