"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.24688,8.8974,0.24096,0.14739,8.8993,0.24176,0.14833,12.653,1,0,12.48,12.055,5
-0.24691,8.8974,0.24094,0.14829,8.8992,0.24176,0.14922,12.654,1,0.0033751,12.48,12.055,5.0034
-0.24694,8.8973,0.24092,0.14918,8.8992,0.24175,0.15011,12.654,1,0.0067501,12.48,12.055,5.0068
-0.24698,8.8973,0.2409,0.15008,8.8992,0.24174,0.151,12.654,1,0.010125,12.48,12.055,5.0101
-0.24701,8.8973,0.24088,0.15098,8.8992,0.24173,0.15189,12.655,1,0.0135,12.48,12.055,5.0135
-0.24704,8.8972,0.24086,0.15188,8.8992,0.24173,0.15278,12.655,1,0.016875,12.48,12.055,5.0169
-0.24707,8.8972,0.24085,0.15277,8.8991,0.24172,0.15366,12.655,1,0.02025,12.48,12.055,5.0202
-0.24711,8.8972,0.24083,0.15367,8.8991,0.24171,0.15455,12.656,1,0.023625,12.48,12.055,5.0236
-0.24714,8.8971,0.24081,0.15457,8.8991,0.2417,0.15544,12.656,1,0.027,12.48,12.055,5.027
-0.24717,8.8971,0.24079,0.15547,8.8991,0.2417,0.15633,12.656,1,0.030375,12.48,12.055,5.0304
-0.2472,8.8971,0.24077,0.15637,8.8991,0.24169,0.15723,12.656,1,0.03375,12.48,12.055,5.0338
-0.24723,8.8971,0.24076,0.15728,8.899,0.24168,0.15812,12.657,1,0.037125,12.48,12.055,5.0371
-0.24725,8.897,0.24074,0.15818,8.899,0.24168,0.15902,12.657,1,0.0405,12.48,12.055,5.0405
-0.24728,8.897,0.24072,0.15908,8.899,0.24167,0.15991,12.657,1,0.043875,12.48,12.055,5.0439
-0.24731,8.897,0.2407,0.15998,8.899,0.24167,0.16081,12.657,1,0.04725,12.48,12.055,5.0472
