"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.3404,-0.09346,0.046936,8.4402,-0.022461,-0.0015626,1,0,16.68,11.25,5
8.3913,-0.01301,0.063084,8.4729,0.046881,0.012265,1,0.03375,16.68,11.25,5.0338
8.4422,0.06744,0.079232,8.5057,0.11622,0.026094,1,0.0675,16.68,11.25,5.0675
8.4056,0.14183,0.090522,8.4579,0.17787,0.03575,1,0.10125,16.68,11.25,5.1013
8.2747,0.20968,0.09658,8.3235,0.23123,0.040915,1,0.135,16.68,11.25,5.135
8.1438,0.27753,0.10264,8.189,0.28459,0.046079,1,0.16875,16.68,11.25,5.1687
8.013,0.34539,0.1087,8.0546,0.33796,0.051243,1,0.2025,16.68,11.25,5.2025
7.8821,0.41324,0.11475,7.9201,0.39132,0.056408,1,0.23625,16.68,11.25,5.2362
7.7512,0.48109,0.12081,7.7857,0.44468,0.061572,1,0.27,16.68,11.25,5.27
7.6204,0.54895,0.12687,7.6513,0.49804,0.066736,1,0.30375,16.68,11.25,5.3038
7.4931,0.61021,0.13106,7.5237,0.54566,0.070267,1,0.3375,16.68,11.25,5.3375
7.3866,0.63357,0.12449,7.4355,0.56022,0.064401,1,0.37125,16.68,11.25,5.3713
7.2801,0.65693,0.11793,7.3474,0.57478,0.058536,1,0.405,16.68,11.25,5.405
7.1736,0.68029,0.11137,7.2592,0.58933,0.052671,1,0.43875,16.68,11.25,5.4387
7.0672,0.70366,0.10481,7.171,0.60389,0.046806,1,0.4725,16.68,11.25,5.4725
6.9607,0.72702,0.098242,7.0829,0.61845,0.04094,1,0.50625,16.68,11.25,5.5062
6.8542,0.75038,0.091679,6.9947,0.63301,0.035075,1,0.54,16.68,11.25,5.54
6.7477,0.77374,0.085116,6.9066,0.64757,0.02921,1,0.57375,16.68,11.25,5.5738
6.6642,0.77353,0.08361,6.8424,0.64414,0.02622,1,0.6075,16.68,11.25,5.6075
6.5859,0.76797,0.083252,6.7837,0.63662,0.023884,1,0.64125,16.68,11.25,5.6413
6.5076,0.76241,0.082895,6.7249,0.6291,0.021548,1,0.675,16.68,11.25,5.675
6.4293,0.75685,0.082537,6.6662,0.62159,0.019212,1,0.70875,16.68,11.25,5.7087
6.351,0.75129,0.08218,6.6074,0.61407,0.016877,1,0.7425,16.68,11.25,5.7425
6.2727,0.74573,0.081822,6.5487,0.60655,0.014541,1,0.77625,16.68,11.25,5.7762
6.1945,0.74017,0.081465,6.4899,0.59903,0.012205,1,0.81,16.68,11.25,5.81
6.111,0.72966,0.08195,6.4294,0.58825,0.0096033,1,0.84375,16.68,11.25,5.8438
6.0221,0.71381,0.083344,6.367,0.57396,0.0067156,1,0.8775,16.68,11.25,5.8775
5.9331,0.69797,0.084737,6.3046,0.55966,0.0038279,1,0.91125,16.68,11.25,5.9113
5.8442,0.68213,0.086131,6.2421,0.54537,0.00094028,1,0.945,16.68,11.25,5.945
5.7552,0.66629,0.087524,6.1797,0.53107,-0.0019474,1,0.97875,16.68,11.25,5.9788
5.6663,0.65045,0.088918,6.1173,0.51678,-0.004835,1,1.0125,16.68,11.25,6.0125
5.5773,0.6346,0.090311,6.0548,0.50248,-0.0077226,1,1.0462,16.68,11.25,6.0462
5.4873,0.6187,0.091728,5.993,0.4883,-0.010948,1,1.08,16.68,11.25,6.08
5.3912,0.60241,0.09328,5.9349,0.47479,-0.016116,1,1.1137,16.68,11.25,6.1137
5.2952,0.58612,0.094832,5.8768,0.46128,-0.021283,1,1.1475,16.68,11.25,6.1475
5.1991,0.56983,0.096384,5.8187,0.44778,-0.026451,1,1.1813,16.68,11.25,6.1813
5.103,0.55354,0.097936,5.7605,0.43427,-0.031618,1,1.215,16.68,11.25,6.215
5.007,0.53725,0.099488,5.7024,0.42076,-0.036786,1,1.2488,16.68,11.25,6.2488
4.9109,0.52096,0.10104,5.6443,0.40725,-0.041953,1,1.2825,16.68,11.25,6.2825
4.8148,0.50468,0.10259,5.5862,0.39374,-0.047121,1,1.3162,16.68,11.25,6.3162
4.7252,0.49123,0.10377,5.5462,0.38312,-0.055541,1,1.35,16.68,11.25,6.35
4.6371,0.47842,0.10487,5.5104,0.37315,-0.064701,1,1.3837,16.68,11.25,6.3837
4.549,0.46562,0.10597,5.4746,0.36318,-0.073861,1,1.4175,16.68,11.25,6.4175
4.4609,0.45281,0.10706,5.4388,0.35321,-0.083021,1,1.4513,16.68,11.25,6.4513
4.3728,0.44001,0.10816,5.403,0.34325,-0.092181,1,1.485,16.68,11.25,6.485
4.2847,0.42721,0.10926,5.3672,0.33328,-0.10134,1,1.5188,16.68,11.25,6.5188
4.1966,0.4144,0.11035,5.3314,0.32331,-0.1105,1,1.5525,16.68,11.25,6.5525
4.1157,0.403,0.11189,5.3122,0.31443,-0.12068,1,1.5862,16.68,11.25,6.5862
4.0428,0.39312,0.11391,5.3108,0.30673,-0.13195,1,1.62,16.68,11.25,6.62
3.9698,0.38324,0.11593,5.3093,0.29903,-0.14323,1,1.6537,16.68,11.25,6.6537
3.8969,0.37335,0.11795,5.3079,0.29133,-0.1545,1,1.6875,16.68,11.25,6.6875
3.824,0.36347,0.11996,5.3065,0.28362,-0.16578,1,1.7213,16.68,11.25,6.7213
3.751,0.35359,0.12198,5.3051,0.27592,-0.17705,1,1.755,16.68,11.25,6.755
3.6781,0.3437,0.124,5.3036,0.26822,-0.18833,1,1.7888,16.68,11.25,6.7888
3.6138,0.33389,0.12564,5.312,0.2605,-0.20045,1,1.8225,16.68,11.25,6.8225
3.5999,0.32446,0.12511,5.3765,0.2527,-0.21746,1,1.8562,16.68,11.25,6.8562
3.5859,0.31503,0.12459,5.4411,0.24489,-0.23447,1,1.89,16.68,11.25,6.89
3.572,0.3056,0.12406,5.5057,0.23709,-0.25148,1,1.9237,16.68,11.25,6.9237
3.558,0.29617,0.12353,5.5702,0.22928,-0.26848,1,1.9575,16.68,11.25,6.9575
3.5441,0.28674,0.123,5.6348,0.22148,-0.28549,1,1.9913,16.68,11.25,6.9913
3.5301,0.27731,0.12248,5.6994,0.21367,-0.3025,1,2.025,16.68,11.25,7.025
3.5162,0.26788,0.12195,5.7639,0.20587,-0.31951,1,2.0588,16.68,11.25,7.0588
3.6426,0.25868,0.11991,5.9159,0.19724,-0.33579,1,2.0925,16.68,11.25,7.0925
3.801,0.24954,0.11753,6.0876,0.18843,-0.3519,1,2.1262,16.68,11.25,7.1262
3.9593,0.24039,0.11515,6.2594,0.17962,-0.36801,1,2.16,16.68,11.25,7.16
4.1177,0.23125,0.11277,6.4312,0.1708,-0.38412,1,2.1937,16.68,11.25,7.1937
4.276,0.22211,0.11038,6.6029,0.16199,-0.40024,1,2.2275,16.68,11.25,7.2275
4.4344,0.21297,0.108,6.7747,0.15318,-0.41635,1,2.2613,16.68,11.25,7.2613
4.5927,0.20382,0.10562,6.9465,0.14437,-0.43246,1,2.295,16.68,11.25,7.295
4.8167,0.19478,0.10506,7.1372,0.13564,-0.44241,1,2.3288,16.68,11.25,7.3288
5.1114,0.18585,0.10647,7.3482,0.127,-0.44572,1,2.3625,16.68,11.25,7.3625
5.406,0.17691,0.10787,7.5592,0.11836,-0.44903,1,2.3962,16.68,11.25,7.3962
5.7007,0.16798,0.10927,7.7702,0.10972,-0.45234,1,2.43,16.68,11.25,7.43
5.9954,0.15904,0.11068,7.9812,0.10109,-0.45565,1,2.4637,16.68,11.25,7.4637
6.2901,0.15011,0.11208,8.1922,0.092449,-0.45895,1,2.4975,16.68,11.25,7.4975
6.5847,0.14117,0.11348,8.4032,0.083811,-0.46226,1,2.5312,16.68,11.25,7.5312
6.8743,0.13244,0.11502,8.6049,0.075596,-0.46435,1,2.565,16.68,11.25,7.565
7.1344,0.12484,0.11729,8.7524,0.069816,-0.4594,1,2.5988,16.68,11.25,7.5988
7.3945,0.11724,0.11956,8.8999,0.064036,-0.45445,1,2.6325,16.68,11.25,7.6325
7.6546,0.10964,0.12183,9.0474,0.058255,-0.4495,1,2.6663,16.68,11.25,7.6663
7.9147,0.10204,0.1241,9.195,0.052475,-0.44456,1,2.7,16.68,11.25,7.7
8.1748,0.094446,0.12638,9.3425,0.046695,-0.43961,1,2.7337,16.68,11.25,7.7337
8.435,0.086847,0.12865,9.49,0.040914,-0.43466,1,2.7675,16.68,11.25,7.7675
8.6951,0.079249,0.13092,9.6375,0.035134,-0.42971,1,2.8012,16.68,11.25,7.8012
8.8702,0.07381,0.13191,9.7238,0.03184,-0.42259,1,2.835,16.68,11.25,7.835
9.0259,0.068861,0.13262,9.7961,0.029112,-0.41498,1,2.8688,16.68,11.25,7.8688
9.1817,0.063912,0.13332,9.8685,0.026383,-0.40736,1,2.9025,16.68,11.25,7.9025
9.3375,0.058963,0.13402,9.9408,0.023654,-0.39975,1,2.9363,16.68,11.25,7.9363
9.4932,0.054014,0.13472,10.013,0.020926,-0.39214,1,2.97,16.68,11.25,7.97
9.649,0.049066,0.13543,10.085,0.018197,-0.38452,1,3.0037,16.68,11.25,8.0037
9.8048,0.044117,0.13613,10.158,0.015468,-0.37691,1,3.0375,16.68,11.25,8.0375
9.9195,0.040205,0.13631,10.208,0.013505,-0.36932,1,3.0712,16.68,11.25,8.0712
9.9899,0.037409,0.13592,10.234,0.012366,-0.36176,1,3.105,16.68,11.25,8.105
10.06,0.034614,0.13553,10.26,0.011227,-0.35419,1,3.1388,16.68,11.25,8.1388
10.131,0.031818,0.13515,10.286,0.010089,-0.34663,1,3.1725,16.68,11.25,8.1725
10.201,0.029023,0.13476,10.312,0.0089496,-0.33907,1,3.2063,16.68,11.25,8.2063
10.271,0.026227,0.13437,10.338,0.0078108,-0.33151,1,3.24,16.68,11.25,8.24
10.342,0.023432,0.13399,10.364,0.0066719,-0.32394,1,3.2738,16.68,11.25,8.2738
10.405,0.020858,0.13356,10.387,0.005645,-0.31649,1,3.3075,16.68,11.25,8.3075
10.428,0.019561,0.13292,10.392,0.0052613,-0.30966,1,3.3413,16.68,11.25,8.3413
10.451,0.018264,0.13228,10.397,0.0048776,-0.30284,1,3.375,16.68,11.25,8.375
