"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.028384,9.6165,0.12139,0.28241,9.617,0.12156,0.2814,6.1238,1,0,10.68,12.445,6.845
-0.02867,9.615,0.12202,0.28336,9.6155,0.1222,0.28234,6.1384,1,0.010035,10.69,12.445,6.845
-0.028964,9.6134,0.12259,0.28433,9.614,0.12277,0.28331,6.1535,1,0.02007,10.7,12.445,6.845
-0.029259,9.6119,0.12316,0.2853,9.6124,0.12334,0.28427,6.1686,1,0.030105,10.71,12.445,6.845
-0.029555,9.6103,0.12373,0.28627,9.6108,0.12391,0.28524,6.1837,1,0.04014,10.72,12.445,6.845
-0.02985,9.6087,0.12429,0.28724,9.6093,0.12448,0.2862,6.1988,1,0.050175,10.73,12.445,6.845
-0.030145,9.6072,0.12486,0.28821,9.6077,0.12505,0.28717,6.2139,1,0.060209,10.74,12.445,6.845
-0.030441,9.6056,0.12543,0.28918,9.6062,0.12563,0.28813,6.229,1,0.070245,10.75,12.445,6.845
-0.030736,9.6041,0.12599,0.29014,9.6046,0.1262,0.2891,6.2441,1,0.080279,10.76,12.445,6.845
-0.031031,9.6025,0.12656,0.29111,9.603,0.12677,0.29006,6.2592,1,0.090315,10.77,12.445,6.845
-0.031327,9.6009,0.12713,0.29208,9.6015,0.12734,0.29103,6.2743,1,0.10035,10.78,12.445,6.845
-0.031622,9.5994,0.1277,0.29305,9.5999,0.12791,0.29199,6.2894,1,0.11038,10.79,12.445,6.845
-0.031917,9.5978,0.12826,0.29402,9.5984,0.12848,0.29295,6.3045,1,0.12042,10.8,12.445,6.845
-0.032213,9.5962,0.12883,0.29499,9.5968,0.12905,0.29392,6.3196,1,0.13046,10.81,12.445,6.845
-0.032508,9.5947,0.1294,0.29596,9.5952,0.12962,0.29488,6.3347,1,0.14049,10.82,12.445,6.845
-0.032803,9.5931,0.12996,0.29693,9.5937,0.13019,0.29585,6.3498,1,0.15053,10.831,12.445,6.845
-0.033128,9.5915,0.1306,0.29793,9.5921,0.13083,0.29685,6.3652,1,0.16056,10.841,12.445,6.845
-0.033481,9.5899,0.13126,0.29896,9.5905,0.13149,0.29787,6.381,1,0.1706,10.851,12.445,6.845
-0.033843,9.5882,0.13188,0.30001,9.5888,0.13211,0.29892,6.3972,1,0.18063,10.861,12.445,6.845
-0.034204,9.5866,0.1325,0.30106,9.5871,0.13274,0.29996,6.4134,1,0.19066,10.871,12.445,6.845
-0.034565,9.5849,0.13311,0.30211,9.5854,0.13336,0.301,6.4296,1,0.2007,10.881,12.445,6.845
-0.034926,9.5832,0.13373,0.30316,9.5838,0.13398,0.30205,6.4458,1,0.21073,10.891,12.445,6.845
-0.035288,9.5816,0.13435,0.30421,9.5821,0.1346,0.30309,6.4619,1,0.22077,10.901,12.445,6.845
-0.035649,9.5799,0.13497,0.30526,9.5804,0.13522,0.30413,6.4781,1,0.2308,10.911,12.445,6.845
-0.03601,9.5782,0.13558,0.3063,9.5788,0.13584,0.30518,6.4943,1,0.24084,10.921,12.445,6.845
-0.036372,9.5766,0.1362,0.30735,9.5771,0.13646,0.30622,6.5105,1,0.25087,10.931,12.445,6.845
-0.036733,9.5749,0.13682,0.3084,9.5754,0.13709,0.30726,6.5267,1,0.26091,10.941,12.445,6.845
-0.037094,9.5732,0.13744,0.30945,9.5738,0.13771,0.30831,6.5428,1,0.27094,10.951,12.445,6.845
-0.037456,9.5715,0.13806,0.3105,9.5721,0.13833,0.30935,6.559,1,0.28098,10.961,12.445,6.845
-0.037817,9.5699,0.13867,0.31155,9.5704,0.13895,0.31039,6.5752,1,0.29101,10.971,12.445,6.845
-0.038178,9.5682,0.13929,0.31259,9.5687,0.13957,0.31143,6.5914,1,0.30105,10.981,12.445,6.845
-0.038513,9.5665,0.14002,0.31369,9.567,0.14031,0.31253,6.608,1,0.31108,10.991,12.445,6.845
-0.038855,9.5647,0.14071,0.31482,9.5652,0.141,0.31365,6.6252,1,0.32112,11.001,12.445,6.845
-0.039199,9.5629,0.14138,0.31595,9.5634,0.14168,0.31477,6.6425,1,0.33115,11.011,12.445,6.845
-0.039544,9.5611,0.14205,0.31708,9.5616,0.14235,0.31589,6.6597,1,0.34119,11.021,12.445,6.845
-0.039889,9.5593,0.14272,0.31821,9.5598,0.14303,0.31702,6.677,1,0.35122,11.031,12.445,6.845
-0.040233,9.5575,0.14339,0.31934,9.558,0.1437,0.31814,6.6943,1,0.36126,11.041,12.445,6.845
-0.040578,9.5557,0.14406,0.32047,9.5562,0.14438,0.31927,6.7116,1,0.37129,11.051,12.445,6.845
-0.040923,9.5539,0.14473,0.3216,9.5544,0.14505,0.32039,6.7289,1,0.38133,11.061,12.445,6.845
-0.041267,9.5521,0.1454,0.32273,9.5526,0.14573,0.32152,6.7462,1,0.39137,11.071,12.445,6.845
-0.041612,9.5503,0.14607,0.32386,9.5508,0.1464,0.32264,6.7635,1,0.4014,11.081,12.445,6.845
-0.041957,9.5485,0.14674,0.32499,9.549,0.14707,0.32377,6.7807,1,0.41144,11.091,12.445,6.845
-0.042301,9.5467,0.14741,0.32612,9.5472,0.14775,0.32489,6.798,1,0.42147,11.101,12.445,6.845
-0.042646,9.5449,0.14808,0.32725,9.5454,0.14842,0.32601,6.8153,1,0.4315,11.112,12.445,6.845
-0.042995,9.5431,0.14876,0.32838,9.5437,0.14911,0.32713,6.8326,1,0.44154,11.122,12.445,6.845
-0.04338,9.5414,0.14949,0.32947,9.5419,0.14985,0.32822,6.8502,1,0.45157,11.132,12.445,6.845
-0.043778,9.5396,0.15015,0.33058,9.5402,0.15052,0.32932,6.8683,1,0.46161,11.142,12.445,6.845
-0.044175,9.5378,0.15081,0.3317,9.5384,0.15118,0.33043,6.8864,1,0.47164,11.152,12.445,6.845
-0.044573,9.5361,0.15148,0.33281,9.5366,0.15185,0.33154,6.9045,1,0.48168,11.162,12.445,6.845
-0.044971,9.5343,0.15214,0.33392,9.5348,0.15252,0.33264,6.9226,1,0.49171,11.172,12.445,6.845
-0.045369,9.5325,0.1528,0.33504,9.533,0.15319,0.33375,6.9407,1,0.50175,11.182,12.445,6.845
-0.045767,9.5307,0.15346,0.33615,9.5312,0.15386,0.33486,6.9588,1,0.51178,11.192,12.445,6.845
-0.046165,9.5289,0.15413,0.33727,9.5294,0.15452,0.33597,6.9769,1,0.52182,11.202,12.445,6.845
-0.046562,9.5271,0.15479,0.33838,9.5276,0.15519,0.33707,6.9951,1,0.53185,11.212,12.445,6.845
-0.04696,9.5254,0.15545,0.33949,9.5259,0.15586,0.33818,7.0132,1,0.54189,11.222,12.445,6.845
-0.047358,9.5236,0.15611,0.34061,9.5241,0.15653,0.33929,7.0313,1,0.55192,11.232,12.445,6.845
-0.047756,9.5218,0.15677,0.34172,9.5223,0.1572,0.34039,7.0494,1,0.56196,11.242,12.445,6.845
-0.04822,9.52,0.15748,0.34287,9.5205,0.15791,0.34154,7.0681,1,0.57199,11.252,12.445,6.845
-0.04896,9.5179,0.15834,0.34419,9.5184,0.15877,0.34285,7.0892,1,0.58203,11.262,12.445,6.845
-0.049715,9.5158,0.15914,0.34553,9.5163,0.15958,0.34417,7.1108,1,0.59206,11.272,12.445,6.845
-0.05047,9.5137,0.15993,0.34686,9.5142,0.16039,0.3455,7.1324,1,0.6021,11.282,12.445,6.845
-0.051226,9.5116,0.16073,0.3482,9.5121,0.16119,0.34683,7.154,1,0.61213,11.292,12.445,6.845
-0.051981,9.5095,0.16153,0.34954,9.51,0.162,0.34816,7.1756,1,0.62217,11.302,12.445,6.845
-0.052736,9.5074,0.16233,0.35087,9.5079,0.16281,0.34949,7.1972,1,0.63221,11.312,12.445,6.845
