"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.9235,-0.0041854,0.0011371,0,0,0,1,0,9.48,11.055,5
9.9235,-0.0041834,0.0020208,0,0,0,1,0.03375,9.48,11.055,5.0338
9.9235,-0.0041726,0.0029488,0,0,0,1,0.0675,9.48,11.055,5.0675
9.9235,-0.0041618,0.0038767,0,0,0,1,0.10125,9.48,11.055,5.1013
9.9235,-0.0041831,0.0047908,0,0,0,1,0.135,9.48,11.055,5.135
9.9236,-0.0042631,0.0056794,0,0,0,1,0.16875,9.48,11.055,5.1687
9.9237,-0.0043431,0.006568,0,0,0,1,0.2025,9.48,11.055,5.2025
9.9238,-0.0044158,0.0074841,0,0,0,1,0.23625,9.48,11.055,5.2362
9.924,-0.0044824,0.0084231,0,0,0,1,0.27,9.48,11.055,5.27
9.9241,-0.0045491,0.0093621,0,0,0,1,0.30375,9.48,11.055,5.3038
9.9243,-0.004674,0.010264,0,0,0,1,0.3375,9.48,11.055,5.3375
9.9246,-0.0048224,0.011152,0,0,0,1,0.37125,9.48,11.055,5.3713
9.9248,-0.0049708,0.012039,0,0,0,1,0.405,9.48,11.055,5.405
9.9251,-0.0051061,0.012962,0,0,0,1,0.43875,9.48,11.055,5.4387
9.9254,-0.0052399,0.013889,0,0,0,1,0.4725,9.48,11.055,5.4725
9.9257,-0.0053783,0.014812,0,0,0,1,0.50625,9.48,11.055,5.5062
9.9261,-0.0055748,0.015681,0,0,0,1,0.54,9.48,11.055,5.54
9.9264,-0.0057714,0.01655,0,0,0,1,0.57375,9.48,11.055,5.5738
9.9268,-0.0059637,0.017426,0,0,0,1,0.6075,9.48,11.055,5.6075
9.9273,-0.006144,0.018319,0,0,0,1,0.64125,9.48,11.055,5.6413
9.9277,-0.0063244,0.019211,0,0,0,1,0.675,9.48,11.055,5.675
9.9282,-0.0065217,0.020078,0,0,0,1,0.70875,9.48,11.055,5.7087
9.9287,-0.0067415,0.020908,0,0,0,1,0.7425,9.48,11.055,5.7425
9.9292,-0.0069614,0.021738,0,0,0,1,0.77625,9.48,11.055,5.7762
9.9297,-0.0071702,0.022573,0,0,0,1,0.81,9.48,11.055,5.81
9.9303,-0.0073725,0.02341,0,0,0,1,0.84375,9.48,11.055,5.8438
9.9309,-0.0075747,0.024246,0,0,0,1,0.8775,9.48,11.055,5.8775
9.9315,-0.0077883,0.025031,0,0,0,1,0.91125,9.48,11.055,5.9113
9.9321,-0.0080049,0.025801,0,0,0,1,0.945,9.48,11.055,5.945
9.9328,-0.0082216,0.026571,0,0,0,1,0.97875,9.48,11.055,5.9788
9.9335,-0.00842,0.027331,0,0,0,1,1.0125,9.48,11.055,6.0125
9.9342,-0.008618,0.028091,0,0,0,1,1.0462,9.48,11.055,6.0462
9.9349,-0.0088148,0.028839,0,0,0,1,1.08,9.48,11.055,6.08
9.9356,-0.0090041,0.029528,0,0,0,1,1.1137,9.48,11.055,6.1137
9.9364,-0.0091935,0.030216,0,0,0,1,1.1475,9.48,11.055,6.1475
9.9372,-0.0093763,0.030896,0,0,0,1,1.1813,9.48,11.055,6.1813
9.938,-0.0095465,0.031559,0,0,0,1,1.215,9.48,11.055,6.215
9.9388,-0.0097167,0.032222,0,0,0,1,1.2488,9.48,11.055,6.2488
9.9396,-0.0098735,0.032846,0,0,0,1,1.2825,9.48,11.055,6.2825
9.9405,-0.010017,0.033432,0,0,0,1,1.3162,9.48,11.055,6.3162
9.9413,-0.010161,0.034018,0,0,0,1,1.35,9.48,11.055,6.35
9.9422,-0.010291,0.034579,0,0,0,1,1.3837,9.48,11.055,6.3837
9.9431,-0.010415,0.035129,0,0,0,1,1.4175,9.48,11.055,6.4175
9.944,-0.010539,0.03568,0,0,0,1,1.4513,9.48,11.055,6.4513
9.9449,-0.010631,0.036157,0,0,0,1,1.485,9.48,11.055,6.485
9.9459,-0.010719,0.036622,0,0,0,1,1.5188,9.48,11.055,6.5188
9.9468,-0.010804,0.037085,0,0,0,1,1.5525,9.48,11.055,6.5525
9.9478,-0.010871,0.037509,0,0,0,1,1.5862,9.48,11.055,6.5862
9.9488,-0.010938,0.037934,0,0,0,1,1.62,9.48,11.055,6.62
9.9497,-0.010996,0.038338,0,0,0,1,1.6537,9.48,11.055,6.6537
9.9507,-0.011023,0.038669,0,0,0,1,1.6875,9.48,11.055,6.6875
9.9517,-0.01105,0.039001,0,0,0,1,1.7213,9.48,11.055,6.7213
9.9527,-0.011068,0.039315,0,0,0,1,1.755,9.48,11.055,6.755
9.9537,-0.011075,0.039606,0,0,0,1,1.7888,9.48,11.055,6.7888
9.9547,-0.011081,0.039897,0,0,0,1,1.8225,9.48,11.055,6.8225
9.9558,-0.011066,0.040129,0,0,0,1,1.8562,9.48,11.055,6.8562
9.9568,-0.011036,0.040319,0,0,0,1,1.89,9.48,11.055,6.89
9.9578,-0.011006,0.040509,0,0,0,1,1.9237,9.48,11.055,6.9237
9.9589,-0.01096,0.040671,0,0,0,1,1.9575,9.48,11.055,6.9575
9.9599,-0.010909,0.040825,0,0,0,1,1.9913,9.48,11.055,6.9913
9.9609,-0.010857,0.040979,0,0,0,1,2.025,9.48,11.055,7.025
9.9619,-0.010781,0.041035,0,0,0,1,2.0588,9.48,11.055,7.0588
9.963,-0.010703,0.041085,0,0,0,1,2.0925,9.48,11.055,7.0925
9.964,-0.010622,0.041131,0,0,0,1,2.1262,9.48,11.055,7.1262
9.965,-0.010522,0.041151,0,0,0,1,2.16,9.48,11.055,7.16
9.966,-0.010422,0.041172,0,0,0,1,2.1937,9.48,11.055,7.1937
9.967,-0.010317,0.041162,0,0,0,1,2.2275,9.48,11.055,7.2275
9.968,-0.010203,0.04108,0,0,0,1,2.2613,9.48,11.055,7.2613
9.969,-0.010088,0.040998,0,0,0,1,2.295,9.48,11.055,7.295
9.97,-0.0099624,0.040906,0,0,0,1,2.3288,9.48,11.055,7.3288
9.9709,-0.0098255,0.040804,0,0,0,1,2.3625,9.48,11.055,7.3625
9.9719,-0.0096886,0.040701,0,0,0,1,2.3962,9.48,11.055,7.3962
9.9728,-0.0095506,0.040536,0,0,0,1,2.43,9.48,11.055,7.43
9.9738,-0.009412,0.040339,0,0,0,1,2.4637,9.48,11.055,7.4637
9.9747,-0.0092735,0.040141,0,0,0,1,2.4975,9.48,11.055,7.4975
9.9756,-0.0091158,0.039933,0,0,0,1,2.5312,9.48,11.055,7.5312
9.9765,-0.0089547,0.039724,0,0,0,1,2.565,9.48,11.055,7.565
9.9774,-0.0087939,0.039513,0,0,0,1,2.5988,9.48,11.055,7.5988
9.9783,-0.0086432,0.039221,0,0,0,1,2.6325,9.48,11.055,7.6325
9.9791,-0.0084926,0.038929,0,0,0,1,2.6663,9.48,11.055,7.6663
9.98,-0.0083373,0.038636,0,0,0,1,2.7,9.48,11.055,7.7
9.9808,-0.0081643,0.038339,0,0,0,1,2.7337,9.48,11.055,7.7337
9.9816,-0.0079912,0.038043,0,0,0,1,2.7675,9.48,11.055,7.7675
9.9824,-0.0078259,0.037721,0,0,0,1,2.8012,9.48,11.055,7.8012
9.9832,-0.0076731,0.037358,0,0,0,1,2.835,9.48,11.055,7.835
9.9839,-0.0075203,0.036995,0,0,0,1,2.8688,9.48,11.055,7.8688
9.9847,-0.007355,0.036633,0,0,0,1,2.9025,9.48,11.055,7.9025
9.9854,-0.0071802,0.036272,0,0,0,1,2.9363,9.48,11.055,7.9363
9.9861,-0.0070054,0.03591,0,0,0,1,2.97,9.48,11.055,7.97
9.9868,-0.0068508,0.035513,0,0,0,1,3.0037,9.48,11.055,8.0037
9.9875,-0.0067032,0.035102,0,0,0,1,3.0375,9.48,11.055,8.0375
9.9881,-0.0065557,0.034692,0,0,0,1,3.0712,9.48,11.055,8.0712
9.9888,-0.0063885,0.034287,0,0,0,1,3.105,9.48,11.055,8.105
9.9894,-0.0062198,0.033883,0,0,0,1,3.1388,9.48,11.055,8.1388
9.99,-0.0060542,0.033475,0,0,0,1,3.1725,9.48,11.055,8.1725
9.9906,-0.0059169,0.033039,0,0,0,1,3.2063,9.48,11.055,8.2063
9.9911,-0.0057796,0.032602,0,0,0,1,3.24,9.48,11.055,8.24
9.9917,-0.0056366,0.032169,0,0,0,1,3.2738,9.48,11.055,8.2738
9.9922,-0.0054793,0.031741,0,0,0,1,3.3075,9.48,11.055,8.3075
9.9928,-0.005322,0.031313,0,0,0,1,3.3413,9.48,11.055,8.3413
9.9933,-0.0051798,0.030878,0,0,0,1,3.375,9.48,11.055,8.375
