"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.8519,-0.00074948,-0.00014496,0,0,0,1,0,13.53,11.25,5
9.8517,-0.00061264,-0.0010011,0,0,0,1,0.03375,13.53,11.25,5.0338
9.8514,-0.0004758,-0.0018572,0,0,0,1,0.0675,13.53,11.25,5.0675
9.8512,-0.00033896,-0.0027134,0,0,0,1,0.10125,13.53,11.25,5.1013
9.8509,0.00027059,-0.0038158,0,0,0,1,0.135,13.53,11.25,5.135
9.8506,0.0017454,-0.0053689,0,0,0,1,0.16875,13.53,11.25,5.1687
9.8503,0.0032203,-0.0069221,0,0,0,1,0.2025,13.53,11.25,5.2025
9.8499,0.0046952,-0.0084753,0,0,0,1,0.23625,13.53,11.25,5.2362
9.8496,0.0061701,-0.010028,0,0,0,1,0.27,13.53,11.25,5.27
9.8493,0.007645,-0.011582,0,0,0,1,0.30375,13.53,11.25,5.3038
9.8491,0.0097429,-0.013423,0,0,0,1,0.3375,13.53,11.25,5.3375
9.8491,0.012092,-0.01538,0,0,0,1,0.37125,13.53,11.25,5.3713
9.849,0.014442,-0.017338,0,0,0,1,0.405,13.53,11.25,5.405
9.849,0.016792,-0.019295,0,0,0,1,0.43875,13.53,11.25,5.4387
9.849,0.019141,-0.021253,0,0,0,1,0.4725,13.53,11.25,5.4725
9.8489,0.021514,-0.023227,0,0,0,1,0.50625,13.53,11.25,5.5062
9.8491,0.024188,-0.025413,0,0,0,1,0.54,13.53,11.25,5.54
9.8492,0.026863,-0.027599,0,0,0,1,0.57375,13.53,11.25,5.5738
9.8494,0.029537,-0.029785,0,0,0,1,0.6075,13.53,11.25,5.6075
9.8496,0.032212,-0.031971,0,0,0,1,0.64125,13.53,11.25,5.6413
9.8497,0.034886,-0.034157,0,0,0,1,0.675,13.53,11.25,5.675
9.8501,0.037513,-0.03643,0,0,0,1,0.70875,13.53,11.25,5.7087
9.8506,0.040078,-0.038818,0,0,0,1,0.7425,13.53,11.25,5.7425
9.8512,0.042643,-0.041206,0,0,0,1,0.77625,13.53,11.25,5.7762
9.8517,0.045207,-0.043594,0,0,0,1,0.81,13.53,11.25,5.81
9.8523,0.047772,-0.045981,0,0,0,1,0.84375,13.53,11.25,5.8438
9.8529,0.050337,-0.048369,0,0,0,1,0.8775,13.53,11.25,5.8775
9.8538,0.052529,-0.050789,0,0,0,1,0.91125,13.53,11.25,5.9113
9.8548,0.054623,-0.053219,0,0,0,1,0.945,13.53,11.25,5.945
9.8558,0.056716,-0.055648,0,0,0,1,0.97875,13.53,11.25,5.9788
9.8567,0.058809,-0.058077,0,0,0,1,1.0125,13.53,11.25,6.0125
9.8577,0.060902,-0.060506,0,0,0,1,1.0462,13.53,11.25,6.0462
9.8588,0.062893,-0.062926,0,0,0,1,1.08,13.53,11.25,6.08
9.8603,0.064298,-0.065293,0,0,0,1,1.1137,13.53,11.25,6.1137
9.8618,0.065703,-0.06766,0,0,0,1,1.1475,13.53,11.25,6.1475
9.8633,0.067108,-0.070027,0,0,0,1,1.1813,13.53,11.25,6.1813
9.8648,0.068512,-0.072394,0,0,0,1,1.215,13.53,11.25,6.215
9.8663,0.069917,-0.074761,0,0,0,1,1.2488,13.53,11.25,6.2488
9.868,0.070923,-0.077021,0,0,0,1,1.2825,13.53,11.25,6.2825
9.87,0.071542,-0.079176,0,0,0,1,1.3162,13.53,11.25,6.3162
9.8721,0.072161,-0.081331,0,0,0,1,1.35,13.53,11.25,6.35
9.8741,0.07278,-0.083486,0,0,0,1,1.3837,13.53,11.25,6.3837
9.8761,0.073399,-0.085641,0,0,0,1,1.4175,13.53,11.25,6.4175
9.8782,0.074018,-0.087797,0,0,0,1,1.4513,13.53,11.25,6.4513
9.8806,0.073965,-0.089622,0,0,0,1,1.485,13.53,11.25,6.485
9.8832,0.073808,-0.091395,0,0,0,1,1.5188,13.53,11.25,6.5188
9.8858,0.073651,-0.093169,0,0,0,1,1.5525,13.53,11.25,6.5525
9.8883,0.073495,-0.094943,0,0,0,1,1.5862,13.53,11.25,6.5862
9.8909,0.073338,-0.096717,0,0,0,1,1.62,13.53,11.25,6.62
9.8935,0.073029,-0.098365,0,0,0,1,1.6537,13.53,11.25,6.6537
9.8965,0.072198,-0.099578,0,0,0,1,1.6875,13.53,11.25,6.6875
9.8995,0.071366,-0.10079,0,0,0,1,1.7213,13.53,11.25,6.7213
9.9025,0.070535,-0.102,0,0,0,1,1.755,13.53,11.25,6.755
9.9056,0.069703,-0.10322,0,0,0,1,1.7888,13.53,11.25,6.7888
9.9086,0.068872,-0.10443,0,0,0,1,1.8225,13.53,11.25,6.8225
9.9117,0.067749,-0.10523,0,0,0,1,1.8562,13.53,11.25,6.8562
9.915,0.066419,-0.10573,0,0,0,1,1.89,13.53,11.25,6.89
9.9183,0.065089,-0.10623,0,0,0,1,1.9237,13.53,11.25,6.9237
9.9216,0.063759,-0.10673,0,0,0,1,1.9575,13.53,11.25,6.9575
9.9249,0.062429,-0.10723,0,0,0,1,1.9913,13.53,11.25,6.9913
9.9282,0.061099,-0.10774,0,0,0,1,2.025,13.53,11.25,7.025
9.9315,0.059512,-0.10751,0,0,0,1,2.0588,13.53,11.25,7.0588
9.9349,0.057908,-0.10724,0,0,0,1,2.0925,13.53,11.25,7.0925
9.9382,0.056305,-0.10697,0,0,0,1,2.1262,13.53,11.25,7.1262
9.9415,0.054702,-0.1067,0,0,0,1,2.16,13.53,11.25,7.16
9.9448,0.053099,-0.10643,0,0,0,1,2.1937,13.53,11.25,7.1937
9.9481,0.05148,-0.10594,0,0,0,1,2.2275,13.53,11.25,7.2275
9.9512,0.049826,-0.10497,0,0,0,1,2.2613,13.53,11.25,7.2613
9.9542,0.048173,-0.104,0,0,0,1,2.295,13.53,11.25,7.295
9.9573,0.046519,-0.10303,0,0,0,1,2.3288,13.53,11.25,7.3288
9.9604,0.044865,-0.10207,0,0,0,1,2.3625,13.53,11.25,7.3625
9.9635,0.043211,-0.1011,0,0,0,1,2.3962,13.53,11.25,7.3962
9.9662,0.041634,-0.099789,0,0,0,1,2.43,13.53,11.25,7.43
9.9689,0.040096,-0.098309,0,0,0,1,2.4637,13.53,11.25,7.4637
9.9715,0.038558,-0.096829,0,0,0,1,2.4975,13.53,11.25,7.4975
9.9741,0.03702,-0.095349,0,0,0,1,2.5312,13.53,11.25,7.5312
9.9767,0.035482,-0.093869,0,0,0,1,2.565,13.53,11.25,7.565
9.9793,0.033948,-0.092383,0,0,0,1,2.5988,13.53,11.25,7.5988
9.9814,0.032618,-0.090621,0,0,0,1,2.6325,13.53,11.25,7.6325
9.9835,0.031288,-0.088859,0,0,0,1,2.6663,13.53,11.25,7.6663
9.9855,0.029958,-0.087097,0,0,0,1,2.7,13.53,11.25,7.7
9.9876,0.028628,-0.085335,0,0,0,1,2.7337,13.53,11.25,7.7337
9.9897,0.027298,-0.083573,0,0,0,1,2.7675,13.53,11.25,7.7675
9.9916,0.026058,-0.081781,0,0,0,1,2.8012,13.53,11.25,7.8012
9.9931,0.024966,-0.079939,0,0,0,1,2.835,13.53,11.25,7.835
9.9946,0.023874,-0.078097,0,0,0,1,2.8688,13.53,11.25,7.8688
9.9962,0.022781,-0.076256,0,0,0,1,2.9025,13.53,11.25,7.9025
