"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.8501,0.0001826,0.0021707,0,0,0,1,0,13.53,11.055,5
9.8499,5.4885e-05,0.00022309,0,0,0,1,0.03375,13.53,11.055,5.0338
9.8496,-0.00023797,-0.0024739,0,0,0,1,0.0675,13.53,11.055,5.0675
9.8492,-0.00053083,-0.0051709,0,0,0,1,0.10125,13.53,11.055,5.1013
9.8491,-0.00026685,-0.0077378,0,0,0,1,0.135,13.53,11.055,5.135
9.8493,0.0010165,-0.010066,0,0,0,1,0.16875,13.53,11.055,5.1687
9.8495,0.0022998,-0.012395,0,0,0,1,0.2025,13.53,11.055,5.2025
9.8499,0.003457,-0.01516,0,0,0,1,0.23625,13.53,11.055,5.2362
9.8505,0.0045089,-0.018289,0,0,0,1,0.27,13.53,11.055,5.27
9.8511,0.0055609,-0.021417,0,0,0,1,0.30375,13.53,11.055,5.3038
9.8518,0.0074452,-0.024019,0,0,0,1,0.3375,13.53,11.055,5.3375
9.8525,0.0096657,-0.026407,0,0,0,1,0.37125,13.53,11.055,5.3713
9.8533,0.011886,-0.028796,0,0,0,1,0.405,13.53,11.055,5.405
9.8546,0.01395,-0.031617,0,0,0,1,0.43875,13.53,11.055,5.4387
9.8561,0.015996,-0.034484,0,0,0,1,0.4725,13.53,11.055,5.4725
9.8575,0.018084,-0.037309,0,0,0,1,0.50625,13.53,11.055,5.5062
9.8585,0.020701,-0.039588,0,0,0,1,0.54,13.53,11.055,5.54
9.8594,0.023319,-0.041867,0,0,0,1,0.57375,13.53,11.055,5.5738
9.8606,0.025914,-0.044183,0,0,0,1,0.6075,13.53,11.055,5.6075
9.8624,0.028448,-0.0466,0,0,0,1,0.64125,13.53,11.055,5.6413
9.8641,0.030981,-0.049018,0,0,0,1,0.675,13.53,11.055,5.675
9.8657,0.033526,-0.051344,0,0,0,1,0.70875,13.53,11.055,5.7087
9.8669,0.036086,-0.053548,0,0,0,1,0.7425,13.53,11.055,5.7425
9.8682,0.038647,-0.055751,0,0,0,1,0.77625,13.53,11.055,5.7762
9.8699,0.041195,-0.057864,0,0,0,1,0.81,13.53,11.055,5.81
9.8719,0.043735,-0.059922,0,0,0,1,0.84375,13.53,11.055,5.8438
9.8739,0.046275,-0.06198,0,0,0,1,0.8775,13.53,11.055,5.8775
9.8755,0.048495,-0.064027,0,0,0,1,0.91125,13.53,11.055,5.9113
9.877,0.050628,-0.066071,0,0,0,1,0.945,13.53,11.055,5.945
9.8785,0.052761,-0.068116,0,0,0,1,0.97875,13.53,11.055,5.9788
9.8805,0.054934,-0.069813,0,0,0,1,1.0125,13.53,11.055,6.0125
9.8825,0.057107,-0.071503,0,0,0,1,1.0462,13.53,11.055,6.0462
9.8845,0.059177,-0.07322,0,0,0,1,1.08,13.53,11.055,6.08
9.8863,0.060653,-0.075092,0,0,0,1,1.1137,13.53,11.055,6.1137
