"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.765,0.06703,0.19094,19.768,0.066462,0.18842,1,0,10.68,12.25,6.845
19.755,0.070313,0.1975,19.758,0.069717,0.19496,1,0.10035,10.78,12.25,6.845
19.744,0.073982,0.20451,19.747,0.07335,0.20195,1,0.2007,10.881,12.25,6.845
19.733,0.077802,0.21191,19.736,0.077133,0.20933,1,0.30105,10.981,12.25,6.845
19.721,0.081816,0.21972,19.725,0.081106,0.21713,1,0.4014,11.081,12.25,6.845
19.709,0.085933,0.22768,19.713,0.085177,0.22508,1,0.50175,11.182,12.25,6.845
19.696,0.09027,0.23597,19.7,0.08946,0.23338,1,0.6021,11.282,12.25,6.845
19.682,0.095344,0.24553,19.687,0.094465,0.24295,1,0.70245,11.382,12.25,6.845
19.668,0.10076,0.25574,19.672,0.099806,0.25318,1,0.8028,11.483,12.25,6.845
19.652,0.10646,0.2666,19.658,0.10543,0.26407,1,0.90315,11.583,12.25,6.845
19.637,0.11261,0.27817,19.642,0.11148,0.27567,1,1.0035,11.684,12.25,6.845
19.62,0.11929,0.29052,19.626,0.11804,0.28808,1,1.1038,11.784,12.25,6.845
19.602,0.12645,0.30369,19.609,0.12506,0.30132,1,1.2042,11.884,12.25,6.845
19.583,0.13416,0.31775,19.59,0.13258,0.31547,1,1.3046,11.985,12.25,6.845
19.563,0.14245,0.3328,19.571,0.14065,0.33062,1,1.4049,12.085,12.25,6.845
19.541,0.1514,0.34891,19.551,0.14932,0.34686,1,1.5052,12.185,12.25,6.845
19.519,0.16106,0.36619,19.53,0.15864,0.3643,1,1.6056,12.286,12.25,6.845
19.495,0.17152,0.38477,19.507,0.16869,0.38305,1,1.7059,12.386,12.25,6.845
19.469,0.18288,0.40478,19.483,0.17952,0.40324,1,1.8063,12.486,12.25,6.845
19.442,0.19523,0.42636,19.458,0.19123,0.42503,1,1.9066,12.587,12.25,6.845
19.413,0.2087,0.44968,19.431,0.20389,0.44857,1,2.007,12.687,12.25,6.845
19.382,0.22344,0.47495,19.402,0.21762,0.47407,1,2.1073,12.787,12.25,6.845
19.348,0.23961,0.50239,19.371,0.23253,0.50173,1,2.2077,12.888,12.25,6.845
19.312,0.25743,0.53227,19.339,0.24875,0.53181,1,2.3081,12.988,12.25,6.845
19.273,0.27713,0.56488,19.304,0.26643,0.56458,1,2.4084,13.088,12.25,6.845
19.231,0.299,0.60059,19.267,0.28575,0.60037,1,2.5087,13.189,12.25,6.845
19.185,0.32338,0.63983,19.227,0.3069,0.63956,1,2.6091,13.289,12.25,6.845
19.135,0.35069,0.68309,19.185,0.33013,0.68258,1,2.7094,13.389,12.25,6.845
19.081,0.38141,0.73096,19.138,0.3557,0.72995,1,2.8098,13.49,12.25,6.845
19.021,0.41614,0.78415,19.089,0.38393,0.78227,1,2.9101,13.59,12.25,6.845
18.955,0.45618,0.84385,19.035,0.41564,0.8406,1,3.0105,13.691,12.25,6.845
18.883,0.50314,0.91164,18.976,0.45182,0.90634,1,3.1108,13.791,12.25,6.845
18.803,0.55754,0.98857,18.911,0.49266,0.98031,1,3.2112,13.891,12.25,6.845
18.712,0.62016,1.0768,18.839,0.53821,1.0641,1,3.3116,13.992,12.25,6.845
18.611,0.69346,1.1783,18.758,0.5901,1.1595,1,3.4119,14.092,12.25,6.845
18.496,0.77965,1.2958,18.668,0.64958,1.2688,1,3.5122,14.192,12.25,6.845
18.366,0.88131,1.4325,18.565,0.71812,1.3945,1,3.6126,14.293,12.25,6.845
18.218,1.0067,1.5974,18.447,0.80187,1.545,1,3.7129,14.393,12.25,6.845
18.051,1.1631,1.799,18.318,0.90726,1.7273,1,3.8133,14.493,12.25,6.845
17.856,1.3548,2.038,18.172,1.0362,1.9347,1,3.9136,14.594,12.25,6.845
17.622,1.5871,2.2993,17.984,1.2014,2.1443,1,4.014,14.694,12.25,6.845
17.312,1.8514,2.5497,17.708,1.4095,2.3197,1,4.1143,14.794,12.25,6.845
16.847,2.0933,2.6937,17.262,1.6502,2.3661,1,4.2147,14.895,12.25,6.845
16.342,2.1345,2.5832,16.845,1.8014,2.2195,1,4.3151,14.995,12.25,6.845
15.916,1.9661,2.2372,16.55,1.8525,1.9637,1,4.4154,15.095,12.25,6.845
15.674,1.652,1.7419,16.391,1.807,1.6564,1,4.5157,15.196,12.25,6.845
15.589,1.3052,1.2043,16.272,1.6933,1.3629,1,4.6161,15.296,12.25,6.845
15.499,1.1174,0.82061,16.071,1.5897,1.14,1,4.7164,15.396,12.25,6.845
15.423,1.0741,0.6045,15.86,1.5108,0.96416,1,4.8168,15.497,12.25,6.845
15.351,1.1085,0.50998,15.664,1.4468,0.82269,1,4.9171,15.597,12.25,6.845
15.297,1.1724,0.50732,15.515,1.395,0.70927,1,5.0175,15.698,12.25,6.845
15.236,1.2155,0.51651,15.394,1.3508,0.61255,1,5.1178,15.798,12.25,6.845
15.162,1.2329,0.50817,15.286,1.3122,0.52613,1,5.2182,15.898,12.25,6.845
15.071,1.231,0.47841,15.185,1.2773,0.44814,1,5.3186,15.999,12.25,6.845
14.97,1.2115,0.42025,15.089,1.2467,0.38152,1,5.4189,16.099,12.25,6.845
14.88,1.1898,0.35602,15,1.2203,0.32145,1,5.5192,16.199,12.25,6.845
14.799,1.1685,0.29135,14.916,1.1962,0.26659,1,5.6196,16.3,12.25,6.845
14.727,1.1491,0.23329,14.836,1.1746,0.21834,1,5.7199,16.4,12.25,6.845
14.665,1.1341,0.18522,14.763,1.1555,0.17462,1,5.8203,16.5,12.25,6.845
14.608,1.121,0.14342,14.694,1.1379,0.13406,1,5.9207,16.601,12.25,6.845
14.551,1.1097,0.10895,14.628,1.1218,0.097485,1,6.021,16.701,12.25,6.845
14.497,1.0995,0.078502,14.566,1.1074,0.063994,1,6.1213,16.801,12.25,6.845
14.445,1.0897,0.049985,14.508,1.0941,0.032521,1,6.2217,16.902,12.25,6.845
14.391,1.0802,0.023371,14.452,1.0817,0.003739,1,6.3221,17.002,12.25,6.845
14.341,1.0712,-0.0021555,14.401,1.0706,-0.022967,1,6.4224,17.102,12.25,6.845
14.292,1.0624,-0.026827,14.351,1.0602,-0.048328,1,6.5227,17.203,12.25,6.845
14.244,1.054,-0.049989,14.304,1.0505,-0.071555,1,6.6231,17.303,12.25,6.845
14.2,1.0462,-0.071691,14.26,1.0416,-0.09333,1,6.7234,17.403,12.25,6.845
14.157,1.0389,-0.092328,14.217,1.0331,-0.11396,1,6.8238,17.504,12.25,6.845
14.115,1.0322,-0.11116,14.177,1.0252,-0.13296,1,6.9242,17.604,12.25,6.845
14.076,1.0259,-0.12896,14.14,1.0179,-0.151,1,7.0245,17.705,12.25,6.845
14.037,1.0201,-0.14544,14.103,1.0108,-0.16793,1,7.1248,17.805,12.25,6.845
14.001,1.0147,-0.16067,14.069,1.0042,-0.18368,1,7.2252,17.905,12.25,6.845
13.966,1.0096,-0.1752,14.037,0.99787,-0.19879,1,7.3256,18.006,12.25,6.845
13.933,1.0047,-0.18854,14.006,0.99175,-0.21276,1,7.4259,18.106,12.25,6.845
13.901,1.0001,-0.20129,13.978,0.98601,-0.22607,1,7.5262,18.206,12.25,6.845
13.871,0.99547,-0.21327,13.95,0.9803,-0.23864,1,7.6266,18.307,12.25,6.845
13.843,0.99123,-0.22445,13.926,0.97509,-0.25034,1,7.7269,18.407,12.25,6.845
13.816,0.98706,-0.23516,13.903,0.96997,-0.26156,1,7.8273,18.507,12.25,6.845
13.79,0.98316,-0.24506,13.881,0.96511,-0.27195,1,7.9277,18.608,12.25,6.845
13.767,0.97952,-0.25461,13.861,0.9605,-0.28196,1,8.028,18.708,12.25,6.845
13.744,0.97604,-0.26346,13.843,0.95599,-0.29122,1,8.1283,18.808,12.25,6.845
13.723,0.97282,-0.27195,13.826,0.9518,-0.30006,1,8.2287,18.909,12.25,6.845
13.703,0.96969,-0.28007,13.81,0.94763,-0.30843,1,8.3291,19.009,12.25,6.845
13.685,0.96683,-0.28766,13.796,0.94378,-0.31627,1,8.4294,19.109,12.25,6.845
13.666,0.96406,-0.29499,13.783,0.93995,-0.32378,1,8.5297,19.21,12.25,6.845
13.65,0.96155,-0.30175,13.771,0.93633,-0.33078,1,8.6301,19.31,12.25,6.845
13.634,0.95912,-0.30828,13.76,0.93279,-0.33754,1,8.7304,19.41,12.25,6.845
13.62,0.9569,-0.31427,13.75,0.92939,-0.34379,1,8.8308,19.511,12.25,6.845
13.606,0.95474,-0.3201,13.742,0.92608,-0.34988,1,8.9312,19.611,12.25,6.845
13.593,0.95278,-0.3254,13.734,0.92287,-0.35544,1,9.0315,19.712,12.25,6.845
13.581,0.95088,-0.33066,13.727,0.91976,-0.36087,1,9.1318,19.812,12.25,6.845
13.57,0.94906,-0.33545,13.72,0.91672,-0.36584,1,9.2322,19.912,12.25,6.845
13.56,0.94729,-0.34024,13.715,0.91378,-0.37065,1,9.3326,20.013,12.25,6.845
13.551,0.94545,-0.3446,13.71,0.9109,-0.37509,1,9.4329,20.113,12.25,6.845
13.542,0.94363,-0.34886,13.707,0.9081,-0.37936,1,9.5332,20.213,12.25,6.845
13.534,0.9417,-0.3528,13.703,0.90537,-0.38331,1,9.6336,20.314,12.25,6.845
13.526,0.93985,-0.35653,13.701,0.90272,-0.38711,1,9.7339,20.414,12.25,6.845
13.519,0.93793,-0.36011,13.699,0.90012,-0.39065,1,9.8343,20.514,12.25,6.845
13.513,0.93617,-0.36343,13.697,0.8976,-0.39405,1,9.9347,20.615,12.25,6.845
13.507,0.93445,-0.3666,13.696,0.89512,-0.39721,1,10.035,20.715,12.25,6.845
