"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.772,0.078758,0.18853,19.775,0.077982,0.18606,1,0,10.68,12.445,6.845
19.762,0.08256,0.19494,19.765,0.08174,0.19245,1,0.10035,10.78,12.445,6.845
19.752,0.086769,0.20178,19.755,0.085894,0.19927,1,0.2007,10.881,12.445,6.845
19.741,0.091218,0.20897,19.745,0.090282,0.20645,1,0.30105,10.981,12.445,6.845
19.73,0.095937,0.21655,19.733,0.094931,0.21403,1,0.4014,11.081,12.445,6.845
19.718,0.10076,0.22428,19.722,0.099683,0.22177,1,0.50175,11.182,12.445,6.845
19.706,0.10582,0.23233,19.71,0.10464,0.22983,1,0.6021,11.282,12.445,6.845
19.693,0.11167,0.24161,19.697,0.1104,0.23914,1,0.70245,11.382,12.445,6.845
19.679,0.11795,0.25152,19.684,0.11655,0.24908,1,0.8028,11.483,12.445,6.845
19.665,0.12465,0.26202,19.67,0.12312,0.25963,1,0.90315,11.583,12.445,6.845
19.65,0.13185,0.2732,19.655,0.13016,0.27087,1,1.0035,11.684,12.445,6.845
19.634,0.13966,0.28512,19.64,0.13777,0.28287,1,1.1038,11.784,12.445,6.845
19.617,0.14799,0.29785,19.624,0.14587,0.29569,1,1.2042,11.884,12.445,6.845
19.599,0.15692,0.31144,19.606,0.15452,0.30939,1,1.3046,11.985,12.445,6.845
19.581,0.16653,0.32596,19.588,0.1638,0.32406,1,1.4049,12.085,12.445,6.845
19.561,0.17689,0.3415,19.569,0.17377,0.33977,1,1.5052,12.185,12.445,6.845
19.54,0.18809,0.35815,19.549,0.1845,0.35662,1,1.6056,12.286,12.445,6.845
19.517,0.20022,0.37604,19.528,0.19605,0.37474,1,1.7059,12.386,12.445,6.845
19.494,0.21338,0.39528,19.506,0.20851,0.39424,1,1.8063,12.486,12.445,6.845
19.469,0.2277,0.41602,19.483,0.22198,0.41528,1,1.9066,12.587,12.445,6.845
