"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.023553,9.6477,0.074519,0.25441,9.6481,0.074572,0.25359,5.6321,1,0,10.68,12.055,6.845
-0.023801,9.6462,0.074895,0.25531,9.6466,0.07495,0.25448,5.6462,1,0.010035,10.69,12.055,6.845
-0.024049,9.6447,0.07527,0.2562,9.6451,0.075327,0.25537,5.6603,1,0.02007,10.7,12.055,6.845
-0.024297,9.6433,0.075646,0.2571,9.6437,0.075705,0.25626,5.6744,1,0.030105,10.71,12.055,6.845
-0.024545,9.6418,0.076022,0.25799,9.6422,0.076082,0.25715,5.6885,1,0.04014,10.72,12.055,6.845
-0.024793,9.6403,0.076398,0.25888,9.6407,0.07646,0.25804,5.7025,1,0.050175,10.73,12.055,6.845
-0.025041,9.6389,0.076774,0.25978,9.6393,0.076837,0.25893,5.7166,1,0.060209,10.74,12.055,6.845
-0.02529,9.6374,0.077149,0.26067,9.6378,0.077215,0.25982,5.7307,1,0.070245,10.75,12.055,6.845
-0.025538,9.6359,0.077525,0.26157,9.6363,0.077592,0.26071,5.7448,1,0.080279,10.76,12.055,6.845
-0.025786,9.6345,0.077901,0.26246,9.6349,0.07797,0.2616,5.7589,1,0.090315,10.77,12.055,6.845
-0.026034,9.633,0.078277,0.26336,9.6334,0.078347,0.26249,5.7729,1,0.10035,10.78,12.055,6.845
-0.026282,9.6315,0.078653,0.26425,9.6319,0.078725,0.26339,5.787,1,0.11038,10.79,12.055,6.845
-0.026531,9.6301,0.079018,0.26515,9.6304,0.079092,0.26428,5.8011,1,0.12042,10.8,12.055,6.845
-0.026784,9.6286,0.079323,0.26605,9.6289,0.079398,0.26518,5.8155,1,0.13046,10.81,12.055,6.845
-0.027037,9.6271,0.079629,0.26696,9.6274,0.079704,0.26608,5.8298,1,0.14049,10.82,12.055,6.845
-0.027291,9.6256,0.079934,0.26787,9.6259,0.080011,0.26699,5.8441,1,0.15053,10.831,12.055,6.845
-0.027573,9.624,0.080298,0.26881,9.6244,0.080377,0.26792,5.8588,1,0.16056,10.841,12.055,6.845
-0.027878,9.6225,0.080708,0.26978,9.6228,0.080789,0.26889,5.8739,1,0.1706,10.851,12.055,6.845
