"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.026557,9.6243,0.079222,0.26995,9.6247,0.079293,0.26904,5.9103,1,0,10.68,12.055,6.845
-0.026836,9.6227,0.07962,0.2709,9.6232,0.079693,0.26999,5.9253,1,0.010035,10.69,12.055,6.845
-0.027115,9.6211,0.080018,0.27184,9.6216,0.080093,0.27093,5.9402,1,0.02007,10.7,12.055,6.845
-0.027393,9.6196,0.080416,0.27279,9.6201,0.080493,0.27187,5.9551,1,0.030105,10.71,12.055,6.845
-0.027672,9.618,0.080814,0.27374,9.6185,0.080892,0.27281,5.97,1,0.04014,10.72,12.055,6.845
-0.027951,9.6165,0.081212,0.27468,9.6169,0.081292,0.27376,5.985,1,0.050175,10.73,12.055,6.845
-0.028229,9.6149,0.08161,0.27563,9.6154,0.081692,0.2747,5.9999,1,0.060209,10.74,12.055,6.845
-0.028508,9.6133,0.082008,0.27658,9.6138,0.082092,0.27564,6.0148,1,0.070245,10.75,12.055,6.845
-0.028786,9.6118,0.082406,0.27753,9.6123,0.082492,0.27659,6.0298,1,0.080279,10.76,12.055,6.845
-0.029065,9.6102,0.082805,0.27847,9.6107,0.082892,0.27753,6.0447,1,0.090315,10.77,12.055,6.845
-0.029344,9.6087,0.083203,0.27942,9.6091,0.083291,0.27847,6.0596,1,0.10035,10.78,12.055,6.845
-0.029623,9.6071,0.083601,0.28037,9.6076,0.083691,0.27941,6.0746,1,0.11038,10.79,12.055,6.845
-0.029902,9.6055,0.083988,0.28131,9.606,0.08408,0.28036,6.0895,1,0.12042,10.8,12.055,6.845
-0.030187,9.6039,0.084311,0.28227,9.6044,0.084405,0.28131,6.1047,1,0.13046,10.81,12.055,6.845
-0.030471,9.6023,0.084635,0.28323,9.6028,0.084729,0.28227,6.1199,1,0.14049,10.82,12.055,6.845
-0.030756,9.6007,0.084958,0.28419,9.6012,0.085054,0.28323,6.135,1,0.15053,10.831,12.055,6.845
-0.031073,9.5991,0.085344,0.28519,9.5996,0.085441,0.28422,6.1507,1,0.16056,10.841,12.055,6.845
-0.031415,9.5974,0.085778,0.28621,9.5979,0.085878,0.28524,6.1667,1,0.1706,10.851,12.055,6.845
-0.031758,9.5958,0.086212,0.28724,9.5962,0.086314,0.28626,6.1827,1,0.18063,10.861,12.055,6.845
-0.0321,9.5941,0.086646,0.28827,9.5946,0.08675,0.28728,6.1987,1,0.19066,10.871,12.055,6.845
-0.032442,9.5924,0.08708,0.28929,9.5929,0.087187,0.2883,6.2147,1,0.2007,10.881,12.055,6.845
-0.032785,9.5908,0.087514,0.29032,9.5912,0.087623,0.28932,6.2307,1,0.21073,10.891,12.055,6.845
