"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.8,0.088473,-0.85201,5.8578,0.098396,-0.8823,1,0,16.53,12.055,5
5.8109,0.12346,-0.85371,5.8667,0.13551,-0.88352,1,0.03375,16.53,12.055,5.0338
5.8215,0.16881,-0.85751,5.8759,0.18325,-0.88665,1,0.0675,16.53,12.055,5.0675
5.8212,0.2103,-0.85073,5.8738,0.22679,-0.87945,1,0.10125,16.53,12.055,5.1013
5.8089,0.24765,-0.83257,5.8597,0.26579,-0.86114,1,0.135,16.53,12.055,5.135
5.7967,0.28499,-0.81441,5.8456,0.3048,-0.84282,1,0.16875,16.53,12.055,5.1687
5.7844,0.32234,-0.79624,5.8315,0.3438,-0.8245,1,0.2025,16.53,12.055,5.2025
5.7722,0.35968,-0.77808,5.8174,0.38281,-0.80618,1,0.23625,16.53,12.055,5.2362
5.7599,0.39703,-0.75992,5.8033,0.42182,-0.78786,1,0.27,16.53,12.055,5.27
5.7455,0.44716,-0.73522,5.7874,0.4737,-0.76275,1,0.30375,16.53,12.055,5.3038
5.7263,0.49527,-0.70813,5.767,0.52347,-0.73526,1,0.3375,16.53,12.055,5.3375
5.682,0.51699,-0.67481,5.7223,0.54619,-0.702,1,0.37125,16.53,12.055,5.3713
5.6378,0.5387,-0.64149,5.6775,0.5689,-0.66875,1,0.405,16.53,12.055,5.405
5.5936,0.56042,-0.60818,5.6328,0.59161,-0.6355,1,0.43875,16.53,12.055,5.4387
5.5494,0.58213,-0.57486,5.5881,0.61433,-0.60224,1,0.4725,16.53,12.055,5.4725
5.5052,0.60385,-0.54155,5.5434,0.63704,-0.56899,1,0.50625,16.53,12.055,5.5062
5.4596,0.62824,-0.50308,5.4974,0.6624,-0.53046,1,0.54,16.53,12.055,5.54
5.4127,0.65534,-0.45944,5.4502,0.69041,-0.48664,1,0.57375,16.53,12.055,5.5738
5.3404,0.66314,-0.42689,5.3793,0.6986,-0.45418,1,0.6075,16.53,12.055,5.6075
