"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.4649,0.52015,0.16071,8.5228,0.51081,0.12377,1,0,13.38,12.445,5
8.4662,0.52059,0.17456,8.5224,0.51065,0.13705,1,0.03375,13.38,12.445,5.0338
8.4674,0.52103,0.1884,8.5219,0.5105,0.15033,1,0.0675,13.38,12.445,5.0675
8.4696,0.52145,0.20199,8.5224,0.51039,0.16371,1,0.10125,13.38,12.445,5.1013
8.4726,0.52207,0.21525,8.5237,0.51043,0.17714,1,0.135,13.38,12.445,5.135
8.4756,0.52273,0.2285,8.5249,0.51048,0.19056,1,0.16875,13.38,12.445,5.1687
8.4785,0.5234,0.24175,8.5262,0.51053,0.20399,1,0.2025,13.38,12.445,5.2025
8.4814,0.52406,0.255,8.5275,0.51058,0.21741,1,0.23625,13.38,12.445,5.2362
8.4844,0.52472,0.26824,8.5287,0.51063,0.23083,1,0.27,13.38,12.445,5.27
8.4873,0.52538,0.28149,8.53,0.51068,0.24426,1,0.30375,13.38,12.445,5.3038
8.4905,0.52599,0.29467,8.5316,0.51071,0.2577,1,0.3375,13.38,12.445,5.3375
8.495,0.52654,0.3075,8.5349,0.51077,0.27128,1,0.37125,13.38,12.445,5.3713
8.4993,0.52725,0.32036,8.538,0.51092,0.28487,1,0.405,13.38,12.445,5.405
8.5035,0.52796,0.33321,8.5412,0.51107,0.29846,1,0.43875,13.38,12.445,5.4387
8.5078,0.52867,0.34607,8.5443,0.51122,0.31205,1,0.4725,13.38,12.445,5.4725
8.5121,0.52938,0.35892,8.5475,0.51136,0.32564,1,0.50625,13.38,12.445,5.5062
8.5164,0.53009,0.37178,8.5506,0.51151,0.33923,1,0.54,13.38,12.445,5.54
8.5206,0.53079,0.38464,8.5538,0.51166,0.35282,1,0.57375,13.38,12.445,5.5738
8.5264,0.53111,0.39731,8.5589,0.51157,0.36639,1,0.6075,13.38,12.445,5.6075
8.5321,0.53164,0.41011,8.5642,0.51164,0.38009,1,0.64125,13.38,12.445,5.6413
8.5378,0.53217,0.42291,8.5695,0.51172,0.39378,1,0.675,13.38,12.445,5.675
8.5435,0.5327,0.43571,8.5748,0.5118,0.40748,1,0.70875,13.38,12.445,5.7087
8.5492,0.53324,0.44852,8.5801,0.51188,0.42117,1,0.7425,13.38,12.445,5.7425
8.5549,0.53377,0.46132,8.5854,0.51196,0.43486,1,0.77625,13.38,12.445,5.7762
8.5606,0.5343,0.47412,8.5907,0.51204,0.44856,1,0.81,13.38,12.445,5.81
8.5675,0.53439,0.48673,8.5974,0.51176,0.46201,1,0.84375,13.38,12.445,5.8438
8.5751,0.53442,0.4995,8.6052,0.51148,0.4755,1,0.8775,13.38,12.445,5.8775
8.5827,0.53451,0.51233,8.613,0.51125,0.48903,1,0.91125,13.38,12.445,5.9113
8.5902,0.53459,0.52515,8.6208,0.51102,0.50257,1,0.945,13.38,12.445,5.945
8.5978,0.53468,0.53798,8.6286,0.51079,0.5161,1,0.97875,13.38,12.445,5.9788
8.6054,0.53477,0.5508,8.6364,0.51056,0.52963,1,1.0125,13.38,12.445,6.0125
8.6129,0.53485,0.56362,8.6441,0.51033,0.54316,1,1.0462,13.38,12.445,6.0462
8.6209,0.53475,0.57632,8.6524,0.50993,0.55652,1,1.08,13.38,12.445,6.08
8.631,0.53387,0.58859,8.663,0.50887,0.56915,1,1.1137,13.38,12.445,6.1137
8.6409,0.53323,0.60113,8.6736,0.50806,0.58201,1,1.1475,13.38,12.445,6.1475
8.6509,0.5326,0.61368,8.6841,0.50725,0.59488,1,1.1813,13.38,12.445,6.1813
8.6608,0.53196,0.62622,8.6946,0.50644,0.60775,1,1.215,13.38,12.445,6.215
8.6707,0.53133,0.63876,8.7051,0.50563,0.62061,1,1.2488,13.38,12.445,6.2488
8.6807,0.53069,0.65131,8.7156,0.50482,0.63348,1,1.2825,13.38,12.445,6.2825
8.6906,0.53006,0.66385,8.7262,0.504,0.64635,1,1.3162,13.38,12.445,6.3162
8.7028,0.52826,0.67517,8.739,0.50211,0.65769,1,1.35,13.38,12.445,6.35
8.7154,0.52665,0.68676,8.7523,0.50046,0.66917,1,1.3837,13.38,12.445,6.3837
8.728,0.52505,0.69835,8.7656,0.4988,0.68066,1,1.4175,13.38,12.445,6.4175
8.7406,0.52344,0.70994,8.7789,0.49715,0.69214,1,1.4513,13.38,12.445,6.4513
8.7532,0.52183,0.72153,8.7922,0.49549,0.70363,1,1.485,13.38,12.445,6.485
8.7658,0.52023,0.73311,8.8055,0.49384,0.71512,1,1.5188,13.38,12.445,6.5188
8.7784,0.51862,0.7447,8.8188,0.49218,0.7266,1,1.5525,13.38,12.445,6.5525
8.7921,0.51614,0.75501,8.8332,0.48968,0.73667,1,1.5862,13.38,12.445,6.5862
8.8073,0.51331,0.76466,8.8489,0.48691,0.74587,1,1.62,13.38,12.445,6.62
8.8224,0.51056,0.77439,8.8647,0.48422,0.75516,1,1.6537,13.38,12.445,6.6537
8.8376,0.50781,0.78413,8.8805,0.48154,0.76444,1,1.6875,13.38,12.445,6.6875
8.8528,0.50506,0.79387,8.8962,0.47886,0.77372,1,1.7213,13.38,12.445,6.7213
8.8679,0.5023,0.8036,8.912,0.47617,0.78301,1,1.755,13.38,12.445,6.755
8.8831,0.49955,0.81334,8.9277,0.47349,0.79229,1,1.7888,13.38,12.445,6.7888
8.8984,0.49653,0.82257,8.9436,0.47054,0.80104,1,1.8225,13.38,12.445,6.8225
8.9153,0.49231,0.82926,8.9608,0.46645,0.8071,1,1.8562,13.38,12.445,6.8562
8.9324,0.4884,0.83628,8.9783,0.4627,0.81346,1,1.89,13.38,12.445,6.89
