"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.7381,0.017477,-0.61122,3.9673,0.015696,-0.60536,1,0,19.68,12.445,5
3.7628,0.036228,-0.61462,3.9894,0.034143,-0.60881,1,0.03375,19.68,12.445,5.0338
3.7875,0.054979,-0.61802,4.0115,0.052591,-0.61227,1,0.0675,19.68,12.445,5.0675
3.8028,0.072878,-0.61798,4.0252,0.069874,-0.61248,1,0.10125,19.68,12.445,5.1013
3.8066,0.093984,-0.61374,4.0283,0.089912,-0.60847,1,0.135,19.68,12.445,5.135
3.8103,0.11563,-0.60943,4.0311,0.11048,-0.60436,1,0.16875,19.68,12.445,5.1687
3.8139,0.13728,-0.60513,4.034,0.13104,-0.60024,1,0.2025,19.68,12.445,5.2025
3.8176,0.15893,-0.60082,4.0368,0.1516,-0.59613,1,0.23625,19.68,12.445,5.2362
3.8213,0.18057,-0.59651,4.0396,0.17217,-0.59202,1,0.27,19.68,12.445,5.27
3.8249,0.20222,-0.5922,4.0425,0.19273,-0.5879,1,0.30375,19.68,12.445,5.3038
3.8243,0.22274,-0.58707,4.0418,0.21211,-0.58311,1,0.3375,19.68,12.445,5.3375
3.7968,0.23852,-0.57575,4.0174,0.22634,-0.57279,1,0.37125,19.68,12.445,5.3713
3.7673,0.25572,-0.56323,3.9908,0.24196,-0.56113,1,0.405,19.68,12.445,5.405
3.7378,0.27291,-0.5507,3.9641,0.25758,-0.54948,1,0.43875,19.68,12.445,5.4387
3.7083,0.29011,-0.53818,3.9374,0.2732,-0.53782,1,0.4725,19.68,12.445,5.4725
3.6787,0.3073,-0.52565,3.9108,0.28882,-0.52616,1,0.50625,19.68,12.445,5.5062
3.6492,0.32449,-0.51313,3.8841,0.30444,-0.51451,1,0.54,19.68,12.445,5.54
3.6197,0.34169,-0.5006,3.8574,0.32006,-0.50285,1,0.57375,19.68,12.445,5.5738
3.5683,0.35188,-0.48771,3.8135,0.32871,-0.4915,1,0.6075,19.68,12.445,5.6075
3.5052,0.36074,-0.47259,3.7584,0.33611,-0.47792,1,0.64125,19.68,12.445,5.6413
3.4421,0.3696,-0.45748,3.7033,0.34352,-0.46433,1,0.675,19.68,12.445,5.675
3.379,0.37846,-0.44236,3.6482,0.35093,-0.45075,1,0.70875,19.68,12.445,5.7087
3.3159,0.38732,-0.42724,3.5931,0.35833,-0.43716,1,0.7425,19.68,12.445,5.7425
3.2528,0.39618,-0.41213,3.538,0.36574,-0.42358,1,0.77625,19.68,12.445,5.7762
3.1897,0.40503,-0.39701,3.4829,0.37315,-0.40999,1,0.81,19.68,12.445,5.81
3.1236,0.41184,-0.38354,3.4277,0.37851,-0.39843,1,0.84375,19.68,12.445,5.8438
3.044,0.41574,-0.37021,3.3614,0.38111,-0.38727,1,0.8775,19.68,12.445,5.8775
2.963,0.41955,-0.35667,3.2937,0.38363,-0.37587,1,0.91125,19.68,12.445,5.9113
2.882,0.42335,-0.34313,3.2259,0.38615,-0.36447,1,0.945,19.68,12.445,5.945
2.8011,0.42716,-0.32959,3.1582,0.38867,-0.35308,1,0.97875,19.68,12.445,5.9788
2.7201,0.43097,-0.31605,3.0904,0.39119,-0.34168,1,1.0125,19.68,12.445,6.0125
2.6392,0.43478,-0.3025,3.0227,0.39372,-0.33029,1,1.0462,19.68,12.445,6.0462
2.5606,0.43836,-0.28934,2.9582,0.39596,-0.31944,1,1.08,19.68,12.445,6.08
2.4869,0.44029,-0.27788,2.9036,0.39628,-0.31118,1,1.1137,19.68,12.445,6.1137
2.4059,0.44194,-0.266,2.8418,0.39634,-0.30249,1,1.1475,19.68,12.445,6.1475
2.3249,0.4436,-0.25412,2.7801,0.39639,-0.29379,1,1.1813,19.68,12.445,6.1813
2.2439,0.44526,-0.24224,2.7183,0.39645,-0.28509,1,1.215,19.68,12.445,6.215
2.163,0.44692,-0.23036,2.6565,0.3965,-0.27639,1,1.2488,19.68,12.445,6.2488
2.082,0.44858,-0.21848,2.5947,0.39656,-0.26769,1,1.2825,19.68,12.445,6.2825
2.001,0.45023,-0.2066,2.5329,0.39661,-0.25899,1,1.3162,19.68,12.445,6.3162
1.9607,0.45005,-0.19695,2.5117,0.39495,-0.25284,1,1.35,19.68,12.445,6.35
1.9025,0.45061,-0.18724,2.4763,0.39353,-0.2467,1,1.3837,19.68,12.445,6.3837
1.8443,0.45117,-0.17754,2.4408,0.39212,-0.24055,1,1.4175,19.68,12.445,6.4175
1.7861,0.45173,-0.16783,2.4054,0.3907,-0.2344,1,1.4513,19.68,12.445,6.4513
1.7279,0.45229,-0.15813,2.3699,0.38929,-0.22825,1,1.485,19.68,12.445,6.485
1.6697,0.45285,-0.14842,2.3345,0.38788,-0.2221,1,1.5188,19.68,12.445,6.5188
1.6115,0.45341,-0.13872,2.2991,0.38646,-0.21596,1,1.5525,19.68,12.445,6.5525
1.619,0.45087,-0.13046,2.3235,0.38226,-0.21116,1,1.5862,19.68,12.445,6.5862
1.6494,0.44678,-0.12334,2.3689,0.37665,-0.20776,1,1.62,19.68,12.445,6.62
1.6735,0.44293,-0.11617,2.4086,0.37125,-0.20436,1,1.6537,19.68,12.445,6.6537
1.6976,0.43908,-0.10899,2.4483,0.36585,-0.20096,1,1.6875,19.68,12.445,6.6875
1.7218,0.43523,-0.10182,2.488,0.36046,-0.19756,1,1.7213,19.68,12.445,6.7213
1.7459,0.43138,-0.094644,2.5277,0.35506,-0.19416,1,1.755,19.68,12.445,6.755
1.77,0.42753,-0.08747,2.5674,0.34966,-0.19075,1,1.7888,19.68,12.445,6.7888
1.8183,0.42291,-0.080125,2.63,0.34357,-0.18688,1,1.8225,19.68,12.445,6.8225
1.9884,0.41281,-0.072698,2.8074,0.33287,-0.18153,1,1.8562,19.68,12.445,6.8562
2.1447,0.40186,-0.066003,2.9711,0.32164,-0.17721,1,1.89,19.68,12.445,6.89
2.301,0.39092,-0.059309,3.1349,0.31041,-0.17289,1,1.9237,19.68,12.445,6.9237
2.4573,0.37997,-0.052614,3.2986,0.29918,-0.16856,1,1.9575,19.68,12.445,6.9575
2.6136,0.36902,-0.045919,3.4624,0.28795,-0.16424,1,1.9913,19.68,12.445,6.9913
2.7699,0.35808,-0.039224,3.6262,0.27672,-0.15992,1,2.025,19.68,12.445,7.025
2.9262,0.34713,-0.03253,3.7899,0.26549,-0.1556,1,2.0588,19.68,12.445,7.0588
3.1588,0.33832,-0.020307,4.0216,0.25605,-0.14532,1,2.0925,19.68,12.445,7.0925
3.4041,0.32767,-0.0086984,4.2679,0.24463,-0.13555,1,2.1262,19.68,12.445,7.1262
3.6493,0.31703,0.0029102,4.5143,0.23322,-0.12578,1,2.16,19.68,12.445,7.16
3.8946,0.30638,0.014519,4.7607,0.2218,-0.11601,1,2.1937,19.68,12.445,7.1937
4.1398,0.29573,0.026127,5.0071,0.21038,-0.10624,1,2.2275,19.68,12.445,7.2275
4.3851,0.28508,0.037736,5.2535,0.19896,-0.096473,1,2.2613,19.68,12.445,7.2613
4.6303,0.27443,0.049345,5.4999,0.18754,-0.086703,1,2.295,19.68,12.445,7.295
4.8846,0.2668,0.064042,5.7421,0.17923,-0.07473,1,2.3288,19.68,12.445,7.3288
5.1537,0.26073,0.08143,5.9921,0.17239,-0.06083,1,2.3625,19.68,12.445,7.3625
5.4234,0.25445,0.098734,6.2437,0.1653,-0.046989,1,2.3962,19.68,12.445,7.3962
5.6931,0.24816,0.11604,6.4953,0.15822,-0.033147,1,2.43,19.68,12.445,7.43
5.9628,0.24187,0.13334,6.747,0.15113,-0.019306,1,2.4637,19.68,12.445,7.4637
6.2326,0.23559,0.15065,6.9986,0.14404,-0.0054638,1,2.4975,19.68,12.445,7.4975
6.5023,0.2293,0.16795,7.2502,0.13696,0.0083779,1,2.5312,19.68,12.445,7.5312
6.7641,0.22342,0.18489,7.4913,0.1305,0.021947,1,2.565,19.68,12.445,7.565
6.993,0.21913,0.20044,7.6857,0.12697,0.034522,1,2.5988,19.68,12.445,7.5988
7.2326,0.21424,0.21657,7.8912,0.12285,0.047565,1,2.6325,19.68,12.445,7.6325
7.4722,0.20935,0.23269,8.0966,0.11873,0.060608,1,2.6663,19.68,12.445,7.6663
7.7117,0.20446,0.24882,8.3021,0.11462,0.07365,1,2.7,19.68,12.445,7.7
7.9513,0.19956,0.26495,8.5075,0.1105,0.086693,1,2.7337,19.68,12.445,7.7337
8.1908,0.19467,0.28108,8.713,0.10638,0.099736,1,2.7675,19.68,12.445,7.7675
8.4304,0.18978,0.29721,8.9184,0.10226,0.11278,1,2.8012,19.68,12.445,7.8012
8.5901,0.18615,0.30722,9.0485,0.099897,0.12129,1,2.835,19.68,12.445,7.835
8.7514,0.18232,0.31718,9.1785,0.097312,0.12982,1,2.8688,19.68,12.445,7.8688
8.9127,0.17849,0.32713,9.3086,0.094727,0.13836,1,2.9025,19.68,12.445,7.9025
9.074,0.17466,0.33709,9.4387,0.092142,0.14689,1,2.9363,19.68,12.445,7.9363
9.2354,0.17083,0.34704,9.5687,0.089557,0.15542,1,2.97,19.68,12.445,7.97
9.3967,0.167,0.357,9.6988,0.086972,0.16395,1,3.0037,19.68,12.445,8.0037
9.558,0.16317,0.36695,9.8289,0.084387,0.17248,1,3.0375,19.68,12.445,8.0375
9.6739,0.15997,0.37361,9.9206,0.08255,0.17859,1,3.0712,19.68,12.445,8.0712
9.7578,0.15725,0.37767,9.9846,0.081187,0.18288,1,3.105,19.68,12.445,8.105
9.8439,0.15451,0.38186,10.05,0.079781,0.18727,1,3.1388,19.68,12.445,8.1388
9.93,0.15176,0.38604,10.116,0.078375,0.19166,1,3.1725,19.68,12.445,8.1725
10.016,0.14902,0.39023,10.182,0.076969,0.19606,1,3.2063,19.68,12.445,8.2063
10.102,0.14627,0.39442,10.248,0.075563,0.20045,1,3.24,19.68,12.445,8.24
10.188,0.14353,0.39861,10.313,0.074157,0.20484,1,3.2738,19.68,12.445,8.2738
10.266,0.14087,0.40222,10.372,0.072838,0.20879,1,3.3075,19.68,12.445,8.3075
10.298,0.13871,0.40277,10.395,0.071954,0.21048,1,3.3413,19.68,12.445,8.3413
10.335,0.13654,0.40356,10.421,0.071011,0.21238,1,3.375,19.68,12.445,8.375
