"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6478,0.074807,0.25343,9.6676,0.071242,0.23679,1,0,10.68,12.055,6.845
9.6331,0.078621,0.26232,9.6537,0.074895,0.2453,1,0.10035,10.78,12.055,6.845
9.6178,0.082341,0.27158,9.6391,0.078457,0.25419,1,0.2007,10.881,12.055,6.845
9.602,0.086257,0.28124,9.624,0.082204,0.26347,1,0.30105,10.981,12.055,6.845
9.5849,0.090786,0.29162,9.6077,0.086538,0.27346,1,0.4014,11.081,12.055,6.845
9.5678,0.095043,0.30195,9.5914,0.090606,0.28343,1,0.50175,11.182,12.055,6.845
9.5498,0.099611,0.31289,9.5742,0.094968,0.29398,1,0.6021,11.282,12.055,6.845
9.5296,0.10497,0.3255,9.555,0.10008,0.30618,1,0.70245,11.382,12.055,6.845
9.509,0.11071,0.33895,9.5353,0.10556,0.3192,1,0.8028,11.483,12.055,6.845
9.4877,0.11682,0.35319,9.5149,0.11139,0.33301,1,0.90315,11.583,12.055,6.845
9.4652,0.12334,0.3683,9.4935,0.11759,0.34768,1,1.0035,11.684,12.055,6.845
9.4415,0.13029,0.38432,9.4708,0.12419,0.36327,1,1.1038,11.784,12.055,6.845
9.4165,0.1377,0.40135,9.4469,0.13123,0.37987,1,1.2042,11.884,12.055,6.845
9.3901,0.14568,0.41947,9.4216,0.13878,0.39755,1,1.3046,11.985,12.055,6.845
9.3621,0.15443,0.43884,9.3949,0.14704,0.41651,1,1.4049,12.085,12.055,6.845
9.3326,0.16385,0.4595,9.3666,0.15591,0.43676,1,1.5052,12.185,12.055,6.845
9.3012,0.17375,0.4816,9.3366,0.1652,0.45846,1,1.6056,12.286,12.055,6.845
9.2679,0.1844,0.5052,9.3048,0.17514,0.48168,1,1.7059,12.386,12.055,6.845
9.2327,0.19585,0.53041,9.271,0.1858,0.50654,1,1.8063,12.486,12.055,6.845
9.1953,0.20817,0.55736,9.2352,0.1972,0.53317,1,1.9066,12.587,12.055,6.845
9.1557,0.22142,0.58617,9.1973,0.20941,0.56168,1,2.007,12.687,12.055,6.845
9.1133,0.23646,0.6174,9.1567,0.22321,0.5927,1,2.1073,12.787,12.055,6.845
9.0679,0.25263,0.6511,9.1132,0.23794,0.62624,1,2.2077,12.888,12.055,6.845
9.0192,0.26986,0.68734,9.0665,0.2535,0.66239,1,2.3081,12.988,12.055,6.845
8.9671,0.28852,0.72627,9.0167,0.27024,0.70132,1,2.4084,13.088,12.055,6.845
8.9115,0.30873,0.76806,8.9635,0.28821,0.74321,1,2.5087,13.189,12.055,6.845
8.8514,0.33232,0.81404,8.9057,0.30911,0.78949,1,2.6091,13.289,12.055,6.845
8.7857,0.35753,0.86408,8.8427,0.33114,0.84,1,2.7094,13.389,12.055,6.845
8.7145,0.38482,0.91818,8.7744,0.35473,0.89474,1,2.8098,13.49,12.055,6.845
8.6376,0.41455,0.97653,8.7008,0.38017,0.95392,1,2.9101,13.59,12.055,6.845
8.5533,0.44962,1.0415,8.6195,0.41015,1.0202,1,3.0105,13.691,12.055,6.845
