"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6553,0.091632,0.25102,9.6748,0.087265,0.23442,1,0,10.68,12.25,6.845
9.6411,0.096121,0.25976,9.6613,0.09157,0.2428,1,0.10035,10.78,12.25,6.845
9.6263,0.10072,0.26885,9.6472,0.095981,0.25151,1,0.2007,10.881,12.25,6.845
9.6109,0.10556,0.27833,9.6326,0.10061,0.26061,1,0.30105,10.981,12.25,6.845
9.5944,0.11089,0.28853,9.6168,0.10572,0.27042,1,0.4014,11.081,12.25,6.845
9.5779,0.11612,0.29866,9.6011,0.11073,0.28018,1,0.50175,11.182,12.25,6.845
9.5606,0.12171,0.30938,9.5845,0.11608,0.29052,1,0.6021,11.282,12.25,6.845
9.5411,0.12821,0.32174,9.566,0.1223,0.30247,1,0.70245,11.382,12.25,6.845
9.5213,0.13518,0.33492,9.547,0.12896,0.31522,1,0.8028,11.483,12.25,6.845
9.5008,0.14259,0.34887,9.5275,0.13604,0.32875,1,0.90315,11.583,12.25,6.845
9.4793,0.15049,0.36366,9.5069,0.14359,0.34311,1,1.0035,11.684,12.25,6.845
9.4566,0.15892,0.37936,9.4852,0.15163,0.35837,1,1.1038,11.784,12.25,6.845
9.4326,0.16791,0.39602,9.4622,0.1602,0.37461,1,1.2042,11.884,12.25,6.845
9.4074,0.17758,0.41375,9.4381,0.16939,0.39192,1,1.3046,11.985,12.25,6.845
9.3807,0.18805,0.43272,9.4125,0.17934,0.41048,1,1.4049,12.085,12.25,6.845
9.3524,0.1992,0.45298,9.3854,0.18991,0.43033,1,1.5052,12.185,12.25,6.845
9.3226,0.21117,0.47461,9.3567,0.20123,0.45157,1,1.6056,12.286,12.25,6.845
9.2911,0.22404,0.4977,9.3264,0.21337,0.47431,1,1.7059,12.386,12.25,6.845
9.2577,0.23789,0.52238,9.2944,0.22638,0.49866,1,1.8063,12.486,12.25,6.845
9.2224,0.25278,0.54877,9.2604,0.24035,0.52475,1,1.9066,12.587,12.25,6.845
9.1851,0.26881,0.57697,9.2245,0.25532,0.55271,1,2.007,12.687,12.25,6.845
9.1451,0.28662,0.6076,9.186,0.27191,0.58317,1,2.1073,12.787,12.25,6.845
9.1024,0.30576,0.64067,9.1448,0.28965,0.61615,1,2.2077,12.888,12.25,6.845
9.0569,0.32649,0.67622,9.1009,0.30878,0.65172,1,2.3081,12.988,12.25,6.845
9.0085,0.34895,0.71444,9.0541,0.32942,0.69008,1,2.4084,13.088,12.25,6.845
8.9569,0.37327,0.75551,9.0042,0.35168,0.73141,1,2.5087,13.189,12.25,6.845
8.901,0.4008,0.8008,8.95,0.37677,0.77724,1,2.6091,13.289,12.25,6.845
8.8404,0.4307,0.85017,8.8911,0.40384,0.82737,1,2.7094,13.389,12.25,6.845
8.7751,0.46338,0.90363,8.8277,0.43328,0.88186,1,2.8098,13.49,12.25,6.845
8.705,0.499,0.96145,8.7595,0.46524,0.94101,1,2.9101,13.59,12.25,6.845
8.6279,0.53985,1.026,8.6842,0.50181,1.0075,1,3.0105,13.691,12.25,6.845
8.5422,0.58509,1.0977,8.6004,0.54205,1.0817,1,3.1108,13.791,12.25,6.845
8.4485,0.63497,1.1761,8.5088,0.58628,1.1631,1,3.2112,13.891,12.25,6.845
8.3464,0.69,1.2618,8.4086,0.63499,1.2525,1,3.3116,13.992,12.25,6.845
8.2274,0.75586,1.3623,8.2914,0.69347,1.3583,1,3.4119,14.092,12.25,6.845
8.0932,0.82888,1.4741,8.1588,0.75816,1.4765,1,3.5122,14.192,12.25,6.845
7.9436,0.90997,1.5977,8.011,0.83006,1.6077,1,3.6126,14.293,12.25,6.845
7.7661,1.0086,1.7454,7.8366,0.9187,1.7658,1,3.7129,14.393,12.25,6.845
7.5606,1.1228,1.9167,7.6431,1.0215,1.9492,1,3.8133,14.493,12.25,6.845
7.3324,1.2503,2.106,7.4294,1.1371,2.1493,1,3.9136,14.594,12.25,6.845
7.0652,1.4043,2.3257,7.1675,1.2812,2.3714,1,4.014,14.694,12.25,6.845
6.6517,1.532,2.5013,6.7159,1.4132,2.5205,1,4.1143,14.794,12.25,6.845
6.1556,1.6231,2.6193,6.1699,1.524,2.5959,1,4.2147,14.895,12.25,6.845
5.605,1.5707,2.5297,5.6149,1.5271,2.4412,1,4.3151,14.995,12.25,6.845
5.1913,1.4291,2.2992,5.2547,1.4491,2.1739,1,4.4154,15.095,12.25,6.845
4.8823,1.2334,1.9795,5.0343,1.3177,1.8351,1,4.5157,15.196,12.25,6.845
4.6302,1.0686,1.6643,4.8197,1.1741,1.543,1,4.6161,15.296,12.25,6.845
4.3686,0.94421,1.3991,4.5732,1.0565,1.2986,1,4.7164,15.396,12.25,6.845
4.0881,0.86168,1.1933,4.2804,0.96329,1.1115,1,4.8168,15.497,12.25,6.845
3.8767,0.80771,1.0431,4.061,0.89463,0.96931,1,4.9171,15.597,12.25,6.845
3.6905,0.76019,0.91012,3.8699,0.83309,0.84218,1,5.0175,15.698,12.25,6.845
3.543,0.72055,0.80403,3.7261,0.78383,0.74123,1,5.1178,15.798,12.25,6.845
3.4078,0.68703,0.71155,3.5966,0.74144,0.65222,1,5.2182,15.898,12.25,6.845
3.2794,0.65687,0.63134,3.4768,0.70388,0.57428,1,5.3186,15.999,12.25,6.845
