"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6643,0.10766,0.24811,9.6835,0.10252,0.23157,1,0,10.68,12.445,6.845
9.6506,0.11285,0.25667,9.6704,0.1075,0.23975,1,0.10035,10.78,12.445,6.845
9.6364,0.11826,0.26554,9.6569,0.11269,0.24825,1,0.2007,10.881,12.445,6.845
9.6217,0.12386,0.27481,9.6429,0.11806,0.25715,1,0.30105,10.981,12.445,6.845
9.6058,0.13002,0.28478,9.6278,0.12397,0.26673,1,0.4014,11.081,12.445,6.845
9.5901,0.13615,0.29467,9.6128,0.12985,0.27624,1,0.50175,11.182,12.445,6.845
9.5735,0.14266,0.30512,9.597,0.13609,0.28632,1,0.6021,11.282,12.445,6.845
9.5549,0.15021,0.31718,9.5792,0.14333,0.29796,1,0.70245,11.382,12.445,6.845
9.536,0.15829,0.33002,9.5612,0.15108,0.31039,1,0.8028,11.483,12.445,6.845
9.5165,0.1669,0.34362,9.5425,0.15933,0.32356,1,0.90315,11.583,12.445,6.845
9.4961,0.17607,0.35803,9.523,0.16811,0.33754,1,1.0035,11.684,12.445,6.845
9.4746,0.18584,0.3733,9.5024,0.17747,0.35239,1,1.1038,11.784,12.445,6.845
9.4519,0.19626,0.38953,9.4806,0.18744,0.36819,1,1.2042,11.884,12.445,6.845
9.4279,0.20734,0.40682,9.4576,0.19802,0.38507,1,1.3046,11.985,12.445,6.845
9.4027,0.21936,0.4253,9.4334,0.2095,0.40314,1,1.4049,12.085,12.445,6.845
9.3761,0.23226,0.445,9.4079,0.22179,0.42244,1,1.5052,12.185,12.445,6.845
9.3481,0.2461,0.46602,9.381,0.23498,0.44309,1,1.6056,12.286,12.445,6.845
9.3186,0.26098,0.48847,9.3525,0.24912,0.46519,1,1.7059,12.386,12.445,6.845
9.2875,0.27697,0.51246,9.3225,0.2643,0.48887,1,1.8063,12.486,12.445,6.845
9.2547,0.29417,0.5381,9.2908,0.2806,0.51424,1,1.9066,12.587,12.445,6.845
9.2199,0.31255,0.56556,9.2572,0.29798,0.54148,1,2.007,12.687,12.445,6.845
9.1827,0.33274,0.59542,9.2212,0.31704,0.57121,1,2.1073,12.787,12.445,6.845
9.1434,0.35475,0.62758,9.1831,0.33777,0.60334,1,2.2077,12.888,12.445,6.845
9.1017,0.37858,0.66216,9.1426,0.36019,0.63802,1,2.3081,12.988,12.445,6.845
9.0575,0.40439,0.69936,9.0996,0.38443,0.67544,1,2.4084,13.088,12.445,6.845
9.0105,0.43218,0.73941,9.0537,0.41044,0.71589,1,2.5087,13.189,12.445,6.845
8.9594,0.46319,0.7837,9.0038,0.4394,0.76086,1,2.6091,13.289,12.445,6.845
8.9049,0.49743,0.83191,8.9504,0.47135,0.81005,1,2.7094,13.389,12.445,6.845
8.8467,0.53485,0.88419,8.8933,0.50623,0.86364,1,2.8098,13.49,12.445,6.845
8.7847,0.57566,0.94083,8.8323,0.54425,0.92196,1,2.9101,13.59,12.445,6.845
8.7154,0.62137,1.0045,8.7641,0.58664,0.98797,1,3.0105,13.691,12.445,6.845
8.6407,0.67314,1.0753,8.6903,0.63485,1.0617,1,3.1108,13.791,12.445,6.845
8.56,0.73039,1.1529,8.6105,0.68826,1.1432,1,3.2112,13.891,12.445,6.845
8.4708,0.79285,1.2384,8.5222,0.74635,1.2332,1,3.3116,13.992,12.445,6.845
8.3697,0.86805,1.3392,8.4219,0.81699,1.3405,1,3.4119,14.092,12.445,6.845
8.2584,0.95294,1.4524,8.3112,0.89727,1.4617,1,3.5122,14.192,12.445,6.845
8.1366,1.0482,1.5789,8.1904,0.98798,1.5978,1,3.6126,14.293,12.445,6.845
7.9877,1.162,1.7316,8.044,1.097,1.7635,1,3.7129,14.393,12.445,6.845
7.825,1.2998,1.9129,7.8922,1.2314,1.9607,1,3.8133,14.493,12.445,6.845
7.6488,1.4564,2.1171,7.7307,1.3848,2.1804,1,3.9136,14.594,12.445,6.845
7.4342,1.6423,2.3573,7.524,1.5666,2.4269,1,4.014,14.694,12.445,6.845
7.1295,1.8094,2.5651,7.1892,1.7316,2.6072,1,4.1143,14.794,12.445,6.845
6.7654,1.9366,2.7215,6.7798,1.8589,2.7131,1,4.2147,14.895,12.445,6.845
6.3201,1.8956,2.6606,6.3268,1.8405,2.5695,1,4.3151,14.995,12.445,6.845
5.9762,1.744,2.4526,6.0258,1.7201,2.3055,1,4.4154,15.095,12.445,6.845
5.6865,1.5179,2.1379,5.8169,1.5357,1.9565,1,4.5157,15.196,12.445,6.845
5.4245,1.3076,1.8079,5.5911,1.3528,1.6517,1,4.6161,15.296,12.445,6.845
5.1459,1.1352,1.5212,5.3322,1.1977,1.3911,1,4.7164,15.396,12.445,6.845
4.8484,1.0201,1.2975,5.0291,1.0827,1.1926,1,4.8168,15.497,12.445,6.845
4.5998,0.9372,1.1304,4.7808,0.99342,1.0384,1,4.9171,15.597,12.445,6.845
4.3713,0.86674,0.98355,4.5544,0.91448,0.90043,1,5.0175,15.698,12.445,6.845
4.1903,0.81346,0.86786,4.3799,0.85447,0.79224,1,5.1178,15.798,12.445,6.845
4.0152,0.76521,0.76467,4.2142,0.79999,0.6949,1,5.2182,15.898,12.445,6.845
3.8558,0.72605,0.67757,4.0668,0.75437,0.61118,1,5.3186,15.999,12.445,6.845
3.705,0.69282,0.60504,3.9297,0.71548,0.54042,1,5.4189,16.099,12.445,6.845
3.5615,0.66307,0.5387,3.8,0.67992,0.47477,1,5.5192,16.199,12.445,6.845
3.4334,0.63872,0.48253,3.6864,0.65076,0.42078,1,5.6196,16.3,12.445,6.845
3.3088,0.61591,0.42975,3.5764,0.62292,0.36946,1,5.7199,16.4,12.445,6.845
3.1986,0.59832,0.38556,3.4811,0.59932,0.32515,1,5.8203,16.5,12.445,6.845
3.0919,0.58126,0.34482,3.3902,0.57717,0.28412,1,5.9207,16.601,12.445,6.845
2.9947,0.56631,0.30838,3.3088,0.55747,0.24696,1,6.021,16.701,12.445,6.845
2.9026,0.55212,0.27516,3.2333,0.53951,0.21345,1,6.1213,16.801,12.445,6.845
2.8167,0.53886,0.24355,3.1638,0.52293,0.18191,1,6.2217,16.902,12.445,6.845
2.7369,0.52853,0.21711,3.101,0.50816,0.15405,1,6.3221,17.002,12.445,6.845
2.6602,0.51891,0.19156,3.0414,0.49409,0.1271,1,6.4224,17.102,12.445,6.845
2.5904,0.51176,0.17083,2.9895,0.48187,0.10367,1,6.5227,17.203,12.445,6.845
2.5217,0.50459,0.15051,2.9387,0.46981,0.080669,1,6.6231,17.303,12.445,6.845
2.4614,0.49857,0.13355,2.8966,0.45963,0.060666,1,6.7234,17.403,12.445,6.845
2.4017,0.49199,0.11661,2.8547,0.44938,0.040975,1,6.8238,17.504,12.445,6.845
2.3493,0.4851,0.10082,2.8202,0.44059,0.023556,1,6.9242,17.604,12.445,6.845
2.2978,0.4775,0.08467,2.7864,0.43177,0.0064937,1,7.0245,17.705,12.445,6.845
2.2519,0.46897,0.069107,2.7588,0.42422,-0.0087422,1,7.1248,17.805,12.445,6.845
2.2068,0.46019,0.053482,2.7323,0.41663,-0.023669,1,7.2252,17.905,12.445,6.845
2.1664,0.45167,0.040109,2.7113,0.41017,-0.03714,1,7.3256,18.006,12.445,6.845
2.1267,0.44366,0.027362,2.6914,0.40363,-0.0504,1,7.4259,18.106,12.445,6.845
2.0924,0.4381,0.018404,2.6765,0.3981,-0.062467,1,7.5262,18.206,12.445,6.845
2.0589,0.43295,0.009984,2.6625,0.3924,-0.074403,1,7.6266,18.307,12.445,6.845
2.0316,0.43101,0.0041911,2.6532,0.3876,-0.085218,1,7.7269,18.407,12.445,6.845
2.0048,0.42886,-0.0014631,2.6447,0.38256,-0.095982,1,7.8273,18.507,12.445,6.845
1.9841,0.42873,-0.0073044,2.6408,0.37829,-0.10559,1,7.9277,18.608,12.445,6.845
1.9638,0.42822,-0.013048,2.6372,0.37379,-0.1152,1,8.028,18.708,12.445,6.845
1.9487,0.42808,-0.019725,2.6384,0.36975,-0.12374,1,8.1283,18.808,12.445,6.845
1.9337,0.42806,-0.026471,2.6396,0.36579,-0.13222,1,8.2287,18.909,12.445,6.845
1.9242,0.42693,-0.033157,2.6455,0.36169,-0.13991,1,8.3291,19.009,12.445,6.845
1.9146,0.42629,-0.039905,2.6518,0.35793,-0.14744,1,8.4294,19.109,12.445,6.845
1.9102,0.4246,-0.046463,2.662,0.3539,-0.15447,1,8.5297,19.21,12.445,6.845
1.9066,0.42325,-0.052849,2.6734,0.35023,-0.16128,1,8.6301,19.31,12.445,6.845
1.9072,0.42116,-0.059241,2.6878,0.34624,-0.1678,1,8.7304,19.41,12.445,6.845
1.9098,0.41926,-0.065441,2.7041,0.34253,-0.17407,1,8.8308,19.511,12.445,6.845
1.9147,0.41692,-0.071665,2.7223,0.33851,-0.18019,1,8.9312,19.611,12.445,6.845
1.9225,0.41459,-0.077741,2.7431,0.33465,-0.18603,1,9.0315,19.712,12.445,6.845
1.931,0.41207,-0.083829,2.7645,0.33057,-0.19181,1,9.1318,19.812,12.445,6.845
1.9425,0.40933,-0.089815,2.789,0.32643,-0.19723,1,9.2322,19.912,12.445,6.845
1.9539,0.40659,-0.095797,2.8136,0.32231,-0.20264,1,9.3326,20.013,12.445,6.845
1.9678,0.40347,-0.10174,2.8408,0.31782,-0.20773,1,9.4329,20.113,12.445,6.845
1.9819,0.40036,-0.1077,2.8686,0.31344,-0.21277,1,9.5332,20.213,12.445,6.845
1.9971,0.3971,-0.11354,2.8977,0.30883,-0.21767,1,9.6336,20.314,12.445,6.845
2.0131,0.39376,-0.11936,2.9281,0.30423,-0.22245,1,9.7339,20.414,12.445,6.845
