"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.1806,0.17336,-0.70715,5.2547,0.18205,-0.72857,1,0,16.53,12.25,5
5.1943,0.19793,-0.70539,5.266,0.20838,-0.72647,1,0.03375,16.53,12.25,5.0338
5.208,0.22271,-0.7037,5.2772,0.23492,-0.72443,1,0.0675,16.53,12.25,5.0675
5.2092,0.25279,-0.69738,5.2762,0.26676,-0.71793,1,0.10125,16.53,12.25,5.1013
5.1999,0.27978,-0.68285,5.2646,0.29518,-0.70352,1,0.135,16.53,12.25,5.135
5.1906,0.30677,-0.66833,5.253,0.32361,-0.6891,1,0.16875,16.53,12.25,5.1687
5.1813,0.33377,-0.65381,5.2414,0.35204,-0.67469,1,0.2025,16.53,12.25,5.2025
5.172,0.36076,-0.63928,5.2298,0.38046,-0.66028,1,0.23625,16.53,12.25,5.2362
5.1627,0.38775,-0.62476,5.2182,0.40889,-0.64586,1,0.27,16.53,12.25,5.27
5.1533,0.41475,-0.61024,5.2066,0.43732,-0.63145,1,0.30375,16.53,12.25,5.3038
5.1378,0.4459,-0.59214,5.1893,0.46995,-0.61336,1,0.3375,16.53,12.25,5.3375
5.0973,0.46301,-0.56687,5.1478,0.48795,-0.58848,1,0.37125,16.53,12.25,5.3713
5.0568,0.48013,-0.5416,5.1064,0.50595,-0.5636,1,0.405,16.53,12.25,5.405
5.0163,0.49724,-0.51633,5.0649,0.52396,-0.53871,1,0.43875,16.53,12.25,5.4387
4.9758,0.51436,-0.49106,5.0235,0.54196,-0.51383,1,0.4725,16.53,12.25,5.4725
4.9353,0.53147,-0.46578,4.9821,0.55996,-0.48895,1,0.50625,16.53,12.25,5.5062
4.8948,0.54859,-0.44051,4.9406,0.57796,-0.46407,1,0.54,16.53,12.25,5.54
4.853,0.56735,-0.41236,4.898,0.59765,-0.43619,1,0.57375,16.53,12.25,5.5738
4.7872,0.57583,-0.38603,4.8333,0.6065,-0.41019,1,0.6075,16.53,12.25,5.6075
4.7166,0.58131,-0.36129,4.7641,0.61218,-0.38584,1,0.64125,16.53,12.25,5.6413
4.6459,0.58678,-0.33655,4.6948,0.61787,-0.36149,1,0.675,16.53,12.25,5.675
4.5753,0.59226,-0.31181,4.6256,0.62356,-0.33715,1,0.70875,16.53,12.25,5.7087
4.5047,0.59773,-0.28707,4.5563,0.62925,-0.3128,1,0.7425,16.53,12.25,5.7425
