"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.3876,-0.027045,-0.69347,4.5458,-0.016837,-0.68881,1,0,19.68,12.25,5
4.4121,-0.0035517,-0.6987,4.5677,0.0063161,-0.69376,1,0.03375,19.68,12.25,5.0338
4.4365,0.020098,-0.70397,4.5895,0.029627,-0.69874,1,0.0675,19.68,12.25,5.0675
4.4494,0.049015,-0.70486,4.6005,0.057793,-0.69926,1,0.10125,19.68,12.25,5.1013
4.4507,0.076924,-0.69936,4.6006,0.084479,-0.69363,1,0.135,19.68,12.25,5.135
4.452,0.10483,-0.69385,4.6008,0.11116,-0.688,1,0.16875,19.68,12.25,5.1687
4.4532,0.13274,-0.68834,4.6009,0.13785,-0.68237,1,0.2025,19.68,12.25,5.2025
4.4545,0.16065,-0.68284,4.601,0.16453,-0.67674,1,0.23625,19.68,12.25,5.2362
4.4558,0.18856,-0.67733,4.6012,0.19122,-0.67111,1,0.27,19.68,12.25,5.27
4.4571,0.21647,-0.67182,4.6013,0.21791,-0.66548,1,0.30375,19.68,12.25,5.3038
4.4518,0.24793,-0.6636,4.5952,0.24795,-0.65709,1,0.3375,19.68,12.25,5.3375
4.4181,0.26918,-0.64754,4.5636,0.26751,-0.64169,1,0.37125,19.68,12.25,5.3713
4.3843,0.29043,-0.63149,4.532,0.28706,-0.62629,1,0.405,19.68,12.25,5.405
4.3505,0.31168,-0.61543,4.5004,0.30662,-0.61088,1,0.43875,19.68,12.25,5.4387
4.3168,0.33292,-0.59938,4.4688,0.32617,-0.59548,1,0.4725,19.68,12.25,5.4725
4.283,0.35417,-0.58333,4.4372,0.34573,-0.58008,1,0.50625,19.68,12.25,5.5062
4.2492,0.37542,-0.56727,4.4056,0.36528,-0.56467,1,0.54,19.68,12.25,5.54
4.214,0.39841,-0.5498,4.3723,0.38649,-0.54781,1,0.57375,19.68,12.25,5.5738
4.1494,0.41063,-0.53092,4.3139,0.3972,-0.53014,1,0.6075,19.68,12.25,5.6075
4.0786,0.4197,-0.51229,4.2504,0.40485,-0.51289,1,0.64125,19.68,12.25,5.6413
4.0079,0.42876,-0.49367,4.1869,0.4125,-0.49564,1,0.675,19.68,12.25,5.675
3.9371,0.43782,-0.47504,4.1234,0.42015,-0.4784,1,0.70875,19.68,12.25,5.7087
3.8664,0.44689,-0.45641,4.0599,0.4278,-0.46115,1,0.7425,19.68,12.25,5.7425
3.7956,0.45595,-0.43779,3.9964,0.43545,-0.4439,1,0.77625,19.68,12.25,5.7762
3.7247,0.46501,-0.41908,3.9328,0.4431,-0.42657,1,0.81,19.68,12.25,5.81
3.6417,0.47082,-0.40013,3.859,0.4476,-0.40925,1,0.84375,19.68,12.25,5.8438
3.5512,0.47329,-0.38443,3.7808,0.44892,-0.39556,1,0.8775,19.68,12.25,5.8775
3.4607,0.47577,-0.36873,3.7025,0.45023,-0.38187,1,0.91125,19.68,12.25,5.9113
3.3703,0.47825,-0.35303,3.6243,0.45155,-0.36818,1,0.945,19.68,12.25,5.945
3.2798,0.48072,-0.33733,3.5461,0.45287,-0.35449,1,0.97875,19.68,12.25,5.9788
