"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.9635,-0.086578,-0.76723,5.0731,-0.065818,-0.76316,1,0,19.68,12.055,5
4.9874,-0.055329,-0.77417,5.0944,-0.034876,-0.76942,1,0.03375,19.68,12.055,5.0338
5.0123,-0.017038,-0.78157,5.117,0.0031306,-0.77586,1,0.0675,19.68,12.055,5.0675
5.0246,0.020282,-0.78173,5.1275,0.0396,-0.77533,1,0.10125,19.68,12.055,5.1013
5.0235,0.056554,-0.77409,5.1248,0.074413,-0.76729,1,0.135,19.68,12.055,5.135
5.0224,0.092827,-0.76646,5.1221,0.10923,-0.75925,1,0.16875,19.68,12.055,5.1687
5.0212,0.1291,-0.75883,5.1195,0.14404,-0.75121,1,0.2025,19.68,12.055,5.2025
5.0201,0.16537,-0.75119,5.1168,0.17885,-0.74317,1,0.23625,19.68,12.055,5.2362
5.0189,0.20164,-0.74356,5.1141,0.21367,-0.73513,1,0.27,19.68,12.055,5.27
5.0155,0.2466,-0.73308,5.1088,0.25682,-0.72414,1,0.30375,19.68,12.055,5.3038
5.0066,0.29025,-0.72071,5.0985,0.29859,-0.71139,1,0.3375,19.68,12.055,5.3375
4.9689,0.31637,-0.7007,5.0623,0.32274,-0.69189,1,0.37125,19.68,12.055,5.3713
4.9312,0.34249,-0.68069,5.026,0.3469,-0.6724,1,0.405,19.68,12.055,5.405
4.8934,0.36861,-0.66069,4.9897,0.37106,-0.6529,1,0.43875,19.68,12.055,5.4387
4.8557,0.39473,-0.64068,4.9534,0.39521,-0.6334,1,0.4725,19.68,12.055,5.4725
4.818,0.42085,-0.62067,4.9172,0.41937,-0.61391,1,0.50625,19.68,12.055,5.5062
4.7774,0.44953,-0.59896,4.8777,0.44586,-0.5927,1,0.54,19.68,12.055,5.54
4.734,0.48078,-0.57554,4.8351,0.47471,-0.56978,1,0.57375,19.68,12.055,5.5738
4.6639,0.49382,-0.55331,4.7706,0.48612,-0.54869,1,0.6075,19.68,12.055,5.6075
4.5878,0.50273,-0.53135,4.701,0.49357,-0.52802,1,0.64125,19.68,12.055,5.6413
4.5117,0.51164,-0.50938,4.6314,0.50102,-0.50735,1,0.675,19.68,12.055,5.675
4.4355,0.52055,-0.48742,4.5619,0.50847,-0.48667,1,0.70875,19.68,12.055,5.7087
4.3594,0.52945,-0.46546,4.4923,0.51593,-0.466,1,0.7425,19.68,12.055,5.7425
4.2827,0.53823,-0.44318,4.422,0.52323,-0.445,1,0.77625,19.68,12.055,5.7762
4.203,0.54636,-0.41926,4.3483,0.52979,-0.42233,1,0.81,19.68,12.055,5.81
4.1149,0.55083,-0.39832,4.2686,0.53294,-0.40293,1,0.84375,19.68,12.055,5.8438
4.0178,0.55136,-0.38059,4.1826,0.53242,-0.38705,1,0.8775,19.68,12.055,5.8775
3.9206,0.55189,-0.36286,4.0966,0.5319,-0.37118,1,0.91125,19.68,12.055,5.9113
3.8234,0.55242,-0.34512,4.0107,0.53138,-0.3553,1,0.945,19.68,12.055,5.945
3.7263,0.55295,-0.32739,3.9247,0.53086,-0.33943,1,0.97875,19.68,12.055,5.9788
3.6291,0.55348,-0.30966,3.8387,0.53034,-0.32355,1,1.0125,19.68,12.055,6.0125
3.5288,0.55191,-0.2908,3.7487,0.52777,-0.30652,1,1.0462,19.68,12.055,6.0462
3.428,0.54992,-0.27255,3.659,0.52479,-0.29026,1,1.08,19.68,12.055,6.08
3.3278,0.548,-0.25911,3.5761,0.52182,-0.27971,1,1.1137,19.68,12.055,6.1137
3.2277,0.54609,-0.24568,3.4931,0.51885,-0.26917,1,1.1475,19.68,12.055,6.1475
3.1276,0.54417,-0.23224,3.4101,0.51588,-0.25862,1,1.1813,19.68,12.055,6.1813
3.0275,0.54226,-0.21881,3.3272,0.5129,-0.24808,1,1.215,19.68,12.055,6.215
2.9274,0.54035,-0.20537,3.2442,0.50993,-0.23754,1,1.2488,19.68,12.055,6.2488
2.8244,0.53712,-0.19183,3.1577,0.50576,-0.22683,1,1.2825,19.68,12.055,6.2825
