"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.3958,0.34145,0.15398,8.4516,0.33556,0.12532,1,0,13.38,12.055,5
8.3966,0.34211,0.16737,8.4513,0.33541,0.13821,1,0.03375,13.38,12.055,5.0338
8.3971,0.34276,0.18055,8.4509,0.33528,0.15093,1,0.0675,13.38,12.055,5.0675
8.3983,0.34357,0.19363,8.4512,0.33528,0.16385,1,0.10125,13.38,12.055,5.1013
8.4004,0.34455,0.20662,8.4521,0.33544,0.17697,1,0.135,13.38,12.055,5.135
8.4024,0.34552,0.21961,8.4531,0.3356,0.19009,1,0.16875,13.38,12.055,5.1687
8.4045,0.3465,0.23259,8.454,0.33576,0.20321,1,0.2025,13.38,12.055,5.2025
8.4065,0.34748,0.24558,8.4549,0.33591,0.21634,1,0.23625,13.38,12.055,5.2362
8.4086,0.34845,0.25857,8.4559,0.33607,0.22946,1,0.27,13.38,12.055,5.27
8.4103,0.34943,0.27142,8.4567,0.33624,0.24243,1,0.30375,13.38,12.055,5.3038
8.4121,0.35043,0.28426,8.4577,0.33644,0.25545,1,0.3375,13.38,12.055,5.3375
8.4152,0.35152,0.29714,8.4602,0.3368,0.26892,1,0.37125,13.38,12.055,5.3713
8.4184,0.35261,0.31002,8.4627,0.33716,0.28239,1,0.405,13.38,12.055,5.405
8.4215,0.3537,0.3229,8.4652,0.33751,0.29586,1,0.43875,13.38,12.055,5.4387
8.4246,0.35479,0.33578,8.4677,0.33787,0.30932,1,0.4725,13.38,12.055,5.4725
8.4278,0.35589,0.34866,8.4701,0.33823,0.32279,1,0.50625,13.38,12.055,5.5062
8.4306,0.35698,0.36153,8.4725,0.3386,0.33621,1,0.54,13.38,12.055,5.54
8.4332,0.35808,0.3744,8.4747,0.33897,0.34957,1,0.57375,13.38,12.055,5.5738
8.4373,0.3591,0.3875,8.4787,0.33939,0.36332,1,0.6075,13.38,12.055,5.6075
8.4418,0.36009,0.40065,8.4831,0.33981,0.37715,1,0.64125,13.38,12.055,5.6413
8.4463,0.36109,0.41381,8.4875,0.34023,0.39098,1,0.675,13.38,12.055,5.675
8.4508,0.36208,0.42696,8.4919,0.34066,0.4048,1,0.70875,13.38,12.055,5.7087
8.4553,0.36308,0.44012,8.4963,0.34108,0.41863,1,0.7425,13.38,12.055,5.7425
8.4596,0.36408,0.45329,8.5006,0.34151,0.43246,1,0.77625,13.38,12.055,5.7762
8.4635,0.36511,0.46657,8.5046,0.34197,0.4463,1,0.81,13.38,12.055,5.81
