"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.028275,9.6112,0.081875,0.27896,9.6117,0.081928,0.278,6.0813,1,0,10.68,12.055,6.845
-0.02857,9.6096,0.082286,0.27993,9.6101,0.08234,0.27897,6.0967,1,0.010035,10.69,12.055,6.845
-0.028866,9.608,0.082696,0.28091,9.6085,0.082752,0.27994,6.1121,1,0.02007,10.7,12.055,6.845
-0.029162,9.6064,0.083106,0.28189,9.6068,0.083164,0.28092,6.1275,1,0.030105,10.71,12.055,6.845
-0.029458,9.6048,0.083517,0.28286,9.6052,0.083576,0.28189,6.1429,1,0.04014,10.72,12.055,6.845
-0.029754,9.6032,0.083927,0.28384,9.6036,0.083988,0.28286,6.1583,1,0.050175,10.73,12.055,6.845
-0.03005,9.6015,0.084338,0.28481,9.602,0.0844,0.28383,6.1737,1,0.060209,10.74,12.055,6.845
-0.030346,9.5999,0.084748,0.28579,9.6004,0.084812,0.2848,6.1891,1,0.070245,10.75,12.055,6.845
-0.030642,9.5983,0.085158,0.28677,9.5988,0.085224,0.28578,6.2045,1,0.080279,10.76,12.055,6.845
-0.030938,9.5967,0.085569,0.28774,9.5972,0.085636,0.28675,6.2199,1,0.090315,10.77,12.055,6.845
-0.031234,9.5951,0.085979,0.28872,9.5956,0.086048,0.28772,6.2353,1,0.10035,10.78,12.055,6.845
-0.03153,9.5935,0.08639,0.28969,9.594,0.08646,0.28869,6.2507,1,0.11038,10.79,12.055,6.845
-0.031827,9.5919,0.086789,0.29067,9.5923,0.086861,0.28966,6.2661,1,0.12042,10.8,12.055,6.845
-0.032129,9.5902,0.087122,0.29166,9.5907,0.087195,0.29065,6.2818,1,0.13046,10.81,12.055,6.845
-0.032432,9.5886,0.087456,0.29265,9.589,0.08753,0.29163,6.2974,1,0.14049,10.82,12.055,6.845
-0.032734,9.5869,0.087789,0.29364,9.5874,0.087864,0.29262,6.3131,1,0.15053,10.831,12.055,6.845
-0.033071,9.5852,0.088187,0.29466,9.5857,0.088263,0.29364,6.3292,1,0.16056,10.841,12.055,6.845
-0.033434,9.5835,0.088634,0.29572,9.584,0.088713,0.29469,6.3457,1,0.1706,10.851,12.055,6.845
-0.033798,9.5818,0.089082,0.29678,9.5822,0.089163,0.29574,6.3622,1,0.18063,10.861,12.055,6.845
-0.034162,9.5801,0.089529,0.29783,9.5805,0.089612,0.2968,6.3787,1,0.19066,10.871,12.055,6.845
-0.034525,9.5783,0.089976,0.29889,9.5788,0.090062,0.29785,6.3952,1,0.2007,10.881,12.055,6.845
-0.034889,9.5766,0.090424,0.29995,9.5771,0.090511,0.2989,6.4117,1,0.21073,10.891,12.055,6.845
-0.035252,9.5749,0.090871,0.301,9.5753,0.090961,0.29995,6.4282,1,0.22077,10.901,12.055,6.845
-0.035616,9.5732,0.091319,0.30206,9.5736,0.091411,0.301,6.4448,1,0.2308,10.911,12.055,6.845
-0.03598,9.5714,0.091766,0.30312,9.5719,0.09186,0.30206,6.4613,1,0.24084,10.921,12.055,6.845
-0.036343,9.5697,0.092213,0.30417,9.5701,0.09231,0.30311,6.4778,1,0.25087,10.931,12.055,6.845
-0.036707,9.568,0.092661,0.30523,9.5684,0.092759,0.30416,6.4943,1,0.26091,10.941,12.055,6.845
-0.037073,9.5663,0.093086,0.30629,9.5667,0.093187,0.30522,6.5109,1,0.27094,10.951,12.055,6.845
-0.037445,9.5645,0.09345,0.30736,9.5649,0.093552,0.30628,6.5276,1,0.28098,10.961,12.055,6.845
-0.037816,9.5627,0.093814,0.30843,9.5631,0.093917,0.30735,6.5444,1,0.29101,10.971,12.055,6.845
-0.038188,9.561,0.094178,0.3095,9.5614,0.094282,0.30842,6.5612,1,0.30105,10.981,12.055,6.845
-0.038539,9.5591,0.094651,0.31064,9.5595,0.094758,0.30954,6.5787,1,0.31108,10.991,12.055,6.845
-0.038888,9.5572,0.095136,0.31178,9.5577,0.095247,0.31068,6.5964,1,0.32112,11.001,12.055,6.845
-0.039236,9.5554,0.095622,0.31292,9.5558,0.095735,0.31181,6.614,1,0.33115,11.011,12.055,6.845
-0.039585,9.5535,0.096108,0.31406,9.5539,0.096224,0.31295,6.6317,1,0.34119,11.021,12.055,6.845
-0.039933,9.5517,0.096594,0.3152,9.5521,0.096712,0.31409,6.6493,1,0.35122,11.031,12.055,6.845
-0.040281,9.5498,0.097079,0.31634,9.5502,0.097201,0.31522,6.6669,1,0.36126,11.041,12.055,6.845
-0.04063,9.5479,0.097565,0.31748,9.5483,0.09769,0.31636,6.6846,1,0.37129,11.051,12.055,6.845
-0.040978,9.5461,0.098051,0.31862,9.5465,0.098178,0.31749,6.7022,1,0.38133,11.061,12.055,6.845
-0.041327,9.5442,0.098537,0.31977,9.5446,0.098667,0.31863,6.7199,1,0.39137,11.071,12.055,6.845
-0.041675,9.5423,0.099022,0.32091,9.5427,0.099156,0.31976,6.7375,1,0.4014,11.081,12.055,6.845
-0.042026,9.5405,0.099482,0.32205,9.5408,0.099618,0.3209,6.7552,1,0.41144,11.091,12.055,6.845
-0.042382,9.5385,0.099877,0.32321,9.5389,0.10001,0.32205,6.7731,1,0.42147,11.101,12.055,6.845
-0.042739,9.5366,0.10027,0.32436,9.537,0.10041,0.3232,6.7911,1,0.4315,11.112,12.055,6.845
-0.043101,9.5347,0.10068,0.32552,9.5351,0.10082,0.32435,6.809,1,0.44154,11.122,12.055,6.845
-0.043501,9.5329,0.10116,0.32664,9.5332,0.1013,0.32547,6.8275,1,0.45157,11.132,12.055,6.845
-0.043902,9.531,0.10164,0.32777,9.5314,0.10179,0.32659,6.846,1,0.46161,11.142,12.055,6.845
-0.044302,9.5292,0.10212,0.32889,9.5295,0.10227,0.32771,6.8645,1,0.47164,11.152,12.055,6.845
-0.044702,9.5273,0.1026,0.33002,9.5277,0.10276,0.32883,6.883,1,0.48168,11.162,12.055,6.845
-0.045103,9.5255,0.10308,0.33114,9.5258,0.10324,0.32995,6.9015,1,0.49171,11.172,12.055,6.845
-0.045503,9.5236,0.10356,0.33227,9.524,0.10373,0.33107,6.92,1,0.50175,11.182,12.055,6.845
-0.045903,9.5218,0.10404,0.33339,9.5221,0.10421,0.33219,6.9385,1,0.51178,11.192,12.055,6.845
-0.046304,9.5199,0.10452,0.33452,9.5203,0.10469,0.3333,6.957,1,0.52182,11.202,12.055,6.845
-0.046704,9.5181,0.105,0.33564,9.5184,0.10518,0.33442,6.9755,1,0.53185,11.212,12.055,6.845
-0.047106,9.5162,0.10547,0.33677,9.5165,0.10565,0.33554,6.994,1,0.54189,11.222,12.055,6.845
-0.047515,9.5143,0.10586,0.33791,9.5146,0.10604,0.33668,7.0128,1,0.55192,11.232,12.055,6.845
-0.047924,9.5124,0.10625,0.33905,9.5127,0.10644,0.33781,7.0316,1,0.56196,11.242,12.055,6.845
-0.048401,9.5105,0.10668,0.34023,9.5108,0.10687,0.33899,7.051,1,0.57199,11.252,12.055,6.845
-0.049156,9.5083,0.10726,0.34159,9.5086,0.10745,0.34034,7.0731,1,0.58203,11.262,12.055,6.845
-0.04991,9.5061,0.10784,0.34294,9.5064,0.10804,0.34168,7.0951,1,0.59206,11.272,12.055,6.845
-0.050664,9.5039,0.10842,0.34429,9.5042,0.10862,0.34302,7.1172,1,0.6021,11.282,12.055,6.845
-0.051419,9.5017,0.109,0.34564,9.502,0.10921,0.34437,7.1393,1,0.61213,11.292,12.055,6.845
-0.052173,9.4996,0.10958,0.34699,9.4998,0.10979,0.34571,7.1613,1,0.62217,11.302,12.055,6.845
