"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.027604,9.6193,0.10027,0.27634,9.6198,0.10036,0.27537,6.011,1,0,10.68,12.25,6.845
-0.027892,9.6177,0.10075,0.2773,9.6182,0.10085,0.27633,6.0261,1,0.010035,10.69,12.25,6.845
-0.02818,9.6161,0.10123,0.27826,9.6166,0.10133,0.27729,6.0412,1,0.02007,10.7,12.25,6.845
-0.028469,9.6146,0.10172,0.27922,9.6151,0.10182,0.27824,6.0563,1,0.030105,10.71,12.25,6.845
-0.028757,9.613,0.1022,0.28018,9.6135,0.1023,0.2792,6.0713,1,0.04014,10.72,12.25,6.845
-0.029045,9.6114,0.10268,0.28114,9.6119,0.10279,0.28016,6.0864,1,0.050175,10.73,12.25,6.845
-0.029333,9.6099,0.10317,0.2821,9.6104,0.10327,0.28111,6.1015,1,0.060209,10.74,12.25,6.845
-0.029622,9.6083,0.10365,0.28306,9.6088,0.10376,0.28207,6.1166,1,0.070245,10.75,12.25,6.845
-0.02991,9.6067,0.10413,0.28402,9.6072,0.10425,0.28302,6.1316,1,0.080279,10.76,12.25,6.845
-0.030198,9.6052,0.10462,0.28498,9.6057,0.10473,0.28398,6.1467,1,0.090315,10.77,12.25,6.845
-0.030486,9.6036,0.1051,0.28595,9.6041,0.10522,0.28494,6.1618,1,0.10035,10.78,12.25,6.845
-0.030775,9.602,0.10559,0.28691,9.6025,0.1057,0.28589,6.1769,1,0.11038,10.79,12.25,6.845
-0.031063,9.6005,0.10607,0.28787,9.601,0.10619,0.28685,6.1919,1,0.12042,10.8,12.25,6.845
-0.031351,9.5989,0.10655,0.28883,9.5994,0.10667,0.28781,6.207,1,0.13046,10.81,12.25,6.845
-0.031639,9.5973,0.10704,0.28979,9.5978,0.10716,0.28876,6.2221,1,0.14049,10.82,12.25,6.845
-0.031933,9.5957,0.10747,0.29076,9.5962,0.10759,0.28973,6.2374,1,0.15053,10.831,12.25,6.845
-0.032261,9.5941,0.10794,0.29177,9.5946,0.10807,0.29074,6.2532,1,0.16056,10.841,12.25,6.845
-0.032615,9.5924,0.10847,0.29281,9.5929,0.1086,0.29177,6.2694,1,0.1706,10.851,12.25,6.845
-0.032969,9.5907,0.109,0.29385,9.5912,0.10913,0.29281,6.2856,1,0.18063,10.861,12.25,6.845
-0.033322,9.5891,0.10952,0.29489,9.5896,0.10966,0.29384,6.3017,1,0.19066,10.871,12.25,6.845
-0.033676,9.5874,0.11005,0.29593,9.5879,0.11019,0.29488,6.3179,1,0.2007,10.881,12.25,6.845
-0.03403,9.5857,0.11058,0.29697,9.5862,0.11072,0.29591,6.334,1,0.21073,10.891,12.25,6.845
-0.034383,9.584,0.1111,0.29801,9.5845,0.11125,0.29695,6.3502,1,0.22077,10.901,12.25,6.845
-0.034737,9.5823,0.11163,0.29905,9.5828,0.11178,0.29798,6.3664,1,0.2308,10.911,12.25,6.845
-0.035091,9.5807,0.11216,0.30009,9.5812,0.11231,0.29902,6.3825,1,0.24084,10.921,12.25,6.845
-0.035444,9.579,0.11268,0.30113,9.5795,0.11284,0.30005,6.3987,1,0.25087,10.931,12.25,6.845
-0.035798,9.5773,0.11321,0.30217,9.5778,0.11337,0.30109,6.4149,1,0.26091,10.941,12.25,6.845
-0.036152,9.5756,0.11374,0.30321,9.5761,0.1139,0.30212,6.431,1,0.27094,10.951,12.25,6.845
-0.036506,9.574,0.11427,0.30425,9.5744,0.11443,0.30316,6.4472,1,0.28098,10.961,12.25,6.845
-0.036859,9.5723,0.11479,0.30529,9.5728,0.11496,0.30419,6.4633,1,0.29101,10.971,12.25,6.845
-0.037223,9.5706,0.11524,0.30634,9.571,0.11541,0.30524,6.4798,1,0.30105,10.981,12.25,6.845
-0.037564,9.5688,0.1158,0.30746,9.5692,0.11597,0.30635,6.497,1,0.31108,10.991,12.25,6.845
-0.037902,9.567,0.11637,0.30858,9.5674,0.11655,0.30747,6.5143,1,0.32112,11.001,12.25,6.845
-0.038241,9.5651,0.11694,0.3097,9.5656,0.11712,0.30859,6.5316,1,0.33115,11.011,12.25,6.845
