"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.011556,9.7646,0.077187,0.18176,9.7646,0.077062,0.1814,4.2775,1,0,10.68,12.445,6.845
-0.011674,9.7636,0.077548,0.18238,9.7636,0.077421,0.18202,4.2867,1,0.010035,10.69,12.445,6.845
-0.011792,9.7626,0.077908,0.183,9.7626,0.07778,0.18264,4.2959,1,0.02007,10.7,12.445,6.845
-0.01191,9.7617,0.078268,0.18362,9.7616,0.078139,0.18326,4.3052,1,0.030105,10.71,12.445,6.845
-0.012028,9.7607,0.078629,0.18424,9.7607,0.078498,0.18388,4.3144,1,0.04014,10.72,12.445,6.845
-0.012146,9.7597,0.078989,0.18486,9.7597,0.078857,0.1845,4.3236,1,0.050175,10.73,12.445,6.845
-0.012264,9.7587,0.079349,0.18548,9.7587,0.079217,0.18512,4.3328,1,0.060209,10.74,12.445,6.845
-0.012382,9.7578,0.079709,0.1861,9.7578,0.079576,0.18574,4.342,1,0.070245,10.75,12.445,6.845
-0.0125,9.7568,0.08007,0.18672,9.7568,0.079935,0.18636,4.3512,1,0.080279,10.76,12.445,6.845
-0.012618,9.7558,0.08043,0.18734,9.7558,0.080294,0.18697,4.3605,1,0.090315,10.77,12.445,6.845
-0.012736,9.7549,0.08079,0.18796,9.7548,0.080653,0.18759,4.3697,1,0.10035,10.78,12.445,6.845
-0.012867,9.7539,0.08121,0.18861,9.7539,0.081072,0.18824,4.3792,1,0.11038,10.79,12.445,6.845
-0.013,9.7529,0.081633,0.18927,9.7529,0.081494,0.18889,4.3887,1,0.12042,10.8,12.445,6.845
-0.013133,9.7519,0.082044,0.18992,9.7518,0.081904,0.18955,4.3983,1,0.13046,10.81,12.445,6.845
-0.01327,9.7509,0.082432,0.19059,9.7508,0.082291,0.19021,4.408,1,0.14049,10.82,12.445,6.845
-0.013406,9.7498,0.082821,0.19125,9.7498,0.082678,0.19087,4.4178,1,0.15053,10.831,12.445,6.845
-0.013542,9.7488,0.083209,0.19192,9.7488,0.083065,0.19154,4.4275,1,0.16056,10.841,12.445,6.845
-0.013678,9.7478,0.083598,0.19258,9.7477,0.083452,0.1922,4.4373,1,0.1706,10.851,12.445,6.845
-0.013814,9.7468,0.083986,0.19324,9.7467,0.083839,0.19286,4.447,1,0.18063,10.861,12.445,6.845
-0.01395,9.7457,0.084375,0.19391,9.7457,0.084226,0.19352,4.4568,1,0.19066,10.871,12.445,6.845
-0.014086,9.7447,0.084763,0.19457,9.7446,0.084614,0.19419,4.4665,1,0.2007,10.881,12.445,6.845
-0.014223,9.7437,0.085151,0.19524,9.7436,0.085001,0.19485,4.4763,1,0.21073,10.891,12.445,6.845
-0.014359,9.7427,0.08554,0.1959,9.7426,0.085388,0.19551,4.486,1,0.22077,10.901,12.445,6.845
-0.014502,9.7416,0.08595,0.19658,9.7416,0.085797,0.19618,4.4958,1,0.2308,10.911,12.445,6.845
-0.01466,9.7406,0.086405,0.19727,9.7405,0.086251,0.19688,4.5059,1,0.24084,10.921,12.445,6.845
-0.014819,9.7395,0.086859,0.19797,9.7394,0.086704,0.19757,4.5159,1,0.25087,10.931,12.445,6.845
-0.014981,9.7384,0.087282,0.19868,9.7384,0.087125,0.19828,4.5261,1,0.26091,10.941,12.445,6.845
-0.015144,9.7374,0.0877,0.19939,9.7373,0.087541,0.19899,4.5364,1,0.27094,10.951,12.445,6.845
-0.015307,9.7363,0.088117,0.2001,9.7362,0.087957,0.1997,4.5467,1,0.28098,10.961,12.445,6.845
-0.01547,9.7352,0.088535,0.20081,9.7351,0.088373,0.2004,4.557,1,0.29101,10.971,12.445,6.845
-0.015633,9.7341,0.088952,0.20152,9.734,0.08879,0.20111,4.5673,1,0.30105,10.981,12.445,6.845
-0.015796,9.733,0.08937,0.20223,9.7329,0.089206,0.20182,4.5775,1,0.31108,10.991,12.445,6.845
-0.015959,9.7319,0.089788,0.20294,9.7318,0.089622,0.20253,4.5878,1,0.32112,11.001,12.445,6.845
-0.016123,9.7309,0.090205,0.20364,9.7307,0.090038,0.20324,4.5981,1,0.33115,11.011,12.445,6.845
-0.016286,9.7298,0.090623,0.20435,9.7297,0.090454,0.20394,4.6084,1,0.34119,11.021,12.445,6.845
-0.016441,9.7287,0.091065,0.20508,9.7286,0.090895,0.20466,4.6187,1,0.35122,11.031,12.445,6.845
-0.016581,9.7276,0.091552,0.20582,9.7274,0.091381,0.2054,4.6293,1,0.36126,11.041,12.445,6.845
-0.016722,9.7264,0.092039,0.20656,9.7263,0.091866,0.20614,4.6398,1,0.37129,11.051,12.445,6.845
-0.016867,9.7253,0.092487,0.20732,9.7251,0.092312,0.2069,4.6506,1,0.38133,11.061,12.445,6.845
-0.017012,9.7241,0.092935,0.20808,9.724,0.092758,0.20765,4.6615,1,0.39137,11.071,12.445,6.845
-0.017157,9.723,0.093382,0.20883,9.7228,0.093204,0.20841,4.6723,1,0.4014,11.081,12.445,6.845
