"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.012701,9.7465,0.054459,0.18771,9.7465,0.054555,0.1873,4.258,1,0,10.68,12.055,6.845
-0.012837,9.7454,0.054737,0.18838,9.7454,0.054835,0.18796,4.2683,1,0.010035,10.69,12.055,6.845
-0.012973,9.7443,0.055015,0.18904,9.7444,0.055115,0.18863,4.2787,1,0.02007,10.7,12.055,6.845
-0.013109,9.7433,0.055293,0.18971,9.7433,0.055395,0.18929,4.289,1,0.030105,10.71,12.055,6.845
-0.013245,9.7422,0.055571,0.19038,9.7422,0.055675,0.18996,4.2994,1,0.04014,10.72,12.055,6.845
-0.013381,9.7411,0.055849,0.19104,9.7411,0.055954,0.19062,4.3097,1,0.050175,10.73,12.055,6.845
-0.013517,9.74,0.056127,0.19171,9.7401,0.056234,0.19128,4.3201,1,0.060209,10.74,12.055,6.845
-0.013653,9.739,0.056405,0.19238,9.739,0.056514,0.19195,4.3304,1,0.070245,10.75,12.055,6.845
-0.013789,9.7379,0.056683,0.19304,9.7379,0.056794,0.19261,4.3408,1,0.080279,10.76,12.055,6.845
-0.013924,9.7368,0.056962,0.19371,9.7369,0.057074,0.19327,4.3511,1,0.090315,10.77,12.055,6.845
-0.01406,9.7358,0.05724,0.19438,9.7358,0.057354,0.19394,4.3615,1,0.10035,10.78,12.055,6.845
-0.014196,9.7347,0.057518,0.19504,9.7347,0.057634,0.1946,4.3718,1,0.11038,10.79,12.055,6.845
-0.014333,9.7336,0.057788,0.19571,9.7336,0.057906,0.19527,4.3822,1,0.12042,10.8,12.055,6.845
-0.014472,9.7325,0.058014,0.19639,9.7325,0.058133,0.19594,4.3927,1,0.13046,10.81,12.055,6.845
-0.014611,9.7314,0.05824,0.19706,9.7314,0.05836,0.19661,4.4032,1,0.14049,10.82,12.055,6.845
-0.01475,9.7303,0.058466,0.19774,9.7303,0.058587,0.19728,4.4137,1,0.15053,10.831,12.055,6.845
-0.014904,9.7292,0.058736,0.19844,9.7292,0.058859,0.19798,4.4245,1,0.16056,10.841,12.055,6.845
-0.015072,9.7281,0.059039,0.19916,9.7281,0.059164,0.1987,4.4357,1,0.1706,10.851,12.055,6.845
-0.015239,9.7269,0.059343,0.19988,9.7269,0.05947,0.19942,4.4468,1,0.18063,10.861,12.055,6.845
