"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.697,0.082987,0.23208,14.704,0.081838,0.22474,1,0,10.68,12.25,6.845
14.684,0.087137,0.24036,14.692,0.085988,0.23283,1,0.10035,10.78,12.25,6.845
14.671,0.091389,0.24897,14.679,0.090246,0.24126,1,0.2007,10.881,12.25,6.845
14.657,0.095858,0.25798,14.665,0.094726,0.25008,1,0.30105,10.981,12.25,6.845
14.642,0.10079,0.26771,14.651,0.099675,0.25961,1,0.4014,11.081,12.25,6.845
14.627,0.10562,0.27741,14.636,0.10454,0.26911,1,0.50175,11.182,12.25,6.845
14.611,0.11078,0.28769,14.621,0.10974,0.27918,1,0.6021,11.282,12.25,6.845
14.594,0.11678,0.2996,14.604,0.11581,0.29085,1,0.70245,11.382,12.25,6.845
14.576,0.12321,0.31234,14.586,0.12232,0.30333,1,0.8028,11.483,12.25,6.845
14.557,0.13006,0.32588,14.568,0.12926,0.3166,1,0.90315,11.583,12.25,6.845
14.538,0.13735,0.34029,14.549,0.13667,0.33072,1,1.0035,11.684,12.25,6.845
14.517,0.14512,0.35563,14.529,0.14459,0.34576,1,1.1038,11.784,12.25,6.845
14.495,0.1534,0.372,14.508,0.15305,0.36179,1,1.2042,11.884,12.25,6.845
14.472,0.16228,0.38949,14.486,0.16215,0.37893,1,1.3046,11.985,12.25,6.845
14.448,0.17188,0.40831,14.462,0.17202,0.39735,1,1.4049,12.085,12.25,6.845
14.422,0.18206,0.42852,14.437,0.18254,0.41712,1,1.5052,12.185,12.25,6.845
14.395,0.19296,0.45022,14.411,0.19384,0.43832,1,1.6056,12.286,12.25,6.845
14.366,0.20463,0.47354,14.383,0.20599,0.46108,1,1.7059,12.386,12.25,6.845
14.335,0.21712,0.49863,14.354,0.21906,0.48552,1,1.8063,12.486,12.25,6.845
14.302,0.2305,0.52563,14.323,0.23312,0.51179,1,1.9066,12.587,12.25,6.845
14.268,0.24482,0.55471,14.29,0.24824,0.54002,1,2.007,12.687,12.25,6.845
14.231,0.26068,0.58658,14.256,0.26505,0.57086,1,2.1073,12.787,12.25,6.845
