"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.69,0.067719,0.23452,14.697,0.066886,0.22712,1,0,10.68,12.055,6.845
14.677,0.071234,0.24295,14.684,0.070414,0.23536,1,0.10035,10.78,12.055,6.845
14.663,0.074657,0.25176,14.671,0.073862,0.24398,1,0.2007,10.881,12.055,6.845
14.649,0.078259,0.26097,14.657,0.077495,0.253,1,0.30105,10.981,12.055,6.845
14.633,0.08243,0.2709,14.642,0.081707,0.26272,1,0.4014,11.081,12.055,6.845
14.618,0.086337,0.28083,14.627,0.08567,0.27244,1,0.50175,11.182,12.055,6.845
14.601,0.090523,0.29136,14.611,0.089928,0.28276,1,0.6021,11.282,12.055,6.845
14.583,0.095431,0.30356,14.593,0.094935,0.2947,1,0.70245,11.382,12.055,6.845
14.564,0.10069,0.31661,14.575,0.10031,0.30749,1,0.8028,11.483,12.055,6.845
14.545,0.10628,0.33049,14.556,0.10604,0.32109,1,0.90315,11.583,12.055,6.845
14.525,0.11222,0.34526,14.536,0.11216,0.33557,1,1.0035,11.684,12.055,6.845
14.503,0.11854,0.361,14.515,0.11869,0.351,1,1.1038,11.784,12.055,6.845
14.481,0.12527,0.3778,14.493,0.12566,0.36746,1,1.2042,11.884,12.055,6.845
14.456,0.13246,0.39577,14.469,0.13317,0.38506,1,1.3046,11.985,12.055,6.845
14.431,0.14033,0.41509,14.445,0.14141,0.40397,1,1.4049,12.085,12.055,6.845
14.404,0.14875,0.4358,14.419,0.15029,0.42423,1,1.5052,12.185,12.055,6.845
14.375,0.15752,0.4581,14.391,0.15962,0.44603,1,1.6056,12.286,12.055,6.845
14.345,0.16686,0.48206,14.362,0.16965,0.46943,1,1.7059,12.386,12.055,6.845
14.313,0.17682,0.50784,14.33,0.18042,0.49456,1,1.8063,12.486,12.055,6.845
14.279,0.1874,0.53558,14.298,0.192,0.52158,1,1.9066,12.587,12.055,6.845
14.242,0.19865,0.56546,14.263,0.20444,0.55062,1,2.007,12.687,12.055,6.845
14.203,0.21134,0.59816,14.226,0.21855,0.58231,1,2.1073,12.787,12.055,6.845
14.161,0.22471,0.63378,14.186,0.23367,0.61672,1,2.2077,12.888,12.055,6.845
14.116,0.23861,0.67249,14.143,0.24972,0.65399,1,2.3081,12.988,12.055,6.845
14.068,0.25335,0.7145,14.098,0.26706,0.69429,1,2.4084,13.088,12.055,6.845
14.017,0.26893,0.76008,14.05,0.28575,0.73782,1,2.5087,13.189,12.055,6.845
13.96,0.28709,0.81103,13.998,0.30755,0.78607,1,2.6091,13.289,12.055,6.845
13.898,0.30558,0.86738,13.942,0.33068,0.83905,1,2.7094,13.389,12.055,6.845
13.83,0.32478,0.92924,13.881,0.35557,0.89677,1,2.8098,13.49,12.055,6.845
13.756,0.34487,0.997,13.816,0.38254,0.95947,1,2.9101,13.59,12.055,6.845
13.672,0.36899,1.0743,13.745,0.4144,1.0298,1,3.0105,13.691,12.055,6.845
13.577,0.39337,1.1619,13.666,0.44885,1.1084,1,3.1108,13.791,12.055,6.845
13.47,0.41809,1.2595,13.579,0.48611,1.1945,1,3.2112,13.891,12.055,6.845
13.35,0.44367,1.3679,13.485,0.52689,1.2889,1,3.3116,13.992,12.055,6.845
13.2,0.48012,1.5003,13.377,0.57791,1.3998,1,3.4119,14.092,12.055,6.845
13.022,0.51253,1.6505,13.253,0.63144,1.5228,1,3.5122,14.192,12.055,6.845
12.816,0.54502,1.8198,13.116,0.69002,1.6583,1,3.6126,14.293,12.055,6.845
12.561,0.60684,2.0307,12.958,0.7649,1.8197,1,3.7129,14.393,12.055,6.845
12.307,0.665,2.2744,12.789,0.84725,2.0015,1,3.8133,14.493,12.055,6.845
12.022,0.72974,2.5314,12.605,0.94222,2.1941,1,3.9136,14.594,12.055,6.845
11.598,0.88854,2.7798,12.378,1.0797,2.3971,1,4.014,14.694,12.055,6.845
10.628,1.0514,2.8354,11.95,1.241,2.518,1,4.1143,14.794,12.055,6.845
9.4212,1.2877,2.7413,11.419,1.413,2.5692,1,4.2147,14.895,12.055,6.845
8.5977,1.4218,2.3148,10.89,1.5301,2.4266,1,4.3151,14.995,12.055,6.845
8.5581,1.5936,1.8654,10.578,1.5666,2.1987,1,4.4154,15.095,12.055,6.845
9.1264,1.6903,1.4171,10.428,1.5466,1.9173,1,4.5157,15.196,12.055,6.845
9.5042,1.6697,1.203,10.307,1.4526,1.6557,1,4.6161,15.296,12.055,6.845
9.6772,1.6481,1.0688,10.133,1.3797,1.4353,1,4.7164,15.396,12.055,6.845
9.5028,1.5961,1.0125,9.8844,1.31,1.2556,1,4.8168,15.497,12.055,6.845
9.355,1.5123,0.96145,9.6748,1.2574,1.1176,1,4.9171,15.597,12.055,6.845
9.2212,1.4156,0.90612,9.4867,1.2113,0.99377,1,5.0175,15.698,12.055,6.845
