"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.705,0.097492,0.22916,14.713,0.096016,0.22188,1,0,10.68,12.445,6.845
14.693,0.1023,0.23723,14.701,0.1008,0.22977,1,0.10035,10.78,12.445,6.845
14.68,0.10731,0.24561,14.688,0.1058,0.23797,1,0.2007,10.881,12.445,6.845
14.667,0.1125,0.25439,14.675,0.11098,0.24657,1,0.30105,10.981,12.445,6.845
14.653,0.11821,0.26387,14.661,0.11669,0.25585,1,0.4014,11.081,12.445,6.845
14.638,0.1239,0.27328,14.648,0.12237,0.26507,1,0.50175,11.182,12.445,6.845
14.623,0.12994,0.28327,14.633,0.12842,0.27486,1,0.6021,11.282,12.445,6.845
14.607,0.13695,0.29483,14.617,0.13545,0.28619,1,0.70245,11.382,12.445,6.845
14.59,0.14446,0.30719,14.6,0.143,0.2983,1,0.8028,11.483,12.445,6.845
14.572,0.15246,0.32032,14.583,0.15104,0.31117,1,0.90315,11.583,12.445,6.845
14.553,0.16099,0.33428,14.565,0.15962,0.32485,1,1.0035,11.684,12.445,6.845
14.534,0.17009,0.34913,14.546,0.16879,0.33941,1,1.1038,11.784,12.445,6.845
14.513,0.17978,0.36497,14.526,0.17858,0.35493,1,1.2042,11.884,12.445,6.845
14.491,0.19007,0.38194,14.505,0.18899,0.37155,1,1.3046,11.985,12.445,6.845
14.468,0.20124,0.40015,14.483,0.20031,0.38938,1,1.4049,12.085,12.445,6.845
14.444,0.21322,0.41968,14.46,0.21246,0.40848,1,1.5052,12.185,12.445,6.845
14.418,0.22607,0.44062,14.435,0.22552,0.42894,1,1.6056,12.286,12.445,6.845
14.391,0.23987,0.46312,14.409,0.23957,0.4509,1,1.7059,12.386,12.445,6.845
14.362,0.25469,0.48731,14.382,0.25467,0.47446,1,1.8063,12.486,12.445,6.845
14.332,0.27063,0.51333,14.354,0.27094,0.49977,1,1.9066,12.587,12.445,6.845
14.3,0.28762,0.54141,14.323,0.28832,0.52702,1,2.007,12.687,12.445,6.845
14.265,0.30628,0.57222,14.291,0.30743,0.55682,1,2.1073,12.787,12.445,6.845
14.228,0.32664,0.60571,14.257,0.32826,0.5891,1,2.2077,12.888,12.445,6.845
14.189,0.34872,0.64206,14.221,0.35083,0.62399,1,2.3081,12.988,12.445,6.845
14.147,0.37266,0.68153,14.183,0.37527,0.66173,1,2.4084,13.088,12.445,6.845
14.102,0.39841,0.72451,14.143,0.40158,0.7026,1,2.5087,13.189,12.445,6.845
14.052,0.42726,0.77279,14.099,0.43094,0.74816,1,2.6091,13.289,12.445,6.845
13.999,0.45939,0.82605,14.053,0.46334,0.79801,1,2.7094,13.389,12.445,6.845
13.942,0.49479,0.88463,14.005,0.49876,0.85239,1,2.8098,13.49,12.445,6.845
13.88,0.53377,0.94896,13.953,0.53739,0.91161,1,2.9101,13.59,12.445,6.845
13.81,0.57785,1.0231,13.896,0.58064,0.97886,1,3.0105,13.691,12.445,6.845
