"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.766,0.080791,0.18713,19.769,0.079485,0.18454,1,0,10.68,12.445,6.845
19.757,0.084729,0.19351,19.759,0.083324,0.19089,1,0.10035,10.78,12.445,6.845
19.746,0.088746,0.20025,19.749,0.08723,0.19761,1,0.2007,10.881,12.445,6.845
19.736,0.093487,0.20737,19.738,0.091842,0.20471,1,0.30105,10.981,12.445,6.845
19.725,0.097766,0.21476,19.727,0.095986,0.21209,1,0.4014,11.081,12.445,6.845
19.714,0.10278,0.22216,19.717,0.10085,0.21949,1,0.50175,11.182,12.445,6.845
19.702,0.10777,0.23036,19.705,0.10566,0.22769,1,0.6021,11.282,12.445,6.845
19.689,0.11376,0.23982,19.691,0.11143,0.23717,1,0.70245,11.382,12.445,6.845
19.675,0.1208,0.24988,19.678,0.11822,0.24727,1,0.8028,11.483,12.445,6.845
19.661,0.12742,0.26072,19.663,0.12457,0.25816,1,0.90315,11.583,12.445,6.845
19.646,0.13496,0.27215,19.649,0.13179,0.26966,1,1.0035,11.684,12.445,6.845
19.631,0.14338,0.28429,19.634,0.13987,0.2819,1,1.1038,11.784,12.445,6.845
19.615,0.15138,0.29729,19.617,0.14746,0.295,1,1.2042,11.884,12.445,6.845
19.598,0.16124,0.31109,19.601,0.15687,0.30898,1,1.3046,11.985,12.445,6.845
19.58,0.1711,0.32592,19.583,0.1662,0.324,1,1.4049,12.085,12.445,6.845
19.561,0.18156,0.34168,19.564,0.17604,0.34001,1,1.5052,12.185,12.445,6.845
19.542,0.19394,0.35853,19.544,0.18774,0.35721,1,1.6056,12.286,12.445,6.845
19.52,0.20544,0.37668,19.523,0.19838,0.3757,1,1.7059,12.386,12.445,6.845
19.499,0.22029,0.39606,19.501,0.21235,0.39562,1,1.8063,12.486,12.445,6.845
19.475,0.23432,0.41711,19.477,0.22525,0.41724,1,1.9066,12.587,12.445,6.845
19.451,0.25089,0.43954,19.453,0.2406,0.44041,1,2.007,12.687,12.445,6.845
19.426,0.26837,0.46386,19.426,0.25665,0.46564,1,2.1073,12.787,12.445,6.845
19.398,0.28719,0.48995,19.398,0.27377,0.49278,1,2.2077,12.888,12.445,6.845
19.37,0.30883,0.51825,19.369,0.29361,0.52249,1,2.3081,12.988,12.445,6.845
19.339,0.33064,0.5488,19.337,0.31306,0.55451,1,2.4084,13.088,12.445,6.845
19.308,0.3573,0.58196,19.305,0.3375,0.58985,1,2.5087,13.189,12.445,6.845
19.272,0.38311,0.61796,19.268,0.36005,0.62793,1,2.6091,13.289,12.445,6.845
19.239,0.41592,0.65714,19.232,0.39015,0.67043,1,2.7094,13.389,12.445,6.845
19.197,0.44711,0.69989,19.189,0.41691,0.71616,1,2.8098,13.49,12.445,6.845
19.16,0.4875,0.74662,19.149,0.45408,0.76787,1,2.9101,13.59,12.445,6.845
19.113,0.52597,0.79781,19.099,0.48669,0.82341,1,3.0105,13.691,12.445,6.845
19.072,0.57583,0.85414,19.053,0.53278,0.88712,1,3.1108,13.791,12.445,6.845
19.018,0.62422,0.91602,18.996,0.57373,0.95551,1,3.2112,13.891,12.445,6.845
18.971,0.68603,0.98474,18.943,0.63117,1.035,1,3.3116,13.992,12.445,6.845
18.91,0.74815,1.0604,18.876,0.68454,1.1206,1,3.4119,14.092,12.445,6.845
18.853,0.8251,1.1453,18.813,0.75637,1.2209,1,3.5122,14.192,12.445,6.845
18.783,0.90658,1.2389,18.737,0.82908,1.3303,1,3.6126,14.293,12.445,6.845
18.72,1.0046,1.345,18.685,0.92058,1.4562,1,3.7129,14.393,12.445,6.845
