"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.027804,9.6212,0.1201,0.2788,9.6218,0.12019,0.27779,6.0402,1,0,10.68,12.445,6.845
-0.028084,9.6197,0.12073,0.27974,9.6203,0.12082,0.27872,6.0547,1,0.010035,10.69,12.445,6.845
-0.028373,9.6181,0.12129,0.2807,9.6187,0.12139,0.27968,6.0696,1,0.02007,10.7,12.445,6.845
-0.028662,9.6166,0.12185,0.28166,9.6172,0.12196,0.28063,6.0845,1,0.030105,10.71,12.445,6.845
-0.028951,9.6151,0.12242,0.28262,9.6157,0.12252,0.28159,6.0995,1,0.04014,10.72,12.445,6.845
-0.029241,9.6135,0.12298,0.28358,9.6141,0.12308,0.28254,6.1144,1,0.050175,10.73,12.445,6.845
-0.02953,9.612,0.12354,0.28454,9.6126,0.12365,0.2835,6.1294,1,0.060209,10.74,12.445,6.845
-0.02982,9.6104,0.1241,0.28549,9.611,0.12421,0.28445,6.1443,1,0.070245,10.75,12.445,6.845
-0.030109,9.6089,0.12466,0.28645,9.6095,0.12478,0.28541,6.1592,1,0.080279,10.76,12.445,6.845
-0.030399,9.6073,0.12522,0.28741,9.6079,0.12534,0.28636,6.1742,1,0.090315,10.77,12.445,6.845
-0.030688,9.6058,0.12579,0.28837,9.6064,0.12591,0.28732,6.1891,1,0.10035,10.78,12.445,6.845
-0.030978,9.6042,0.12635,0.28933,9.6048,0.12647,0.28827,6.2041,1,0.11038,10.79,12.445,6.845
-0.031267,9.6027,0.12691,0.29029,9.6033,0.12704,0.28923,6.219,1,0.12042,10.8,12.445,6.845
-0.031557,9.6011,0.12747,0.29125,9.6018,0.1276,0.29018,6.234,1,0.13046,10.81,12.445,6.845
-0.031846,9.5996,0.12803,0.29221,9.6002,0.12817,0.29114,6.2489,1,0.14049,10.82,12.445,6.845
-0.032136,9.5981,0.12859,0.29317,9.5987,0.12873,0.29209,6.2639,1,0.15053,10.831,12.445,6.845
-0.032454,9.5965,0.12922,0.29416,9.5971,0.12936,0.29308,6.2791,1,0.16056,10.841,12.445,6.845
-0.032801,9.5949,0.12988,0.29518,9.5955,0.13002,0.29409,6.2948,1,0.1706,10.851,12.445,6.845
-0.033155,9.5932,0.13049,0.29622,9.5938,0.13064,0.29513,6.3108,1,0.18063,10.861,12.445,6.845
-0.033509,9.5916,0.1311,0.29726,9.5922,0.13125,0.29616,6.3268,1,0.19066,10.871,12.445,6.845
-0.033863,9.5899,0.13172,0.2983,9.5905,0.13187,0.29719,6.3428,1,0.2007,10.881,12.445,6.845
-0.034217,9.5883,0.13233,0.29933,9.5889,0.13249,0.29822,6.3589,1,0.21073,10.891,12.445,6.845
-0.034572,9.5866,0.13294,0.30037,9.5872,0.1331,0.29926,6.3749,1,0.22077,10.901,12.445,6.845
-0.034926,9.585,0.13355,0.30141,9.5856,0.13372,0.30029,6.3909,1,0.2308,10.911,12.445,6.845
-0.03528,9.5833,0.13416,0.30245,9.5839,0.13433,0.30132,6.4069,1,0.24084,10.921,12.445,6.845
-0.035635,9.5817,0.13477,0.30349,9.5823,0.13495,0.30235,6.4229,1,0.25087,10.931,12.445,6.845
-0.035989,9.58,0.13539,0.30452,9.5806,0.13556,0.30339,6.4389,1,0.26091,10.941,12.445,6.845
-0.036343,9.5784,0.136,0.30556,9.579,0.13618,0.30442,6.4549,1,0.27094,10.951,12.445,6.845
-0.036697,9.5767,0.13661,0.3066,9.5773,0.13679,0.30545,6.471,1,0.28098,10.961,12.445,6.845
-0.037052,9.5751,0.13722,0.30764,9.5757,0.13741,0.30648,6.487,1,0.29101,10.971,12.445,6.845
-0.037406,9.5734,0.13783,0.30867,9.574,0.13802,0.30752,6.503,1,0.30105,10.981,12.445,6.845
-0.037734,9.5717,0.13856,0.30976,9.5723,0.13876,0.3086,6.5195,1,0.31108,10.991,12.445,6.845
-0.038069,9.5699,0.13924,0.31088,9.5706,0.13944,0.30971,6.5365,1,0.32112,11.001,12.445,6.845
-0.038407,9.5682,0.1399,0.31199,9.5688,0.14011,0.31082,6.5536,1,0.33115,11.011,12.445,6.845
-0.038745,9.5664,0.14057,0.31311,9.567,0.14078,0.31193,6.5707,1,0.34119,11.021,12.445,6.845
-0.039083,9.5646,0.14123,0.31423,9.5652,0.14145,0.31305,6.5878,1,0.35122,11.031,12.445,6.845
-0.039422,9.5628,0.1419,0.31535,9.5634,0.14211,0.31416,6.6049,1,0.36126,11.041,12.445,6.845
-0.03976,9.561,0.14256,0.31647,9.5616,0.14278,0.31527,6.622,1,0.37129,11.051,12.445,6.845
-0.040098,9.5593,0.14322,0.31759,9.5599,0.14345,0.31639,6.6391,1,0.38133,11.061,12.445,6.845
-0.040436,9.5575,0.14389,0.31871,9.5581,0.14412,0.3175,6.6562,1,0.39137,11.071,12.445,6.845
-0.040774,9.5557,0.14455,0.31983,9.5563,0.14479,0.31861,6.6733,1,0.4014,11.081,12.445,6.845
-0.041112,9.5539,0.14521,0.32095,9.5545,0.14546,0.31973,6.6904,1,0.41144,11.091,12.445,6.845
-0.04145,9.5521,0.14588,0.32207,9.5527,0.14612,0.32084,6.7076,1,0.42147,11.101,12.445,6.845
-0.041788,9.5504,0.14654,0.32319,9.551,0.14679,0.32195,6.7247,1,0.4315,11.112,12.445,6.845
-0.042131,9.5486,0.14721,0.3243,9.5492,0.14747,0.32306,6.7418,1,0.44154,11.122,12.445,6.845
