"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6642,0.10718,0.24854,9.6796,0.1035,0.23495,1,0,10.68,12.445,6.845
9.6505,0.11229,0.25715,9.6664,0.10852,0.24321,1,0.10035,10.78,12.445,6.845
9.6364,0.11763,0.26607,9.6528,0.11375,0.25179,1,0.2007,10.881,12.445,6.845
9.6216,0.12314,0.27541,9.6386,0.11915,0.26077,1,0.30105,10.981,12.445,6.845
9.6058,0.12918,0.28545,9.6233,0.1251,0.27043,1,0.4014,11.081,12.445,6.845
9.59,0.13519,0.29542,9.6082,0.13102,0.28003,1,0.50175,11.182,12.445,6.845
9.5734,0.14156,0.30597,9.5922,0.1373,0.29019,1,0.6021,11.282,12.445,6.845
9.5549,0.14893,0.31815,9.5743,0.14458,0.30193,1,0.70245,11.382,12.445,6.845
9.536,0.15681,0.33113,9.556,0.15238,0.31445,1,0.8028,11.483,12.445,6.845
9.5165,0.16519,0.34488,9.5372,0.16068,0.32772,1,0.90315,11.583,12.445,6.845
9.496,0.17409,0.35947,9.5175,0.16951,0.3418,1,1.0035,11.684,12.445,6.845
9.4745,0.18355,0.37496,9.4966,0.17892,0.35675,1,1.1038,11.784,12.445,6.845
9.4518,0.1936,0.39143,9.4747,0.18895,0.37266,1,1.2042,11.884,12.445,6.845
9.4279,0.20424,0.40902,9.4515,0.19958,0.38964,1,1.3046,11.985,12.445,6.845
9.4026,0.21574,0.42784,9.427,0.21112,0.40782,1,1.4049,12.085,12.445,6.845
9.3761,0.22803,0.44795,9.4013,0.22348,0.42725,1,1.5052,12.185,12.445,6.845
9.3481,0.24115,0.46946,9.3741,0.23673,0.44801,1,1.6056,12.286,12.445,6.845
9.3186,0.25517,0.49248,9.3454,0.25094,0.47024,1,1.7059,12.386,12.445,6.845
9.2875,0.27015,0.51714,9.3151,0.26619,0.49403,1,1.8063,12.486,12.445,6.845
9.2547,0.28616,0.54357,9.2832,0.28257,0.51953,1,1.9066,12.587,12.445,6.845
9.2199,0.30313,0.57197,9.2492,0.30003,0.5469,1,2.007,12.687,12.445,6.845
9.1828,0.3216,0.60297,9.2129,0.31916,0.57676,1,2.1073,12.787,12.445,6.845
9.1436,0.34157,0.6365,9.1744,0.33998,0.60903,1,2.2077,12.888,12.445,6.845
9.1019,0.36299,0.67273,9.1336,0.36249,0.64384,1,2.3081,12.988,12.445,6.845
9.0579,0.38596,0.71187,9.0902,0.38682,0.68141,1,2.4084,13.088,12.445,6.845
9.011,0.41036,0.7542,9.0439,0.41293,0.722,1,2.5087,13.189,12.445,6.845
8.9603,0.43715,0.80135,8.9936,0.44199,0.76712,1,2.6091,13.289,12.445,6.845
8.9062,0.46634,0.85305,8.9398,0.47405,0.81645,1,2.7094,13.389,12.445,6.845
8.8486,0.49777,0.90949,8.8822,0.50905,0.87019,1,2.8098,13.49,12.445,6.845
8.7873,0.53155,0.97106,8.8207,0.54718,0.92867,1,2.9101,13.59,12.445,6.845
8.7195,0.56808,1.0408,8.7519,0.58969,0.99482,1,3.0105,13.691,12.445,6.845
8.6467,0.60878,1.1192,8.6775,0.63804,1.0687,1,3.1108,13.791,12.445,6.845
8.5686,0.65277,1.2061,8.597,0.69158,1.1504,1,3.2112,13.891,12.445,6.845
8.4838,0.69885,1.3021,8.5081,0.7498,1.2405,1,3.3116,13.992,12.445,6.845
8.3892,0.75226,1.4174,8.4069,0.82058,1.348,1,3.4119,14.092,12.445,6.845
8.287,0.81017,1.5485,8.2954,0.901,1.4693,1,3.5122,14.192,12.445,6.845
8.1778,0.87292,1.6967,8.1737,0.99186,1.6056,1,3.6126,14.293,12.445,6.845
8.0568,0.93831,1.8765,8.0261,1.101,1.7714,1,3.7129,14.393,12.445,6.845
