"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.6554,0.091193,0.25147,9.6709,0.088094,0.23782,1,0,10.68,12.25,6.845
9.6411,0.095615,0.26026,9.6572,0.092428,0.24627,1,0.10035,10.78,12.25,6.845
9.6264,0.10014,0.2694,9.6429,0.096869,0.25506,1,0.2007,10.881,12.25,6.845
9.6111,0.10489,0.27893,9.6282,0.10153,0.26424,1,0.30105,10.981,12.25,6.845
9.5946,0.11011,0.28921,9.6123,0.10667,0.27414,1,0.4014,11.081,12.25,6.845
9.5781,0.11523,0.29943,9.5964,0.11172,0.28398,1,0.50175,11.182,12.25,6.845
9.5608,0.12068,0.31024,9.5797,0.11709,0.29441,1,0.6021,11.282,12.25,6.845
9.5414,0.127,0.32272,9.5609,0.12335,0.30645,1,0.70245,11.382,12.25,6.845
9.5216,0.13377,0.33603,9.5418,0.13005,0.3193,1,0.8028,11.483,12.25,6.845
9.5012,0.14096,0.35013,9.522,0.13718,0.33292,1,0.90315,11.583,12.25,6.845
9.4798,0.14859,0.3651,9.5013,0.14476,0.34739,1,1.0035,11.684,12.25,6.845
9.4572,0.1567,0.38099,9.4793,0.15285,0.36275,1,1.1038,11.784,12.25,6.845
9.4334,0.16532,0.39789,9.4562,0.16146,0.3791,1,1.2042,11.884,12.25,6.845
9.4083,0.17455,0.4159,9.4318,0.17071,0.39651,1,1.3046,11.985,12.25,6.845
9.3818,0.18449,0.4352,9.406,0.18071,0.41518,1,1.4049,12.085,12.25,6.845
9.3537,0.19502,0.45584,9.3787,0.19133,0.43516,1,1.5052,12.185,12.25,6.845
9.3241,0.20624,0.4779,9.3498,0.2027,0.45651,1,1.6056,12.286,12.25,6.845
9.2929,0.21822,0.50152,9.3192,0.21489,0.47937,1,1.7059,12.386,12.25,6.845
9.2599,0.23101,0.52681,9.2869,0.22797,0.50384,1,1.8063,12.486,12.25,6.845
9.2251,0.24464,0.5539,9.2526,0.24199,0.53005,1,1.9066,12.587,12.25,6.845
9.1883,0.25917,0.58294,9.2164,0.25703,0.55814,1,2.007,12.687,12.25,6.845
9.1491,0.27514,0.61458,9.1776,0.27369,0.58873,1,2.1073,12.787,12.25,6.845
