"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0072079,14.809,0.077394,-0.00062713,14.808,0.078792,0.00075784,5.891,1,0,10.68,12.445,3.155
-0.0072762,14.808,0.077826,-0.00097015,14.807,0.079239,0.00042632,5.8997,1,0.010035,10.69,12.445,3.155
-0.0073487,14.807,0.078239,-0.0013227,14.806,0.079666,8.5109e-05,5.909,1,0.02007,10.7,12.445,3.155
-0.0074217,14.807,0.07865,-0.0016761,14.805,0.080092,-0.00025702,5.9184,1,0.030105,10.71,12.445,3.155
-0.0074947,14.806,0.079061,-0.0020296,14.805,0.080518,-0.00059917,5.9278,1,0.04014,10.72,12.445,3.155
-0.0075677,14.805,0.079473,-0.002383,14.804,0.080944,-0.0009413,5.9372,1,0.050175,10.73,12.445,3.155
-0.0076406,14.804,0.079884,-0.0027364,14.803,0.081369,-0.0012834,5.9466,1,0.060209,10.74,12.445,3.155
-0.0077136,14.804,0.080295,-0.0030899,14.802,0.081795,-0.0016256,5.956,1,0.070245,10.75,12.445,3.155
-0.0077866,14.803,0.080706,-0.0034433,14.801,0.082221,-0.0019677,5.9654,1,0.080279,10.76,12.445,3.155
-0.0078595,14.802,0.081118,-0.0037968,14.801,0.082647,-0.0023099,5.9748,1,0.090315,10.77,12.445,3.155
-0.0079325,14.801,0.081529,-0.0041502,14.8,0.083073,-0.002652,5.9842,1,0.10035,10.78,12.445,3.155
-0.0080055,14.8,0.08194,-0.0045036,14.799,0.083499,-0.0029941,5.9936,1,0.11038,10.79,12.445,3.155
-0.0080785,14.8,0.082351,-0.0048571,14.798,0.083924,-0.0033363,6.003,1,0.12042,10.8,12.445,3.155
-0.0081514,14.799,0.082763,-0.0052105,14.798,0.08435,-0.0036784,6.0124,1,0.13046,10.81,12.445,3.155
-0.0082244,14.798,0.083174,-0.0055639,14.797,0.084776,-0.0040205,6.0218,1,0.14049,10.82,12.445,3.155
-0.0082974,14.797,0.083585,-0.0059174,14.796,0.085202,-0.0043627,6.0312,1,0.15053,10.831,12.445,3.155
-0.0083745,14.797,0.08403,-0.0062907,14.795,0.085663,-0.0047237,6.0403,1,0.16056,10.841,12.445,3.155
