"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.007707,14.801,0.067408,-0.0016374,14.8,0.068664,-0.00025819,6.0215,1,0,10.68,12.25,3.155
-0.0077862,14.801,0.067797,-0.0019999,14.799,0.069066,-0.00060958,6.0317,1,0.010035,10.69,12.25,3.155
-0.0078655,14.8,0.068185,-0.0023624,14.798,0.069468,-0.000961,6.042,1,0.02007,10.7,12.25,3.155
-0.0079448,14.799,0.068573,-0.0027248,14.797,0.06987,-0.0013124,6.0522,1,0.030105,10.71,12.25,3.155
-0.008024,14.798,0.068961,-0.0030874,14.797,0.070272,-0.0016638,6.0625,1,0.04014,10.72,12.25,3.155
-0.0081033,14.797,0.06935,-0.0034498,14.796,0.070674,-0.0020152,6.0727,1,0.050175,10.73,12.25,3.155
-0.0081825,14.796,0.069738,-0.0038123,14.795,0.071075,-0.0023666,6.083,1,0.060209,10.74,12.25,3.155
-0.0082618,14.796,0.070126,-0.0041748,14.794,0.071477,-0.002718,6.0932,1,0.070245,10.75,12.25,3.155
-0.0083411,14.795,0.070515,-0.0045373,14.793,0.071879,-0.0030694,6.1035,1,0.080279,10.76,12.25,3.155
-0.0084203,14.794,0.070903,-0.0048998,14.792,0.072281,-0.0034208,6.1137,1,0.090315,10.77,12.25,3.155
-0.0084996,14.793,0.071291,-0.0052623,14.792,0.072683,-0.0037722,6.1239,1,0.10035,10.78,12.25,3.155
-0.0085789,14.792,0.07168,-0.0056248,14.791,0.073084,-0.0041236,6.1342,1,0.11038,10.79,12.25,3.155
-0.0086581,14.792,0.072068,-0.0059873,14.79,0.073486,-0.004475,6.1444,1,0.12042,10.8,12.25,3.155
-0.0087374,14.791,0.072456,-0.0063498,14.789,0.073888,-0.0048264,6.1547,1,0.13046,10.81,12.25,3.155
-0.0088166,14.79,0.072844,-0.0067123,14.788,0.07429,-0.0051778,6.1649,1,0.14049,10.82,12.25,3.155
-0.0089024,14.789,0.073213,-0.0070803,14.788,0.074671,-0.0055348,6.1759,1,0.15053,10.831,12.25,3.155
-0.0089928,14.788,0.073614,-0.0074735,14.787,0.075086,-0.0059163,6.1867,1,0.16056,10.841,12.25,3.155
-0.0090849,14.788,0.074047,-0.0078849,14.786,0.075535,-0.0063153,6.1972,1,0.1706,10.851,12.25,3.155
-0.009177,14.787,0.07448,-0.0082963,14.785,0.075984,-0.0067142,6.2078,1,0.18063,10.861,12.25,3.155
-0.0092691,14.786,0.074913,-0.0087077,14.784,0.076433,-0.0071131,6.2184,1,0.19066,10.871,12.25,3.155
-0.0093612,14.785,0.075345,-0.0091191,14.783,0.076882,-0.007512,6.2289,1,0.2007,10.881,12.25,3.155
-0.0094533,14.784,0.075778,-0.0095305,14.782,0.077331,-0.0079109,6.2395,1,0.21073,10.891,12.25,3.155
-0.0095454,14.783,0.076211,-0.0099419,14.781,0.07778,-0.0083099,6.25,1,0.22077,10.901,12.25,3.155
-0.0096375,14.782,0.076644,-0.010353,14.781,0.078229,-0.0087088,6.2606,1,0.2308,10.911,12.25,3.155
-0.0097296,14.782,0.077076,-0.010765,14.78,0.078678,-0.0091077,6.2711,1,0.24084,10.921,12.25,3.155
-0.0098217,14.781,0.077509,-0.011176,14.779,0.079126,-0.0095066,6.2817,1,0.25087,10.931,12.25,3.155
-0.0099138,14.78,0.077942,-0.011587,14.778,0.079575,-0.0099056,6.2922,1,0.26091,10.941,12.25,3.155
-0.010006,14.779,0.078374,-0.011999,14.777,0.080024,-0.010304,6.3028,1,0.27094,10.951,12.25,3.155
-0.010098,14.778,0.078807,-0.01241,14.776,0.080473,-0.010703,6.3133,1,0.28098,10.961,12.25,3.155
-0.01019,14.777,0.07924,-0.012822,14.775,0.080922,-0.011102,6.3239,1,0.29101,10.971,12.25,3.155
-0.010293,14.777,0.079651,-0.013242,14.775,0.081348,-0.01151,6.3355,1,0.30105,10.981,12.25,3.155
-0.010376,14.776,0.080122,-0.0137,14.774,0.081837,-0.011955,6.3463,1,0.31108,10.991,12.25,3.155
-0.010456,14.775,0.080599,-0.014163,14.773,0.082333,-0.012404,6.357,1,0.32112,11.001,12.25,3.155
-0.010536,14.774,0.081076,-0.014626,14.772,0.08283,-0.012853,6.3678,1,0.33115,11.011,12.25,3.155
