"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.6504,8.4584,0.51655,0.12351,8.4683,0.52251,0.14023,15.198,1,0,13.38,12.445,5
-0.65073,8.4582,0.51649,0.12491,8.4683,0.52249,0.14158,15.203,1,0.0033751,13.38,12.445,5.0034
-0.65106,8.4581,0.51643,0.12632,8.4683,0.52248,0.14293,15.208,1,0.0067501,13.38,12.445,5.0068
-0.65138,8.4579,0.51637,0.12772,8.4682,0.52246,0.14428,15.213,1,0.010125,13.38,12.445,5.0101
-0.65171,8.4577,0.51631,0.12912,8.4682,0.52245,0.14563,15.217,1,0.0135,13.38,12.445,5.0135
-0.65204,8.4575,0.51626,0.13053,8.4681,0.52243,0.14698,15.222,1,0.016875,13.38,12.445,5.0169
-0.65237,8.4573,0.5162,0.13193,8.4681,0.52241,0.14833,15.227,1,0.02025,13.38,12.445,5.0202
-0.6527,8.4571,0.51614,0.13334,8.468,0.5224,0.14968,15.232,1,0.023625,13.38,12.445,5.0236
-0.65303,8.457,0.51608,0.13474,8.468,0.52238,0.15103,15.236,1,0.027,13.38,12.445,5.027
-0.65336,8.4568,0.51602,0.13615,8.4679,0.52236,0.15238,15.241,1,0.030375,13.38,12.445,5.0304
-0.65369,8.4566,0.51596,0.13755,8.4679,0.52235,0.15374,15.246,1,0.03375,13.38,12.445,5.0338
-0.65402,8.4564,0.51591,0.13896,8.4678,0.52233,0.15509,15.251,1,0.037125,13.38,12.445,5.0371
-0.65435,8.4562,0.51585,0.14036,8.4678,0.52231,0.15644,15.255,1,0.0405,13.38,12.445,5.0405
-0.65468,8.456,0.51579,0.14177,8.4677,0.5223,0.15779,15.26,1,0.043875,13.38,12.445,5.0439
-0.65501,8.4558,0.51573,0.14317,8.4677,0.52228,0.15914,15.265,1,0.04725,13.38,12.445,5.0472
-0.65533,8.4557,0.51567,0.14458,8.4677,0.52227,0.16049,15.27,1,0.050625,13.38,12.445,5.0506
-0.65566,8.4555,0.51562,0.14598,8.4676,0.52225,0.16184,15.274,1,0.054,13.38,12.445,5.054
-0.65599,8.4553,0.51556,0.14738,8.4676,0.52223,0.16319,15.279,1,0.057375,13.38,12.445,5.0574
-0.65632,8.4551,0.5155,0.14879,8.4675,0.52222,0.16454,15.284,1,0.06075,13.38,12.445,5.0608
