"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
13.235,-0.0086138,-0.88188,13.368,0.0032016,-0.9256,1,0,13.53,11.445,5
13.339,0.16382,-0.86355,13.468,0.17729,-0.907,1,0.03375,13.53,11.445,5.0338
13.443,0.33626,-0.84522,13.567,0.35138,-0.8884,1,0.0675,13.53,11.445,5.0675
13.458,0.48324,-0.8076,13.578,0.49958,-0.85005,1,0.10125,13.53,11.445,5.1013
13.328,0.60993,-0.75751,13.446,0.62707,-0.79887,1,0.135,13.53,11.445,5.135
13.103,0.75035,-0.72349,13.22,0.76843,-0.76398,1,0.16875,13.53,11.445,5.1687
12.877,0.89077,-0.68946,12.994,0.90979,-0.72909,1,0.2025,13.53,11.445,5.2025
12.652,1.0312,-0.65544,12.768,1.0512,-0.6942,1,0.23625,13.53,11.445,5.2362
12.427,1.1716,-0.62142,12.541,1.1925,-0.65931,1,0.27,13.53,11.445,5.27
12.201,1.312,-0.58739,12.315,1.3339,-0.62442,1,0.30375,13.53,11.445,5.3038
11.994,1.4373,-0.54873,12.107,1.4601,-0.58508,1,0.3375,13.53,11.445,5.3375
11.892,1.4756,-0.48361,12.005,1.4989,-0.52038,1,0.37125,13.53,11.445,5.3713
11.703,1.5101,-0.44813,11.817,1.5337,-0.48542,1,0.405,13.53,11.445,5.405
11.513,1.5447,-0.41265,11.629,1.5685,-0.45045,1,0.43875,13.53,11.445,5.4387
11.323,1.5792,-0.37717,11.441,1.6034,-0.41548,1,0.4725,13.53,11.445,5.4725
11.134,1.6138,-0.34169,11.253,1.6382,-0.38052,1,0.50625,13.53,11.445,5.5062
10.944,1.6484,-0.30621,11.065,1.673,-0.34555,1,0.54,13.53,11.445,5.54
10.754,1.6829,-0.27073,10.877,1.7079,-0.31059,1,0.57375,13.53,11.445,5.5738
10.686,1.6668,-0.22188,10.808,1.6921,-0.26311,1,0.6075,13.53,11.445,5.6075
10.637,1.6324,-0.18474,10.759,1.6577,-0.22747,1,0.64125,13.53,11.445,5.6413
10.585,1.5948,-0.15472,10.705,1.62,-0.19892,1,0.675,13.53,11.445,5.675
10.533,1.5571,-0.12471,10.652,1.5823,-0.17037,1,0.70875,13.53,11.445,5.7087
10.481,1.5195,-0.094692,10.599,1.5445,-0.14182,1,0.7425,13.53,11.445,5.7425
10.428,1.4819,-0.064676,10.546,1.5068,-0.11327,1,0.77625,13.53,11.445,5.7762
10.376,1.4442,-0.034661,10.493,1.469,-0.084726,1,0.81,13.53,11.445,5.81
10.328,1.4073,-0.0012174,10.444,1.4323,-0.052637,1,0.84375,13.53,11.445,5.8438
10.282,1.3686,0.033403,10.397,1.3942,-0.019276,1,0.8775,13.53,11.445,5.8775
