"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.87,0.00055479,0.00040741,0,0,0,1,0,10.38,11.25,5
9.8699,0.00047267,0.0015208,0,0,0,1,0.03375,10.38,11.25,5.0338
9.8698,0.00039054,0.0026342,0,0,0,1,0.0675,10.38,11.25,5.0675
9.8697,0.00030841,0.0037476,0,0,0,1,0.10125,10.38,11.25,5.1013
9.8696,1.5872e-05,0.004934,0,0,0,1,0.135,10.38,11.25,5.135
9.8695,-0.00066184,0.0062543,0,0,0,1,0.16875,10.38,11.25,5.1687
9.8694,-0.0013396,0.0075746,0,0,0,1,0.2025,10.38,11.25,5.2025
9.8694,-0.0020173,0.0088948,0,0,0,1,0.23625,10.38,11.25,5.2362
9.8693,-0.002695,0.010215,0,0,0,1,0.27,10.38,11.25,5.27
9.8692,-0.0033727,0.011535,0,0,0,1,0.30375,10.38,11.25,5.3038
9.8692,-0.0043827,0.012989,0,0,0,1,0.3375,10.38,11.25,5.3375
9.8692,-0.0055269,0.014497,0,0,0,1,0.37125,10.38,11.25,5.3713
9.8692,-0.0066711,0.016004,0,0,0,1,0.405,10.38,11.25,5.405
9.8693,-0.0078153,0.017512,0,0,0,1,0.43875,10.38,11.25,5.4387
9.8693,-0.0089595,0.01902,0,0,0,1,0.4725,10.38,11.25,5.4725
9.8693,-0.010123,0.020539,0,0,0,1,0.50625,10.38,11.25,5.5062
9.8695,-0.011538,0.022201,0,0,0,1,0.54,10.38,11.25,5.54
9.8698,-0.012953,0.023864,0,0,0,1,0.57375,10.38,11.25,5.5738
9.87,-0.014367,0.025526,0,0,0,1,0.6075,10.38,11.25,5.6075
9.8702,-0.015782,0.027189,0,0,0,1,0.64125,10.38,11.25,5.6413
9.8704,-0.017197,0.028851,0,0,0,1,0.675,10.38,11.25,5.675
9.8707,-0.018633,0.030567,0,0,0,1,0.70875,10.38,11.25,5.7087
9.8712,-0.020097,0.032352,0,0,0,1,0.7425,10.38,11.25,5.7425
9.8717,-0.021561,0.034138,0,0,0,1,0.77625,10.38,11.25,5.7762
9.8722,-0.023025,0.035923,0,0,0,1,0.81,10.38,11.25,5.81
9.8727,-0.024489,0.037709,0,0,0,1,0.84375,10.38,11.25,5.8438
9.8731,-0.025953,0.039495,0,0,0,1,0.8775,10.38,11.25,5.8775
9.8739,-0.027298,0.041324,0,0,0,1,0.91125,10.38,11.25,5.9113
9.8747,-0.028611,0.043165,0,0,0,1,0.945,10.38,11.25,5.945
9.8755,-0.029925,0.045006,0,0,0,1,0.97875,10.38,11.25,5.9788
9.8763,-0.031238,0.046847,0,0,0,1,1.0125,10.38,11.25,6.0125
9.8772,-0.032551,0.048688,0,0,0,1,1.0462,10.38,11.25,6.0462
9.878,-0.033819,0.050524,0,0,0,1,1.08,10.38,11.25,6.08
9.8792,-0.034825,0.052333,0,0,0,1,1.1137,10.38,11.25,6.1137
9.8805,-0.035831,0.054143,0,0,0,1,1.1475,10.38,11.25,6.1475
9.8817,-0.036838,0.055952,0,0,0,1,1.1813,10.38,11.25,6.1813
9.8829,-0.037844,0.057761,0,0,0,1,1.215,10.38,11.25,6.215
9.8841,-0.03885,0.05957,0,0,0,1,1.2488,10.38,11.25,6.2488
9.8855,-0.039651,0.061308,0,0,0,1,1.2825,10.38,11.25,6.2825
9.8871,-0.040252,0.062977,0,0,0,1,1.3162,10.38,11.25,6.3162
9.8888,-0.040853,0.064645,0,0,0,1,1.35,10.38,11.25,6.35
9.8904,-0.041454,0.066313,0,0,0,1,1.3837,10.38,11.25,6.3837
9.892,-0.042055,0.067982,0,0,0,1,1.4175,10.38,11.25,6.4175
9.8937,-0.042656,0.06965,0,0,0,1,1.4513,10.38,11.25,6.4513
9.8957,-0.042875,0.071087,0,0,0,1,1.485,10.38,11.25,6.485
9.8977,-0.043034,0.072487,0,0,0,1,1.5188,10.38,11.25,6.5188
9.8998,-0.043194,0.073888,0,0,0,1,1.5525,10.38,11.25,6.5525
9.9018,-0.043354,0.075289,0,0,0,1,1.5862,10.38,11.25,6.5862
9.9038,-0.043514,0.076689,0,0,0,1,1.62,10.38,11.25,6.62
9.906,-0.04358,0.078001,0,0,0,1,1.6537,10.38,11.25,6.6537
9.9084,-0.043323,0.079006,0,0,0,1,1.6875,10.38,11.25,6.6875
9.9108,-0.043067,0.08001,0,0,0,1,1.7213,10.38,11.25,6.7213
9.9131,-0.04281,0.081015,0,0,0,1,1.755,10.38,11.25,6.755
9.9155,-0.042554,0.08202,0,0,0,1,1.7888,10.38,11.25,6.7888
9.9179,-0.042297,0.083024,0,0,0,1,1.8225,10.38,11.25,6.8225
9.9205,-0.041843,0.083737,0,0,0,1,1.8562,10.38,11.25,6.8562
9.9231,-0.041248,0.084243,0,0,0,1,1.89,10.38,11.25,6.89
9.9257,-0.040654,0.084748,0,0,0,1,1.9237,10.38,11.25,6.9237
