"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.9777,8.7919,0.25672,-1.5376,8.7669,0.27972,-1.5266,-19.961,1,0,16.53,12.25,5
-2.981,8.7925,0.26153,-1.5371,8.7674,0.28458,-1.5264,-19.946,1,0.0033751,16.53,12.25,5.0034
-2.9843,8.7931,0.26634,-1.5367,8.7679,0.28944,-1.5262,-19.931,1,0.0067501,16.53,12.25,5.0068
-2.9876,8.7937,0.27115,-1.5362,8.7684,0.29431,-1.526,-19.916,1,0.010125,16.53,12.25,5.0101
-2.9909,8.7943,0.27597,-1.5357,8.7689,0.29917,-1.5258,-19.901,1,0.0135,16.53,12.25,5.0135
-2.9943,8.7949,0.28078,-1.5353,8.7693,0.30403,-1.5256,-19.886,1,0.016875,16.53,12.25,5.0169
-2.9976,8.7955,0.28559,-1.5348,8.7698,0.3089,-1.5254,-19.871,1,0.02025,16.53,12.25,5.0202
-3.0009,8.7961,0.2904,-1.5343,8.7703,0.31376,-1.5252,-19.856,1,0.023625,16.53,12.25,5.0236
-3.0042,8.7968,0.29521,-1.5338,8.7708,0.31862,-1.525,-19.841,1,0.027,16.53,12.25,5.027
-3.0075,8.7974,0.30002,-1.5334,8.7713,0.32349,-1.5247,-19.827,1,0.030375,16.53,12.25,5.0304
-3.0108,8.798,0.30483,-1.5329,8.7718,0.32835,-1.5245,-19.812,1,0.03375,16.53,12.25,5.0338
-3.0142,8.7986,0.30964,-1.5324,8.7722,0.33322,-1.5243,-19.797,1,0.037125,16.53,12.25,5.0371
-3.0175,8.7992,0.31445,-1.532,8.7727,0.33808,-1.5241,-19.782,1,0.0405,16.53,12.25,5.0405
-3.0208,8.7998,0.31926,-1.5315,8.7732,0.34294,-1.5239,-19.767,1,0.043875,16.53,12.25,5.0439
-3.0241,8.8004,0.32407,-1.531,8.7737,0.34781,-1.5237,-19.752,1,0.04725,16.53,12.25,5.0472
-3.0274,8.801,0.32888,-1.5305,8.7742,0.35267,-1.5235,-19.737,1,0.050625,16.53,12.25,5.0506
-3.0308,8.8016,0.33369,-1.5301,8.7747,0.35753,-1.5233,-19.722,1,0.054,16.53,12.25,5.054
-3.0341,8.8022,0.33851,-1.5296,8.7751,0.3624,-1.523,-19.707,1,0.057375,16.53,12.25,5.0574
-3.0374,8.8028,0.34332,-1.5291,8.7756,0.36726,-1.5228,-19.692,1,0.06075,16.53,12.25,5.0608
-3.0407,8.8034,0.34813,-1.5286,8.7761,0.37212,-1.5226,-19.677,1,0.064125,16.53,12.25,5.0641
-3.0437,8.8041,0.35332,-1.5282,8.7767,0.37738,-1.5225,-19.663,1,0.0675,16.53,12.25,5.0675
-3.0456,8.8052,0.35969,-1.528,8.7777,0.38381,-1.5224,-19.652,1,0.070875,16.53,12.25,5.0709
-3.0476,8.8062,0.36606,-1.5277,8.7786,0.39024,-1.5224,-19.641,1,0.07425,16.53,12.25,5.0743
-3.0496,8.8073,0.37242,-1.5275,8.7795,0.39668,-1.5224,-19.629,1,0.077625,16.53,12.25,5.0776
-3.0515,8.8083,0.37879,-1.5273,8.7805,0.40311,-1.5224,-19.618,1,0.081,16.53,12.25,5.081
