"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.72709,13.535,0.54265,0.10165,13.549,0.5522,0.1301,22.94,1,0,13.38,12.445,5
-0.72767,13.534,0.54258,0.10319,13.549,0.55219,0.13155,22.949,1,0.0033751,13.38,12.445,5.0034
-0.72825,13.534,0.54251,0.10472,13.549,0.55218,0.133,22.958,1,0.0067501,13.38,12.445,5.0068
-0.72883,13.534,0.54243,0.10626,13.549,0.55217,0.13445,22.967,1,0.010125,13.38,12.445,5.0101
-0.72941,13.533,0.54236,0.1078,13.548,0.55216,0.1359,22.976,1,0.0135,13.38,12.445,5.0135
-0.72999,13.533,0.54229,0.10933,13.548,0.55215,0.13734,22.985,1,0.016875,13.38,12.445,5.0169
-0.73056,13.533,0.54222,0.11087,13.548,0.55214,0.13879,22.994,1,0.02025,13.38,12.445,5.0202
-0.73114,13.533,0.54215,0.11241,13.548,0.55213,0.14024,23.003,1,0.023625,13.38,12.445,5.0236
-0.73172,13.532,0.54208,0.11394,13.548,0.55212,0.14169,23.012,1,0.027,13.38,12.445,5.027
-0.7323,13.532,0.542,0.11548,13.548,0.55211,0.14314,23.021,1,0.030375,13.38,12.445,5.0304
-0.73288,13.532,0.54193,0.11701,13.548,0.5521,0.14459,23.03,1,0.03375,13.38,12.445,5.0338
-0.73346,13.531,0.54186,0.11855,13.548,0.55209,0.14603,23.039,1,0.037125,13.38,12.445,5.0371
-0.73403,13.531,0.54179,0.12009,13.548,0.55208,0.14748,23.048,1,0.0405,13.38,12.445,5.0405
-0.73461,13.531,0.54172,0.12162,13.548,0.55207,0.14893,23.057,1,0.043875,13.38,12.445,5.0439
-0.73519,13.53,0.54164,0.12316,13.548,0.55206,0.15038,23.066,1,0.04725,13.38,12.445,5.0472
-0.73577,13.53,0.54157,0.1247,13.548,0.55205,0.15183,23.075,1,0.050625,13.38,12.445,5.0506
-0.73635,13.53,0.5415,0.12623,13.548,0.55204,0.15327,23.084,1,0.054,13.38,12.445,5.054
-0.73693,13.53,0.54143,0.12777,13.548,0.55203,0.15472,23.093,1,0.057375,13.38,12.445,5.0574
-0.73751,13.529,0.54136,0.12931,13.548,0.55202,0.15617,23.102,1,0.06075,13.38,12.445,5.0608
-0.73808,13.529,0.54129,0.13084,13.548,0.55201,0.15762,23.111,1,0.064125,13.38,12.445,5.0641
-0.73866,13.529,0.54121,0.13238,13.548,0.55201,0.15907,23.12,1,0.0675,13.38,12.445,5.0675
-0.73924,13.528,0.54114,0.13392,13.548,0.552,0.16052,23.129,1,0.070875,13.38,12.445,5.0709
-0.73982,13.528,0.54107,0.13545,13.547,0.55199,0.16196,23.138,1,0.07425,13.38,12.445,5.0743
-0.7404,13.528,0.541,0.13699,13.547,0.55198,0.16341,23.146,1,0.077625,13.38,12.445,5.0776
-0.74098,13.528,0.54093,0.13853,13.547,0.55197,0.16486,23.155,1,0.081,13.38,12.445,5.081
-0.74155,13.527,0.54085,0.14006,13.547,0.55196,0.16631,23.164,1,0.084375,13.38,12.445,5.0844
-0.74204,13.527,0.54078,0.14165,13.547,0.55193,0.16775,23.175,1,0.08775,13.38,12.445,5.0877
-0.74251,13.527,0.54071,0.14326,13.548,0.5519,0.1692,23.186,1,0.091125,13.38,12.445,5.0911
-0.74298,13.527,0.54064,0.14486,13.548,0.55188,0.17065,23.197,1,0.0945,13.38,12.445,5.0945
