"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.007966,23.817,0.053895,0.15998,23.816,0.05419,0.15954,9.4992,1,0,10.68,12.25,6.845
-0.008055,23.816,0.054167,0.16054,23.815,0.054468,0.16009,9.5189,1,0.010035,10.69,12.25,6.845
-0.0081439,23.815,0.05444,0.16109,23.815,0.054746,0.16064,9.5386,1,0.02007,10.7,12.25,6.845
-0.0082329,23.814,0.054713,0.16165,23.814,0.055024,0.16119,9.5583,1,0.030105,10.71,12.25,6.845
-0.0083218,23.813,0.054986,0.1622,23.813,0.055302,0.16174,9.578,1,0.04014,10.72,12.25,6.845
-0.0084108,23.813,0.055259,0.16275,23.812,0.05558,0.16228,9.5977,1,0.050175,10.73,12.25,6.845
-0.0084997,23.812,0.055532,0.16331,23.811,0.055858,0.16283,9.6173,1,0.060209,10.74,12.25,6.845
-0.0085887,23.811,0.055805,0.16386,23.81,0.056136,0.16338,9.637,1,0.070245,10.75,12.25,6.845
-0.0086776,23.81,0.056078,0.16441,23.81,0.056414,0.16393,9.6567,1,0.080279,10.76,12.25,6.845
-0.0087666,23.809,0.056351,0.16497,23.809,0.056692,0.16448,9.6764,1,0.090315,10.77,12.25,6.845
-0.0088555,23.808,0.056624,0.16552,23.808,0.05697,0.16502,9.6961,1,0.10035,10.78,12.25,6.845
-0.0089445,23.808,0.056896,0.16608,23.807,0.057248,0.16557,9.7158,1,0.11038,10.79,12.25,6.845
-0.0090334,23.807,0.057169,0.16663,23.806,0.057526,0.16612,9.7355,1,0.12042,10.8,12.25,6.845
-0.0091224,23.806,0.057442,0.16718,23.806,0.057804,0.16667,9.7551,1,0.13046,10.81,12.25,6.845
-0.0092113,23.805,0.057715,0.16774,23.805,0.058082,0.16722,9.7748,1,0.14049,10.82,12.25,6.845
-0.0093021,23.804,0.057959,0.1683,23.804,0.05833,0.16777,9.7948,1,0.15053,10.831,12.25,6.845
-0.0094037,23.804,0.058229,0.16889,23.803,0.058605,0.16835,9.8156,1,0.16056,10.841,12.25,6.845
