"Q","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0081864,23.812,0.044118,0.16157,23.811,0.044305,0.16115,9.5915,1,0,10.68,12.055,6.845
-0.0082779,23.811,0.044351,0.16213,23.811,0.044541,0.16171,9.6116,1,0.010035,10.69,12.055,6.845
-0.0083694,23.81,0.044584,0.1627,23.81,0.044778,0.16227,9.6317,1,0.02007,10.7,12.055,6.845
-0.0084609,23.809,0.044817,0.16326,23.809,0.045014,0.16283,9.6518,1,0.030105,10.71,12.055,6.845
-0.0085525,23.809,0.045049,0.16382,23.808,0.045251,0.16339,9.6719,1,0.04014,10.72,12.055,6.845
-0.008644,23.808,0.045282,0.16439,23.807,0.045487,0.16395,9.692,1,0.050175,10.73,12.055,6.845
-0.0087355,23.807,0.045515,0.16495,23.806,0.045724,0.1645,9.7121,1,0.060209,10.74,12.055,6.845
-0.008827,23.806,0.045747,0.16552,23.806,0.04596,0.16506,9.7322,1,0.070245,10.75,12.055,6.845
-0.0089185,23.805,0.04598,0.16608,23.805,0.046197,0.16562,9.7523,1,0.080279,10.76,12.055,6.845
-0.00901,23.804,0.046213,0.16664,23.804,0.046433,0.16618,9.7724,1,0.090315,10.77,12.055,6.845
-0.0091015,23.804,0.046445,0.16721,23.803,0.04667,0.16674,9.7925,1,0.10035,10.78,12.055,6.845
-0.009193,23.803,0.046678,0.16777,23.802,0.046906,0.16729,9.8127,1,0.11038,10.79,12.055,6.845
-0.0092848,23.802,0.046905,0.16834,23.801,0.047136,0.16785,9.8328,1,0.12042,10.8,12.055,6.845
-0.0093785,23.801,0.047095,0.16891,23.8,0.047329,0.16842,9.8532,1,0.13046,10.81,12.055,6.845
-0.0094722,23.8,0.047285,0.16948,23.8,0.047521,0.16899,9.8737,1,0.14049,10.82,12.055,6.845
-0.0095658,23.799,0.047475,0.17005,23.799,0.047714,0.16955,9.8941,1,0.15053,10.831,12.055,6.845
-0.0096702,23.798,0.047702,0.17065,23.798,0.047944,0.17014,9.9152,1,0.16056,10.841,12.055,6.845
-0.009783,23.798,0.047956,0.17127,23.797,0.048203,0.17075,9.9369,1,0.1706,10.851,12.055,6.845
-0.0098958,23.797,0.048211,0.17188,23.796,0.048463,0.17136,9.9586,1,0.18063,10.861,12.055,6.845
-0.010009,23.796,0.048465,0.17249,23.795,0.048722,0.17197,9.9803,1,0.19066,10.871,12.055,6.845
-0.010121,23.795,0.04872,0.17311,23.794,0.048982,0.17257,10.002,1,0.2007,10.881,12.055,6.845
-0.010234,23.794,0.048975,0.17372,23.793,0.049242,0.17318,10.024,1,0.21073,10.891,12.055,6.845
-0.010347,23.793,0.049229,0.17434,23.792,0.049501,0.17379,10.045,1,0.22077,10.901,12.055,6.845
-0.01046,23.792,0.049484,0.17495,23.792,0.049761,0.1744,10.067,1,0.2308,10.911,12.055,6.845
-0.010573,23.791,0.049738,0.17557,23.791,0.05002,0.17501,10.089,1,0.24084,10.921,12.055,6.845
-0.010685,23.79,0.049993,0.17618,23.79,0.05028,0.17561,10.11,1,0.25087,10.931,12.055,6.845
-0.010798,23.789,0.050248,0.1768,23.789,0.050539,0.17622,10.132,1,0.26091,10.941,12.055,6.845
-0.010912,23.789,0.05049,0.17741,23.788,0.050786,0.17683,10.154,1,0.27094,10.951,12.055,6.845
-0.011027,23.788,0.050698,0.17804,23.787,0.050997,0.17745,10.176,1,0.28098,10.961,12.055,6.845
-0.011143,23.787,0.050907,0.17866,23.786,0.051209,0.17806,10.198,1,0.29101,10.971,12.055,6.845
-0.011259,23.786,0.051115,0.17929,23.785,0.05142,0.17868,10.22,1,0.30105,10.981,12.055,6.845
-0.011369,23.785,0.051385,0.17995,23.784,0.051696,0.17934,10.243,1,0.31108,10.991,12.055,6.845
-0.011479,23.784,0.051662,0.18062,23.783,0.051979,0.18,10.267,1,0.32112,11.001,12.055,6.845
-0.011589,23.783,0.05194,0.18128,23.782,0.052263,0.18066,10.29,1,0.33115,11.011,12.055,6.845
-0.011699,23.782,0.052217,0.18195,23.781,0.052547,0.18131,10.313,1,0.34119,11.021,12.055,6.845
-0.011808,23.781,0.052494,0.18262,23.78,0.05283,0.18197,10.337,1,0.35122,11.031,12.055,6.845
-0.011918,23.78,0.052771,0.18329,23.779,0.053114,0.18263,10.36,1,0.36126,11.041,12.055,6.845
-0.012028,23.779,0.053049,0.18395,23.778,0.053397,0.18329,10.383,1,0.37129,11.051,12.055,6.845
-0.012138,23.778,0.053326,0.18462,23.777,0.053681,0.18395,10.407,1,0.38133,11.061,12.055,6.845
-0.012248,23.777,0.053603,0.18529,23.776,0.053964,0.18461,10.43,1,0.39137,11.071,12.055,6.845
-0.012358,23.776,0.053881,0.18596,23.775,0.054248,0.18527,10.453,1,0.4014,11.081,12.055,6.845
-0.012468,23.775,0.054144,0.18663,23.774,0.054516,0.18593,10.477,1,0.41144,11.091,12.055,6.845
-0.012581,23.774,0.054371,0.18731,23.773,0.054747,0.1866,10.5,1,0.42147,11.101,12.055,6.845
-0.012694,23.773,0.054598,0.18798,23.772,0.054978,0.18727,10.524,1,0.4315,11.112,12.055,6.845
-0.012808,23.772,0.054831,0.18866,23.771,0.055216,0.18794,10.548,1,0.44154,11.122,12.055,6.845
-0.012936,23.771,0.055106,0.18932,23.77,0.055498,0.18859,10.572,1,0.45157,11.132,12.055,6.845
-0.013063,23.77,0.055381,0.18999,23.769,0.055781,0.18925,10.597,1,0.46161,11.142,12.055,6.845
-0.013191,23.769,0.055656,0.19065,23.768,0.056063,0.1899,10.622,1,0.47164,11.152,12.055,6.845
-0.013318,23.768,0.05593,0.19131,23.767,0.056345,0.19055,10.646,1,0.48168,11.162,12.055,6.845
-0.013446,23.767,0.056205,0.19197,23.766,0.056628,0.1912,10.671,1,0.49171,11.172,12.055,6.845
-0.013573,23.766,0.05648,0.19263,23.765,0.05691,0.19186,10.695,1,0.50175,11.182,12.055,6.845
-0.013701,23.765,0.056755,0.1933,23.764,0.057193,0.19251,10.72,1,0.51178,11.192,12.055,6.845
-0.013828,23.764,0.05703,0.19396,23.763,0.057475,0.19316,10.745,1,0.52182,11.202,12.055,6.845
-0.013956,23.763,0.057304,0.19462,23.762,0.057757,0.19381,10.769,1,0.53185,11.212,12.055,6.845
-0.014084,23.762,0.057571,0.19528,23.761,0.058031,0.19447,10.794,1,0.54189,11.222,12.055,6.845
-0.014214,23.761,0.057796,0.19596,23.76,0.058261,0.19513,10.819,1,0.55192,11.232,12.055,6.845
-0.014345,23.76,0.058022,0.19663,23.759,0.058491,0.1958,10.844,1,0.56196,11.242,12.055,6.845
-0.014497,23.759,0.058268,0.19733,23.758,0.058744,0.19648,10.869,1,0.57199,11.252,12.055,6.845
-0.014735,23.758,0.0586,0.19813,23.757,0.059087,0.19727,10.899,1,0.58203,11.262,12.055,6.845
-0.014974,23.757,0.058932,0.19893,23.756,0.059429,0.19806,10.928,1,0.59206,11.272,12.055,6.845
-0.015213,23.756,0.059264,0.19973,23.755,0.059772,0.19885,10.958,1,0.6021,11.282,12.055,6.845
-0.015451,23.755,0.059596,0.20053,23.754,0.060115,0.19964,10.987,1,0.61213,11.292,12.055,6.845
-0.01569,23.754,0.059929,0.20133,23.753,0.060457,0.20042,11.017,1,0.62217,11.302,12.055,6.845
-0.015928,23.753,0.060261,0.20213,23.751,0.0608,0.20121,11.046,1,0.63221,11.312,12.055,6.845
-0.016167,23.751,0.060593,0.20293,23.75,0.061143,0.202,11.076,1,0.64224,11.322,12.055,6.845
-0.016408,23.75,0.060896,0.20374,23.749,0.061455,0.20279,11.105,1,0.65228,11.332,12.055,6.845
-0.016652,23.749,0.061169,0.20455,23.748,0.061735,0.20359,11.135,1,0.66231,11.342,12.055,6.845
-0.016893,23.748,0.061456,0.20537,23.747,0.06203,0.2044,11.165,1,0.67235,11.352,12.055,6.845
-0.017122,23.747,0.061814,0.20623,23.746,0.0624,0.20525,11.193,1,0.68238,11.362,12.055,6.845
-0.017351,23.746,0.062172,0.20709,23.744,0.06277,0.2061,11.221,1,0.69241,11.372,12.055,6.845
-0.01758,23.745,0.06253,0.20796,23.743,0.06314,0.20694,11.249,1,0.70245,11.382,12.055,6.845
-0.01781,23.743,0.062888,0.20882,23.742,0.06351,0.20779,11.278,1,0.71248,11.392,12.055,6.845
-0.018039,23.742,0.063246,0.20968,23.741,0.063879,0.20864,11.306,1,0.72252,11.403,12.055,6.845
-0.018268,23.741,0.063604,0.21054,23.74,0.064249,0.20948,11.334,1,0.73255,11.413,12.055,6.845
-0.018497,23.74,0.063962,0.2114,23.738,0.064619,0.21033,11.362,1,0.74259,11.423,12.055,6.845
-0.018727,23.739,0.064298,0.21227,23.737,0.064966,0.21118,11.391,1,0.75262,11.433,12.055,6.845
-0.018961,23.738,0.064593,0.21314,23.736,0.065268,0.21205,11.419,1,0.76266,11.443,12.055,6.845
-0.019194,23.736,0.064887,0.21402,23.735,0.06557,0.21291,11.448,1,0.77269,11.453,12.055,6.845
-0.019407,23.735,0.065269,0.21493,23.734,0.065965,0.21381,11.477,1,0.78273,11.463,12.055,6.845
-0.01962,23.734,0.065651,0.21585,23.732,0.066361,0.21471,11.505,1,0.79276,11.473,12.055,6.845
