"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
19.764,0.06775,0.19028,19.767,0.066684,0.18779,1,0,10.68,12.25,6.845
19.754,0.071264,0.19697,19.756,0.070101,0.19445,1,0.10035,10.78,12.25,6.845
19.743,0.074877,0.20393,19.746,0.073608,0.20139,1,0.2007,10.881,12.25,6.845
19.732,0.078685,0.21121,19.735,0.0773,0.20866,1,0.30105,10.981,12.25,6.845
19.72,0.082908,0.21908,19.723,0.08138,0.21651,1,0.4014,11.081,12.25,6.845
19.708,0.087075,0.22691,19.711,0.085398,0.22434,1,0.50175,11.182,12.25,6.845
19.696,0.09154,0.23521,19.699,0.089689,0.23266,1,0.6021,11.282,12.25,6.845
19.682,0.096767,0.24481,19.685,0.094697,0.24229,1,0.70245,11.382,12.25,6.845
19.668,0.1024,0.25508,19.671,0.10008,0.2526,1,0.8028,11.483,12.25,6.845
19.653,0.10842,0.26599,19.656,0.10582,0.26356,1,0.90315,11.583,12.25,6.845
19.637,0.11487,0.27758,19.641,0.11195,0.27524,1,1.0035,11.684,12.25,6.845
19.621,0.12179,0.28992,19.624,0.11851,0.28768,1,1.1038,11.784,12.25,6.845
19.603,0.12922,0.30307,19.607,0.12552,0.30096,1,1.2042,11.884,12.25,6.845
19.585,0.13726,0.3171,19.589,0.13306,0.31516,1,1.3046,11.985,12.25,6.845
19.566,0.14604,0.33216,19.57,0.14126,0.33043,1,1.4049,12.085,12.25,6.845
19.545,0.15547,0.3483,19.549,0.14999,0.34684,1,1.5052,12.185,12.25,6.845
19.524,0.16567,0.36557,19.528,0.15939,0.36445,1,1.6056,12.286,12.25,6.845
19.501,0.17673,0.38408,19.505,0.16951,0.38337,1,1.7059,12.386,12.25,6.845
19.477,0.18872,0.40391,19.481,0.1804,0.40372,1,1.8063,12.486,12.25,6.845
19.451,0.20174,0.42518,19.456,0.19212,0.4256,1,1.9066,12.587,12.25,6.845
19.424,0.21587,0.44799,19.429,0.20476,0.44915,1,2.007,12.687,12.25,6.845
19.396,0.23172,0.47281,19.4,0.21882,0.47492,1,2.1073,12.787,12.25,6.845
19.365,0.24897,0.49973,19.369,0.23394,0.50298,1,2.2077,12.888,12.25,6.845
19.333,0.26784,0.52875,19.337,0.25033,0.53338,1,2.3081,12.988,12.25,6.845
19.298,0.28851,0.56004,19.302,0.2681,0.56632,1,2.4084,13.088,12.25,6.845
19.261,0.31111,0.59376,19.265,0.28735,0.60199,1,2.5087,13.189,12.25,6.845
19.222,0.33696,0.63102,19.225,0.30919,0.64178,1,2.6091,13.289,12.25,6.845
19.179,0.36545,0.67182,19.182,0.33294,0.68561,1,2.7094,13.389,12.25,6.845
19.134,0.39691,0.71615,19.136,0.35893,0.73356,1,2.8098,13.49,12.25,6.845
19.085,0.43156,0.76423,19.086,0.38731,0.78592,1,2.9101,13.59,12.25,6.845
19.032,0.47158,0.818,19.032,0.42004,0.84521,1,3.0105,13.691,12.25,6.845
18.974,0.5166,0.87807,18.972,0.45643,0.91199,1,3.1108,13.791,12.25,6.845
18.911,0.56668,0.94404,18.906,0.49676,0.98594,1,3.2112,13.891,12.25,6.845
18.843,0.62231,1.0164,18.836,0.54153,1.0677,1,3.3116,13.992,12.25,6.845
18.765,0.68926,1.1014,18.754,0.59599,1.1655,1,3.4119,14.092,12.25,6.845
18.679,0.76434,1.1969,18.663,0.65704,1.2762,1,3.5122,14.192,12.25,6.845
18.583,0.84821,1.3031,18.561,0.72562,1.4002,1,3.6126,14.293,12.25,6.845
18.474,0.94977,1.4299,18.446,0.81134,1.5511,1,3.7129,14.393,12.25,6.845
18.347,1.0694,1.5789,18.327,0.91457,1.7273,1,3.8133,14.493,12.25,6.845
18.207,1.206,1.7452,18.2,1.0369,1.9175,1,3.9136,14.594,12.25,6.845
18.048,1.3789,1.94,18.04,1.207,2.1162,1,4.014,14.694,12.25,6.845
17.824,1.5739,2.1277,17.72,1.4101,2.2328,1,4.1143,14.794,12.25,6.845
17.553,1.7684,2.2915,17.318,1.6202,2.2772,1,4.2147,14.895,12.25,6.845
17.211,1.8984,2.3494,16.913,1.7571,2.131,1,4.3151,14.995,12.25,6.845
16.883,1.9053,2.2706,16.677,1.7899,1.903,1,4.4154,15.095,12.25,6.845
16.579,1.8275,2.0991,16.569,1.7491,1.6228,1,4.5157,15.196,12.25,6.845
16.37,1.6149,1.7724,16.49,1.6332,1.3666,1,4.6161,15.296,12.25,6.845
16.173,1.4202,1.4456,16.359,1.5335,1.1459,1,4.7164,15.396,12.25,6.845
15.993,1.2443,1.1208,16.16,1.4468,0.96918,1,4.8168,15.497,12.25,6.845
15.842,1.1616,0.8906,15.977,1.386,0.83882,1,4.9171,15.597,12.25,6.845
